	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
SEC23A	0.7331185043933702	1.1547991076401627	1.1120823879664672
GMPR2	0.7965371322646417	1.2227312827010846	0.9807315850342736
PNN	1.058486075324322	1.0396282612062993	0.9018856634693785
RABGGTA	1.0182392894556718	0.8898677417965203	1.091892968747808
NFATC4	1.4677694425717365	1.1151397386617758	0.4170908187664875
PLTP	0.8854269134873929	1.3222119095547429	0.7923611769578645
PCIF1	0.9023898850443051	1.0597099985115666	1.0379001164441284
GSS	1.240158843567756	0.9611648908292462	0.7986762656029976
MMP9	1.598303766208455	1.0518997484090569	0.3497964853824878
VSX1	1.9172898957330093	0.5132950881453875	0.569415016121603
TRPC4AP	1.2706319674769966	1.6579196910539282	0.07144834146907544
PYGB	0.6723255348969682	1.1041474265081046	1.2235270385949275
ABHD12	0.9125872101274445	1.068694615537453	1.0187181743351028
PROCR	1.0807710406644735	1.494955213391391	0.4242737459441354
GINS1	0.08292977633312355	0.325913191031367	2.59115703263551
NINL	1.7971849976806131	0.7962889401508749	0.40652606216851206
CD40	1.1830621099626892	0.8149886094042925	1.0019492806330186
UQCC1	0.6949040358173367	1.0572344061806513	1.2478615580020116
ZMYND8	0.5942381832469381	1.0758769250029727	1.3298848917500892
SGK2	1.7969431519136032	0.800908124712719	0.40214872337367774
IFT52	1.1070471489260176	1.0430723303817213	0.8498805206922607
MYBL2	2.6566645672516502	0.0	0.3433354327483493
R3HDML			
HNF4A	1.5686569565452193	1.4313430434547811	0.0
NDRG3	0.7750139697585416	1.249934938734384	0.9750510915070741
SLA2	1.7983580037625853	0.5752510543507474	0.6263909418866677
C20orf24	0.9995791318636176	1.0572494591263863	0.9431714090099959
NFATC2	0.9532327410540687	1.0168200090520068	1.0299472498939244
RIMS4	0.6191836196146484	0.9093555856397197	1.4714607947456317
PABPC1L	1.587517318009561	0.7718465142510125	0.6406361677394267
STK4	0.6379350823385411	1.1340467757479407	1.2280181419135179
SALL4	0.9291111514012532	0.3044261584464039	1.7664626901523428
ADNP	0.773531564314924	0.8717704968418163	1.3546979388432594
PFDN4	1.0320695560237363	0.9700082146280062	0.9979222293482573
DOK5	0.7752919084138684	0.9218084040634844	1.3028996875226473
CSTF1	0.9311376480125708	1.0847659790310622	0.9840963729563672
BMP7	1.2117060135543298	0.8427086339100934	0.9455853525355766
RAE1	0.82893568591822	1.2422287169505815	0.9288355971311985
TPD52L2	1.1536050479050657	1.1410371576575133	0.7053577944374216
DNAJC5	0.6181742096870113	0.9945580629082774	1.3872677274047112
NELFCD	1.1253458138281565	1.1398608786014972	0.7347933075703462
CTSZ	1.1032570010020188	1.6850022715563338	0.21174072744164715
PRPF6	0.8937371960387728	1.0771005835712144	1.029162220390013
TUBB1	1.354187227226015	0.17685403224525925	1.4689587405287257
SLMO2	1.0806179136090215	1.2873990470473524	0.6319830393436259
HRH3	0.8349830900797363	1.189150606216207	0.9758663037040571
MTG2	0.7148354578657481	0.9595274564984719	1.3256370856357798
PSMA7	0.8893879614763325	1.2982672356574199	0.8123448028662479
SLCO4A1	0.6753119791182955	1.6244207994825886	0.7002672213991166
NTSR1	1.540733300142642	1.459266699857358	0.0
MRGBP	1.2190114041718036	0.8787973594777817	0.9021912363504148
TCFL5	1.6373618660799538	1.0210787834380264	0.34155935048201985
DIDO1	0.7943653550254869	0.998948320171168	1.2066863248033453
GID8	0.6585222380483282	1.458589552520184	0.8828882094314876
SLC17A9	0.8608309852122816	1.7327233529689021	0.40644566181881636
BIRC7	0.1368815266786333	0.0	2.8631184733213666
NKAIN4	2.024570013391975	0.4388028534252931	0.5366271331827323
ARFGAP1	0.9347047652112503	1.0157883653826711	1.0495068694060783
AVP	0.16398628687897523	0.972383567592712	1.8636301455283126
COL20A1	1.1807225747795163	1.4259061655670418	0.3933712596534418
CHRNA4	1.129265053765611	1.4488598734638232	0.42187507277056596
EEF1A2	0.7556590406820579	1.0415873632633708	1.2027535960545714
PTK6	2.6424541088393694	0.35754589116063035	0.0
GMEB2	0.537555443446433	0.9124661461269649	1.5499784104266026
C20orf27	0.9883049443391673	1.1004697019771272	0.9112253536837055
SPEF1	1.5332564664013757	0.8969089305536787	0.5698346030449456
CDC25B	0.9953343928720879	1.3672220982393442	0.6374435088885677
ISM1	1.2114696754534293	0.6451691034087482	1.1433612211378226
RNF24	0.7824592332535085	0.7654316317081279	1.4521091350383635
ARFRP1	0.9143680416306037	0.8806887377125582	1.204943220656838
NDUFAF5	1.0761679849037047	0.8495373369866962	1.074294678109599
SEL1L2	1.751964674500937	1.2480353254990628	0.0
TRIB3	2.1386273528275126	0.7668961421179998	0.09447650505448744
RASSF2	1.7020773225411938	1.0057547291919913	0.29216794826681547
CSNK2A1	0.7280293935272822	0.7278063514116675	1.54416425506105
SLC52A3	1.4159480875445023	1.5200584863987079	0.06399342605679002
ANGPT4	1.0133729293734204	1.646431607647101	0.34019546297947845
RSPO4	0.7084357715352944	2.2915642284647055	0.0
CDS2	0.8294157316371031	0.8739746171498153	1.2966096512130818
PROKR2	0.6666620792500529	1.018632112417075	1.3147058083328724
HM13	0.9677690961867771	1.1818862436378688	0.8503446601753539
SNPH	0.7037458064109873	1.0063065631635844	1.2899476304254285
MYLK2	1.9802026621935016	0.560379298827164	0.45941803897933453
SIRPB1	0.0	3.0	0.0
SEC23B	1.0725738783863663	1.0258971803588346	0.9015289412547991
FERMT1	1.5309260391835233	0.8458670611740524	0.623206899642424
HAO1	0.0	0.0	3.0
PDYN	0.3870390722351942	1.1900325982385453	1.4229283295262605
CCM2L	1.132375372481899	0.6833896160665912	1.18423501145151
PLCB4	0.6618032652939952	1.030808041417833	1.3073886932881718
MYL9	1.2912799773796466	1.066627259965406	0.6420927626549472
HCK	0.5982074745900922	2.0770513988366286	0.3247411265732791
TM9SF4	0.669979312745823	1.1334719516830651	1.1965487355711117
TLDC2	0.0	3.0	0.0
CRNKL1	0.9878131723567586	0.6828189790612084	1.3293678485820328
POFUT1	0.582458513065532	0.6775166280875211	1.7400248588469467
SAMHD1	1.064113512457745	0.5899869798165518	1.3458995077257032
PAK7	0.6274271545883849	1.0582121409403642	1.3143607044712504
KIF3B	0.7608863335992097	0.861658702828055	1.3774549635727356
MROH8	0.988751760862175	1.1424844454671987	0.868763793670626
NOP56	0.7905094275118726	1.0236109370566833	1.1858796354314436
MANBAL	1.3925324379659978	0.9433124725493914	0.6641550894846108
IDH3B	0.8994264148995381	1.0841985803295098	1.0163750047709519
MAPRE1	1.1512939332631782	0.9538481911333476	0.8948578756034742
JAG1	0.9291933304167241	1.1668095561744392	0.9039971134088365
CDK5RAP1	0.5865043735109143	1.2244423237504474	1.1890533027386383
SNTA1	1.5436046627646218	0.7182230870439194	0.7381722501914585
OXT	1.382535667997712	1.0374357871096722	0.5800285448926155
TTI1	0.9464309326399658	1.0053856398452194	1.048183427514815
E2F1	1.2313867455947187	1.2085727891387013	0.56004046526658
RPRD1B	0.8627748763097008	1.1679027860949713	0.9693223375953277
PXMP4	0.6818681896695957	0.9180480829161618	1.4000837274142424
CHMP4B	0.8510802734447639	1.0864880288971976	1.0624316976580384
BPI	2.0528037910414083	0.1796618365274576	0.7675343724311342
SLC32A1	0.45945637284617225	0.8672104409647373	1.67333318618909
CST3	1.7286318387387798	0.3387815002380865	0.9325866610231333
ASIP	3.0	0.0	0.0
ACTR5	0.8713036652427424	0.8303436191651967	1.298352715592061
WFDC2	1.060236619413341	0.412715286060254	1.527048094526405
AHCY	1.2539851882215123	1.307469956078847	0.43854485569964063
PPP1R16B	0.7923848907345764	0.9696322551161801	1.2379828541492435
FAM83D	0.8907854628529285	1.4033445425286541	0.7058699946184174
EPPIN			
DHX35	0.814150384487421	1.003816828158156	1.182032787354423
DNTTIP1	1.1332407828494377	1.221894439258426	0.644864777892136
MAP1LC3A	1.1474375951380607	1.087659066094933	0.7649033387670061
SYNDIG1	0.8195171135183239	1.0353120637310254	1.145170822750651
PIGU	0.8228597337250623	1.0438033390979227	1.1333369271770148
TNNC2	0.6021926899913611	0.20648046107011292	2.191326848938526
ACOT8	1.358104280992545	1.1095004748911546	0.5323952441163007
APMAP	0.8261834767632065	1.0641546965470088	1.1096618266897849
CELF4	0.8176217985720593	1.1320851940009335	1.0502930074270072
ZNF516	0.7226638408783745	0.8293809952372363	1.447955163884389
CDH20	1.0243824337893646	0.9180311148476806	1.0575864513629547
ADNP2	0.7849616904714825	0.9669741494005591	1.248064160127959
RBFA	0.2766061838897582	0.5843661976033436	2.1390276185068986
USP14	0.8788637621732446	1.0575908764736033	1.063545361353152
VAPA	0.9480737803224076	1.177493773552337	0.8744324461252554
METTL4	0.9904026667692643	1.0538942555094355	0.9557030777212998
LPIN2	0.7450620317165182	0.8727693049004002	1.3821686633830819
SMCHD1	0.777035814252399	0.8824046601896198	1.3405595255579807
MYOM1	0.837598471474796	1.2694225282341713	0.8929790002910328
MYL12A	1.22787553055298	1.1225611001834825	0.6495633692635374
CEP76	0.7728930784166487	0.8878217663835786	1.3392851551997724
ST8SIA5	0.5182244861443103	0.49185210399663154	1.9899234098590584
CEP192	0.9009055296765812	1.0947041334571095	1.0043903368663087
RNMT	0.5093700135176337	1.0172969589371526	1.4733330275452141
SMAD7	1.022240363004892	0.9366136256772665	1.0411460113178417
LIPG	0.23152563167407264	1.372481700719209	1.3959926676067183
LAMA1	0.83051359695146	0.5694306744272681	1.600055728621272
RNF125	1.1910219715362311	0.9283721298252724	0.8806058986384965
ANKRD12	0.9011557866239743	1.134689372874318	0.9641548405017073
NOL4	0.7188550227111612	1.0670496166671042	1.2140953606217342
POLI	0.6669190777386882	0.9210804986813551	1.4120004235799566
MIB1	0.7078169420483538	0.9951409306281132	1.297042127323533
RBBP8	1.390136751301863	0.6625499981758887	0.9473132505222484
RIOK3	0.7117856884486243	1.4252495042571156	0.8629648072942603
CSTF2	0.809204445987511	1.2453899530071049	0.9454056010053838
VSIG1	0.7210014015352287	0.26274873438520036	2.016249864079571
PSMD10	1.1557210838604228	0.9613065574747381	0.8829723586648393
ATG4A	1.0159583808332537	1.110760985354135	0.8732806338126109
TBL1X	0.9766713394616726	1.2237392900303479	0.7995893705079793
GPR143	1.4405628677082671	0.8069221712338635	0.7525149610578693
PGRMC1	0.9860096337878473	1.113883411378047	0.9001069548341059
POLA1	0.6830136621758234	0.8439686489431919	1.4730176888809845
MID1	0.9264829392470275	0.9492181058086924	1.1242989549442801
NKAP	0.9836134392674495	0.8931172828708968	1.1232692778616538
RHOXF1	1.4404304392765532	0.0	1.5595695607234465
NXT2	1.3278234550234218	0.49780225171263576	1.1743742932639418
GUCY2F	0.0	1.774925333912806	1.2250746660871936
ATP1B4			
ALG13	0.8860114899637529	1.1131152612835786	1.0008732487526688
PRPS2	0.6540901152340779	1.2253210441816684	1.1205888405842532
MOSPD1	0.8875791526451459	1.1877808313276808	0.9246400160271737
AMMECR1	0.7128129136939135	1.0424140047471877	1.2447730815588989
CHRDL1	1.6556058392713122	0.787565140884561	0.5568290198441268
WDR13	1.5499153272628836	0.89164900097343	0.5584356717636867
SRPX	0.6843665882688877	1.0849813520653682	1.2306520596657438
GLRA2	0.6386961529005292	0.8923973714798098	1.4689064756196608
XIAP	0.872720219650312	1.0981704542366497	1.0291093261130386
STAG2	0.8999913118197365	0.9667354750552559	1.1332732131250074
ATP11C	0.7880606015740809	1.2414764366332218	0.9704629617926973
MCF2	0.7550343353745326	1.050783394271159	1.1941822703543084
F9	1.770620999571791	0.0	1.2293790004282092
ABCD1	0.7161506356660626	0.6376100303963245	1.6462393339376136
CCDC22	0.833603923328048	0.9079359234285281	1.2584601532434243
CACNA1F	0.39944939721719713	0.8043029206091276	1.7962476821736753
SYP	0.6830727593806531	1.0523312402937433	1.2645960003256036
PLP2	1.3889785028615855	0.9420653188328887	0.6689561783055258
BMX	1.4394268208441847	0.9899665364357393	0.5706066427200759
PLS3	1.1129981828428512	1.0515900470816981	0.8354117700754504
NAA10	1.1082089977220957	0.9728407365223993	0.918950265755505
RENBP	1.8627671380854423	0.7853465790076188	0.35188628290693874
ELF4	0.9121990082026968	1.6837823525173414	0.40401863927996207
SMARCA1	0.8305235631354723	1.0649677173597616	1.1045087195047663
MTMR8	1.3487573951418341	1.1099714312453124	0.5412711736128533
ASB9	0.0	0.0	3.0
ZC3H12B	0.7355039117549381	0.8485013461215694	1.4159947421234924
RBBP7	0.9048756131951657	1.2067039801034694	0.8884204067013648
KCND1	0.4075052750723138	0.7538225060436259	1.8386722188840603
OPN1LW			
SLC25A14	0.8556756331994557	1.2519938430881254	0.8923305237124185
FMR1	0.902123925172541	1.2215916462481142	0.876284428579345
PIM2	0.7770417609545361	1.1936895700473156	1.0292686689981483
SCML2	0.6537897020809919	1.3341502820343893	1.0120600158846187
SLC35A2	0.812918471839307	1.037157998431697	1.1499235297289963
PQBP1	1.0408713594051113	0.91134742017419	1.0477812204206984
RS1			
PCSK1N	1.2973968191622283	0.8138874263114946	0.8887157545262773
EMD	1.1645175887171166	1.088792621413972	0.7466897898689114
TAZ	0.8757620595616862	1.1778652574946151	0.9463726829436989
PGK1	0.8206825156832596	1.1077081922713294	1.071609292045411
GATA1	0.0	1.7105873317199705	1.2894126682800295
MAGT1	1.1130378171479836	1.1854713477761107	0.7014908350759061
SMS	1.480256763596448	0.17217344023146622	1.347569796172086
PHEX	0.9983900819150799	0.9207820048525394	1.080827913232381
UBL4A	0.8091169939118732	1.152939435368321	1.0379435707198053
CD99L2	0.7214791279935648	1.3348508057982449	0.9436700662081906
EEA1	0.7201838458348792	1.0160845027389187	1.2637316514262018
GPR50			
RP2	0.9346091426126825	0.8997934928243697	1.165597364562948
JADE3	1.3632438863205008	0.905122317355512	0.7316337963239875
CDK16	0.8190421096828406	1.0477162124639907	1.1332416778531689
USP11	0.688484317926723	0.95054166000152	1.3609740220717568
PCYT1B	1.0385744122519156	0.8532710670724579	1.1081545206756267
BRS3			
HTATSF1	1.0276133289265679	0.8800734482726446	1.0923132228007875
VGLL1			
CD40LG			
TIMP1	0.6300523736481457	2.0386439842704975	0.3313036420813567
KLHL4	1.146795041539584	1.12185871778801	0.7313462406724058
GABRE	0.43408730210845925	0.3340521419555619	2.231860555935979
PCDH11X	0.4729200498088428	0.790425343823273	1.7366546063678845
FGD1	0.6740579235737852	0.9058222322741979	1.4201198441520166
PIN4	1.5612509372583052	1.069367033304404	0.36938202943729076
PORCN	0.7594539352523308	1.0584627047583404	1.1820833599893286
ITIH6			
MAGED2	0.9025168822799934	1.019350831889648	1.0781322858303586
RBM3	1.091657775129274	1.2148840278581161	0.6934581970126099
KLF8	0.9045186269668557	1.6003194065152355	0.4951619665179086
SRPX2	1.0936912401070011	1.0411022447344025	0.8652065151585968
SYTL4	1.5182972400481929	0.7419144003404514	0.7397883596113558
ZDHHC15	0.9683581915817747	0.838327499812704	1.1933143086055213
CENPI	0.9526711311970396	1.1367572393760759	0.9105716294268843
DRP2	0.55018777920985	1.0804750162366505	1.3693372045534995
TAF7L	1.4357900224058584	0.8792454548452078	0.6849645227489334
PBDC1	0.9009744581211108	1.0524175111204832	1.046608030758406
GLA	1.1683633269382507	0.6911689383758336	1.1404677346859156
ARMCX3	0.6572170690430795	0.9794263190591462	1.363356611897774
BEX4	0.9745564477254259	1.0689853595383365	0.9564581927362374
NALCN	0.7830662379146248	1.0596796539404794	1.157254108144896
FGF14	0.8469922906095153	1.1476363530425213	1.0053713563479634
HTR2A	0.5386341981640511	1.045225105264444	1.4161406965715053
NDFIP2	0.7208724843021812	0.9797625474494065	1.2993649682484123
TNFSF13B	0.7552915135524827	1.8942473290544806	0.35046115739303707
FNDC3A	0.8393963268562357	1.0885419828413767	1.0720616903023874
MLNR	0.0	0.0	3.0
CDADC1	1.0175963467813607	0.9915378625709811	0.9908657906476581
CAB39L	0.7161494209423428	1.05612947462218	1.2277211044354772
KLF5	0.43759318305579814	0.3995597866739384	2.1628470302702634
STK24	0.9133255297391928	1.0561567998614885	1.0305176703993186
ACP5	1.2367982394501558	1.5856821721010579	0.17751958844878646
DNAJC3	0.6687353648079898	1.0859238143487613	1.2453408208432484
UGGT2	1.4198694863533936	0.8035717304903343	0.7765587831562725
ARHGEF7	0.7768392966379143	1.1986245313267032	1.0245361720353827
FGF9	0.7408109441577874	0.9030460115677768	1.356143044274436
SGCG	0.9284104218404483	0.9658913732986099	1.1056982048609416
PARP4	0.561481510783728	0.789776642855507	1.648741846360765
SUPT20H	0.7283736170167401	0.7792230426176348	1.4924033403656252
KPNA3	0.8066915326581994	1.1017953360476465	1.091513131294154
FLT1	1.3090720560184164	1.2010332394708751	0.48989470451070843
KATNAL1	0.8673482544752744	1.1859168713504105	0.9467348741743155
INTS6	0.7570947971645834	1.0003376551717147	1.242567547663702
IRG1	0.0	3.0	0.0
MEDAG	0.05726427733232198	2.4163692932719685	0.5263664293957091
CLN5	1.3033923759543893	1.0410043394251298	0.6556032846204808
OLFM4	1.218332555967114	0.05779785770245709	1.723869586330429
MSLN	0.5923339908423175	1.6312151003390565	0.776450908818626
MGRN1	0.9129291583984301	1.0721504146285414	1.0149204269730285
ZNF629	0.6854214724841551	1.09672372524347	1.217854802272375
TRADD	0.6035000141381897	1.1755928778933977	1.2209071079684124
HSF4	1.131388714594998	1.1812911684759324	0.6873201169290695
CORO1A	0.9663145510681738	1.0924754743289677	0.9412099746028583
MAPK3	0.963241691499781	0.9667018999923819	1.070056408507837
GDPD3	0.8636346650553437	0.6626107604164474	1.4737545745282092
ELMO3	1.1263699675120706	1.177786154039452	0.6958438784484771
PHKB	0.8255455657609211	1.1046975723905232	1.0697568618485558
LYRM1	0.9610716993024376	1.4539773809520748	0.5849509197454875
NUTF2	1.2891904459967032	1.1942708281859638	0.516538725817333
NUP93	0.7305901186625898	1.1197150725092273	1.1496948088281829
CENPT	2.724303616591976	0.21955061249051222	0.05614577091751144
TSNAXIP1	1.7379538981648657	1.0887749983765425	0.17327110345859165
NFAT5	0.7659069011696954	1.037582080271402	1.196511018558903
LONP2	1.0008683415609954	1.0857122699561146	0.9134193884828895
N4BP1	0.7366475550020153	0.8984653594909987	1.3648870855069861
CBLN1	0.287828054854953	0.14366732045377612	2.5685046246912706
ARL2BP	0.9320589951915818	1.1774491086736938	0.8904918961347241
PLLP	1.3078605575934128	1.1139105977701913	0.5782288446363961
ZNF423	0.9360296601537418	0.9048799230517313	1.1590904167945268
CCL22			
DHODH	0.4685677246381082	0.8513664471888351	1.680065828173056
CCL17	0.0	3.0	0.0
CTCF	0.7340505015853929	1.0645242999983573	1.2014251984162498
ACD	1.2083954447579086	1.1275151479344088	0.6640894073076826
POLR2C	0.881207313011017	1.124181377064963	0.9946113099240202
PARD6A	1.2141760458182598	1.0335520799203846	0.7522718742613556
ZNF821	0.9087025657315418	1.1472198103484814	0.9440776239199765
MMP15	1.3427655514866765	0.9286935349416389	0.7285409135716845
USB1	0.9497085250780025	1.326897623903415	0.7233938510185828
CYB5B	0.9059657053604615	1.126564265841653	0.9674700287978854
CCDC113	1.2644472756304477	1.282291412015315	0.45326131235423744
PRSS54	1.3366823812693713	1.4217353377599347	0.241582280970694
NME3	1.2545594198184753	0.7608489314147908	0.9845916487667333
NDRG4	0.8046180919897657	1.1372066389619984	1.0581752690482362
PSMD7	1.0126982239823532	1.1961602709014985	0.7911415051161489
SETD6	0.7852476972775255	0.7604309359633536	1.4543213667591206
SLC38A7	0.7879491113569945	0.9523038237272069	1.259747064915799
VAC14	0.7608990291014531	1.046245673784479	1.1928552971140685
HAS3	0.4252809174013902	0.5694462910197081	2.0052727915789017
TANGO6	0.6136710212559465	0.8399675199692792	1.5463614587747747
COG4	0.9401460711026638	1.2675811890916728	0.7922727398056628
SMPD3	0.7141284762286891	1.0258643304785096	1.2600071932928012
SLC7A6OS	0.7759561333101174	0.8604522661200553	1.363591600569827
SLC7A6	0.45099719248365827	0.7965959185499064	1.7524068889664357
PLA2G15	0.9021082559462047	0.8401829919209297	1.2577087521328654
ESRP2	1.1732731262269116	1.6700617024066902	0.15666517136639835
FA2H	1.418386488618879	1.063282916468144	0.5183305949129767
WDR59	1.209623940769377	1.1427313049030945	0.6476447543275288
MON1B	0.8763701350407178	1.1117717604995165	1.0118581044597657
CMC2	0.10087401430726707	2.701381941676256	0.1977440440164769
AXIN1	1.0289157944570906	0.9227036837417483	1.0483805218011615
HCFC1R1	1.2882822628334065	1.0741924007243917	0.6375253364422017
NPRL3	1.14096321761756	0.7773487275205816	1.0816880548618586
MLYCD	0.6850389276803945	0.981820314789522	1.3331407575300833
MPG	1.560530628225307	0.8523420519082165	0.5871273198664765
NECAB2	1.4384015841916378	1.1552919900077707	0.40630642580059145
HSDL1	0.6927682287297137	1.353236588199808	0.9539951830704784
TAF1C	1.1320703767677367	0.9192115313623705	0.948718091869893
NAGPA	1.3333287880743399	0.6237670324331711	1.0429041794924891
WFDC1	1.6300730087060389	0.4534344231191155	0.9164925681748455
SEC14L5	0.904202879202127	0.7558197038814323	1.3399774169164407
COTL1	1.090580280405212	1.1367133146759878	0.7727064049188008
USP10	0.8130124112193258	1.0904741412044654	1.0965134475762088
CRISPLD2	1.4154276357357336	1.2234281488761394	0.36114421538812674
TSC2	0.6852429930198087	0.8138356698754071	1.5009213371047845
NME4	1.4175016176953525	1.0519831099002954	0.5305152724043519
ABCC1	1.0857495925870113	1.1530505531763255	0.7611998542366635
NOMO3	0.0	0.0	3.0
LMF1	1.1428727764058866	1.1258812252535086	0.7312459983406048
FOXF1	1.8736277148687321	0.52841306271182	0.5979592224194482
NARFL	0.9648454365478502	1.0166732166336492	1.0184813468185008
MTHFSD	0.8577709091357865	1.3296573207971936	0.8125717700670197
CLCN7	1.1161737045380677	0.9266447214291079	0.9571815740328242
HAGHL	0.9870701369456027	0.6774759043448748	1.3354539587095229
FAM173A	1.5032750907491736	0.8430977897487708	0.6536271195020553
SLC7A5	0.8682589142995166	1.4374557679164954	0.694285317783988
FBXO31	0.6693386535813693	1.095972177254507	1.2346891691641233
STUB1	1.0617407989011625	1.0154018646833871	0.9228573364154506
RHBDL1	0.9781621539976975	0.904180724403286	1.1176571215990165
NUBP1	1.1540652455826408	0.9139395379496774	0.9319952164676815
UBE2I	0.8005598437114743	1.3027305019924416	0.8967096542960845
ZP2			
MEFV	0.18545619048643297	0.8726236276004737	1.9419201819130933
CRYM	1.5523065154720082	0.9292194363113763	0.5184740482166156
EEF2K	0.5327995695750637	1.303221617283045	1.1639788131418913
PIEZO1	1.4611836725878464	1.0838798874088766	0.4549364400032766
GSPT1	1.1154981655407192	0.5734203711749278	1.3110814632843533
ZNF174	0.8741085156822412	1.070469475659937	1.055422008657822
CLUAP1	0.9552369310620409	1.0196015853113292	1.0251614836266298
UBFD1	0.5639940029884953	1.0606197926378633	1.3753862043736411
EARS2	0.9466795938237831	0.8402116924901039	1.213108713686113
TCEB2	2.038861273372528	0.8853564706214538	0.07578225600601837
GGA2	0.8870198174398193	0.7204745893327502	1.3925055932274308
AQP8	1.2977611038023884	0.6761414379401058	1.0260974582575055
CPPED1	0.9881433862902281	1.3512804183242468	0.6605761953855247
USP31	1.01608763454961	0.9022647680560636	1.0816475973943267
HMOX2	0.8789614124407168	1.060610707747671	1.0604278798116125
DNAJA3	0.7170846788101897	0.9476133238709674	1.3353019973188434
CORO7-PAM16	0.9585008978809456	1.0941812496473862	0.9473178524716683
BFAR	0.8364689429266733	1.1532017505205823	1.0103293065527443
SALL1	1.4551146959277894	0.8349463995240793	0.7099389045481309
TOX3	0.8740258618148994	1.1029776284317416	1.0229965097533584
RBL2	1.1798891971368852	1.0445938106656558	0.7755169921974594
QPRT	1.3851298025077143	1.0024048106042265	0.6124653868880592
XYLT1	0.8096839404424059	0.8017802086728729	1.3885358508847216
PYCARD	0.8308074826458088	1.6960236567242857	0.4731688606299059
RPGRIP1L	0.5260768058810116	0.8772027304080071	1.5967204637109809
MAZ	0.9565099333751031	0.9123089858172366	1.13118108080766
STX4	1.5041540283274806	0.981934639980323	0.5139113316921963
CDIPT	0.766287341878787	0.9048994649752169	1.3288131931459957
BCKDK	0.8792897975809175	0.943263827095097	1.1774463753239859
KAT8	1.1437045105927273	1.098719575812829	0.7575759135944443
IL21R	0.3887118054392188	2.611288194560781	0.0
SYT17	1.186678768948173	1.210533399443661	0.6027878316081662
TMC5	2.165156630489379	0.0	0.8348433695106211
CCP110	1.059295229968781	1.0887347665720817	0.8519700034591373
C16orf62	1.211361567892835	1.131810579875897	0.6568278522312683
SLC6A2	3.0	0.0	0.0
RNF40	0.7063504117998802	0.999317974214599	1.2943316139855205
KNOP1	1.5168394079162208	0.44286288843317734	1.040297703650602
AQP9	0.5557368626169197	2.1643751228308	0.2798880145522809
AAGAB	0.5996581546138193	1.1211202183345825	1.2792216270515981
IQCH	1.6370536645917655	1.3073643698343187	0.05558196557391617
LACTB	0.976909245698424	0.8497507054575114	1.1733400488440644
CORO2B	0.7991773721727375	1.1749859316598983	1.0258366961673644
CSK	1.0992802812416942	0.9884904353868122	0.9122292833714934
HERC1	0.7475877453293931	1.0628739051244287	1.189538349546178
TRIP4	1.0246503853117603	1.3930138437849187	0.5823357709033208
MTFMT	1.111084670571584	1.0995663114396108	0.7893490179888051
RASL12	1.1708283535104027	1.0276935818259982	0.8014780646635992
AP3B2	0.6801120997471655	0.9463061765688784	1.3735817236839558
ACSBG1	1.1160299058584546	0.43176627785455163	1.4522038162869937
IGDCC4	0.33092543521205786	0.5828507877728226	2.0862237770151197
RAB11A	0.9794486143126581	1.13392840109046	0.8866229845968819
CTSH	1.666602784552863	1.1451339113060734	0.1882633041410638
TTC23	1.253855716098427	0.535218113600066	1.2109261703015075
CD276	0.7190606733447701	0.6758973047246205	1.6050420219306092
FAH	1.1186300957300663	0.7088493936630752	1.1725205106068586
CEMIP	0.3246343842889773	1.2905414363729102	1.3848241793381122
RPAP1	0.7598917385940827	1.2507994604325485	0.9893088009733685
HOMER2	0.794886827238466	0.7733175871285883	1.4317955856329456
EHD4	0.9236476262978841	1.2993401206040947	0.7770122530980218
TMEM87A	0.9816678665830754	1.0291730545059876	0.9891590789109369
ZNF106	0.5162681933813317	0.9189687681288987	1.5647630384897695
CEP152	1.2216331403086016	1.1883285319684582	0.5900383277229405
ATP8B4	0.7919101919823845	1.7362988435585136	0.47179096445910207
OCA2	0.4817067660138474	1.4788868200626415	1.0394064139235113
DTWD1	1.0427369932301285	0.6805576520930092	1.2767053546768625
TGM5	0.0	2.553841833846647	0.44615816615335235
FAM189A1	0.7393969245437967	1.1975200657881497	1.0630830096680537
GABPB1	0.8992202877041225	1.1429858956241905	0.9577938166716873
TJP1	1.1121429820994326	1.0471223659195257	0.8407346519810415
BMF	0.4931601983281623	0.6746918988282671	1.8321479028435705
DMXL2	0.5452383632266047	1.0501824523554784	1.4045791844179167
SCG3	0.8451322482775988	0.9093574642215381	1.2455102875008628
DNAJC17	0.8100610023531386	1.2224442512099403	0.9674947464369209
EIF3J	0.9645882679532601	0.9795492194426887	1.0558625126040513
SPG11	0.8294642116160063	1.0718503327296933	1.0986854556543004
RHOV	0.5546168954085603	1.5557504866619978	0.8896326179294418
VPS18	0.6780174715504058	0.9330960935272313	1.3888864349223633
OIP5	0.3702289142986528	2.1584123174459413	0.4713587682554059
SLC30A4	0.6634334849825511	1.3253167133187742	1.0112498016986748
BLOC1S6	0.8721144829592024	0.4542821458490819	1.6736033711917155
MYEF2	0.8995691096841677	1.0331707927982263	1.0672600975176059
SGK3	1.462171722434005	1.035162039635846	0.5026662379301493
PDGFRL	0.3192389982343374	1.4561112941239946	1.224649707641668
