	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
USP5	0.8942383058068031	1.071414762550844	1.034346931642353
TPI1	1.1234044863959747	0.7138250840806952	1.1627704295233303
GNPTAB	1.210822477063867	1.2153755917272844	0.573801931208849
SPSB2	0.9420116398029372	0.8938784896559654	1.164109870541097
ENO2	1.2116085603598885	0.5516843978858234	1.236707041754288
ATN1	0.9759777836456479	1.0159909415992734	1.0080312747550786
C12orf57	0.8876913975851235	0.8438322129146744	1.2684763895002025
PTPN6	0.2315493560057367	0.37621558339009226	2.392235060604171
LPCAT3	0.9883577177906375	1.2960228923462453	0.7156193898631171
NT5DC3	0.5164327738295175	0.8553022073247937	1.628265018845689
SLCO1B3	3.0	0.0	0.0
APOBEC1			
NANOG			
SUDS3	0.6799135043034739	0.9632427641726337	1.3568437315238924
GOLT1B	0.90393352946239	1.3145878566792313	0.7814786138583787
GYS2	3.0	0.0	0.0
LDHB	1.6448146684342395	1.292216130741147	0.06296920082461308
PRKAB1	1.0528099667718522	1.0543825195410501	0.8928075136870978
CMAS	0.9482274605881698	0.8966668585573658	1.1551056808544649
HCFC2	0.7241409658187515	1.3224864265449439	0.9533726076363052
ST8SIA1	0.8541284544522383	1.0122395594294327	1.1336319861183293
CLEC4A	1.2211329859930062	0.8891300211856995	0.8897369928212944
C2CD5	1.071320616809826	1.2868406140330797	0.6418387691570943
AICDA			
RAB35	0.8227866047584252	1.0335743773132766	1.143639017928298
PHC1	0.22588767654845843	1.6996554783876343	1.0744568450639076
COX6A1	0.6815391222221292	1.3401645998542853	0.9782962779235854
AL021546.6	0.6900463804185433	1.357889076099126	0.9520645434823306
RFX4	0.5209759089481497	1.3597809112754597	1.1192431797763904
RIC8B	0.9271059680070777	1.0797870056509944	0.9931070263419284
SRSF9	1.149026938601981	1.0867117744479071	0.764261286950112
FGFR1OP2	0.9573403446044038	1.3020044429562179	0.7406552124393784
KLRB1	1.5763939632012396	1.4236060367987606	0.0
COL12A1	0.23500861432112358	0.49970149115038076	2.2652898945284963
BTN3A3	1.3064120993978856	0.7492949157179426	0.9442929848841716
TDP2	0.9312312758514937	1.0774130317511785	0.9913556923973279
FRK	0.2752857318281246	0.5373289893175884	2.187385278854287
DSE	1.3057047579677967	1.0136825982858504	0.6806126437463528
RWDD1	1.075896900680603	0.8759851697166663	1.0481179296027305
RSPH4A	0.9859409492743645	1.4604674384850769	0.5535916122405585
MAK	1.6604960217620717	1.1652798406391986	0.17422413759872946
PAK1IP1	0.9028420176112569	0.9637207300344742	1.1334372523542686
GCNT2	0.8498455135342863	1.5293390322607088	0.620815454205005
SMIM8	0.9610692751272334	1.2788146848307158	0.7601160400420509
NEDD9	0.7668899397422909	1.3618275911897697	0.8712824690679394
CEP85L	1.038122341570065	1.3175470756718948	0.6443305827580401
ADTRP	0.0	0.3737967173989096	2.626203282601091
ASF1A	0.9791550221314478	1.1177675417117108	0.9030774361568413
MCM9	0.6834293826305582	1.178595010886527	1.1379756064829145
FAM184A	1.139884204565713	1.1004401876654142	0.7596756077688728
RNGTT	0.8454212847301272	1.1850880219360314	0.9694906933338415
MAN1A1	0.37527810712634335	0.839264858018283	1.785457034855373
GABRR2	0.0	0.7054893228620963	2.294510677137904
SERINC1	0.9394368114161137	1.1989676249014036	0.8615955636824826
HDDC2	1.6473998254515791	1.0974338257596061	0.25516634878881506
TPD52L1	0.6319927964687846	1.0374822915769533	1.330524911954262
HINT3	0.7679993532620422	0.8746230442790393	1.3573776024589188
NCOA7	0.7574056925099556	1.1182310067470673	1.1243633007429772
FAM65B	0.4890408207203245	0.802267920808194	1.7086912584714815
SASH1	0.4954536614755724	1.496897927121307	1.0076484114031208
UST	0.4829383864629278	1.9554903319013943	0.5615712816356778
FBXO5	1.0869717767442821	1.1813283338065472	0.7316998894491702
MTRF1L	0.570274141201769	1.2514945812080722	1.1782312775901587
PPARD	1.0065048758886048	0.9410672395727078	1.0524278845386876
OPRM1	0.9350420929581497	1.9452884912729524	0.11966941576889822
FANCE	0.8717916700953717	0.470848226878347	1.6573601030262815
TULP1	1.5743121947654948	1.4256878052345054	0.0
SLC26A8	2.4499499902965876	0.3910901342858592	0.15895987541755327
MAPK14	0.8034458234557387	0.9933610888100726	1.2031930877341888
RHAG	0.0	0.0	3.0
KCTD20	0.7524216400233981	1.1805448545622985	1.0670335054143036
STK38	1.0879825613963368	0.660517206444116	1.2515002321595472
SRSF3	1.1018175804351196	1.072659274333624	0.8255231452312564
SOD2	0.9885545701647124	1.3816084291124875	0.6298370007228002
MRPL18	0.9618148901425667	0.8055396929183274	1.2326454169391063
IL17A			
IL17F	0.0	0.0	3.0
MCM3	1.8294539651608466	1.1134070313388575	0.057139003500295535
RNF8	0.8397096874082475	1.001600874883354	1.1586894377083983
PHACTR1	0.7664314392961041	1.3618642055885415	0.8717043551153542
MDGA1	0.6431999598827967	1.7427514969079805	0.614048543209223
ICK	0.7085056612951036	1.4476970982110915	0.8437972404938052
FBXO9	1.054106842650663	0.808217355214232	1.1376758021351048
CD83	1.0494969660493383	1.0575211356207732	0.8929818983298885
MDN1	0.9824081534221829	1.014244495893896	1.0033473506839212
GLP1R	0.3080927936237325	2.342128918277181	0.349778288099086
SAYSD1	0.6149563568130498	1.8159145119740483	0.569129131212902
BMP5	0.1879540459934705	0.38129191340325724	2.430754040603272
BACH2	0.9492700340357657	1.4209518787145385	0.6297780872496955
RBM24	0.45413550461533164	0.21091189953342224	2.334952595851246
CAP2	0.8927892617518222	0.7324056142530894	1.3748051239950883
TREML2	0.0	3.0	0.0
ZNF451	0.9756544523005546	1.4113456200176902	0.6129999276817553
BAG2	1.0350884138760938	1.0475308115839552	0.9173807745399505
RAB23	0.8187824282300243	1.2191276360053505	0.9620899357646253
TSPO2	0.9971850417960425	2.0028149582039574	0.0
FHL5	1.7459820259501742	0.6779284623705004	0.5760895116793254
FBXL4	0.9179703427312551	1.2774126800044072	0.8046169772643375
CCNC	1.0161309701750436	1.1584706942606928	0.8253983355642638
E2F3	0.959234231198991	1.1966011143291908	0.8441646544718189
SIM1			
ASCC3	0.7800446493967121	1.5671570104871257	0.6527983401161621
BVES	0.5563271413953436	0.6978268640427249	1.7458459945619313
COL9A1	0.3990693630528828	0.45336191534320797	2.1475687216039097
MED23	0.8029178357460719	1.066320123315894	1.1307620409380341
WASF1	1.1436765986146429	1.0298250926496242	0.8264983087357327
GPLD1	1.2994058704900746	1.2485808103657496	0.4520133191441758
ALDH5A1	0.6928447786591777	1.4277132332760674	0.8794419880647552
AIM1	1.2091782338179193	1.1849777679783553	0.605843998203725
VNN1	1.032478955957601	0.706189330651664	1.2613317133907345
ACOT13	0.829602621168286	1.1580697211013014	1.012327657730413
SMAP1	0.8638773274192127	1.1995716804678098	0.9365509921129774
RPS12	1.567300382458759	1.381371683470828	0.05132793407041272
C6orf62	0.7742059082055407	1.1600488990414386	1.065745192753021
B3GAT2	0.8832325903646885	1.2386904939008168	0.8780769157344946
GMNN	1.179671811114183	0.6885958823207792	1.1317323065650373
EYA4	0.14502083863791693	2.5903199037598204	0.2646592576022629
SOBP	0.9188081038374758	0.9370822021427692	1.1441096940197553
NR2E1	1.6416655855678128	0.0	1.3583344144321872
SNX3	0.9117694776157135	0.9753943336765124	1.1128361887077742
SLC17A2			
HBS1L	0.8127914940437496	1.0715708095934706	1.1156376963627797
TRIM38	0.509813153057472	0.9961678731586731	1.4940189737838545
PEX7	1.1520021697670513	0.7703334294804182	1.0776644007525302
ZBTB24	0.7824336509254103	1.4359542871289652	0.7816120619456246
FIG4	0.9859620121018435	1.004167037715726	1.0098709501824308
PERP	1.5535176558457795	0.6502209029365008	0.7962614412177195
KIAA1244	0.8713337560995275	1.2974077599374547	0.8312584839630177
SLC16A10	0.5981060999827622	0.5745598242554831	1.8273340757617542
HECA	0.8809505720481567	1.0019382337545804	1.1171111941972631
GPR126	0.44373101804623455	0.8630858448593758	1.6931831370943893
PHACTR2	0.5952327882870131	1.229698876934758	1.1750683347782287
EPM2A	0.94185963798648	0.7860617281587625	1.2720786338547574
SLC39A7	0.0	1.0971676614005614	1.9028323385994388
UNC93A	3.0	0.0	0.0
SLC22A2	0.1915709770773881	0.6169507036516941	2.1914783192709177
PHF1	0.0	1.1994687197496678	1.800531280250332
CUTA	0.0	1.6117728814012153	1.388227118598785
PACRG	0.4941365339041358	0.5617653161715722	1.9440981499242922
QKI	0.5572354517527228	1.2598498964724614	1.1829146517748155
C6orf118			
PDE10A	0.830746091843554	1.1376589853286279	1.0315949228278185
MDFI	0.8106025528830952	0.050671318965915375	2.1387261281509895
TFEB	0.8928628697024492	1.0790599233900675	1.0280772069074828
SMOC2	0.6415603448668771	0.6170686985155054	1.7413709566176176
CCND3	1.1336496898053035	0.9958525011348587	0.8704978090598376
BYSL	0.8153948604199954	1.0140696186310099	1.1705355209489947
FAM120B	0.9139688704854236	0.9908253322659718	1.0952057972486047
TBP	0.8145605695253381	1.4656578289623632	0.7197816015122989
GUCA1B	1.3253302449689903	1.259126027053401	0.4155437279776084
PRPH2	2.3884384992429917	0.4507083237806401	0.16085317697636803
GLTSCR1L	0.8075315813391509	1.2197107693701388	0.9727576492907102
PPP2R5D	0.9520852794454749	1.052772907480546	0.9951418130739788
MRPL2	0.9765979340195314	0.8873854075235362	1.1360166584569324
PTK7	0.7718979009910939	1.0883726714316222	1.139729427577284
SRF	0.9266722365086861	1.1685683042586745	0.9047594592326395
CUL9	0.915689836095391	1.1306321497200458	0.953678014184563
DNPH1	1.0859674456569692	1.6585711901637665	0.25546136417926396
DUSP22	0.5140737374423621	0.6865411133176758	1.7993851492399622
EXOC2	0.5059526535658061	0.7316989946233309	1.7623483518108631
COX7A2	1.8488188978343951	1.1374080396401118	0.013773062525493342
TMEM30A	0.8268446515197345	1.137905679122129	1.0352496693581368
GMDS	1.0897128342106568	0.8158145513699162	1.0944726144194274
SENP6	0.9791512994466146	1.219448202407375	0.8014004981460103
IMPG1	0.0	2.595601685588371	0.40439831441162916
VEGFA	0.9355842561116945	0.8228038015543778	1.2416119423339276
PRPF4B	0.8147571843738093	1.2141930126881757	0.9710498029380147
TTK	0.8354259237108131	2.061905641980902	0.1026684343082847
SLC29A1	0.9069389715262196	0.8203162110244405	1.2727448174493399
WISP3	1.553933240592385	0.8607785715458661	0.5852881878617491
LAMA4	0.7231577997867791	1.155547851981817	1.1212943482314037
FAM46A	1.8769487784632297	0.415286341784303	0.7077648797524669
CLIC5	0.352259398693633	0.9460146531626514	1.7017259481437155
FBRSL1	0.9324392214656302	0.9030295214204902	1.16453125711388
ENPP5	0.48966398080163576	1.3609359415079072	1.1494000776904572
LY86	0.3112270548984541	1.4576136128523578	1.231159332249188
PRSS16	0.37646101404718996	0.7419127340623959	1.8816262518904143
MEP1A			
TBX18	0.9531433274887359	0.8129259034616785	1.2339307690495853
ERBB2IP	0.6116655411431751	1.461576337877551	0.9267581209792741
PCDHB2	0.9321825137820601	0.8097122792884	1.25810520692954
HARS2	0.9247018973656937	0.9759209836107523	1.0993771190235542
NUDT12	0.709614388075413	1.1605266656356914	1.1298589462888955
CEP72	0.991836857631305	1.4667130334475496	0.5414501089211455
MAN2A1	0.4333050898542244	1.4041501320399583	1.1625447781058176
SEMA5A	0.5049801995518395	0.5852989552469755	1.909720845201185
C7	0.2787326365015144	0.5696013277926278	2.151666035705858
PAPD7	1.0396421187151157	1.0161797220966817	0.9441781591882024
GHR	0.29488503794038734	0.8298885260826707	1.8752264359769417
DAP	0.36231215103395553	1.6805769249378273	0.9571109240282174
NME5	1.5753840241208024	0.9099227660548411	0.5146932098243567
BRD8	0.7843181610079415	1.0046515326203636	1.211030306371695
KIF20A	0.0	1.2245894006944582	1.7754105993055416
NNT	0.9654735633137581	1.042435742825671	0.9920906938605711
MRPS30	0.6695448733509722	0.8427341088955438	1.4877210177534845
HSPA9	1.012621588693136	1.081588799038025	0.905789612268839
MRPS27	0.9038253366474029	1.5006450949179289	0.5955295684346685
PFDN1	0.6345264511553657	0.6588055988259476	1.7066679500186865
HBEGF	0.9974886703986594	0.5723762505947978	1.4301350790065426
SLC4A9	0.6114360417974484	1.000754510595539	1.3878094476070124
LOX	0.8863065883078455	1.596273101714443	0.5174203099777116
GZMK	0.3127778734071761	0.9591773948586465	1.7280447317341772
CDH9	0.0	0.0	3.0
APBB3	1.1572286611284885	0.9857249060223513	0.8570464328491607
TMCO6	0.8482667193893494	0.8719932715814429	1.279740009029208
SPARC	0.6543309758932057	1.6974266094079093	0.6482424146988849
IK	0.8816871967068043	1.416622766849911	0.7016900364432846
HMGCR	1.006041532451553	1.0615957045867617	0.9323627629616855
COL4A3BP	0.7636892397108809	1.1681065325477096	1.0682042277414099
FAF2	0.805102043096283	1.2299692664158228	0.9649286904878943
HAND1			
PCDHB3	0.6878829551293887	1.0835185535339693	1.228598491336642
PCDHB5	0.922876198259661	1.1814339831967282	0.8956898185436112
PCDHB6	0.678445741537376	1.4377890046917994	0.8837652537708245
PCDHB7	1.2906756054516921	1.1625613231795309	0.5467630713687768
PDE8B	0.8075441540021565	0.7374259052996315	1.4550299406982123
CLK4	1.62984953184691	0.871280448944796	0.49887001920829394
PCDHB15	0.9819837551901167	1.2515793996320301	0.7664368451778528
HAVCR1	1.1584890040082294	1.1480217050959434	0.693489290895827
GRM6	1.680007699054521	1.0430009219061898	0.27699137903928933
ITK	0.8747584517044856	0.7439471827464982	1.3812943655490157
RNF130	0.7403634798275658	1.1034166195077042	1.1562199006647302
THG1L	0.959384224226877	1.136417330351133	0.9041984454219906
ARSB	0.7372271291572118	1.1905328143252012	1.072240056517587
CLINT1	0.762383272511488	1.0835230382507406	1.1540936892377716
THBS4	2.451728664600453	0.5334786578390466	0.014792677560500312
CNOT6	0.9652637028575805	1.0077608238207523	1.0269754733216672
IL12B	1.6686611122903843	1.331338887709616	0.0
BTNL8	0.0	0.0	3.0
TTC1	1.0486832141970006	0.9836435788489936	0.9676732069540062
MSH3	0.9153248518986112	0.8786267845003399	1.206048363601049
RASGRF2	0.9921375691873076	1.1417520070060392	0.8661104238066533
GABRG2	0.767057643234434	1.061945660495481	1.1709966962700853
CCNG1	0.689788462092468	0.9519958729034372	1.3582156650040946
POLR3G	0.4026964843779274	0.639013663816909	1.9582898518051632
DROSHA	0.9640010093005571	1.1071651018149413	0.9288338888845015
CDH6	0.41749035157282577	1.036726143272535	1.5457835051546391
LMNB1	0.7460014106401726	1.293414259383775	0.9605843299760529
ARRDC3	0.8432592711786498	1.5529252285940864	0.6038155002272638
GOLPH3	0.7650109640956483	1.2311927146620971	1.003796321242254
SUB1	1.0626216088720828	0.7463077825924289	1.1910706085354883
NPR3	0.39732605292066264	1.03834512080377	1.5643288262755677
FAM172A	0.8173609635268277	1.1589256532826517	1.0237133831905205
SLC27A6	1.1743022896531568	1.825697710346843	0.0
TARS	0.9722053393016293	0.951770318738301	1.0760243419600701
IRX4			
LNPEP	0.6027519914408668	1.4683916838717335	0.9288563246873996
PDE4D	0.45682287651497633	1.6876945843723001	0.8554825391127232
RAD1	1.0053766796342678	1.3359193863098553	0.658703934055877
BRIX1	1.1066910201093687	0.9622508496342782	0.9310581302563532
AGXT2	0.0	0.0	3.0
PRLR	0.0	2.018436345632791	0.9815636543672088
SLC12A7	1.0299194371509428	1.2849940167002019	0.6850865461488553
IL4			
RAD50	0.8817094059812732	1.2370097318736653	0.8812808621450616
IL5	0.0	0.39111280375926577	2.6088871962407345
ST8SIA4	0.9442851503443737	0.6891241478943629	1.3665907017612633
GNPDA1	0.8840272474200004	0.9270123491687722	1.1889604034112276
PCDH12	0.8375888015663076	1.9157787856507489	0.2466324127829438
SKP1	1.4133569492714848	1.2669846717724893	0.31965837895602617
NUP155	0.5438939843590634	0.9427918943639363	1.5133141212770005
PPP2CA	1.4405926937820228	0.0	1.5594073062179774
FGF1	0.7267580966649108	1.0333441546637463	1.239897748671343
NR3C1	0.7283513285858392	1.2811150178337034	0.9905336535804581
C5orf15	0.8541456987422775	1.0439170623486205	1.1019372389091016
PPWD1	1.2513346868156958	1.028696023445881	0.7199692897384231
LIFR	0.4877248626534624	1.272266346241151	1.2400087911053868
TRIM23	0.7692124429262518	1.3563546554225518	0.8744329016511964
TRAPPC13	0.7737542674007195	1.2501890254647876	0.9760567071344932
C9	1.2196315095060264	1.7803684904939738	0.0
SEC24A	0.663267362591428	1.1370754165545334	1.199657220854039
TXNDC15	0.9837832298177717	1.0503802115672556	0.9658365586149732
TTC33	0.9274538722338991	1.2506536087040525	0.8218925190620483
RARS	1.0766797260631649	0.9282300308257923	0.9950902431110428
WWC1	0.770420930387754	1.3774341652981448	0.8521449043141014
H2AFY	1.0652096055771252	0.9527254037770386	0.9820649906458361
TCERG1	0.9605530029688887	1.1300607256809692	0.909386271350142
DPYSL3	0.8208528380311954	1.9358884314617466	0.24325873050705804
SMAD5	0.7180514287703986	1.2570274959957286	1.0249210752338727
CSNK1A1	0.8579188093606975	1.12912530525488	1.0129558853844223
HMGXB3	1.021886506385342	0.9065669712447255	1.0715465223699325
ERGIC1	1.1080258567233636	1.0329986312784094	0.8589755119982269
PDGFRB	0.7346373234414451	1.1671100523374376	1.0982526242211172
CDX1			
ATP6V0E1	0.8645055204086038	1.7180781702569046	0.4174163093344919
BNIP1	0.7972666926599762	1.223097739625279	0.9796355677147445
STC2	0.6747645650050955	1.4780884568335249	0.8471469781613801
CPEB4	0.7481049360439934	1.2657074899030485	0.986187574052958
HRH2	0.558090227012073	1.333974155818005	1.1079356171699222
DBN1	0.8718220985792375	1.2638226452157695	0.8643552562049931
ZNF346	0.7816363555002839	1.085797824743717	1.132565819755999
UNC5A	1.3740301988811539	0.8347357554958975	0.7912340456229485
EHHADH	0.4939742773623045	1.686278982986346	0.8197467396513495
CNTN3	0.38838862771946464	1.4822021200711513	1.129409252209384
SMC4	0.8238392492539205	1.2058527075504832	0.9703080431955965
SELK	1.1671216517046998	1.0009354488961986	0.8319428993991017
ACTR8	0.8120410632005252	0.9708509614219808	1.2171079753774938
TBCCD1	0.9592232510427297	1.2971624911142536	0.743614257843017
TIMMDC1	0.9985656094538957	0.8120377497166362	1.1893966408294676
CRBN	0.766098092077976	1.262986022272416	0.9709158856496078
KNG1	1.0447919630614384	0.47176688657195853	1.483441150366603
HRG	3.0	0.0	0.0
BCL6	0.8561046425823017	1.1105370479754035	1.0333583094422947
HGD	0.8324343978151197	0.9327468186843378	1.234818783500542
CLDN16	1.6978337121953422	0.0	1.3021662878046578
ARL6	0.7773212793110055	1.2284013115843038	0.9942774091046904
NPHP3	0.9866171065031222	1.2193052230844603	0.7940776704124175
CD86	0.49570396118109145	1.498143960302451	1.0061520785164577
AMOTL2	0.8976983704343439	1.5035193325121192	0.5987822970535371
NIT2	0.8510842495294827	0.7958254721771169	1.3530902782934
FAM162A	0.8009004842043296	0.7989476561211254	1.4001518596745444
OGG1	0.8792967901543163	0.7017272077169745	1.4189760021287094
KPNA1	0.7342008487658127	1.060572240975658	1.2052269102585293
PCCB	1.160375790023108	0.8397069390945837	0.999917270882308
UBE3A	0.8765212569918467	1.3652859026024995	0.7581928404056544
ARMC8	1.2605496738116115	1.1589631625346186	0.5804871636537696
CEP70	0.7324404001892261	0.9306154360002268	1.3369441638105468
RBP2	0.0	3.0	0.0
RBP1	1.6332564832020466	1.0770590843526673	0.28968443244528586
SLC25A36	0.8220425028058294	1.4193805363323324	0.758576960861838
GRK7	0.0	2.0285070642581426	0.9714929357418567
RNF7	1.5677208339148394	0.08929766730997903	1.3429814987751816
TFDP2	0.7383435488547297	1.019332533272804	1.2423239178724657
XRN1	0.7581252412578637	1.436155698317268	0.805719060424868
KAT2B	0.7287151854640135	1.2652193477282658	1.0060654668077207
BCHE	1.017546293949454	1.616294597917701	0.3661591081328452
SERPINI2	1.1061932527764888	0.8905229124705054	1.003283834753006
PDCD10	1.0760391224517891	0.7374924527533335	1.1864684247948771
LRRC31	0.9159792975822881	1.552338348279875	0.5316823541378366
WNT5A	0.4375706609867727	0.8520644788809609	1.7103648601322663
PFKFB4	0.7801296296110508	0.9203974766318573	1.2994728937570916
COL7A1	1.3886644203441414	1.460487428565168	0.15084815109069044
FGF12	0.721961346071446	0.9986232729537747	1.2794153809747788
PRKAR2A	0.8582319339990021	1.1765367730939895	0.9652312929070083
HES1	1.2816045739100097	1.057367013174824	0.661028412915166
USP4	1.3041371190799078	0.95174350088703	0.7441193800330619
ACAP2	0.6158074149269324	1.1852296498520416	1.198962935221026
ECT2	1.0387139058138535	1.285036607022833	0.6762494871633141
GNAT1	0.2821285848877219	0.4438645662723852	2.274006848839893
GNAI2	0.9644465437751367	0.9641763087380836	1.07137714748678
TFG	0.9026060844510436	1.029963271616489	1.0674306439324677
HYAL1	0.8134392026583743	1.2638232859002887	0.9227375114413366
TUSC2	0.9837026910558032	0.9205768368176076	1.0957204721265892
NPRL2	1.066511375212864	1.050587031380905	0.8829015934062306
RPL24	2.5077515333003695	0.4776375734136338	0.014610893285996593
CYB561D2	0.8430052457699108	1.051646731936843	1.1053480222932461
C3orf14	0.6834163105601386	1.0518286976758733	1.2647549917639875
FXR1	0.8478113886945202	1.0632070812233014	1.0889815300821784
CBLB	1.3735400181605917	1.1064611610985982	0.5199988207408105
BBX	0.5996912442869916	1.3847077097901839	1.0156010459228246
IFT57	0.6910644694364657	1.3723973623413377	0.9365381682221966
GNB4	0.9354115602360951	1.0351541218052387	1.029434317958666
HHLA2	0.352876817560567	2.495854989743395	0.15126819269603806
GBE1	0.7199577126311717	1.0106081715617443	1.2694341158070839
MORC1	0.0	3.0	0.0
UMPS	0.7609218292221444	1.0662720863776713	1.1728060844001844
NCBP2	0.654271170745562	0.9526895557074312	1.3930392735470067
SNX4	0.9491100957281626	1.1656847619985322	0.885205142273305
C3orf52	0.6033362784380439	0.0	2.3966637215619557
FRMD4B	0.683261578880023	1.384863944347481	0.9318744767724962
SLC41A3	1.440959059093201	0.9863323120253881	0.5727086288814106
PLXNA1	0.7818681747042691	1.228007933012868	0.990123892282863
ATP6V1A	1.2134950829663083	1.5336420118330527	0.2528629052006391
ABTB1	1.07680900940667	1.4108989424206817	0.5122920481726485
PODXL2	0.9891627162304012	0.810773885463873	1.200063398305726
UPK1B	0.0	0.27878536820970096	2.721214631790299
CSPG5	1.1122270621202452	0.8567084801487114	1.0310644577310433
KLHL18	0.9280164184006325	0.8976640170112331	1.1743195645881346
SCAP	0.8337198466577034	1.0992622007403272	1.0670179526019694
EFCC1	0.5443903794956313	0.3601037507960632	2.0955058697083055
KIAA1257	0.31378154132382163	0.2508368854449384	2.43538157323124
NEK11	0.912491233544705	1.2457202076150053	0.8417885588402895
MRPL3	1.1703040779723997	1.1397753274729439	0.6899205945546564
PLSCR4	1.2642147714779006	1.4724718874209817	0.2633133411011177
HEMK1	1.0737379317730429	0.4234560022417951	1.502806065985162
CISH	0.8473749661955072	0.8980646265020797	1.2545604073024126
MAPKAPK3	0.6293778089179987	1.2614225947929052	1.1091995962890961
ACVR2B	0.5094093787065161	1.390308802957014	1.1002818183364698
WDR48	0.8707395148430267	1.2419478465894684	0.8873126385675044
COMMD2	0.8883079863759366	1.3411454856773612	0.770546527946702
GORASP1	0.7737136264457034	0.8647234157323312	1.361562957821965
PEX5L	0.3158018460312094	0.9979249013218063	1.6862732526469844
RRP9	1.2436354277219215	0.8098645188180401	0.9465000534600382
ABCC5	0.8709874818265373	1.0583609684515018	1.0706515497219606
ABHD14B	0.9943696118323491	0.8536805293279404	1.1519498588397106
EIF1B	1.6169063664527525	0.1296459052049714	1.2534477283422765
ABHD14A-ACY1	1.0581662900592879	1.053634067834107	0.8881996421066052
ARHGEF26	0.7581459104375897	1.6943688770183942	0.5474852125440163
KLHL24	0.6723841733153084	1.3888521018108928	0.9387637248737989
PLCH1	0.6446471859558157	1.3352663622559193	1.0200864517882646
VIPR1	0.9836746415033395	1.382706246894182	0.6336191116024787
DNAH1	1.4627973159289371	1.4505897484642214	0.08661293560684165
SSR3	0.8027847057515026	1.3860425803002783	0.8111727139482192
ZBTB47	0.808828306720579	1.2466846998265162	0.9444869934529051
TNNC1	0.4374258542846072	0.19994964530392761	2.362624500411465
NKTR	0.9409848725183604	1.3186128586526042	0.7404022688290354
CLCN2	0.7179100929837452	0.9105082274459774	1.3715816795702778
FOXP1	0.7073305779224687	1.3523545326415416	0.94031488943599
EIF4G1	0.8743819993559929	1.0612745205459675	1.0643434800980396
SPCS1	0.8383427482455147	1.084967502605507	1.0766897491489782
NEK4	0.9276419411653662	0.9675315368811523	1.1048265219534816
SLC4A3	1.100523431371289	0.709529487825424	1.1899470808032868
INO80D	0.5700037302208837	1.5128455703259378	0.9171506994531787
EEF1B2	0.9691007885902555	0.7730631295391645	1.2578360818705803
ADAM23	1.1189255084769116	1.0673852473163818	0.8136892442067065
DGUOK	1.0351370748542998	1.3421625674704438	0.622700357675256
MOB1A	0.7529039183898626	1.2323547445516185	1.0147413370585188
KANSL3	0.8159927846895046	1.123277036493155	1.0607301788173404
LMAN2L	0.5730257832064235	1.0601952629131335	1.3667789538804436
RTKN	0.4301526465617415	1.1430488970258095	1.4267984564124487
TTL	0.6640564036421522	0.5550602139006433	1.7808833824572041
IL1A	0.5959780337326118	1.4596785489202984	0.9443434173470898
CCL20	3.0	0.0	0.0
PIKFYVE	0.7296128738656398	1.172091964924223	1.098295161210137
KCNIP3	1.428876386851729	0.900328858532452	0.670794754615819
ACTR1B	0.9088245303437548	0.9228676318990354	1.1683078377572098
SLC35F5	0.8934350970136222	1.2688704475377097	0.8376944554486683
ZAP70	0.7469678280551865	1.802630455222131	0.4504017167226825
ACTR3	0.8808211691506824	1.0694528219807053	1.0497260088686122
STEAP3	1.8760559496910139	0.3977485966297335	0.7261954536792529
EPB41L5	1.5386573124631222	0.9139576192480263	0.5473850682888513
TFCP2L1	0.5003936054773176	1.8637860797917365	0.6358203147309461
SF3B6	1.1920886927565468	1.0490301075786383	0.758881199664815
TP53I3	0.7659550551327121	0.785746423304608	1.44829852156268
DNAJC27	0.7476054269500242	0.9444172394281816	1.3079773336217944
POMC	0.0	0.0	3.0
STAM2	0.674557344406637	1.346523219154353	0.9789194364390099
OTOF	0.9087010432893319	1.121634684080062	0.9696642726306062
GPD2	1.017354985956864	1.162602525190215	0.8200424888529211
CENPA	0.0	0.0	3.0
CYTIP	0.5322654434718435	1.7117075398224917	0.7560270167056647
ACVR1	0.8600255030443579	1.130310365854956	1.009664131100686
TANC1	0.6912008018168708	1.1144812949721519	1.1943179032109774
SLC30A3	0.23873239892509443	0.28156281724793825	2.4797047838269677
MPV17	1.1912924313815099	0.9509643800432243	0.8577431885752655
GTF3C2	0.8958982883239771	1.1042371673447642	0.9998645443312589
EIF2B4	0.9307386973665218	1.0863611793022705	0.9829001233312079
NRBP1	1.0439383313205892	1.032518520672169	0.9235431480072419
ITGB6	1.183936241336354	0.0	1.816063758663646
FNDC4	0.9609179322701469	0.7275950585710899	1.3114870091587632
ITGA4	1.0733847675241366	1.181651296966858	0.7449639355090053
PSMD14	0.981601080151813	0.9936561755278503	1.024742744320337
SNX17	0.8540146958752307	0.9894634033591035	1.1565219007656662
GPR75-ASB3	0.9655383677802628	1.2679119210203593	0.766549711199378
PPM1G	1.0704644984901226	0.9399373530883186	0.989598148421559
PDE1A	0.9478159889232095	1.3445000406522545	0.7076839704245362
PCSK4	0.3979146857873066	1.3777439530530244	1.224341361159669
GCG			
APC2	0.8442294929617206	0.8604385191100508	1.2953319879282283
IFIH1	0.7461433642804974	1.3407498566453566	0.913106779074146
