	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
ODC1	0.5582711874935521	1.509878906852763	0.931849905653685
BIRC6	0.8916490427799492	1.1705545483420623	0.9377964088779887
NOL10	0.8812034036880119	1.4828916301374588	0.6359049661745291
PLEKHB2	0.9655446990303848	1.3137702820891042	0.7206850188805112
GORASP2	0.8619909011967589	1.3381408023010901	0.7998682965021507
STRN	0.8245771936806524	1.4021533502281456	0.7732694560912021
CEBPZ	0.8880740574529673	1.0910020279232746	1.0209239146237579
PRKD3	0.8325215379538244	1.1345471770557352	1.0329312849904402
DCAF17	0.512155157073795	1.2912831380177763	1.196561704908429
QPCT	0.7149650580508191	1.180542703471115	1.104492238478066
RAB3GAP1	0.8932124325599223	1.3226752704973612	0.7841122969427166
SLC25A12	0.8834834601277216	1.1204865337326715	0.9960300061396068
RMDN2	0.9020934184735055	1.1827773640980688	0.9151292174284258
DLX2	1.731173429457271	1.2688265705427293	0.0
LCT	0.03617528432183008	0.05092004832322398	2.9129046673549457
DARS	0.8874169900763706	0.9461844318193664	1.166398578104263
SRSF7	1.1885563119011515	1.133291608865374	0.6781520792334742
SDC1	1.0247830883794635	1.2724272796028622	0.7027896320176749
PLCL1	0.4185298620148081	0.8478725512503008	1.733597586734891
SLC1A4	1.199301271278542	1.1035367725593281	0.6971619561621301
SOS1	0.8345154890847999	1.1373481572706332	1.0281363536445667
KYNU	0.45144989163886007	1.3660950269365015	1.182455081424638
WIPF1	1.1192654652523455	0.8429002751837998	1.0378342595638548
ORC2	0.8752529873391794	0.9999870306091101	1.1247599820517105
COX7A2L	1.0666099109149465	1.379518232428545	0.5538718566565081
PNO1	0.7050215321417658	1.1832111773442087	1.1117672905140257
ORC4	0.9030284181405221	1.320204219240098	0.77676736261938
PLEK	1.3353210382436176	1.508662880902688	0.15601608085369453
RND3	1.3371588808542936	1.2281232030807847	0.43471791606492133
ATF2	0.9096957184047848	1.2734166383743029	0.816887643220912
THADA	0.8769607149064328	1.2681118890034888	0.8549273960900788
AAK1	0.613079538935326	1.2452633356762037	1.1416571253884702
TRAK2	0.9145008276276306	0.9227572377646526	1.1627419346077168
C2orf42	1.0342917908577183	0.9996878673217694	0.966020341820512
TIA1	1.3605265779504334	0.9929830586199937	0.646490363429573
PCYOX1	0.8086177250278974	0.54738155960722	1.6440007153648826
KISS1R	1.650669087921828	0.04117446317005303	1.3081564489081188
EPAS1	1.197982808976639	1.160735736158718	0.6412814548646429
ARID3A	1.0415156978916484	0.7573986263893605	1.2010856757189914
SUMO1	1.9257818824429112	0.8093418259023353	0.2648762916547533
CD207	2.302471284239551	0.5698665798629946	0.12766213589745454
GRIN3B	1.9998601637798517	0.5291319459629714	0.4710078902571772
VAX2	1.2583038495017014	0.9900607825525974	0.7516353679457016
ATP6V1B1	1.4096149826673157	0.41216397602523486	1.1782210413074492
NFE2L2	1.0709949383910324	0.972117139999985	0.9568879216089827
MSH6	0.9316804378683634	1.072179783995338	0.9961397781362985
PLEKHA3	0.8421977090629028	1.3388134463342756	0.8189888446028215
SPR	0.5292124356846761	0.5335020761997027	1.9372854881156212
EPHA4	1.5219941068108895	1.1555960052185081	0.3224098879706018
PARD3B	0.849855179104743	1.3024528497847907	0.8476919711104666
FARSB	0.9767590550648261	1.2792160108046824	0.744024934130492
ALMS1	1.1923266117938542	1.392129552986874	0.4155438352192716
BCL9	0.759202559793963	1.2360184370573952	1.004779003148642
PRRX1	1.5430360504476477	1.046653026593723	0.410310922958629
DHCR24	1.0250685273576212	1.0762770308481748	0.898654441794204
DNAJC16	0.8514728026683849	1.0565682995377026	1.0919588977939123
MARK1	1.0393346864016635	0.8874667423716945	1.0731985712266423
TNR	0.09541067470102083	0.09403386958162996	2.8105554557173495
MORN1	1.0795043368525838	1.3934977243088693	0.5269979388385465
GPX7	1.6834445698047804	0.6755766334297044	0.6409787967655154
CACYBP	0.5473225652738773	1.1259173537918739	1.3267600809342488
SCP2	0.6893509725007858	1.1527261235892876	1.157922903909927
PAPPA2	1.0119885289285142	0.7972583750000689	1.1907530960714168
RALGPS2	1.2564927237141013	0.8884520856534731	0.8550551906324257
ANGPTL1	0.8029508422506437	1.4587821592944346	0.7382669984549219
CEP104	0.6432624222347829	1.408108145622392	0.9486294321428247
FAM20B	0.6007515692523385	1.0849531153233793	1.3142953154242822
TCEANC2	0.6698311251846154	0.9727775127713382	1.3573913620440465
TMEM59	0.6495668080892534	0.9149779268101051	1.4354552651006416
LRRC42	0.7819019902587879	1.1065292190997547	1.1115687906414573
WRAP73	1.1322283382376044	1.1732492812262956	0.6945223805360996
NPHS2	0.9854242143324583	1.1723611552357762	0.842214630431766
MRPL37	0.7196894215763119	1.2230098395416205	1.0573007388820677
ICMT	0.659573222799283	1.1060497673751917	1.2343770098255251
RPL22	0.7032774696281444	1.4309999555728048	0.865722574799051
CHD5	1.1386566886980052	1.3973448841571179	0.4639984271448774
QSOX1	1.0127587430722251	0.6699509001514565	1.317290356776318
STXBP3	0.8296767505214913	1.219718030142389	0.9506052193361195
PHF13	1.295690016442875	1.0098318568986013	0.6944781266585232
ERRFI1	1.0915591835976077	0.5793935911383805	1.3290472252640122
PARK7	1.6535577014513816	0.5360141005807719	0.8104281979678466
KIAA1324	0.5670152676046273	1.5431954896898352	0.889789242705538
OPRD1	0.0	0.0	3.0
AMPD2	0.6830740267013603	0.8522085117566237	1.4647174615420158
SRSF4	1.0660386228747973	1.1916419112566226	0.74231946586858
MECR	1.0208366306698282	1.019745571742185	0.9594177975879868
KCNC4	1.7439341732649185	1.0470291314682618	0.20903669526682017
EDEM3	0.6836253725166279	1.0744046227560256	1.2419700047273463
WDR77	0.9445843483869298	1.2424410673128532	0.8129745843002169
ATP5F1	1.070214917328412	0.9920514806377312	0.9377336020338569
RAP1A	0.703952703876774	1.0396033580076163	1.2564439381156098
HDAC1	1.4108449288633775	0.0	1.5891550711366227
CAPZA1	0.7384559649044716	1.0407562651156579	1.2207877699798704
S100PBP	1.2873704889888606	1.0593760550902467	0.6532534559208926
RNF19B	0.6885078753385727	1.6856247399016282	0.6258673847597993
SCAMP3	0.9747606444283455	1.058862330413593	0.9663770251580612
TRIM62	0.7191938222299107	1.1231794397325934	1.157626738037496
ASH1L	0.6993969000077694	1.004543020300343	1.2960600796918875
DLGAP3	1.4426414508886831	1.3837521401976633	0.17360640891365334
SFPQ	1.1342216640337583	1.1392095788957055	0.7265687570705361
RHOU	1.1469634836275393	1.3264006764524348	0.5266358399200262
GON4L	0.9964394869221879	0.9740601809925631	1.0295003320852492
ARHGEF2	1.3352006709141808	0.8707886861666184	0.7940106429192008
LAMTOR2	0.9301350501354697	1.153804499175611	0.9160604506889198
MEF2D	1.0536170156824634	1.022126426726402	0.9242565575911346
DOCK7	0.6715123371349864	0.9941146602547285	1.334373002610285
SRM	1.1137066061983756	1.0252203754021543	0.8610730183994699
FBXO2	1.7043586846787238	0.9885457460236126	0.30709556929766335
FBXO6	0.8484425166260998	0.9226103063661336	1.2289471770077662
C1orf21	0.9643907755506083	1.4823798203387761	0.5532294041106157
SWT1	0.525738459199132	0.9225341986157234	1.5517273421851447
MAD2L2	1.7475858159775957	0.6761516575138834	0.5762625265085214
DNAJC6	0.6910176444204706	1.4429612839633368	0.866021071616193
LEPR	0.9487584331828479	1.8565227176739796	0.1947188491431726
IVNS1ABP	0.6710476274627263	1.1054510785159088	1.2235012940213648
KIAA2013	0.9752309304997082	0.81544697474868	1.2093220947516121
MFN2	0.7385772905807421	1.102333659129369	1.1590890502898885
PRG4	0.8577525241100425	0.980279102436253	1.1619683734537047
MIIP	1.0991365909119175	1.3797915626214317	0.5210718464666511
SMG7	0.7193842037032221	1.1516414340898231	1.1289743622069548
NCF2	0.756452533453175	1.3542000510212742	0.8893474155255509
PDC	1.4226619086615777	1.2563611444671219	0.3209769468713006
SLC35D1	0.6987556292103095	1.0659456601532744	1.2352987106364162
PLA2G4A	0.4702090719784028	2.1745937559252653	0.3551971720963317
GADD45A	0.894595412515012	1.2624066958570794	0.8429978916279083
PRAMEF12			
WLS	1.1007056716495305	1.0664232823279935	0.832871046022476
PRDM2	0.846441635620517	1.0336530116623586	1.119905352717124
RGS2	1.3078969323195526	1.3597492479941198	0.3323538196863278
RPE65	1.0051344389945343	1.994865561005466	0.0
TROVE2	0.7791649300233199	1.2174919310670278	1.0033431389096519
AMPD1	1.8589845144771342	0.7639891702119307	0.37702631531093495
UCHL5	0.6799080178719401	0.9654540875811319	1.3546378945469277
BCAS2	0.838889700763925	1.92454242450977	0.2365678747263046
SRSF11	1.1523616812932325	1.004573323403502	0.8430649953032656
CTH	0.13689575474887414	1.317038237638452	1.5460660076126735
AGMAT	2.8791840488955827	0.05045618639495178	0.07035976470946592
OLFML3	0.5591239916971019	0.9697562691125318	1.4711197391903663
TNNI3K	1.3047848493815628	0.7478267605842901	0.9473883900341471
PLEKHM2	1.0531703275496853	1.135152965284395	0.8116767071659193
CRYZ	0.49529376654616264	1.0653970828136623	1.4393091506401752
PHTF1	1.0535178072520892	1.1577166159797623	0.7887655767681484
ZBTB17	1.050894941421892	1.0722572934417351	0.8768477651363731
TFAP2E	2.2739346858071725	0.24992598919849698	0.47613932499433037
CD2	1.4344494946806141	1.2802285585737794	0.2853219467456066
TTF2	1.2051400832347081	1.5626415186438198	0.23221839812147235
NR5A2	1.4674273337641341	1.4912937137885847	0.0412789524472812
KIF21B	1.0870775728883315	1.5118705387776976	0.40105188833397076
TMEM9	1.0095857634942595	1.1436252572754135	0.8467889792303273
ADPRHL2	0.704591447695502	1.2265795187883042	1.068829033516194
MAP7D1	1.1492630934812087	1.1416566321586692	0.7090802743601221
WARS2	0.8163338843706639	0.6326586374662536	1.5510074781630823
HAO2	0.4444933216590526	0.37644060354590303	2.179066074795044
OSCP1	0.8392112233757766	0.6358535590682928	1.5249352175559308
MRPS15	0.7978987665271692	1.2291010205539548	0.9730002129188756
GNPAT	0.7227883802747697	1.1283078480316042	1.1489037716936261
TSNAX	0.8376122613304217	1.0063179318959252	1.1560698067736532
C1orf109	0.7753454733307503	0.6326646289838851	1.5919898976853646
RRAGC	0.6770418286864964	1.1373773489481136	1.1855808223653896
TBCE	0.39918530064949986	0.862067839469255	1.738746859881245
NID1	0.9432265808640908	1.6944599076060356	0.36231351152987334
LGALS8	1.0612245899893011	1.0306180844707722	0.9081573255399267
NT5C1A	0.39180751893139154	1.1518169700369274	1.4563755110316814
HPCAL4	0.593840169359929	0.782904567467477	1.6232552631725936
MTR	0.950978473721792	1.017714677321334	1.0313068489568742
BMP8B	1.1883538536716671	1.3492461925747417	0.4623999537535916
SIPA1L2	0.9422271378742172	0.8978650154911031	1.1599078466346795
ZP4			
RLF	0.8081011894439828	1.0939654484098922	1.097933362146125
KMO	0.9684917294691175	0.5047372838197673	1.526770986711115
KCNQ4	1.541478770795813	1.0650388451071033	0.3934823840970834
RIMS3	0.0820987098660191	0.09703642198186231	2.8208648681521185
AKT3	1.0570395403434085	1.2119233295078833	0.7310371301487084
ETV3	0.7461462298224985	1.0224152265103645	1.231438543667137
ACADM	0.551466418408721	0.5934442120128198	1.8550893695784594
ST6GALNAC5	0.49664359742366115	1.4366608993559153	1.0666955032204235
SLAMF1	0.7537975124694526	1.3548151578040246	0.891387329726523
CD48	0.7325077328411735	1.5988172552724698	0.6686750118863567
LPHN2	1.043814650703409	1.1227610242863242	0.833424325010267
PADI2	0.2572256540266697	2.7007298941216185	0.042044451851711656
SDHB	0.5176276799404865	1.1893591445286817	1.2930131755308316
MFAP2	0.663498137426149	1.3959235852224867	0.9405782773513647
RPF1	0.8928138124867223	1.2304850797560232	0.8767011077572546
KDM5B	1.1910111477994352	0.9970156923928248	0.8119731598077395
UAP1	1.357846502199636	1.0255317078556911	0.6166217899446733
CTBS	1.0673173045339857	0.9710757224246772	0.9616069730413372
RGS4	1.383329632443787	1.152894007926569	0.4637763596296445
KLHL12	0.7228545694489759	1.1719216162518205	1.105223814299204
IGSF21	2.66915188559499	0.14468747854660402	0.1861606358584061
SSX2IP	0.6892657793400782	1.3600483651657833	0.9506858554941389
ZNHIT6	0.9489346832288369	1.1990709373666022	0.8519943794045612
PLA2G2D	1.5870348313543166	0.0	1.4129651686456837
RBBP5	0.7725628491554755	1.2576518220896962	0.969785328754828
GBP3	0.8272903730277296	2.013668093460212	0.15904153351205877
GBP1	1.2676085350776947	1.330739083765192	0.4016523811571131
KIF17	0.3130538793207776	0.8424583957444232	1.8444877249347995
CDK18	1.6303665805722802	0.5706123981025677	0.7990210213251523
RAB29	0.42845416070031017	0.7982114197423666	1.7733344195573237
CD160	0.3739951001332921	0.6230135484976111	2.0029913513690962
ECE1	0.9398635895252963	0.7421979094874448	1.3179385009872586
HMGCL	0.6834778759282953	1.0050753357061781	1.311446788365526
GALE	0.7783033152834324	1.1411767918049691	1.080519892911598
ID3	1.2668898261898396	0.968343267386478	0.7647669064236823
CR2	2.376441443813731	0.3051675022519963	0.3183910539342729
CD46	0.976348042604726	1.319255377377836	0.7043965800174381
PRPF3	1.2838863378795573	1.1493488412989958	0.5667648208214469
APH1A	0.8083254170174143	0.9711403257132913	1.220534257269294
P3H1	1.0909271473285524	1.165648222345504	0.7434246303259432
SLC2A1	1.1411658258669921	1.0876522639407156	0.7711819101922927
EBNA1BP2	0.6107021375183971	1.842998688202155	0.5462991742794476
CDC20	1.6440017350806206	0.8290525001981346	0.5269457647212448
MPL	0.7204679834277228	0.5789191213813327	1.7006128951909447
ARTN	1.6650771558615316	1.1855007519857195	0.14942209215274962
IPO13	0.892630120714218	1.1330958544194216	0.9742740248663603
ATP6V0B	1.0481559754352316	0.9270019939314349	1.0248420306333332
B4GALT2	1.0208977208406818	1.02902611778024	0.9500761613790784
ERI3	1.085778917622855	0.5338706435139536	1.3803504388631915
PTCH2	1.0671667960891764	0.9170014423068182	1.015831761604005
PRDX1	0.6565618847274047	1.6388882668965552	0.7045498483760402
PIK3R3	1.1776927013158944	1.1720388461941713	0.6502684524899339
TSPAN1	0.28470231974335913	1.3442640450790284	1.371033635177612
BLZF1	0.8226281731990824	1.2043081275274916	0.9730636992734261
CCDC181	0.2945233564949188	1.0159653971826323	1.689511246322449
SLC19A2	1.324742469555119	0.6670495752520668	1.008207955192814
FAAH	0.5215322915338153	0.5561039334743018	1.9223637749918827
NSUN4	0.9597714009036807	1.3469494522154466	0.6932791468808724
TMED5	0.6346232186295175	1.3663748009082666	0.9990019804622163
MROH9	0.0	1.6818662485414235	1.3181337514585763
DR1	0.7343113782274295	1.1924351554699193	1.0732534663026512
FMO6P	0.3225330101575031	0.890063361927461	1.7874036279150358
CNN3	0.7886932719199415	1.3250730048664543	0.8862337232136042
PRRC2C	0.9493794509812147	1.0352912190020365	1.015329330016749
F3	0.6447614127799723	0.7570215620271195	1.5982170251929082
ABCD3	0.690251027158357	1.1081113333501318	1.2016376394915111
VAMP4	1.0471526985663993	1.0923172713173206	0.86053003011628
DPH5	1.105238176912573	1.3159005600670235	0.5788612630204039
FASLG	1.5391160300117797	0.8846774417790328	0.5762065282091878
PTBP2	1.01909227783119	1.226073430442433	0.7548342917263773
TNFSF4	0.377213754732947	2.303349431366526	0.31943681390052714
PRDX6	0.9939238315739967	0.1341630098444066	1.8719131585815967
DARS2	0.8963931872186708	1.276325156399379	0.8272816563819503
HSD11B1	0.632574716320981	1.9970204151082191	0.37040486857079974
IRF6	0.7563694029769373	1.1443916688878113	1.0992389281352515
DIEXF	0.7065805874767329	1.2376327381135825	1.0557866744096847
LPPR5	1.613518983139576	0.0	1.3864810168604242
LPPR4	0.6116996352825091	1.0573694278985022	1.3309309368189886
SERPINC1	0.0857601200905965	1.0754721931133937	1.8387676867960094
RCAN3	0.8187307769116574	1.4896016284539548	0.6916675946343872
SYF2	1.1957942338540235	0.9889105572171795	0.8152952089287967
RSRP1	0.7618915682721654	0.6495925784033422	1.588515853324492
SLC35A3	0.7902527962204876	1.0361621785667303	1.1735850252127824
RCOR3	1.006834514068988	1.0098777894854798	0.9832876964455319
STMN1	2.138885069596214	0.6139121722790506	0.24720275812473566
MTFR1L	0.827810064362903	0.9597114538390162	1.212478481798081
MAN1C1	0.6028542844826451	1.1391635862560348	1.2579821292613196
NEK2	2.4022477934953437	0.521248095175618	0.07650411132903852
RPS6KA1	0.5976927126643385	1.453039646298119	0.9492676410375427
DHDDS	0.9280653444240968	0.9883562677146328	1.0835783878612706
NENF	0.7319914476706726	0.8288021981606786	1.4392063541686486
NSL1	0.7572803224925815	1.098705223891472	1.144014453615946
PROX1	0.8683436226433872	0.9724634044443523	1.1591929729122605
ARID1A	0.7983814801801451	0.9912715805817659	1.210346939238089
CENPF	2.3257030360793247	0.4703792051955793	0.20391775872509632
RPA2	1.2332025676245335	0.9323394334737747	0.8344579989016916
PPP1R8	0.9778851299010718	1.0750492013610942	0.9470656687378345
STX12	0.8788120572123185	1.0750302873595312	1.04615765542815
MARC2	0.43885606264420646	0.5849082019046802	1.976235735451113
SLC5A9	1.2518897690257624	0.6461943292863488	1.1019159016878886
OSBPL9	0.9402180748528585	1.3065379248151694	0.7532440003319721
TXNDC12	0.7360055677965743	1.3770243608863155	0.8869700713171101
CD3EAP	1.0407121273953126	0.7548302132097789	1.2044576593949083
MESDC2	1.2964672148239078	1.1067326335765129	0.5968001515995792
RCN2	1.2426719395887305	1.1147022563189428	0.6426258040923265
CHRNB4	0.0	3.0	0.0
MUC5B	1.830111113983488	1.1698888860165122	0.0
CTSD	1.3771525706806411	0.6412794918309805	0.9815679374883781
COLEC11	1.391444875644317	1.2848029595179467	0.32375216483773633
STAG1	1.1381598324150606	0.9943031576746063	0.8675370099103333
A4GNT	1.9945605304573382	0.0	1.0054394695426618
STK11	1.0543752859945217	0.8018097797061476	1.1438149342993311
KMT2A	0.9654765985550702	1.0023859330973703	1.0321374683475593
TREH	0.6595812297227492	1.5006955048476	0.839723265429651
IFT46	1.005821359590662	1.0710271849965343	0.9231514554128035
MMP8	1.3061295283150285	1.6938704716849715	0.0
APOA1	0.3717819586242466	2.5761635260442417	0.05205451533151166
ZNF541	0.6686474142437272	1.415792838991752	0.9155597467645205
SLC8A2	2.442715294906688	0.1232217276576323	0.43406297743567956
KPTN	0.8282624240650451	0.46355969281868836	1.7081778831162668
RPS25	2.3173293044602925	0.6821161127624732	0.0005545827772341085
KIF14	2.1870600918785663	0.40764144011756065	0.405298468003873
TNNT2	0.8563380724122136	1.6522920279027673	0.4913698996850188
DDX59	1.21775707944832	0.8793837463758901	0.9028591741757901
CAMSAP2	1.2457215586320372	1.1897968679366917	0.5644815734312713
ATF6	0.7861900437462975	1.2731008583419803	0.9407090979117223
CRYGD	0.0	0.0322967018931918	2.967703298106808
MREG	1.0555481925684143	0.6792920991430441	1.2651597082885413
TNP1			
FASTKD2	0.6870897569606745	1.2001922278886008	1.1127180151507245
NRP2	1.1873343947720956	0.9676536812772405	0.8450119239506637
CREB1	0.8607244135762023	1.2055184117415805	0.9337571746822173
KLF7	1.0358046056563806	1.0829953287690544	0.8812000655745652
TTR	0.4063825438942176	2.3061763633055468	0.28744109280023594
B4GALT6	0.7465361554648992	1.037729042726182	1.215734801808919
C1orf54	2.5647232955516412	0.38863249667574395	0.04664420777261476
CA14	0.35772225271934815	0.20254307988509748	2.4397346673955544
CASC1	0.527080344258844	0.5479561758629352	1.924963479878221
LRMP	0.7216319492339646	1.9247566655561272	0.3536113852099084
ATP10B	0.6380607619867341	1.4299059464975383	0.9320332915157274
SPCS2	0.21449619449561994	2.398102916078056	0.38740088942632467
USP35	0.6418323913437262	0.9518275370769256	1.4063400715793486
ELOVL4	1.1420651487737739	0.6654412356206261	1.1924936156056005
FILIP1	0.8883721705934827	0.9727918085461187	1.1388360208603987
HMGN3	1.0506052132013415	1.2126572878900832	0.7367374989085754
UBE3D	0.8184933629640228	0.9393375492208836	1.2421690878150937
CNR1	0.2687032831930283	0.8308297102831401	1.9004670065238314
SPACA1	1.072715901483387	1.9272840985166133	0.0
ANKRD13C	0.5663837539998456	1.085928696090135	1.3476875499100194
SGIP1	1.9777204633982735	0.3850458572619976	0.637233679339729
ZC2HC1B	3.0	0.0	0.0
ADGB	0.48247667698008906	0.0	2.517523323019911
PLAGL1	1.1243115132808146	0.8947902870151977	0.9808981997039877
FBXO30	0.9813123944393357	1.098772938777192	0.919914666783472
TNFAIP3	0.744813123459266	1.6924824277950832	0.5627044487456513
AKAP7	1.6137879857892725	0.8965006970483433	0.4897113171623843
RAB32	0.8578118558939306	1.195569707414442	0.9466184366916272
MYB	1.633477003945913	1.0768077506875888	0.28971524536649856
ALDH8A1	0.4393651282491684	1.0273565089942134	1.5332783627566184
SGK1	0.9474067859320501	0.9323357447802884	1.1202574692876615
RNF146	0.9313277625646752	1.2536874686335657	0.8149847688017592
ARG1	0.1926649195859947	2.017658477692821	0.7896766027211848
CTGF	1.0351422377661144	1.3767037303880338	0.5881540318458517
TCF21	0.5355696472140979	1.4154394703493602	1.048990882436542
PMFBP1	2.582788636624434	0.23195451233929293	0.18525685103627287
FBXL5	1.0816188231579864	1.183434902788399	0.7349462740536147
MED28	1.167968789679648	0.6168868497357577	1.2151443605845944
SLC16A7	0.6968595579345607	1.0035736962309638	1.2995667458344757
TMEM5	1.0892642028941695	1.2357301466945452	0.6750056504112858
VAMP8	0.9588795165052896	1.390613688727083	0.6505067947676273
DCLRE1B	1.306318391742267	0.999490720065962	0.6941908881917709
MYL12B	0.9408097570205494	1.1355504827953489	0.9236397601841023
FOXO3	0.40211214502195486	1.4121350983176446	1.1857527566604007
ARMC2	0.8482053874252427	0.9830779090974627	1.1687167034772945
GHRH			
RPN2	0.9498828512568995	1.2036519879335763	0.8464651608095242
TGIF2	1.179723082478399	0.8318963113552528	0.988380606166348
CASQ2	1.6541260021126385	1.1877198987204105	0.15815409916695078
OLFM3	2.948946662866559	0.015576583612585796	0.035476753520855164
PKD2	0.7661278001063444	1.0985327918698016	1.1353394080238544
ABCG2	1.5264796627341681	1.094014120793056	0.37950621647277516
SPP1	0.6816244777392887	2.2880510597936663	0.030324462467044996
FAM47E-STBD1	0.5543560624203535	1.3735087648325803	1.0721351727470665
CCNI	0.9550688023581214	1.1371301655240504	0.9078010321178286
RARRES1	0.07603164086075784	2.776584144534692	0.14738421460454992
MFSD1	0.8480770102437386	0.9494108104390132	1.2025121793172482
RAB3GAP2	0.7021587549895313	1.0981338905763596	1.1997073544341095
EEF2KMT	2.533027249467525	0.4669727505324746	0.0
PPL	0.6960526696129373	1.3898779969032067	0.9140693334838564
UBN1	0.766328531312302	0.9762535609192325	1.2574179077684653
KLF12	1.1476073530707303	1.158857244034928	0.6935354028943418
UCHL3	0.569414587005126	1.438278920578116	0.9923064924167584
PCDH17	2.346425432659275	0.2483168565993	0.4052577107414245
HS1BP3	0.84422072364865	0.8934988808098839	1.2622803955414659
C2orf43	0.6073465356479647	0.5851766964466734	1.807476767905362
WDR35	1.0559531221459952	0.8090872488230452	1.1349596290309594
CCND2	1.8845175193054855	0.8202862675809374	0.2951962131135768
FGF23			
ELL2	1.0583302776163257	1.296870129315959	0.6447995930677151
DNAH7	0.7525798240734947	2.1871132407670943	0.06030693515941082
CYP20A1	1.1409155073681339	1.1023246975288354	0.7567597951030309
NDUFB3	1.293034050446577	1.706965949553423	0.0
GTF3C3	0.8988089306421222	1.1169475160837135	0.9842435532741647
SATB2	0.8374460393295146	1.420987712866766	0.7415662478037198
UBE2B	0.8448953211266049	1.2800682707701567	0.8750364081032381
TRPM6	0.3199539284698754	0.5768949808961713	2.1031510906339537
GDA	0.4964913908982867	0.49740810626504767	2.0061005028366656
KLF9	0.9017588270358663	0.8301443497891585	1.268096823174975
TJP2	0.6655257712724614	1.4555172803609693	0.8789569483665697
C2orf40	0.6503354538320231	0.9183186357516993	1.4313459104162778
ITGB1BP1	1.143276503708301	1.3490035455512968	0.5077199507404019
CPSF3	0.9762211892355147	0.8760848112035938	1.1476939995608912
PIGZ	3.0	0.0	0.0
SENP5	0.7642609213958689	1.3162224807776781	0.9195165978264531
CCDC92	1.0530500147799806	1.2500415862572032	0.6969083989628162
C1orf198	0.6398466799991067	1.385067973111179	0.9750853468897144
TRIM67	0.09896660998780317	0.30411640710120713	2.5969169829109897
HEATR1	0.9355132581486124	1.0695906198109888	0.9948961220403988
PTBP3	0.8093586398369651	0.9719092985689161	1.2187320615941188
RAD23B	0.8723305470221819	1.1958003450329744	0.9318691079448439
FKBP15	0.7779994974846468	0.11173605918455778	2.1102644433307955
CTNNAL1	0.767732127905977	1.3337515792333738	0.898516292860649
FAM206A	0.5661737196825499	0.8146493044355076	1.619176975881943
WDR34	1.0334620315164416	0.953751798952677	1.0127861695308815
SET	1.2000792769950914	1.2411148928566345	0.5588058301482741
PPP2R4	0.8976396578377847	1.10570105554828	0.9966592866139352
GLE1	0.8143596297400464	1.064747631072842	1.1208927391871115
RAB14	0.6698119529049814	1.052796535056297	1.2773915120387214
CNTRL	1.3530735222367831	1.1085904447539385	0.5383360330092781
TRIM32	0.7866131442180837	0.8977859151192489	1.3156009406626676
FBXW2	0.9671976778883435	1.1493608404631048	0.8834414816485516
PHF19	1.1937583925314335	1.1133737247258881	0.6928678827426782
NEK6	0.676515529789373	1.2296960352760131	1.0937884349346134
BSPRY	0.7879495160784853	1.683576997038952	0.5284734868825625
PPP6C	0.9630183840636233	1.052515311505266	0.9844663044311109
NDUFA8	0.8002565790240094	0.7740421243927726	1.4257012965832179
HDHD3	0.8608915383532215	1.0820410677120598	1.0570673939347186
RBM18	0.8977035226604096	1.1605446363417036	0.9417518409978866
SLC46A2	3.0	0.0	0.0
HSDL2	0.9179915605364408	1.4187656159197082	0.6632428235438508
MAPKAP1	0.841113980764147	1.1829350881023912	0.9759509311334614
NR4A3	2.4044134724002904	0.5430684936245399	0.052518033975170055
INVS	0.7926054508026333	1.0864429353280196	1.1209516138693474
GALNT12	0.4996434005197061	0.41019353405808057	2.0901630654222134
DENND1A	0.7698124313880842	1.028919649229282	1.2012679193826339
ALG2	0.7764859255276869	0.5973519917651632	1.62616208270715
CSF3R	1.4191182907046263	1.4384256105952757	0.14245609870009843
KDSR	1.4870141382092983	0.8220598311503632	0.6909260306403391
VPS4B	0.9385930778646693	1.0800070832097743	0.9813998389255565
ONECUT2	3.0	0.0	0.0
C19orf25	1.0494668891560788	0.9388493697575844	1.0116837410863369
ZBTB45	0.9967346672669615	1.0369182799587664	0.9663470527742718
YLPM1	1.0578984939796314	0.9491626612338362	0.9929388447865324
DCAF4	1.1770179174329163	0.9085304231975815	0.9144516593695022
PROX2	1.4078185097126394	1.0074405384028224	0.584740951884538
VSX2	1.661738898421451	0.0	1.3382611015785486
FCF1	0.8196288024300472	1.5812087261478953	0.5991624714220578
PGF	2.0754551021635455	0.42039966545188423	0.5041452323845705
IFI27L2	1.2739563236201783	0.3870873440825919	1.33895633229723
CCDC176	1.0567662516678415	0.8609539552319565	1.0822797931002022
NEK9	0.6884634820563255	0.876470588235294	1.4350659297083803
ACYP1	0.8625113646390743	1.2110248860900121	0.9264637492709138
IFT43	0.9205337972312096	1.4336910834668308	0.6457751193019595
NPC2	1.1622276837678793	1.2187164820207024	0.6190558342114181
DNAL1	0.7719430820974568	1.2869007796864473	0.9411561382160955
ACOT2	0.9549689684021513	1.2232293415067363	0.8218016900911127
LTBP2	1.1147038278368053	0.5120017697471606	1.373294402416034
AREL1	0.6415259234709582	1.0861656475373729	1.2723084289916684
MLH3	1.1571614435757664	0.9954025696355835	0.8474359867886502
TTLL5	1.2733462243179745	1.2429649964899334	0.4836887791920923
