ENSEMBL ID	hK1	hK2	hK3	hK4	hK5	hK6
ENSG00000183571	0.0	0.0	0.0	0.0	0.0	9.7761
ENSG00000183576	195.233	261.995	158.9	406.81699999999995	67.5607	197.334
ENSG00000183578	0.0	7.32125	63.1018	9.94102	0.0	20.1793
ENSG00000183579	19.9785	19.046	167.507	46.7965	4.9297	119.99
ENSG00000183580	1.97659	37.1482	4.97173	17.5447	5.121090000000001	21.3684
ENSG00000183597	41.1855	56.0902	381.228	52.805	10.1625	49.4718
ENSG00000183605	31.3709	52.7765	92.8326	80.5339	80.5952	53.1989
ENSG00000183607	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183615	8.40659	398.42	33.8323	49.746	0.0	151.469
ENSG00000183617	1720.25	1698.53	2235.61	2279.81	1008.12	387.44199999999995
ENSG00000183621	38.041	28.5979	15.3096	19.1341	39.4238	13.7084
ENSG00000183624	102.916	118.656	178.72299999999998	141.822	131.494	147.33
ENSG00000183631	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183644	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183648	4922.42	2694.92	6900.57	7609.79	5174.22	5380.62
ENSG00000183654	0.0	1.9421099999999998	143.477	0.0	0.0	8.56475
ENSG00000183655	8.15002	9.98949	50.0196	18.0854	10.2562	27.9008
ENSG00000183662	0.0	0.0	9.04429	0.0	0.0	8.09835
ENSG00000183665	26.1898	41.0178	65.8755	61.3454	48.4674	47.1885
ENSG00000183671	0.0	3.44529	0.0	2.07917	0.0	12.6615
ENSG00000183682	3.5327300000000004	8.66015	1.77719	0.0	9.15287	6.36524
ENSG00000183684	317.147	157.524	140.775	160.993	202.545	128.85299999999998
ENSG00000183688	23.4805	158.29	29.5304	17.3682	4.3453599999999994	84.6138
ENSG00000183690	5.16593	15.8297	0.0	2.38823	0.0	2.32698
ENSG00000183691	0.0	12.982999999999999	2.28368	0.0	1.6802	16.3587
ENSG00000183696	228.69799999999998	56.2035	429.056	54.6923	61.0984	161.108
ENSG00000183709	0.0	0.0	6.43291	0.0	0.0	0.0
ENSG00000183715	0.0	4.33429	1.33419	4.90436	0.0	2.3892900000000004
ENSG00000183723	19.9104	32.5389	380.61400000000003	123.71	20.6341	86.0983
ENSG00000183726	305.466	364.01	384.171	404.82599999999996	584.146	366.923
ENSG00000183733	0.0	0.0	0.0	0.0	14.4534	0.0
ENSG00000183734	5.63921	2.30399	0.0	2.08562	0.0	0.0
ENSG00000183735	41.0319	47.3658	51.7678	35.1684	14.4637	30.5111
ENSG00000183741	0.0	2225.66	1370.21	0.0	3024.37	2453.8
ENSG00000183742	3.87523	79.1647	8.91193	25.3887	0.0	12.9672
ENSG00000183747	792.075	191.014	0.0	1293.74	0.0	368.54
ENSG00000183748	0.804887	0.657701	1.21472	0.297682	0.0	0.0
ENSG00000183751	67.3484	72.0782	121.73	68.7736	62.208	60.1369
ENSG00000183760	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183762	7.737889999999999	20.7752	190.183	62.1421	11.4559	55.7682
ENSG00000183763	10.0879	2.47295	2.0299400000000003	2.23857	4.48055	0.0
ENSG00000183765	11.6698	12.3966	22.3085	4.3160099999999995	17.2772	6.30797
ENSG00000183773	2.3521	2.56265	16.5656	6.959289999999999	0.580382	5.65066
ENSG00000183775	0.0	5.62035	0.0	0.0	0.0	0.0
ENSG00000183778	0.0	4.00298	0.0	1.20786	12.0878	0.0
ENSG00000183779	69.4734	34.217	10.5327	11.2632	414.23900000000003	32.5802
ENSG00000183780	0.0	3.6486199999999998	6.738739999999999	4.1285099999999995	115.686	4.02262
ENSG00000183783	2.05876	0.0	0.0	3.04567	0.0	5.56417
ENSG00000183785	12.3246	32.7303	16.5334	11.3954	11.4041	31.459
ENSG00000183798	0.0	2.68152	0.0	0.0	2.42921	5.91277
ENSG00000183801	82.2029	40.102	3.70327	16.3355	6.357530000000001	26.5276
ENSG00000183807	0.0	91.885	12.5707	27.7254	9.24883	11.255999999999998
ENSG00000183808	89.7506	25.509	58.8915	31.7505	66.4379	49.2166
ENSG00000183813	1.38401	12.4402	0.0	1.0237399999999999	2.04903	0.0
ENSG00000183814	0.9048959999999999	5.17595	7.283510000000001	4.68538	16.7462	0.0
ENSG00000183826	10.9074	11.4593	33.7065	23.0516	9.22767	14.0378
ENSG00000183828	181.736	263.16900000000004	162.018	142.936	189.023	153.363
ENSG00000183831	11.6399	4.75568	1.95187	7.1749	1.4360700000000002	3.4954400000000003
ENSG00000183833	51.0946	25.693	1.3181399999999999	15.0207	3.87926	14.1633
ENSG00000183844	0.0	3.65461	188.99400000000003	84.3599	1.65537	60.4384
ENSG00000183853	18.3788	84.6011	3.08189	56.644	84.8039	117.005
ENSG00000183856	18.8103	8.03999	3.78511	0.856232	8.56883	0.52142
ENSG00000183862	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183864	39.8596	92.2834	126.995	157.246	147.53	191.516
ENSG00000183873	0.0	0.197135	0.24273000000000003	0.535353	1.07152	0.0
ENSG00000183876	25.3764	0.0	0.0	12.5137	0.0	0.0
ENSG00000183888	0.0	0.0	8.32954	48.99	0.0	119.334
ENSG00000183891	85.1168	96.3026	39.5253	130.763	87.2414	176.957
ENSG00000183914	0.6563220000000001	0.08938389999999999	0.330171	0.0	2.59116	0.19709200000000002
ENSG00000183918	0.0	4.505380000000001	0.0	0.0	0.0	0.0
ENSG00000183921	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183943	17.0767	31.3964	38.658	22.105	15.8013	46.153
ENSG00000183955	68.2559	62.4141	55.5932	36.0629	33.6843	38.0661
ENSG00000183960	3.7829699999999997	0.44159899999999996	2.1749400000000003	0.0	0.8000970000000001	0.9737299999999999
ENSG00000183963	43.8271	217.514	159.208	99.6437	14.3432	149.622
ENSG00000183971	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183977	1.40689	0.0	0.0	0.0	1.04145	0.0
ENSG00000183978	1800.03	561.253	1262.98	1515.41	306.82	1258.91
ENSG00000184005	2.07602	20.3566	8.35494	84.4582	7.683860000000001	288.022
ENSG00000184007	274.993	385.21	404.036	574.71	361.89	408.967
ENSG00000184009	16734.5	8700.3	4017.21	9058.58	13350.0	7640.24
ENSG00000184012	1.95671	5.5961300000000005	1498.17	327.101	0.724226	306.725
ENSG00000184014	73.7905	156.653	49.8589	70.3678	72.5634	83.4227
ENSG00000184047	335.334	197.588	224.926	190.672	103.008	123.307
ENSG00000184056	26.7351	21.1841	24.4535	22.1726	22.1895	20.4362
ENSG00000184058	0.0	0.0	0.0	0.0	542.835	53.9297
ENSG00000184060	23.4132	41.4521	2.6174	19.2427	2.8886	14.0619
ENSG00000184083	4.663930000000001	4.89993	7.3739300000000005	9.36388	6.90495	8.40343
ENSG00000184117	107.45	165.393	226.273	500.906	48.0939	166.588
ENSG00000184140	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184144	0.0	0.418829	1.0314	0.0	0.758843	1.84705
ENSG00000184154	8.69278	17.7579	29.1534	32.1497	4.28988	15.6626
ENSG00000184155	1.63883	0.0	0.0	0.0	0.0	0.0
ENSG00000184156	3.37514	4.59657	0.565968	5.82528	0.832815	0.0
ENSG00000184162	42.4258	38.1343	46.9542	18.8291	28.2651	0.0
ENSG00000184164	14.1677	44.8605	172.835	74.6675	47.1943	86.1542
ENSG00000184166	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184178	13.925	44.3766	42.031000000000006	46.3508	12.3696	16.3085
ENSG00000184182	7.2439800000000005	9.86551	7.28835	3.57219	5.36236	8.701419999999999
ENSG00000184194	0.0	0.0	0.0	0.0	34.7629	0.0
ENSG00000184203	68.2246	94.3439	97.6835	130.04399999999998	60.2154	127.654
ENSG00000184205	58.9785	96.3868	70.1288	79.3194	928.743	115.928
ENSG00000184207	166.503	65.4606	363.49300000000005	177.769	70.9291	155.662
ENSG00000184208	8.6058	12.3062	47.6218	11.1398	12.7409	15.5058
ENSG00000184210	0.0	0.0	0.0	0.0	0.0	2.68175
ENSG00000184216	62.7348	101.814	150.784	134.701	61.2743	76.9266
ENSG00000184220	22.2594	41.3384	32.5756	32.9299	58.4202	32.8146
ENSG00000184226	0.0	0.302564	0.0	11.2294	4.11143	7.3387199999999995
ENSG00000184232	534.229	337.015	679.535	524.153	94.2554	314.20599999999996
ENSG00000184254	1.7152	18.2201	39.6912	7.61227	0.634838	12.3617
ENSG00000184260	9.359919999999999	19.1208	4.70862	6.9234100000000005	31.1791	33.7292
ENSG00000184261	0.0	0.0	0.0	0.0	0.844324	2.05511
ENSG00000184270	0.0	3.78513	0.0	6.85277	13.716	8.346260000000001
ENSG00000184271	39.05	51.8523	135.05700000000002	28.8848	108.4	43.9749
ENSG00000184277	39.879	102.648	152.468	63.4207	66.421	79.039
ENSG00000184281	194.553	113.243	217.196	106.45299999999999	106.53399999999999	76.8313
ENSG00000184302	0.0	0.0	416.185	0.0	0.0	0.0
ENSG00000184304	19.9379	32.5839	16.1594	44.6531	1.2299200000000001	51.89
ENSG00000184305	11.6732	2.78207	0.0	25.1839	2.16026	23.6616
ENSG00000184307	39.8207	11.714	145.835	36.524	21.2236	22.9595
ENSG00000184313	37.9077	29.8284	129.958	57.1182	3.6375599999999997	46.7993
ENSG00000184321	0.0	0.0	0.0	0.0	1.18324	2.88005
ENSG00000184343	0.0	0.811692	13.9919	0.0	2.94128	1.7897900000000002
ENSG00000184344	0.0	3.3519	0.0	3.03421	0.0	0.0
ENSG00000184345	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184347	11.1537	140.357	5.98508	47.8515	18.1644	33.4944
ENSG00000184348	18.5288	11.3554	0.0	3.4263800000000004	20.5739	8.346260000000001
ENSG00000184349	2.3161	13.248	37.2846	30.8374	0.0	12.5194
ENSG00000184357	4.6799599999999995	0.0	0.0	0.0	8.66085	0.0
ENSG00000184361	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184363	36.8072	15.0382	0.0	0.0	0.0	0.0
ENSG00000184368	8.37557	26.0071	1.68537	18.5859	0.0	0.0
ENSG00000184371	77.0869	156.726	13.8498	40.0499	12.9072	49.6051
ENSG00000184374	5.55865	3.02811	0.0	1.37055	0.0	3.3385
ENSG00000184378	0.0	1.09101	2.68669	14.8141	3.9534199999999995	2.4056900000000003
ENSG00000184381	78.2753	54.9669	372.23900000000003	57.8993	54.3218	63.9068
ENSG00000184384	19.8813	138.991	5.55641	71.8957	7.358560000000001	77.6141
ENSG00000184394	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184402	214.862	17.1611	61.7651	51.3835	25.1134	23.2864
ENSG00000184408	0.0	0.620306	0.763774	0.0	0.561941	0.0
ENSG00000184428	72.275	54.84	31.1647	62.6257	167.38400000000001	37.207
ENSG00000184432	186.91299999999998	213.40200000000002	305.07099999999997	179.734	111.458	111.324
ENSG00000184434	10.9828	22.4361	0.0	180.079	5.42002	52.7699
ENSG00000184436	63.9144	111.149	344.61400000000003	121.22200000000001	139.512	91.5377
ENSG00000184445	32.3835	18.5412	29.2571	6.02915	21.8519	7.14468
ENSG00000184451	11.005	29.2258	59.5142	7.122719999999999	9.16475	29.743000000000002
ENSG00000184454	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184459	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184465	41.8364	28.5733	10.052	26.7889	76.7301	28.127
ENSG00000184470	20.1972	21.2192	108.37799999999999	59.7584	9.967319999999999	45.0557
ENSG00000184481	51.0701	97.3726	85.6381	113.32799999999999	63.0077	92.0175
ENSG00000184486	0.0	0.0	0.0	0.0	245.644	0.0
ENSG00000184489	26.7908	255.403	80.8648	39.6337	85.9383	104.588
ENSG00000184497	0.0	72.8019	12.8057	9.41455	9.421710000000001	68.7981
ENSG00000184500	105.735	221.183	4.25531	124.616	14.0887	53.3435
ENSG00000184502	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184507	0.0	0.0	0.786573	0.0	0.578716	0.0
ENSG00000184517	16.3752	37.912	24.7132	20.1875	49.497	12.2936
ENSG00000184524	3.8799699999999997	6.34091	163.957	5.73992	0.0	0.0
ENSG00000184530	0.0	0.0	0.0	0.0	1.23848	3.0145
ENSG00000184544	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184545	39.2611	18.0459	123.44200000000001	27.2259	50.8603	66.3189
ENSG00000184557	392.801	565.064	18.9321	92.2105	489.26199999999994	135.616
ENSG00000184560	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184564	0.0	0.0	0.0	0.0	0.0	3.03313
ENSG00000184574	14.6868	14.1831	14.7768	4.93802	2.96507	2.4056900000000003
ENSG00000184575	174.261	175.101	158.63	97.4861	119.24	93.2268
ENSG00000184584	30.2992	272.344	144.401	86.1089	398.999	80.4525
ENSG00000184588	3.19812	43.1194	4.826569999999999	7.491110000000001	60.369	13.4455
ENSG00000184599	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184601	0.0	28.5341	0.0	12.9148	0.0	31.459
ENSG00000184602	56.7445	52.9919	163.12	65.9579	42.0051	87.6357
ENSG00000184611	0.382762	0.0	0.38510700000000003	0.566249	0.0	0.0
ENSG00000184613	1.57199	1.28453	0.5272060000000001	2.71316	18.6187	0.944132
ENSG00000184634	69.8911	84.5674	45.9779	28.8313	103.225	28.4551
ENSG00000184640	129.597	439.74699999999996	380.12300000000005	214.46900000000002	172.356	237.465
ENSG00000184650	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184661	7.8044	28.6976	3.9261	0.0	5.77721	2.34365
ENSG00000184672	4.8379	0.0	2.43376	44.7316	0.0	39.2259
ENSG00000184675	4.04475	5.61868	29.7075	14.3609	4.7906	10.2029
ENSG00000184677	18.8548	42.369	19.3655	30.5083	25.0068	16.2785
ENSG00000184678	96.5864	71.0317	126.331	125.027	168.02	139.22299999999998
ENSG00000184697	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184698	0.0	1.26171	0.0	0.0	1.143	0.0
ENSG00000184702	10.4458	136.57	21.0195	28.009	423.35400000000004	75.2844
ENSG00000184708	42.4944	71.9574	94.7814	65.1373	52.3011	69.1861
ENSG00000184709	0.0	0.0	54.9039	0.0	0.0	0.0
ENSG00000184716	28.6151	20.7844	45.8514	21.1662	29.8122	28.6436
ENSG00000184719	42.4669	192.65099999999998	23.5735	111.56700000000001	4.33601	71.2394
ENSG00000184731	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184743	21.5858	55.3208	51.3335	30.482	22.5157	30.0538
ENSG00000184752	1111.85	492.721	1290.31	515.645	185.077	413.38300000000004
ENSG00000184774	0.0	0.0	0.0	0.0	0.0	4.72794
ENSG00000184786	0.0	0.0	0.0	0.0	2.66699	0.0
ENSG00000184787	78.5037	161.765	140.798	174.205	138.964	116.848
ENSG00000184788	27.3939	44.769	51.18600000000001	52.1046	14.4845	0.0
ENSG00000184792	7.917839999999999	10.9491	23.899	12.6145	7.664619999999999	8.77925
ENSG00000184809	0.0	0.0	0.0	0.0	38.0424	0.0
ENSG00000184811	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184825	0.0	3.8639900000000003	4.75767	0.0	0.0	0.0
ENSG00000184828	1.5467	22.1176	0.7780859999999999	8.008510000000001	1.14494	30.6551
ENSG00000184831	73.8362	37.9882	247.628	175.984	30.3651	137.965
ENSG00000184838	0.0	37.0943	0.0	33.5786	0.0	0.0
ENSG00000184840	563.5319999999999	703.513	665.98	628.564	304.589	552.004
ENSG00000184845	0.0	1.7919999999999998	0.0	2.43323	3.24677	0.0
ENSG00000184857	65.2092	57.3835	121.124	55.6551	40.8448	31.6328
ENSG00000184860	7.544980000000001	13.3581	37.9559	18.6031	0.0	24.9232
ENSG00000184863	58.2533	47.172	41.1855	38.4309	46.6184	54.8441
ENSG00000184867	67.5865	102.17	204.00099999999998	89.9872	182.613	115.68799999999999
ENSG00000184886	44.2415	19.6474	67.7364	38.4161	34.8856	12.1304
ENSG00000184887	158.933	241.868	154.039	214.62900000000002	294.665	220.68400000000003
ENSG00000184898	20.541	57.0682	41.3336	19.7521	30.4109	11.1032
ENSG00000184900	44.2884	280.469	345.337	401.305	262.276	478.79
ENSG00000184903	56.6203	65.747	86.9498	127.848	28.6775	75.1711
ENSG00000184908	0.761671	13.6925	1942.66	598.3290000000001	0.5638270000000001	988.1080000000001
ENSG00000184911	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184916	26.8642	118.905	30.7828	12.1435	25.9626	28.2355
ENSG00000184922	38.7145	57.6637	5.42364	8.33724	19.2265	9.71278
ENSG00000184924	281.621	185.472	160.704	223.857	224.02700000000002	166.61599999999999
ENSG00000184925	5.67445	9.27358	17.1276	31.4799	10.5013	35.7846
ENSG00000184933	1.53883	0.0	0.0	0.0	0.0	0.0
ENSG00000184937	0.0	1.36879	0.0	59.4749	0.0	93.5643
ENSG00000184939	42.0114	40.0504	24.6567	28.4857	33.6905	18.9239
ENSG00000184949	4.65437	2.28195	0.936575	2.75422	11.0253	6.70896
ENSG00000184956	0.0	0.0	0.0	3.298	5.50085	1.7852299999999999
ENSG00000184967	80.7033	81.0579	71.0479	62.1825	74.6758	69.6758
ENSG00000184979	19.5569	27.6028	8.94393	11.8358	21.0574	6.40679
ENSG00000184983	1562.95	978.3939999999999	8598.3	1744.28	595.401	1119.86
ENSG00000184984	0.0	2.96755	1.82695	0.671571	0.0	0.0
ENSG00000184985	1.6135899999999999	39.5556	705.669	9.15055	7.9630600000000005	6.783810000000001
ENSG00000184988	59.2117	33.8687	5.9574300000000004	110.955	10.2273	32.0061
ENSG00000184990	171.424	163.423	111.789	295.867	110.447	285.991
ENSG00000184992	680.934	0.0	1370.21	0.0	0.0	0.0
ENSG00000184995	0.0	0.0	7.78528	0.0	0.0	0.0
ENSG00000185000	67.3716	69.7976	168.25	69.4115	104.196	84.5391
ENSG00000185002	0.5066470000000001	0.0	1.52925	0.0	0.0	0.0
ENSG00000185008	0.0	4.4457	0.576203	6.5660300000000005	0.6359060000000001	8.25501
ENSG00000185009	16.4647	83.6064	43.7804	87.861	72.2575	91.1169
ENSG00000185010	1.49738	33.3421	3.38974	12.7373	1.38555	11.4664
ENSG00000185013	2.0372	0.0	2.04968	0.753445	0.0	0.0
ENSG00000185015	9.86861	4.83839	13.9007	23.359	2.9221	17.7812
ENSG00000185019	31.2151	40.0823	68.1964	42.8803	19.8059	30.5319
ENSG00000185022	176.357	40.0298	133.078	108.708	87.0322	88.2662
ENSG00000185024	38.1577	45.2853	27.4225	37.6331	68.5981	45.8348
ENSG00000185028	12.2436	8.46551	33.1655	0.0	0.0	3.39391
ENSG00000185033	67.0593	131.614	182.232	78.3448	17.1655	95.9839
ENSG00000185038	10.8706	0.35531	0.0	0.643267	2.57503	1.56692
ENSG00000185043	456.811	513.255	1582.78	903.875	126.80799999999999	802.5010000000001
ENSG00000185046	3.47948	7.96097	0.350079	18.5308	0.515137	11.2847
ENSG00000185049	78.0237	87.6643	92.7746	57.0573	93.8552	65.4986
ENSG00000185052	1.7767400000000002	5.08141	0.0	5.91403	99.2998	8.003260000000001
ENSG00000185053	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185055	0.0	0.0	3.7539999999999996	2.75988	0.0	6.722739999999999
ENSG00000185056	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185068	628.555	275.83	374.75800000000004	645.741	404.972	398.48
ENSG00000185069	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185070	0.0	5.90674	2.18186	8.55504	649.073	18.2342
ENSG00000185085	39.5544	65.7701	91.625	52.3921	44.9416	38.9492
ENSG00000185087	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185088	1426.72	1584.46	2140.14	1822.84	398.449	899.727
ENSG00000185090	30.055	23.0241	41.5788	16.6735	9.7336	3.38455
ENSG00000185100	45.2699	138.718	25.304000000000002	204.63400000000001	10.2395	122.35
ENSG00000185101	89.1202	63.7203	58.8434	26.7804	14.4312	55.198
ENSG00000185104	69.4314	88.0571	57.4862	81.3161	63.7104	65.1567
ENSG00000185105	1.65075	1.3488799999999999	0.0	1.22104	3.6659	0.0
ENSG00000185112	5.80506	99.6139	35.0437	38.6454	117.743	135.974
ENSG00000185122	159.179	173.428	496.281	129.372	157.11	191.205
ENSG00000185129	50.0917	60.1184	48.8236	86.8411	38.2391	59.2297
ENSG00000185130	0.0	0.0	4.8589	0.0	0.0	0.0
ENSG00000185133	8.989230000000001	14.6908	3402.16	83.1152	24.9535	326.633
ENSG00000185149	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185155	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185156	0.819415	0.6695720000000001	26.3819	7.87944	0.0	11.8113
ENSG00000185163	64.0068	28.1627	52.5098	42.2463	53.2126	19.5168
ENSG00000185187	68.4537	96.1704	328.657	481.47	38.2269	313.758
ENSG00000185189	96.49600000000001	102.654	95.2552	68.6834	156.34	72.1706
ENSG00000185198	0.0	3.5897699999999997	0.0	0.0	0.0	0.0
ENSG00000185201	392.05300000000005	438.38699999999994	197.227	175.524	45.8238	427.556
ENSG00000185215	116.565	346.07300000000004	19.5465	169.56900000000002	40.2674	115.514
ENSG00000185219	20.9518	9.21871	21.0801	4.76855	22.6679	5.80781
ENSG00000185222	542.225	525.503	469.42400000000004	526.997	476.05800000000005	613.45
ENSG00000185231	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185236	475.92199999999997	580.347	1065.72	657.1289999999999	352.301	659.6239999999999
ENSG00000185238	26.0645	20.4107	27.3168	20.0829	24.1178	19.5678
ENSG00000185246	146.31	105.667	63.1947	75.9753	274.595	57.2509
ENSG00000185250	3.5145	4.30773	8.840060000000001	46.7933	9.10563	25.3296
ENSG00000185261	2.55305	4.17237	0.0	3.50713	10.7994	3.9429
ENSG00000185262	187.50400000000002	221.75900000000001	94.32600000000001	186.142	120.536	124.46799999999999
ENSG00000185264	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185267	0.0	19.1455	11.7867	19.4972	8.67202	0.0
ENSG00000185269	1.7872299999999999	0.0	0.0	7.931939999999999	0.0	12.8808
ENSG00000185271	0.9061	1.48081	0.0	2.0106900000000003	0.67074	0.0
ENSG00000185272	0.0	0.0	0.0	0.0	357.233	7.36877
ENSG00000185274	0.0	2.97548	823.591	41.4794	86.2565	30.1804
ENSG00000185278	11.9948	9.04739	9.28326	7.5074	4.09806	9.9748
ENSG00000185298	131.264	53.6303	78.4156	45.5131	30.3651	22.1729
ENSG00000185305	17.9869	102.884	28.4383	66.5235	26.6297	50.9279
ENSG00000185306	4.17495	0.0	0.0	1.23526	0.0	3.00895
ENSG00000185313	0.0	0.0	0.0	0.178895	0.0	0.0
ENSG00000185324	61.6629	102.213	93.9471	72.97800000000001	76.946	76.1853
ENSG00000185339	146.74200000000002	398.64099999999996	80.2958	903.574	27.6329	238.886
ENSG00000185340	45.9573	115.163	684.334	52.1242	47.6279	113.167
ENSG00000185344	27.2729	15.9875	48.9148	20.1734	19.311	11.7509
ENSG00000185345	7.788460000000001	10.9101	21.2696	27.1591	0.82363	28.0663
ENSG00000185347	18.4214	19.3536	7.943239999999999	9.73291	22.4027	9.48329
ENSG00000185352	0.0	0.0	35.9399	1.6514	0.0	0.0
ENSG00000185359	313.601	164.577	99.2807	106.985	142.088	113.25200000000001
ENSG00000185361	35.3732	67.4442	8.89747	100.3	13.0925	69.0463
ENSG00000185379	21.3236	6.9697	2.86056	8.41216	12.6278	10.2455
ENSG00000185386	10.0879	115.405	147.171	44.7714	48.5392	18.1763
ENSG00000185404	32.5478	37.7942	10.3412	6.33558	1.2680799999999999	0.0
ENSG00000185414	87.2371	138.609	48.7619	175.66	136.33	78.5915
ENSG00000185418	60.2012	37.1943	59.8313	27.6955	51.0855	34.3929
ENSG00000185420	28.6588	26.2283	5.7668800000000005	38.1574	34.7921	16.5239
ENSG00000185432	261.23900000000003	297.454	913.4730000000001	1119.81	88.7655	424.399
ENSG00000185436	16.6662	11.673	9.58189	15.85	5.28736	30.029
ENSG00000185437	11.6068	6.32289	85.6381	37.2035	31.5038	20.9131
ENSG00000185442	124.587	56.168	224.766	19.0667	120.848	46.4442
ENSG00000185453	7.737889999999999	37.9374	38.9264	22.8945	45.8238	41.8261
ENSG00000185467	0.0	0.81526	0.0	0.0	0.0	0.0
ENSG00000185475	225.764	275.728	356.596	289.099	125.791	223.07299999999998
ENSG00000185479	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185480	5.552169999999999	3.88875	7.98025	4.10687	11.1557	2.8582400000000003
ENSG00000185482	6.23995	8.92303	6.278169999999999	3.46171	20.785999999999998	11.2431
ENSG00000185483	1.03485	10.5702	0.5205960000000001	5.74101	4.97933	5.59377
ENSG00000185499	3.13795	612.825	1607.0	524.568	4.64573	865.049
ENSG00000185504	130.261	79.3943	40.8216	60.4177	71.9241	48.0949
ENSG00000185507	45.0618	117.624	100.751	34.2575	62.0811	56.3833
ENSG00000185513	15.4665	13.3034	10.6472	7.82764	34.9499	16.1338
ENSG00000185515	11.8718	23.5593	54.6036	43.9072	17.5762	33.6137
ENSG00000185518	53.6937	1.13961	2.10478	1.0316	3.09715	3.76928
ENSG00000185519	21.616999999999997	22.7108	40.3917	11.4213	0.0	22.2567
ENSG00000185522	109.223	64.1481	154.535	37.8705	40.426	79.9484
ENSG00000185523	0.0	11.2407	0.0	5.08766	0.0	0.0
ENSG00000185527	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185532	0.0	4.91315	10.8891	12.453	2.6705200000000002	14.0836
ENSG00000185551	495.954	564.37	333.045	411.754	218.752	344.64599999999996
ENSG00000185559	0.0	2.11364	0.0	0.9566540000000001	1.9147599999999998	0.0
ENSG00000185561	0.0	0.0	61.3527	0.0	0.0	0.0
ENSG00000185565	0.0	0.0	55.1234	2.8947	21.244	2.35038
ENSG00000185567	11.0496	42.888000000000005	5.55866	0.0	0.0	0.0
ENSG00000185585	3.08115	190.507	11.3667	21.2715	15.9657	24.0569
ENSG00000185591	122.984	157.639	107.36	90.5239	59.8001	85.8124
ENSG00000185608	234.805	298.46	477.736	389.82	142.914	267.944
ENSG00000185610	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185614	7.1208800000000005	78.5527	3.58225	18.4353	39.5342	12.8303
ENSG00000185619	44.8968	160.72299999999998	92.4945	47.4422	107.618	50.0776
ENSG00000185624	1580.31	1408.47	659.3489999999999	705.2339999999999	228.238	516.59
ENSG00000185627	141.9	100.89299999999999	150.185	99.5088	72.3011	73.0495
ENSG00000185630	20.2908	33.1606	6.00442	81.2242	71.567	62.3665
ENSG00000185633	57.9518	4995.89	87.4602	42.8662	0.0	52.2085
ENSG00000185634	0.0	0.0	0.763774	1.12303	0.561941	2.73556
ENSG00000185640	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185650	1497.87	2324.78	454.88699999999994	1188.16	1032.61	1400.75
ENSG00000185651	244.632	476.04400000000004	855.112	399.212	201.625	259.012
ENSG00000185652	1.9073799999999999	12.4687	0.0	25.3955	2.82387	6.87339
ENSG00000185658	15.5171	30.3121	25.8576	23.673000000000002	42.7155	19.6584
ENSG00000185664	10.4945	5.2772	16.2443	13.1368	0.597583	2.9090700000000003
ENSG00000185666	0.826376	2.02578	0.0	1.22252	0.0	0.0
ENSG00000185669	8.56521	20.9968	17.2353	0.0	0.0	0.0
ENSG00000185670	0.0	0.0	2740.42	0.0	0.0	0.0
ENSG00000185674	2.32401	1.89903	0.0	0.0	0.0	4.18737
ENSG00000185681	0.0	7.782019999999999	0.0	0.0	0.0	0.0
ENSG00000185689	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185697	1.26099	6.69758	5.07485	0.932738	0.9334469999999999	1.13602
