ENSEMBL ID	hM1	hM2	hM3	hM4	hM5	hM6
ENSG00000185414	136.379	118.242	145.952	229.09900000000002	63.3633	90.3351
ENSG00000185418	145.407	152.249	106.124	197.33900000000003	66.1226	64.5111
ENSG00000185420	11.1662	22.9738	14.672	35.0636	19.9833	18.3147
ENSG00000185432	208.576	361.964	540.062	75.4197	55.9909	133.991
ENSG00000185436	2.57681	6.22366	5.37751	22.068	6.9172899999999995	9.50955
ENSG00000185437	967.2710000000001	1119.22	1109.78	1448.76	994.793	1272.3
ENSG00000185442	23.2482	7.48671	38.813	15.9279	18.7225	80.0762
ENSG00000185453	100.49600000000001	53.9384	34.9538	50.2046	0.0	30.906
ENSG00000185467	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185475	55.1741	46.5351	127.935	105.75299999999999	35.2646	67.8721
ENSG00000185479	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185480	0.8584370000000001	2.7644599999999997	0.5971529999999999	0.0	3.45663	0.0
ENSG00000185482	1649.53	2839.52	1349.46	707.055	4065.46	2772.69
ENSG00000185483	2.80003	0.901705	11.6867	2.87756	3.0066	3.44444
ENSG00000185499	3.3961699999999997	0.0	122.848	2.9085	0.0	0.0
ENSG00000185504	35.2451	38.609	38.5848	34.6375	38.7759	36.9596
ENSG00000185507	17.6114	34.9013	174.34099999999998	55.6892	16.365	64.9936
ENSG00000185513	0.881014	8.5115	3.67715	2.26352	11.8251	6.50264
ENSG00000185515	38.5463	23.6442	28.0907	23.5795	9.85477	18.0638
ENSG00000185518	1.5094100000000001	1.8228	1.5749799999999998	0.646333	4.0519099999999995	0.0
ENSG00000185519	0.0	0.0	2.32497	11.4493	0.0	4.11146
ENSG00000185522	0.0	0.0	16.7031	0.0	0.0	0.0
ENSG00000185523	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185527	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185532	30.585	29.3387	21.2758	52.3863	10.4813	18.4117
ENSG00000185551	63.2219	43.9128	223.34400000000002	55.2052	38.2691	56.4228
ENSG00000185559	226.76	56.3459	61.3434	5.99377	78.9083	77.4852
ENSG00000185561	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185565	0.0	0.0	4.91049	0.0	0.0	1.7367400000000002
ENSG00000185567	0.0	2.40699	0.0	0.0	0.0	0.0
ENSG00000185585	5.55783	5.36943	27.8365	12.3754	8.95178	6.836930000000001
ENSG00000185591	30.6662	57.2573	82.6058	78.2295	27.1486	28.8949
ENSG00000185608	488.48900000000003	384.18199999999996	304.45099999999996	723.035	655.658	402.923
ENSG00000185610	0.0	0.0	1.9793599999999998	0.0	0.0	0.0
ENSG00000185614	26.974	44.9839	17.4236	3.3001	64.6518	78.2145
ENSG00000185619	11.5694	20.4915	35.4111	13.8713	24.8458	37.0031
ENSG00000185624	781.913	625.5409999999999	596.1709999999999	1057.71	390.05	334.759
ENSG00000185627	85.7636	86.7101	101.28200000000001	249.38299999999998	147.238	120.223
ENSG00000185630	81.383	85.2803	89.8607	362.866	39.879	88.9891
ENSG00000185633	0.0	25.2478	65.4454	0.0	42.0924	115.73299999999999
ENSG00000185634	0.821593	0.0	5.1437	0.703617	0.0	2.02135
ENSG00000185640	0.0	0.0	0.7868850000000001	0.0	0.0	0.0
ENSG00000185650	113.38	458.00300000000004	1393.37	507.64099999999996	360.42699999999996	2241.36
ENSG00000185651	297.517	323.031	400.631	423.1	296.752	322.33799999999997
ENSG00000185652	0.0	8.30983	28.7202	5.303730000000001	2.7707900000000003	12.6972
ENSG00000185658	10.7587	13.5206	11.1348	19.5512	13.3839	11.2979
ENSG00000185664	0.8737030000000001	0.0	2.43109	0.7482439999999999	0.0	0.0
ENSG00000185666	0.0	0.0	0.622155	0.0	1.20045	0.0
ENSG00000185669	148.321	194.042	77.382	301.67900000000003	12.4424	34.2104
ENSG00000185670	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185674	0.0	0.0	0.0	0.0	3.37601	0.0
ENSG00000185681	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185689	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185697	0.6823779999999999	2.19749	2.37341	1.75318	0.0	0.0
ENSG00000185716	14.2754	20.1126	27.3085	21.3947	28.7411	26.3412
ENSG00000185721	483.043	363.043	283.22900000000004	778.6189999999999	256.597	210.03900000000002
ENSG00000185722	11.4038	21.0398	36.3585	23.6018	15.9441	15.1973
ENSG00000185736	0.0	0.0	0.0	11.2796	0.0	0.0
ENSG00000185737	0.0	0.0	19.3163	0.0	0.0	0.0
ENSG00000185739	2651.12	2263.5	1063.26	1366.93	634.066	609.306
ENSG00000185742	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185753	7.798610000000001	6.2785400000000005	28.9329	20.0363	0.0	6.3956
ENSG00000185758	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185760	66.0902	68.7691	50.3114	24.5623	9.20549	48.3201
ENSG00000185761	87.289	49.1925	48.5765	98.2492	40.1694	50.621
ENSG00000185774	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185787	272.567	380.44199999999995	373.028	449.095	274.383	304.318
ENSG00000185792	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185798	47.0718	35.5283	28.6514	45.3517	63.1807	28.9526
ENSG00000185800	140.375	95.62700000000001	191.542	78.604	86.9602	92.9822
ENSG00000185803	14.6515	20.0526	74.4013	27.6047	41.2974	16.2211
ENSG00000185808	136.476	113.014	160.035	170.30900000000003	120.375	91.1374
ENSG00000185811	0.0	0.812214	7.71966	0.0	1.3541	3.7231099999999997
ENSG00000185813	92.0283	64.5305	42.3341	68.6441	25.8998	52.9521
ENSG00000185818	66.9971	17.9795	279.63	0.0	29.9749	27.471999999999998
ENSG00000185825	190.68400000000003	99.5785	613.036	238.334	186.767	133.134
ENSG00000185829	0.0	7.416530000000001	6.40819	0.0	0.0	0.0
ENSG00000185838	14.8383	5.3093699999999995	10.3219	8.47173	8.85165	22.3095
ENSG00000185842	0.0	0.0	0.243542	0.0	0.156639	0.0
ENSG00000185860	1.81968	0.0	1.2658200000000002	0.0	4.8848	0.0
ENSG00000185863	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185875	30.4047	16.1335	20.6697	23.0798	14.8399	10.2006
ENSG00000185880	23.0959	22.8201	19.7175	13.485999999999999	23.9543	11.6228
ENSG00000185883	2891.97	1804.52	2711.77	1614.86	1139.25	1706.87
ENSG00000185885	589.575	751.541	4648.08	1304.36	1055.12	2780.17
ENSG00000185888	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185896	210.178	187.65	538.8969999999999	284.996	113.927	169.051
ENSG00000185899	0.0	0.0	0.0	0.0	2.30576	0.0
ENSG00000185900	8.773439999999999	5.29752	12.2061	5.63521	0.0	2.69815
ENSG00000185905	0.0	0.0	24.9208	0.0	0.0	0.0
ENSG00000185909	166.31400000000002	147.409	148.596	100.617	28.6717	71.3249
ENSG00000185917	12.8057	18.5574	34.7412	12.0636	10.3128	6.30114
ENSG00000185920	3.01804	3.9483900000000003	19.1573	23.9082	3.03815	3.24855
ENSG00000185928	157.131	122.941	173.96400000000003	62.5458	148.524	117.065
ENSG00000185933	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185942	0.0	2.72792	0.0	0.0	0.0	0.0
ENSG00000185945	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185946	6.745710000000001	47.9727	59.4383	47.1793	102.61399999999999	67.7685
ENSG00000185955	0.0	0.0	15.535	6.37519	9.99164	0.0
ENSG00000185958	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185963	72.1003	71.3148	84.54700000000001	55.5724	23.5023	48.148
ENSG00000185974	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185985	0.60432	0.486529	4.2038199999999994	1.03509	0.0	6.6906
ENSG00000185989	25.2675	22.6027	47.8478	37.8686	18.8414	43.1703
ENSG00000186007	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186009	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186047	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186049	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186051	96.9695	52.0458	31.4788	0.0	0.0	31.8097
ENSG00000186073	19.087	11.9518	14.7527	16.3462	0.0	15.6531
ENSG00000186074	0.0	0.0	8.30884	2.04585	0.0	0.0
ENSG00000186075	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186081	0.0	0.0	0.892351	0.0	1.7218	0.0
ENSG00000186088	1.29349	3.12412	4.04906	7.200410000000001	13.8892	7.95592
ENSG00000186094	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186104	6.28545	14.3376	24.7765	14.3544	14.0607	7.732
ENSG00000186105	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186106	147.895	213.919	165.65400000000002	103.044	67.2906	61.6719
ENSG00000186111	57.9362	35.5756	63.5269	26.0699	39.5405	30.1991
ENSG00000186118	0.0	0.0	0.0	0.0	7.065519999999999	0.0
ENSG00000186130	21.3069	29.2625	33.1308	20.3941	11.7759	6.16719
ENSG00000186132	10.0268	12.1086	48.8243	25.761	0.0	43.1703
ENSG00000186141	36.2123	34.6696	49.6997	41.0705	39.4093	37.3226
ENSG00000186143	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186153	3.6067	3.8716	10.0357	7.20719	8.06829	5.9156699999999995
ENSG00000186166	5.40894	37.0146	73.3709	57.9031	166.98	129.749
ENSG00000186174	66.8873	101.536	113.51899999999999	49.6909	28.123	56.5062
ENSG00000186184	360.11	353.971	340.79900000000004	1029.2	207.951	226.644
ENSG00000186185	0.0	0.0	0.9355030000000001	0.0	0.0	0.0
ENSG00000186187	204.268	185.41299999999998	114.23299999999999	87.4683	75.2631	137.957
ENSG00000186188	0.0	0.0	9.34934	0.0	0.0	0.0
ENSG00000186190	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186191	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186193	0.0	0.0	7.72847	0.0	0.0	0.0
ENSG00000186197	0.0	0.0	4.639419999999999	0.0	0.0	0.0
ENSG00000186198	0.0	0.0	5.368119999999999	0.0	0.0	0.0
ENSG00000186204	0.0	5.62772	20.145	2.56563	6.70171	9.82739
ENSG00000186205	16.1212	27.811999999999998	118.552	9.86163	6.18233	19.8314
ENSG00000186222	42.4919	34.2096	35.1007	75.055	10.6938	32.6694
ENSG00000186231	0.835565	2.6908	0.581242	0.715583	0.0	0.0
ENSG00000186260	7.471080000000001	23.6298	17.8186	8.68337	7.879	13.7857
ENSG00000186265	0.0	0.0	2.51919	0.0	0.0	0.0
ENSG00000186281	1.90431	4.5994	11.9222	22.8321	17.892	23.4258
ENSG00000186283	76.9011	55.4627	95.8443	119.369	38.7067	47.2997
ENSG00000186297	0.0	0.0	0.0	0.0	3.0672	0.0
ENSG00000186298	586.754	513.266	398.35	527.866	212.033	178.713
ENSG00000186314	0.0	2.60229	4.496980000000001	0.0	0.0	7.9524300000000006
ENSG00000186318	30.3581	23.598000000000003	36.4102	32.2744	21.0761	24.4673
ENSG00000186326	41.1444	33.1247	37.0391	22.7999	22.7396	17.8636
ENSG00000186329	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186334	0.0	0.0	0.8645120000000001	0.0	0.0	0.0
ENSG00000186335	81.9554	181.702	85.0771	46.4315	118.464	108.572
ENSG00000186340	2.64336	2.55375	17.6524	12.6772	0.709593	20.8109
ENSG00000186350	601.5740000000001	463.431	345.154	316.61400000000003	171.935	319.147
ENSG00000186364	13.0934	9.03536	10.4092	12.8151	2.51059	4.60191
ENSG00000186367	0.0	2.50347	0.0	0.0	0.0	0.0
ENSG00000186377	3.34732	6.28805	35.7035	12.4222	13.4785	20.5884
ENSG00000186393	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186395	2.25373	0.0	1.56775	1.9301	0.0	0.0
ENSG00000186400	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186407	0.0	0.0	5.770980000000001	0.0	0.0	3.40179
ENSG00000186409	0.0	0.0	1.41813	0.8729520000000001	0.0	0.0
ENSG00000186416	14.8134	14.9076	29.3682	34.253	9.94143	25.5117
ENSG00000186417	1.01721	0.0	19.1052	1.7422900000000001	0.0	1.2513100000000001
ENSG00000186432	541.549	609.096	430.533	383.76300000000003	192.845	239.77599999999998
ENSG00000186439	192.334	1741.82	1018.13	672.5239999999999	3756.46	1274.17
ENSG00000186448	0.0	74.1653	32.041	39.4465	61.8233	0.0
ENSG00000186452	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186453	0.0	1.9549299999999998	1.68914	0.0	0.0	0.0
ENSG00000186462	5.73963	3.69671	19.1647	4.91545	6.163069999999999	7.060569999999999
ENSG00000186468	4141.89	4852.21	3818.29	9997.17	4291.3	4029.83
ENSG00000186469	5.87226	9.45533	44.9339	5.02904	0.0	7.22372
ENSG00000186471	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186472	0.0	0.0	1.61837	0.0	0.0	0.780522
ENSG00000186474	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186479	0.0	0.0	3.03796	0.0	0.0	0.0
ENSG00000186480	9.12655	22.0429	120.625	23.4481	12.2498	44.9078
ENSG00000186487	0.0	0.0	0.0	0.7223390000000001	0.0	0.0
ENSG00000186493	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186501	71.09899999999999	81.458	55.1652	88.9925	69.7376	37.0031
ENSG00000186510	0.0	0.683551	43.7057	0.0	0.0	2.08889
ENSG00000186517	2.71443	8.741389999999999	77.4176	4.64931	3.64336	3.33914
ENSG00000186522	61.2924	91.6418	174.607	108.73200000000001	68.5565	70.0129
ENSG00000186526	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186529	0.0	0.0	8.57675	0.0	1.50444	0.0
ENSG00000186532	16.6909	29.9762	33.0457	51.678999999999995	18.9563	17.3734
ENSG00000186566	35.6894	100.7	121.58	117.68799999999999	162.959	202.692
ENSG00000186567	4.50745	47.1755	37.6261	50.1827	260.149	66.5378
ENSG00000186575	24.1771	29.892	62.4677	35.4949	19.7023	20.1816
ENSG00000186577	566.899	319.481	276.045	2330.38	532.631	557.893
ENSG00000186583	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186591	28.2955	28.9931	37.5768	61.6825	6.90522	47.4648
ENSG00000186603	46.3776	16.3353	2.01634	14.8943	9.72637	1.78285
ENSG00000186625	39.0447	57.2553	60.1412	72.8473	35.5615	42.8844
ENSG00000186628	249.363	262.02299999999997	210.111	148.387	61.2831	89.2895
ENSG00000186635	20.8865	24.6432	158.31799999999998	29.915	24.6508	38.54
ENSG00000186638	0.8396110000000001	1.6899	2.0442	0.0	3.94429	0.0
ENSG00000186642	7.1928600000000005	9.65144	43.7811	37.9867	16.0906	12.535
ENSG00000186648	0.0	0.0	2.2061599999999997	0.0	0.532099	0.0
ENSG00000186654	1.3171899999999999	6.3627	60.4741	2.2561	5.30387	8.10167
ENSG00000186665	15.1173	24.3414	31.548000000000002	32.3664	20.2907	37.1929
ENSG00000186666	13.1602	18.1629	23.5403	25.761	2.5234	4.62539
ENSG00000186687	20.4713	10.9874	4.74681	11.6879	0.0	8.39423
ENSG00000186710	0.0	0.0	1.2383	0.0	2.3893	2.1898
ENSG00000186714	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186716	13.8677	5.84816	73.9584	10.1797	8.86355	21.9333
ENSG00000186732	0.0	0.0	0.0	0.0	0.0	3.5975300000000003
ENSG00000186765	0.0	0.0	0.0	0.0	4.98324	0.0
ENSG00000186766	0.0	0.0	4.97724	0.0	0.0	0.0
ENSG00000186767	0.0	0.0	4.72494	0.0	3.03893	0.0
ENSG00000186792	0.0	0.0	5.02603	6.18769	4.84888	0.0
ENSG00000186795	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186803	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186806	0.0	1.46499	7.5949	3.1167599999999998	2.4424	0.0
ENSG00000186810	0.0	0.0	3.9473	0.0	0.0	0.0
ENSG00000186812	16.4227	14.8744	22.8482	15.8226	16.5321	30.3034
ENSG00000186814	8.0543	15.1303	9.33799	4.5985	3.60354	9.90794
ENSG00000186815	46.1139	33.0005	63.3641	39.0047	55.7818	45.5214
ENSG00000186818	2.17075	0.0	10.5702	0.0	0.0	0.0
ENSG00000186827	0.0	0.0	7.02268	0.0	20.3255	18.6283
ENSG00000186832	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186834	90.1491	160.88	226.80200000000002	96.5052	96.7997	144.165
ENSG00000186847	0.0	0.0	10.9659	0.0	0.0	0.0
ENSG00000186862	0.0	0.0	2.79529	0.0	1.0787	0.988633
ENSG00000186866	9.73355	24.6285	70.611	32.1526	22.3964	23.9473
ENSG00000186867	0.0	0.0	0.0	1.2160799999999998	0.0	0.0
ENSG00000186868	34.2776	25.7566	18.2807	40.1192	13.8024	8.43327
ENSG00000186871	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186889	7.40672	8.944560000000001	12.8808	9.51473	0.0	9.11133
ENSG00000186891	0.0	0.0	4.6605	0.0	0.0	0.0
ENSG00000186895	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186897	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186908	12.7064	24.2955	28.7264	27.2045	15.9888	11.722999999999999
ENSG00000186910	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186918	12.2573	22.2033	40.5009	34.1159	8.22596	20.7325
ENSG00000186919	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186951	101.271	79.7595	34.4578	154.60399999999998	13.2973	25.7281
ENSG00000186952	0.9992790000000001	0.0	1.39025	0.8557889999999999	0.0	1.22926
ENSG00000186960	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186970	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186973	0.0	0.0	0.0	0.0	5.58854	0.0
ENSG00000186976	0.39138	0.0	1.08902	0.0	1.05063	1.44436
ENSG00000186994	12.5087	38.6037	131.971	23.2104	41.9734	20.5166
ENSG00000186998	0.0	1.12478	0.0	0.0	0.0	0.0
ENSG00000187003	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187017	0.0	0.0	0.0	0.0	0.0	1.9837599999999997
ENSG00000187021	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187024	26.9952	19.5601	41.3129	16.1832	39.8568	6.641589999999999
ENSG00000187033	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187037	0.0	0.0	3.7557199999999997	0.0	0.0	0.0
ENSG00000187045	0.0	0.0	0.467325	0.0	0.0	0.0
ENSG00000187048	0.0	0.0	0.0	0.0	1.5553	0.0
ENSG00000187049	9.38813	22.6747	26.1226	8.04005	6.30046	23.0975
ENSG00000187051	409.42699999999996	164.812	324.682	266.483	296.752	171.24200000000002
ENSG00000187054	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187066	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187068	2.25373	0.0	15.6775	0.0	0.0	0.0
ENSG00000187079	97.3015	177.94799999999998	29.2469	48.3517	19.3481	50.2422
ENSG00000187080	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187091	11.3054	9.670639999999999	49.152	15.7332	2.84517	8.69201
ENSG00000187094	12.8168	0.0	0.0	0.0	0.0	0.0
ENSG00000187097	5.99161	14.4713	12.5038	12.315	4.82523	2.94822
ENSG00000187098	82.90899999999999	116.439	68.5677	155.41899999999998	27.2022	37.3963
ENSG00000187105	0.0	0.617401	1.06692	0.0	0.0	0.0
ENSG00000187109	410.05199999999996	409.639	496.56699999999995	725.8960000000001	360.767	422.915
ENSG00000187116	0.0	5.9480900000000005	43.6849	3.16363	2.47913	2.27212
ENSG00000187118	68.0279	63.8962	126.19200000000001	140.79399999999998	129.35299999999998	55.7893
ENSG00000187122	0.34016599999999997	0.547724	0.473257	0.0	0.9131520000000001	1.25536
ENSG00000187123	3.53462	0.0	2.45878	0.0	0.0	0.0
ENSG00000187134	37.2924	72.9143	318.711	223.562	21.4519	80.8273
ENSG00000187135	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187144	0.0	0.0	1.5798299999999998	0.0	0.0	0.0
ENSG00000187145	348.385	381.165	453.62199999999996	1009.83	695.418	362.631
ENSG00000187147	64.2074	44.8507	44.0076	33.1543	27.8819	36.0075
ENSG00000187151	1.38009	3.3332699999999997	15.3605	7.09151	0.0	10.1863
ENSG00000187164	0.0	0.697616	6.63047	1.48417	2.3261	5.32967
ENSG00000187186	26.1646	28.0863	42.4685	29.8766	58.5309	10.7287
ENSG00000187187	2.8075	6.780819999999999	17.5768	0.0	7.53655	17.2681
ENSG00000187210	1.24069	0.0	32.7961	0.0	1.66527	4.57867
ENSG00000187231	5.05267	11.6224	49.708999999999996	24.1083	4.844130000000001	30.1896
ENSG00000187239	23.3621	31.6324	62.0505	27.2829	29.9317	20.9009
ENSG00000187240	0.368607	0.5935199999999999	4.957319999999999	1.26271	0.659668	1.66261
ENSG00000187242	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187244	169.982	80.8241	889.6080000000001	102.585	148.529	155.774
ENSG00000187257	19.3341	33.878	45.0947	27.2717	12.212	32.1779
ENSG00000187258	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187260	0.0	0.0	4.4052	1.35584	0.0	0.0
ENSG00000187266	0.0	1.7925099999999998	38.7202	7.62712	11.9537	16.4334
ENSG00000187288	2.4689099999999997	13.9138	712.737	25.3726	6.627619999999999	100.225
ENSG00000187323	0.0	0.0	0.260761	0.0	0.0	0.0
ENSG00000187325	58.3486	63.3149	104.119	112.976	20.4304	18.7245
ENSG00000187391	1.69613	2.73106	10.6189	1.45258	1.13829	3.65135
ENSG00000187398	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187416	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187446	117.553	118.90700000000001	142.579	312.345	60.6854	59.3261
ENSG00000187456	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187475	0.0	0.0	0.0	0.0	3.7682800000000003	0.0
ENSG00000187486	591.496	578.9590000000001	309.312	612.339	337.092	339.333
ENSG00000187492	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187498	36.5547	26.0137	149.392	46.1199	53.007	85.5185
ENSG00000187510	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187513	40.8067	35.4811	166.91099999999997	74.0878	133.642	146.578
ENSG00000187514	14.1725	45.6402	88.7288	28.3206	19.0225	23.2456
ENSG00000187516	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187522	27.5135	30.0617	34.6327	43.1983	18.4645	14.5052
ENSG00000187527	1.46904	3.15387	2.38444	0.83873	0.657257	0.0
ENSG00000187531	6.37516	7.185560000000001	29.2693	27.2986	15.4023	4.705419999999999
ENSG00000187535	5.20038	3.8877	16.5373	3.4992900000000002	6.48147	11.4236
ENSG00000187546	0.0	0.0	1.6550599999999998	1.0188	4.79018	0.0
ENSG00000187550	37.3149	310.43	0.0	21.3044	6.26058	13.3883
ENSG00000187553	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187554	2.97405	3.8309699999999998	13.6543	2.54699	2.39509	0.7317
ENSG00000187555	134.203	138.016	136.197	178.696	73.4091	94.4174
ENSG00000187556	0.0	0.0	4.36303	0.0	0.0	0.0
ENSG00000187566	20.3022	20.7036	11.2982	13.9095	1.81666	19.9797
ENSG00000187583	1.4858200000000001	2.39243	0.0	12.7247	0.0	0.0
ENSG00000187595	25.3544	14.9691	18.813	31.8467	20.4187	14.5551
ENSG00000187600	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187605	2.1093900000000003	2.97192	9.17094	2.70974	0.0	1.9461400000000002
ENSG00000187609	13.1938	16.6919	41.9565	19.3702	32.8881	34.7792
ENSG00000187616	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187624	18.0482	9.68689	33.4795	5.1522	8.07488	37.0031
ENSG00000187626	6.9416199999999995	8.38289	9.65756	5.94484	4.658580000000001	5.6927900000000005
ENSG00000187634	0.0	0.0	39.435	0.0	0.0	0.0
ENSG00000187642	2019.84	1977.74	1405.06	8649.01	4469.59	2417.54
ENSG00000187650	80.1053	25.7966	66.8681	0.0	0.0	59.1246
ENSG00000187664	0.0	1.07195	0.0	1.14028	0.0	3.2758
ENSG00000187672	0.0	0.0	0.0	0.449053	0.0	0.0
ENSG00000187676	2.21978	9.829130000000001	18.5297	6.653630000000001	5.95887	12.2879
ENSG00000187678	3.38836	4.091880000000001	44.7837	7.25453	50.0271	22.9249
ENSG00000187695	0.0	0.0	2.58754	0.796396	0.0	0.0
ENSG00000187713	236.208	209.18400000000003	184.03	218.47299999999998	107.794	127.851
ENSG00000187715	95.6022	151.928	69.9733	21.3585	42.4011	61.3588
ENSG00000187720	6.63687	4.00743	9.23357	4.73654	0.742343	3.40179
ENSG00000187730	0.0	0.9955069999999999	0.86016	0.0	1.6596799999999998	3.0422
ENSG00000187735	44.3546	56.3107	66.4553	109.574	22.8975	23.0841
ENSG00000187736	52.4703	38.4027	43.1361	57.191	38.4145	52.8103
ENSG00000187741	0.0	1.13446	2.94066	0.0	5.67403	5.20025
ENSG00000187742	56.2282	73.2434	114.265	109.835	54.2709	55.1796
ENSG00000187747	0.0	2.61088	0.0	0.0	0.0	0.0
ENSG00000187753	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187764	265.741	199.433	131.836	76.3018	137.558	181.822
ENSG00000187772	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187773	22.3324	0.0	0.0	0.0	29.9749	0.0
ENSG00000187775	0.0	0.297678	0.77162	0.422205	0.8271360000000001	0.9096850000000001
ENSG00000187778	137.11	99.7715	120.139	88.0666	123.868	102.17200000000001
ENSG00000187783	0.0	0.0	34.0738	0.0	0.0	0.0
ENSG00000187790	3.74928	8.67816	6.19425	2.0068200000000003	6.91949	6.91823
ENSG00000187796	1.0054100000000001	0.0	2.0981799999999997	0.0	0.0	0.0
ENSG00000187800	5.37933	4.7639	34.4265	8.2924	12.2744	17.2051
ENSG00000187806	0.0	0.0	1.97175	0.0	0.0	3.4868300000000003
ENSG00000187815	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187821	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187823	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187824	18.8966	7.6066899999999995	23.0038	4.0458	38.0451	58.1139
ENSG00000187837	469.597	603.156	536.258	581.164	797.8960000000001	664.4889999999999
ENSG00000187838	78.4605	63.1674	89.666	39.9965	62.6852	43.6628
ENSG00000187840	397.833	582.821	226.83900000000003	2999.33	271.366	312.889
ENSG00000187848	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187860	0.0	0.0	5.97849	1.22671	1.9225900000000002	1.76205
ENSG00000187862	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187866	204.232	119.44	119.285	112.20299999999999	72.41	92.4353
ENSG00000187867	6.82378	0.0	0.0	0.0	0.0	0.0
ENSG00000187871	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187889	0.0	8.60778	4.78124	1.9621099999999998	10.2505	3.7578300000000002
ENSG00000187902	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187905	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187908	0.0	1.27734	0.0	0.0	0.0	0.0
ENSG00000187918	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187939	3.23942	2.6080099999999997	22.5343	19.4198	13.044	7.9699100000000005
ENSG00000187942	0.0	0.0	0.0	0.0	0.0	0.0
