	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
SLC44A1	0.16433025256903416	0.214301153706026	-0.4755100349275069
TMEM260	-0.5216306427890857	0.49883597943147995	-0.1675669227519451
SMG6	-0.5978543995128482	0.20491295675124765	0.24689121268394018
EXOC5	-0.5983564551815966	0.7468695669066384	-0.5965218279895997
FGF22	-0.45199624871401495	0.7375332291187244	-0.7330112493172104
FSTL3	0.5957942803035373	-0.35832835193542306	-0.4969002938149678
DGCR2	-0.5449187065298126	0.3352294137139572	0.07449443447920692
RNF126	0.7592068270153347	-1.0860103875132534	-0.25777310012935567
MNT	0.21165703464137386	-0.2070646884863453	-0.03551337827647284
ZXDC	-0.2731699781616396	0.40870431441366845	-0.24296372736323477
JMJD6	-0.10296063346174929	0.24765156638470853	-0.18179260093057792
POLB	0.41056424854262036	-0.821385008884278	0.1439105994105118
ST6GALNAC1	-0.5820764673046956	0.6706095878491295	-0.4339097099601556
WIPI1	0.16605672997564613	0.5141383370288626	-1.1524151644894995
FRMPD1	0.5241267893330172	0.38530487534667135	-1.9669044120925674
GBA2	0.42269674018911874	0.14054045739475138	-0.8436002340424819
NDST1	-0.4263684333212491	0.3415426988525008	-0.016312647819712565
ASNS	1.4258300788316016	-2.3056762810040086	-3.1707980916224887
AP3M2	-0.4749202335538386	0.6001623065313627	-0.38721094727876737
CNGB1	-inf	-inf	1.584962500721156
ST6GALNAC2	-0.04348180530116177	1.0061020448388172	-5.558942490374456
PABPC1	0.5205558818455357	0.25535755266733684	-1.4271662007669343
TESK2	0.43938963499834616	-0.6506582593729621	0.01003486615923622
CFAP20	0.38286849861740946	-0.03519312039025869	-0.47359658955526124
CSNK2A2	0.2115281161957697	-0.11375452946159914	-0.12358138296668184
PTPN21	-0.37064393002818746	0.15448805880195435	0.15514846590543285
EIF2B3	0.2724534635222406	0.2309550899307659	-0.6930887851717626
CAMK2A	0.16709104457916849	0.3854574315199013	-0.8086045561799191
TCOF1	-0.37239400308418774	0.681830859078254	-0.6819407373901119
CDC42	1.0861838442035021	-inf	-0.1895436547178046
OSBPL3	-0.8900327315188177	1.21988484382404	-2.9310746385598136
EPHA8	-inf	-inf	1.584962500721156
SLC12A3	-inf	-4.018479566203824	1.5549794736203502
RAD18	0.03232906498943556	-0.04404190365857498	0.010643078774251162
ATP2B1	-0.8181783044540597	0.06469099649977501	0.47194849202422784
TRPM5	-inf	-inf	1.584962500721156
NCK2	-0.18727918029125404	0.19430215081611296	-0.03272966856833044
MAP4K4	-1.1692945684415228	0.5039132182107463	0.18562119020659526
MGAT4A	-0.5351301595447561	0.47361322550773466	-0.11822456087850314
RPL31	1.5817124640257412	-7.391080378778459	-10.300086544661731
WDR1	0.01658186983447977	0.1701949677295303	-0.2121839587841638
SNX13	-0.3941490631967125	0.07089633805442291	0.24937600109633468
MS4A12			
ARHGAP10	-0.02088827674540372	0.44064329955611226	-0.6056725269047499
RPS6KA2	-0.41812135593529437	-0.6654053279582504	0.6969641235790902
ING3	-0.23055430181142786	0.11302804738316996	0.09247382472561297
VASH1	-0.7036238400997519	0.14874049316939916	0.35317745178279675
LMCD1	0.520291866635791	0.229163487810712	-1.3451996407540003
WBSCR22	-0.0546756395065712	0.45231616862344265	-0.5800211051634063
SEL1L	-1.1684726749918795	0.6983704607689775	-0.10092186433979645
TRIP13	0.3135427105939225	-2.046239603615186	0.599441560109969
ATP6AP1	0.0364948181596044	-0.2002740039310524	0.14273470208287609
TCF3	0.16968895907616519	-0.12247499352014385	-0.06405203094685216
TRIB2	-0.22559592986394614	0.3595473603179949	-0.21468376613699786
DAZAP1	0.08018575778061075	0.2250990248547789	-0.3696161934974011
MBD3	-0.25225726035733764	-0.17522251748878212	0.350256577382742
HLTF	-0.006603842389357906	-0.13315675330060617	0.12794078558138666
FAM50A	0.2669541573025884	0.56893196039436	-1.674336183803742
FAM3A	0.34645118635973876	0.31596036475852196	-1.0477239559844342
CPSF1	-0.2471355350637861	-0.24667104810052043	0.39461658645607933
MYO3B	-0.06130700577092786	0.5541674929795476	-0.8026795000786598
CYBRD1	-0.31040807912545926	0.1958232778788472	0.06792610849120977
CDH19	0.38295331690488604	-0.0841480503287747	-0.4099489205026654
PDCD2	0.2369664261560999	-0.6957917103109197	0.2679762855526153
SLC6A15	-1.114887181507032	0.5609285590154053	0.08821533841187182
RDH11	-0.2863980870418976	0.2236795232490481	0.01770159880618868
PRKACA	8.858137713602408e-05	0.27928811349895755	-0.3467698954750582
LPHN1	-1.5188802024172081	-0.6112409268240401	0.9974080019013434
SPP2			
ACTN1	0.5972098076598196	-0.4318966943745257	-0.42289667529819913
ZFYVE26	-0.11497338647566172	0.22175163684847618	-0.13534504426092359
RPS6KA6	-0.9016794142098602	0.22905088362692608	0.370357482725949
EPN2	-0.5467680116141986	0.37279795970167107	0.02939828804826269
PTPN18	0.3518920756097826	-1.4113508043171576	0.4306141354473536
LIMS2	0.37672354038724126	-0.1778468980894529	-0.29055250716805847
ASIC4	0.7410511839239211	0.40991418775790356	-inf
SPEG	-0.19216513424283221	0.09981246972201734	0.07460778865946514
LNX1	0.1006061253267969	-0.17374081835735264	0.058295991429356576
ALDH3A2	0.4641216813942221	-0.8159597158343798	0.07380959701075732
TFRC	0.685247579964134	-0.09674852236173695	-1.1301004595071718
SREBF1	0.4011796077009388	-0.5822338124042854	0.01647347289191856
TRPC5	-inf	1.584962500721156	-inf
AFF4	-0.5918782561970708	0.9534691474486907	-1.3219361833999144
UBE2D1	-0.06254110453083353	0.2128283459965792	-0.17875355709689342
MPP5	-0.8779802176117621	0.4069336647644573	0.17633110008137481
RHOBTB1	0.7493268774939011	-0.11230684621099235	-1.344157210320087
SMC1A	-0.7949641312103218	0.42970264597060037	0.10659833391590322
HSD17B10	-0.22107970432566743	0.09571184610369145	0.10230113424858062
MARK2	-0.023297794698266195	0.0317936823173361	-0.009064328018871257
HMMR	-2.6634644462404307	-2.2813938268099756	1.3986026485429761
CHFR	-0.6278006564196409	0.46223108013479297	-0.036278694848326215
TRHDE	0.8488481609623896	-0.01461071397897338	-2.2583293970460354
P4HA2	0.012303816357751133	-0.47979535837141435	0.3497681818784798
FCGR2B	-3.0625352038533697	-0.8141889592157071	1.2088757925331373
NFATC3	-0.7142986832600626	0.26164376375140447	0.25296637254911136
TRNT1	-0.765499757189243	0.4181166059238064	0.10509923246709425
ACADVL	0.31094023537566756	-0.047083548423812405	-0.3371690229012919
STK10	-0.008973835994156824	0.16215481585006575	-0.17259764732845279
FBXW11	-0.5422777585934593	0.40546769473907707	-0.01625536702962261
ACAP1	0.7089998296431731	-0.8808867857368115	-0.2822702918269685
CRMP1	-0.2962401120176737	0.19706493707915715	0.05556246463689531
EVC	-0.2784569801761013	-1.5776046880280359	0.8800898770768003
DERL2	-0.668444980071992	0.67639846895186	-0.3720750926717096
SIDT1	-0.6966217258564158	0.4479390587413957	0.027004595734777065
NDE1	-0.2508048770367082	0.7437935413116223	-1.0439455113492135
MRVI1	0.6430536918890531	-0.5557607499962608	-0.3995957601133629
TMEM38A	-1.136278169273506	-0.4329110511623936	0.8514414284062196
AP1M1	0.06713693944699538	0.10375369959854255	-0.18803790841281626
PVR	-0.3206124614087195	-0.20233065195917335	0.41156160074356996
XRCC1	0.09079281531088484	-0.05604589375090833	-0.039269025639128596
SCARB1	0.3327790891789561	-0.2367366649301529	-0.16504598445239324
CYP2W1			
MCM2	0.4588283177776423	-0.37112402667356836	-0.2304059526750811
MOV10L1	0.5736027562672947	-0.07828166874424644	-0.8247514561604309
PANX2	0.45384709099255555	-0.2651421790637982	-0.3251859963509313
SELO	-0.1492466815060621	-0.09621649190604152	0.2175976527410501
TP63	-0.2812242842386912	0.5220055995070068	-0.4321479212970117
ALPK1	0.4119188645683772	-0.928480984546145	0.19425669412985205
LLGL2	-1.0458368959081288	-0.6514829253323475	0.909973166755642
PDE8A	-0.31428015668651865	0.5762614339451647	-0.504781157573763
CLCN4	-0.5934291383025918	0.7060462097778964	-0.5024498543453387
NLE1	-0.12250616339392868	0.30133241008889566	-0.23594692049234006
SDHA	-0.015319659860681605	0.49479772631608904	-0.7335086554162393
SMARCE1	0.06174380052456195	0.26853872073226254	-0.4117973222295107
FNDC8	1.584962500721156	-inf	-inf
GSDMB	0.8119434461221453	0.3154795442249275	-inf
KDM5A	-0.12410804195211671	0.4569036380409286	-0.494442172860346
ADAM11	0.10368464002538987	-0.0568948334394704	-0.05266340412444191
PPP2R3A	-0.6764856952688619	0.37769639147376216	0.10439951945359668
FERMT2	-0.4268115831006959	0.340108381158635	-0.014143625805488388
ABCB11	-inf	-inf	1.584962500721156
DHRS9	0.1377603834028065	0.19448525051355708	-0.4045186098088635
CD5L	-inf	-inf	1.584962500721156
PTGS2	1.5543980184934483	-4.6624038164128745	-5.41737901702566
IGF2BP2	0.5317405213525718	0.022844288510407894	-0.8933374189714436
MAP3K13	-0.44777300215056715	-0.10289415541746672	0.41755619747338596
ST6GAL1	0.597660173201606	-0.04891504390641558	-0.9432037505277318
TBX21	-0.24342593789853967	0.8337352410191912	-1.4228717144500118
FRY	-0.44315560748211175	0.07950087291207596	0.27240971422174115
PICALM	-0.1335152439315218	0.32557815832519066	-0.2597616086252927
NSF	-1.1817175073072765	0.45680291608849094	0.2469269233444392
GLI2	0.1282752624082669	-0.3747605156774345	0.18368381490170285
CLASP1	-0.39682780601703793	0.5006410758319353	-0.2764302817713517
MRPS34	-0.2086828665789406	-0.19886075089578548	0.33735125416519
NOTCH3	0.6802008087706741	-0.2527692328395153	-0.840749676935016
CLNS1A	0.1314441930442044	-0.4774693186720885	0.24655878531169442
PPP2R2C	-1.004025163435569	0.555904256527469	0.04446868211943492
TEAD2	-0.5397406069839104	-1.1243685854834007	0.8901763670607006
EED	-0.7207189175770136	-0.13182959778753156	0.5661154071449128
CDHR2	-0.31668965838476304	-0.021717243652475956	0.2774259161989906
SNCB	-0.3262422697391351	0.3718633382444381	-0.13865495461172836
TSG101	-0.2898905112640007	0.1718746013710723	0.0779464792369512
C17orf85	-0.2722560723890466	0.33913581196715387	-0.14086101276944604
ATP2A3	0.580990608128426	-0.6623952377449058	-0.19711106732044395
CA12	1.4268756935563518	-3.404517389589908	-2.2047280425757423
MGLL	-0.16464607018284405	-0.08533048908320696	0.22068167091242002
NTN4	-0.045835321789913765	-0.32975110913488626	0.3052088575053723
BCS1L	-0.2810544608534632	0.660147308827904	-0.7447609307081958
NUAK1	0.03408773637164276	0.42632321942324725	-0.6613499585253458
DPP8	-0.864692752563681	0.4804286720977107	0.07817053741967817
SLC24A1	0.4575325480021362	0.4615176140058121	-2.0010436332896773
ZNF532	0.46535727751374184	-1.688559030700761	0.38857986744784667
SCARF1	-0.3571650685894322	-0.8057075965046268	0.7200344902131637
LMAN1	-0.6919868249141834	0.5912153166731097	-0.19349625481360247
PTPLAD1	-0.6742218797967243	0.4932204067670862	-0.05028358883884585
IPCEF1	-1.7968077817181383	0.22550396886072932	0.6257415032234765
ZZEF1	-0.8004024490875218	0.37024711812522226	0.18044936035635767
NOX3	-inf	-inf	1.584962500721156
ENO1	0.19036422047876916	0.20510911491173123	-0.5019029160749539
SLC12A1	-inf	-0.6493270192687074	1.2402669054755369
MYDGF	0.36172834490516237	0.28392434947399176	-1.0071345267973277
ANO8	-0.06782649016236862	-0.6290149970688266	0.4847135140035463
TUBE1	0.42052251129725743	-0.1605971227612906	-0.3828273804976805
ARHGEF10L	0.04262749850750194	0.025483679527559967	-0.07067687292464814
TXK	0.5935475236742837	-0.16135123862263978	-0.7445350735425118
WSCD2	-0.9072584692239302	0.24740923984304172	0.35583851835440383
KCNQ2	-0.5110157676021584	0.3496997225459153	0.0341825132798971
TACR2	-0.8053359404135	1.1864812120402908	-2.719740131465743
ACTR6	0.19893240351512004	0.16513889016805225	-0.4522987705664103
TIPIN	0.17057176596937165	-0.10975725624905774	-0.07741915971008233
SRI	0.49980823777546346	0.14493624230976232	-1.0580144742380548
EIF4G3	-1.1431135256359668	-0.016067563947757536	0.6399674835537043
NUP37	0.14622445307676135	0.08671130325122559	-0.266413413368003
SEMA3A	0.2563462987524085	-0.9020002449606858	0.3452894927816715
GTSE1	0.10291418522738224	-0.1674900203974786	0.05056297457175012
SEMA3C	-0.7440841373081581	0.6277408633947634	-0.2212704801757623
TTC38	0.05946954331476148	0.6236145897348732	-1.2612342187432461
ACAT1	0.26416737803130186	0.2875468572613956	-0.7896256750009427
GRAMD4	0.21552934738937954	0.20810801995050482	-0.5485691985857873
CELSR1	0.2683636475410481	-1.179370934742667	0.43724380600726814
WNT8B	-2.189327481640729	1.091685410105351	-0.6225592636349203
ZNF638	-0.21416114600742694	0.3474035276930998	-0.20808771064372922
SLC25A40	-0.07544228193692108	-0.27117348087888893	0.2896026891619084
TIMM21	0.26539863977302247	0.2698048999776394	-0.7553878714102271
ADD2	-2.4592108642618165	1.3807253898214926	-2.22323015305646
RASAL2	0.04479514537023108	0.29049190980339773	-0.42390151572352586
VPS9D1	-0.3669637135851125	0.16814687198155281	0.1387790960065398
MARK3	-0.2296789671699838	0.1996578403454747	-0.0018053602425933814
SLC25A3	-0.0021753943530582447	-0.034134583691230645	0.035468107874209634
FNDC3B	-0.8567646060173232	0.9364307452886994	-0.9050266025949102
FOSL2	0.38230342851396715	0.2619823903416461	-1.0073665189416534
CACNG5			
CACNG4	-1.2120304919110716	1.3608358324206162	-inf
FRYL	-0.2522607344125009	0.5479556805645509	-0.5178585867828086
TMEM131	-1.1154127331855739	0.20737918822419785	0.4686897275298271
FSCN1	-0.5458456602398692	-1.0281797987844752	0.8676449337564551
ACTB	0.9302144072962861	0.12992410694713158	-12.254262343161805
MOCOS	-0.0478339716995303	0.09697884187280721	-0.0542710353942693
PLD1	0.5489226473501175	-1.2140768287401666	0.14529712742927323
ATP12A	-inf	0.7436424917476181	0.4066476865093909
WDR62	1.0331968262884943	-0.588699210909061	-1.7933382992879108
DLG1	-0.40925014743357274	0.4239597177484759	-0.1434037367052331
RAB7A	-0.4091140529114922	0.39301620525044734	-0.09884783287713195
BCAP29	0.10869617820056571	-0.20718008042277666	0.07795109953419013
SEC31B	-1.9372840521080212	0.23286392857189575	0.6449886548623456
SART3	-0.2208657088986335	0.1555855233119025	0.039946928216259774
ARHGAP15	0.4513533008363428	-0.14207872756281467	-0.46103428367662924
PAX2	1.5009546476633813	-inf	-2.5589359735193526
EXOSC7	0.6264001374918997	0.08216507459600828	-1.3302975373388526
KIFAP3	-0.38278995509575015	0.6975486711641887	-0.7100472276018231
MKRN2	-0.8270969625708774	0.13611024647671624	0.41943046861379013
MCM6	0.3302884503391898	-0.263538845581687	-0.13654792046651304
REXO2	-0.4482992561392486	0.598320766648976	-0.40900945545560174
RBM7	-0.11379109321630299	0.31959745247797156	-0.2725389569489703
RBMS2	-0.03510953698211194	-0.15534025057061132	0.17136282850115184
BAZ2A	-0.36945821386155964	0.3739171352511698	-0.10460378913605713
PTPN23	0.011399300747472543	0.21513036233494687	-0.26663089358630054
MLH1	0.48096626197931897	0.3532500642707011	-1.613137348220978
UNG	0.12072300145942187	0.4221552872980429	-0.8039153229799705
FMO4	-0.02362430080726399	0.12283526294128105	-0.10878443653179198
KLHL20	-0.2924373795280182	0.05989965777804005	0.19040668251516177
RGS11	-0.34974872162713844	0.847774028972211	-1.2668807029460427
SLC46A1	-0.536058787944393	-0.8836024495256488	0.8223918727064619
PLXNA2	-0.11532980354670881	0.4781456237529775	-0.5481919081496459
SPAG5	-1.0781918042225391	0.8203849804950594	-0.3949783568181961
ANKRD13A	0.08392384944307688	-0.27486583681563914	0.1552000050707371
TPD52	0.09140842385460686	0.13218043075280986	-0.25387404127203494
ACACB	-0.6524383133347119	0.8357892353988243	-0.7884577537351288
TRAF4	-0.36205666915999557	-1.3398907291664064	0.8693935679134617
PAG1	-0.6158053873205308	0.7201413065304003	-0.5143853741386262
GPATCH1	0.08486803769268397	0.467462884478733	-0.8449411682432817
ICAM3	0.8779096717954986	-1.8753468485088711	-0.1685639015733654
NT5C2	0.08817209927286747	0.2615884018945438	-0.43795608017774385
MCAM	0.876265119665031	-0.779419634376437	-0.781449864278586
GPC4	0.20716205485099776	0.27562882830792135	-0.6550276682530851
MBNL3	-0.05114045575019909	0.17662231394418862	-0.1446603735133996
CAMSAP3	0.25267589961178294	0.6063191869562604	-1.8048290748030063
RAP1GAP	1.2276820280662957	-1.4538635148162484	-1.770764924737837
XAB2	0.46224539523437036	-0.004485079518480789	-0.6771035951151911
STXBP2	0.8551730366547167	-0.5455023966671277	-0.9831570678808733
MAP2K7	-0.1695667198471011	0.4002611431644906	-0.3379885903186187
NMRK2	0.9231013115605824	-1.1614514876803754	-0.6065829318796426
DGKD	-0.2645266047657371	0.4459910812140753	-0.31244021507552333
CTTNBP2	0.23878122587090259	-0.5934152307841316	0.21067876045289322
ACTL6B	-inf	0.839728419284345	0.2753489556904239
RARB	-1.2591439500160067	0.40573191759690436	0.33049803262798916
TOP2B	-0.31170607948791595	0.3240226766753253	-0.08544244471533625
TM9SF3	-0.9356148793905914	0.2324352158292215	0.38113281631507145
NFKB2	-0.21942628576873788	-0.20649003743238065	0.34987469318517483
UBE2T	0.6560595512539592	0.03180192338683192	-1.3149514540472087
PPP1R12B	-0.38857542901601094	0.5387678689998342	-0.35220623008678087
DNAJC10	-0.5868839678868268	-0.5527391358264756	0.7246468569367468
GTF3C1	-0.4238124384436782	0.12814461616676334	0.21618863768106292
IL4R	-1.1032739506240608	-1.4214838115761275	1.111841156241284
USP33	-0.01147686745323424	0.4041253917750519	-0.5465885132915892
PAK3	-0.04765245785467089	-0.8057468251514976	0.5463880328686274
CAPN6	0.17152250091294213	-0.194342111064046	-0.0003141855128889054
DCX			
SNRPA	0.24149370606448536	-0.046454529934732675	-0.23536359089865594
SPAG6	-1.096822751261892	-1.5391622569469499	1.1298565268312195
EXOSC5	0.27216741841647474	-0.03228004349156808	-0.2960034081439815
DYNC1I2	-0.29892503020743233	0.22135649768852877	0.030424952238819167
APBB1IP	0.5146432598982406	-0.6268844006251078	-0.1143697513499274
FAM76B	-0.7119905879438625	0.4179104295541632	0.07523362972340901
SIRT6	0.31139175922072404	-0.37254965802206663	-0.019346447979903113
TYR	-inf	1.584962500721156	-inf
POLD3	-0.4002905869491728	-0.4222099609081604	0.5811234585083518
ACTN2	-0.05969639314348881	0.3087276239915603	-0.31847128908117417
CAPZB	-0.04896348940878528	0.07785419729059354	-0.032208113670046716
GPR137B	-0.6475196225605703	-0.031968045795298924	0.4683622196320665
NAALAD2	-0.3059209281141495	-1.503900971103861	0.8785100487638571
JADE1	-0.25484713700561923	0.2492131713334736	-0.03894666485391353
SLC25A43	-0.8388639377713233	-1.1954573972050402	1.0030756897522919
UBE2A	-0.21091136275909847	0.2522108745234471	-0.08164764926549616
FGFR1	0.181923637756877	0.025553595191712925	-0.23831582649978938
FKBP6			
SMC1B	1.584962500721156	-inf	-inf
FBLN1	0.9312371245458687	-0.9948531731345805	-0.7580315440996878
ITGA8	1.028641711074355	-1.6841062234372643	-0.6243727584270244
CST7	0.4259472537669665	0.21469482441140225	-1.01133413381209
MAP2	-0.41280145041216443	0.5341199399352045	-0.3205255534822454
PIAS2	-0.7510808227744123	0.19915571579755628	0.33092022293574597
AMPH	0.5977912305944123	-0.2391169204579137	-0.6453482202683205
ARAF	-0.07951519257873867	0.04767235678594519	0.028609333651490234
MCCC1	-0.02439942643275376	-0.08644641580270301	0.10424323507350751
LAMP3	0.83077679434251	-inf	0.2884852135214945
FAP	-0.3863226455450536	-0.8420569791662486	0.7459473017729302
NEBL	0.12949553948040982	-0.12604216932414938	-0.0148682932221876
ACER3	-1.1280280417839663	-0.41659549663439216	0.842591766182013
UBE2K	-0.5980048463761723	0.31386450759092904	0.1326427662471084
PIK3C3	-0.41031342824255296	0.362991771184608	-0.05671630809219466
N4BP2	-0.8542946044754981	0.5367163148586314	-0.005496506302929763
C12orf5	0.042319133397286234	0.049258109841017576	-0.09619126882852719
TULP3	0.5187288974687828	0.1445441864189049	-1.114265592013255
SYNJ2	-0.06356615890319368	0.3431482192450548	-0.36850934819892256
ADCY2	-0.16383782200689728	0.009549678968470242	0.13843625181626606
PPP2R5C	-0.6149528132691918	0.3002265006234886	0.15796342218336554
RBFOX1	-0.6627800486009213	0.5834909213801959	-0.20112940314336974
GNB1	0.10020956755227119	0.14416055073636744	-0.2810647968676691
HOXA9	-0.9495707179132341	0.0002892304156648346	0.5675580943816527
EDN1	-0.0027608099810302465	0.637396757771493	-1.1636168613932372
MLLT10	-0.21838333440886917	0.2723042496304611	-0.10045826814137088
ZCWPW1	-0.3639691307449439	0.2564385535869784	0.0404714583133444
ADCYAP1R1	0.5435560209722751	0.09176055843449822	-1.068636481322988
FGF20			
ITM2A	0.4880199262714745	-0.022342148789219533	-0.7063976721012301
NRD1	-0.26903289245232137	0.1398498486967307	0.09536261636330476
VDAC3	-0.32174988111371855	0.13450548969247933	0.1403659852714956
PCM1	-0.43517770775330417	0.717193738064703	-0.6980232582884132
TNRC6C	-0.4005529017537564	-0.10190372235221715	0.39025990289979545
CBFA2T2	-0.11540507915113585	0.5769083455154694	-0.7729301354233395
BRINP1	-1.7030402406974858	0.5901429125399648	0.24788615549958845
ITCH	-0.5545880954640613	0.6066401836360693	-0.3283630321021503
PKD2L2	-3.6942132413618833	-2.8438580454497284	1.4768774358313346
TP53INP2	-0.7408160794971536	-0.6529319831413047	0.820168952925036
SDF4	-0.013370481682149537	-0.3800411447630651	0.31128131539445986
MYH7B	0.6942406421361768	-0.832367342282008	-0.2856700637236053
BPIFB2			
TP73			
TOLLIP	-0.021430010433727376	0.21264909690626055	-0.2244347572174053
UBE2D4	-0.4365175524724277	0.228531584371999	0.12358952247985881
CLUL1			
RUNX1T1	-0.26374748763217	0.46717409430118273	-0.3498246909150878
CDH17	-1.2719140853129591	-1.3187937214832057	1.1276465060058656
THOC1	-0.07663618570434233	0.23988366298979702	-0.19952621293854675
FKBP7	0.5241945666782725	0.18044733046847317	-1.2221807235622053
OSBPL6	-0.5103171174870077	-0.19038842146080134	0.5074771827972443
SLC1A3	-0.9785743591065691	-0.4723572045922854	0.825161267656705
XRCC5	-0.2633924893115636	0.2247281984909811	-0.0024309616195450677
LXN	-0.7361399777202037	0.7547543649811451	-0.4894182753892882
SP140	1.2718783525764406	-0.7728937093391328	-inf
MKNK1	0.17742219491440592	0.2668950157046675	-0.5865725584520061
TNS1	-0.5143848905284991	0.6317278852775152	-0.41409707410007934
REXO1	0.08740912026449812	0.14292931140117623	-0.2629279659212416
SAR1A	-0.5368324765248624	0.5270629893682299	-0.20136924275653045
CDC14A	-0.7079921294504277	0.6964762831749836	-0.3821625189125019
RAPGEF3	0.30103646277725615	0.18522516493439134	-0.6643421044771841
CEACAM1	0.3952434499579919	0.43471839391666345	-1.5855901131369003
SENP1	-0.35122220610787747	0.33822157186760204	-0.07114375586443465
DUSP13	0.002055965268024749	0.413129815825011	-0.5842359845958648
CIC	-0.12386367260757268	0.051050201183125914	0.06523394949182215
LIPE	0.0954161548740517	-0.0476321788267813	-0.05274008433752234
PAFAH1B3	-0.08056286770865245	0.752772083092674	-1.4371975402730075
OPHN1	-0.6374920219412396	0.5204880473132638	-0.11601936375842456
AFM	-inf	-inf	1.584962500721156
KIF22	0.5969920980555901	0.1382350898780524	-1.3700331647903652
SCGN			
LRRC16A	-0.06771172699450224	-0.13578520843315972	0.18355065751420024
PGM1	-0.3943241001638906	0.03318334711947295	0.2820088562521912
DDX1	-0.4342080969213218	-0.02174251755566964	0.3503364270240555
DNM2	-0.03390775469749691	0.4587744230575985	-0.6240314595560864
EPB41L2	0.41698958677419495	-0.3690263037519634	-0.16722107528314362
RIMS1	0.020508413990167743	0.16560421661740016	-0.21081763846983423
MOXD1	-0.07677794299856668	0.4730372761140483	-0.5911826758988173
STX7	-0.3742339668004657	0.42673369650975596	-0.17739515773412162
RABL2B	-1.2969841957556105	-0.6264234652211512	0.9599508577915558
KEAP1	-0.1449106277711106	0.275334145019949	-0.17577760183871513
DDX43	1.452461429716724	-inf	-1.9254714646624698
PTPRH	-0.3385269954165961	-0.8408186250278019	0.7231871635544426
DCT	-1.2647736190275265	1.2845058274482375	-2.7578001013223217
SLC35C2	-0.16582045653394042	-0.29848878229902465	0.37348106344931337
CRYBG3	-0.06510873452958187	0.5137058277950168	-0.6980287104457001
EPHA6	1.1457666874352648	-1.051153798138617	-1.7141547190377284
SCTR	-inf	0.8950748158256456	0.18940542985442713
RFX3	-0.10768238388992858	-0.10688161324124577	0.1932408302010291
RIF1	-0.35580513351974175	0.6650131989088954	-0.6597595211072889
RAB21	-0.7299542512934554	0.41503389608744756	0.08915501455604809
SLC4A4	-1.4584817625217246	0.8223666884771023	-0.20453277562509878
SMARCA2	-0.1363262909800782	-0.08283969430745454	0.1965688307851664
RDH8			
SESN1	0.0991522949634689	0.6087191312756787	-1.3077465105903168
MID2	-0.9303975564665574	0.44024813875533125	0.1614989463304805
PIH1D3			
COL5A3	-0.37025359965445487	-0.291390116433897	0.49491647422167634
SRCAP	-0.21969269837814298	0.40836913109035977	-0.29678057250590517
KIAA0020	-0.007433208899233468	-0.08286548697420239	0.08536837443069319
CHRNA3	-0.8363742911831836	-0.20140137112207995	0.6509899983021826
KCNN2	-0.1198456442769245	-0.8454290921419052	0.6070756785593017
CNOT4	-0.3002193389584285	0.31841689275848734	-0.08787195986906596
PSEN1	-0.5382615590647286	0.43060282766377056	-0.05348891501595014
CPOX	-0.8576643411232802	-0.19843130816550578	0.6568689239476536
CLDND1	-0.042911248314319646	0.1905677694886282	-0.17121722330305794
MOK	0.9737272069861836	-1.1571395818450443	-0.7668690703521153
HSP90AA1	0.19828565527937628	0.027671222495575493	-0.263091296502777
RBL1	0.2573257949115215	0.2806140786514733	-0.7611468891873773
DLGAP4	0.08850593983387002	-0.5782118540977418	0.34134601073915927
IGSF9B	-0.7115803868277004	0.49920902124746774	-0.03517888298053908
NDC80	-0.47340237760586873	0.008445532158827998	0.34921225237402326
AP4E1	-1.2410739495931045	0.7896023851476427	-0.2372780214726312
RSBN1	-0.5890466748805185	0.4580922422059607	-0.056650404191659044
MAGI3	-0.48697544146271143	-0.34850021517112284	0.586001297831456
AFP	-1.5640539194476304	0.2637622232661097	0.5471487696429025
COL4A4	0.7809361506682898	-1.308653674361548	-0.18761333191913598
TCF7	0.5297063014438813	-0.48389147739237687	-0.24927611919950135
OSTM1	-0.655788376820995	0.7888838696572847	-0.6494254406619113
CDH7	0.4022080858929439	0.7471476095897003	-inf
IMPG2	-0.10245140075362766	1.048620565726703	-inf
PCNP	-0.21839734442699435	0.1573796996255563	0.035934331552411866
EXD2	0.08195890021181058	-0.1670272945552516	0.0715838098680358
ARG2	1.1501024847815007	-0.6271390480814143	-2.9078541102087723
MEF2C	-0.6448094119660718	0.41729481966557663	0.03562609126811146
PTPRC	0.5234234268398975	-0.08861952861527646	-0.6845129646218946
CACNA1S	-0.19029314744484507	0.07810512116742768	0.09483295738063102
PKP1	1.2190170117910772	-1.1382756841250166	-2.198809920178329
UBA5	-0.2677863991616941	0.6338579464884746	-0.6950262100449796
STK17B	0.2571249120722294	0.22442467795958224	-0.6515543717729397
CDC14B	0.31102087087336255	-0.6278704008021332	0.15352493725743638
LRP2	-2.365361846742998	0.3338167006536644	0.6281559958879054
JMJD4	-0.43355944682234143	-0.42641829442753193	0.5997561832093029
DUSP12	-0.40176535115317935	-0.20212397321536985	0.45817056395940225
AACS	-0.5559716688012558	0.3780733928129832	0.02884640882320998
KIAA0141	-0.7988639034826315	-0.10471343003222179	0.580346870361734
