	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
ACCS	0.8668963645496666	-0.1744426644278834	-0.7608343971001642
MDK	0.4913918269761835	-0.47340400166960983	0.2313542451931517
AMBRA1	-0.23181106877134078	0.1232899052304414	0.4427778323121348
MADD	-0.20651564816034307	0.3251623339381536	0.23947972964547137
PTPMT1	0.3882506697531756	0.2545589825781	-0.32513528047744267
NAA40	0.09709758457100308	0.01671234142134406	0.28537747472846087
CARS	-0.04538754905680685	0.32953381000292603	0.10348189770800306
SLC22A18	0.2717816049333174	-1.504417764912911	0.7992778071801567
CD81	0.16828383049763251	0.09248565517281036	0.1506551369378705
SLC35F2	0.17922464082717685	0.48741976465751025	-0.3849801951222681
ELMOD1	-0.69225128217319	0.41705347620927796	0.4285871560650231
CALCA	-3.321928094887362	-3.321928094887362	1.632268215499513
SOX6	-0.03453211509424403	-0.16037862954146992	0.5148660237596521
C11orf58	0.1416600060066779	0.4110717992711034	-0.2056415472963547
PITPNM1	-0.2642229950808924	0.006714021726968227	0.5486223509724318
RPS13	0.5700465382984403	0.47940099096579986	-1.2472039622582964
AIP	0.1911895647317265	-0.005057926434760516	0.21635557078324438
NUP98	-0.14084988882364075	0.3303731254404399	0.18355230175886939
NDUFS8	0.7318499949856531	0.38766880638028484	-1.5952932938871633
TCIRG1	-0.44461065136981665	0.8059614715382877	-0.29175649665850173
CHKA	0.28782000123156426	0.021211172096033157	0.09003327652727963
EXPH5	-1.1678480634056874	-0.849638729730336	1.2016285815233991
HPS5	0.04759417189314142	-0.01973910294550954	0.3561990001446766
GTF2H1	-0.027826430255264552	0.4419178173210854	-0.05785098240940918
POU2AF1	0.4769125141176281	-0.048754380814666674	-0.0870170608253558
PTPN5	-0.3162219792566909	0.4112862345992759	0.22275345387355447
VWF	0.289154001734548	0.6653100584002215	-1.0227790063458615
PSMD9	0.2313861898537291	0.08003413293074335	0.09625451405411264
P3H3	-0.6254167365292502	0.0006160319686026834	0.7236375469179895
PPFIBP1	0.3664412757064561	-0.24835640864274	0.22524550797009554
PRPF40B	0.015902076741693003	-0.27530854591354065	0.548577644819779
CD69	1.632268215499513	-3.321928094887362	-3.321928094887362
PRDM4	0.07891342448062172	0.4576843638526266	-0.20017988983291546
COQ5	0.47843328505539445	0.11055548787449392	-0.2738204581826417
CORO1C	-0.17848482929660803	0.5160931866236214	-0.019913094889872775
ASIC1	-0.14232112450819806	0.17097003174844935	0.342696460549124
DAO	-0.5311105607284737	-1.257481507275976	1.130736310269926
CAPRIN2	0.23202129245873956	0.2801249383111539	-0.13412764374673938
KCTD10	-0.02694557446931985	-0.2746129258336108	0.577084909942503
SLC11A2	-0.0955971261408266	0.48754618496498	-0.05580565551157599
MLEC	0.03166134049047683	0.04934966710540059	0.3138414904542176
MVK	-0.03451623937713629	0.9227444493641058	-1.2245775461652104
CSRNP2	-0.3864084868520693	0.22068573904443767	0.45383984405723043
CAMKK2	-0.6474882228954546	0.21732217336166307	0.5840345475167154
BIN2	-0.6068597447758319	0.9875048205597536	-0.598101321914654
IL23A	-0.0004892070470301422	-0.7739865376271038	0.7786625501160164
ATP5B	0.3618734500309385	0.6675228442974521	-1.229169239222423
PTGES3	0.2767599690398671	-0.8153709615281058	0.604324311281279
SYT10	-0.5156915877150324	0.44947333702505576	0.30451195298548056
BCL7A	-0.26474252650403163	0.19124681751507658	0.4069749195304764
RSRC2	0.4513092879948134	0.7936448180372762	-2.327195254005629
CYP27B1	-0.6308194805640577	0.9211709091569622	-0.39490597639281316
LIN7A	-0.45304519641878976	0.4057490365330476	0.3158260543241831
KRT18	0.003132158122887831	0.9777743598164732	-1.6064662578963969
ACSS3	0.4809495882658628	0.13978493859790972	-0.31725208509797265
TNS2	0.41602660331833136	-0.1422603853576915	0.08359305400165744
GLI1	0.22540321665521282	-0.39015437211481435	0.4519080220669238
PPM1H	-0.4407588376125297	0.15064038985576392	0.539224246548022
METAP2	0.059643422327922864	0.18193693729386062	0.16785368642870047
LTA4H	0.020320666955786923	0.5042130052620521	-0.2051213942111327
ELK3	0.09778887218131829	0.15857016775500496	0.15534454399689568
SLC6A12	0.5060642865547949	0.10063811237290397	-0.30831980421459376
WNT5B	-0.5790377204098393	0.9767228429738926	-0.5937900264625442
MAGOHB	0.5828614983124477	0.09128901659566302	-0.44053507623800453
TRPV4	-0.2647967446778534	-1.0948779039603096	0.9996452467284057
ITFG2	-0.9806173567410263	-0.7166563576524804	1.1274556918545022
FOXM1	0.2420555078780585	-0.2365496300909569	0.3431811498517243
PRMT8	-0.022859685571756938	0.5083023044390754	-0.16271093837852146
PARP11	-0.08249559189691714	0.5581745402361975	-0.17923291785121614
ARPC3	0.456418898935885	-0.8391453514075029	0.45301047478341544
GPN3	-0.3273688545523942	0.265665387885875	0.37942237544400026
VPS29	-0.03237541645388575	0.35343800880802206	0.06293599396903601
MYL2	-0.05749670822161872	-2.018606166004421	1.0650714309481404
RAD51AP1	-0.5756725321318286	0.4351916787745484	0.35268637944668463
CUX2	-0.7678329749537882	0.050423563773645264	0.74599633644845
SH2B3	0.16368708057077505	0.29469646542148403	-0.06910843608012822
AKAP3	-0.08413593123276672	0.871297664093392	-0.9231862796935921
MANSC1	-0.15662238561251704	0.20151497443637326	0.32535396689747975
KCNA1	-0.7186289121975737	0.2910914518526201	0.5545983982353981
DUSP16	-0.314141021407342	0.12928033006722026	0.4874063825182705
CREBL2	-0.1466172584365554	0.3283808464012174	0.19033730133423524
ACAD10	0.5487564275867378	0.2103960404949374	-0.5560326837825095
ALDH2	0.7013932835999893	-0.1681052326015454	-0.35123128511271284
CDKN1B	-0.0389335831732229	0.29298807637306057	0.13940480479312478
GPRC5D	-3.321928094887362	-3.321928094887362	1.632268215499513
NAA25	-0.4965879219874848	0.6602706769457101	0.015554339784032102
GSG1	1.0069565526566582	-0.27811951025523945	-1.1026274334842476
SCNN1A	-1.2301205593359474	0.6148904276114868	0.4246818855509778
LTBR	0.03131901798990413	0.17488783399306887	0.2006014367388217
OGFOD2	-0.21355014976617284	-0.13876125100185635	0.612860943695907
CDK2AP1	0.6495014064659904	-0.25136977890935636	-0.16605646010229852
OAS3	0.39697467522097757	0.08156750754390868	-0.11233582702814102
OAS2	1.015214140757578	-0.41925493839396205	-0.9132531901466093
ART4	-3.321928094887362	1.632268215499513	-3.321928094887362
MGP	-1.4225190683799707	0.43075997483551776	0.6590076992236393
RASAL1	0.47800086835553757	0.7836259298670316	-2.4286768768835865
ARHGDIB	0.2583059605725554	0.5411295601946505	-0.6241204342127031
GTF2H3	-0.33672436200791356	0.5610609260318916	0.04657361868349366
EIF2B1	-0.10354814353654873	0.33931322333252434	0.14287696944887893
DDX55	0.5950042564627712	-0.17158294254263817	-0.1493525882241036
SLC38A1	-0.628125419378507	-0.11225065790829711	0.7889694163599855
RERGL	0.6517890573390288	-1.1940727265488347	0.3694021867371567
ENDOU	-0.5955425236945399	-1.1419765261880435	1.1276769349512847
C12orf49	-0.51911251876779	0.4599002222069662	0.29484404095458966
VDR	0.03814117584881866	-0.9391561364361544	0.8087327647776179
FZD10	0.55568480592972	-0.4032778809426803	0.10298792969287852
RFC5	-0.049148309147958535	0.6797728529500549	-0.45086169875134435
STX2	0.11237317066501724	0.8748100604357004	-1.3762141185837269
GPR133	-0.7523604760138577	0.45857818684220386	0.4137908224871351
COPZ1	-0.40622567646767443	0.44631580111153735	0.24226567375990635
TBC1D30	-0.5405177819511062	0.48450654150994005	0.27901794657833673
CAND1	-0.3076994646676695	0.20104656853016645	0.4249639789530311
RAB5B	0.19551552581132267	0.3238424220346332	-0.146871464351711
MDM1	-0.26406948948820397	0.21077195821697658	0.38951953023719427
NUP107	-0.02709831334197404	0.36059399149533555	0.049147548450877064
CNOT2	-0.09180048521593628	0.30666886840720925	0.16966912031278156
TIMELESS	0.5274819004243433	0.18409692432111216	-0.46896391428786566
CPSF6	-0.315078494166534	0.18046344451168475	0.44672721490402706
KRR1	-0.049074539303613114	0.1337166878987495	0.30606081307174754
MRPL51	0.4087449594973339	0.2820582270991531	-0.402509468277254
GAPDH	0.07121631704308905	0.12141406035332758	0.2161101180919721
NOP2	0.14670892664827467	0.3174680538690622	-0.07884224896564528
CHD4	-0.1278871570985577	0.09598697524918119	0.39619556805704154
ACRBP	-1.62578988146454	1.4894929624513173	-2.5729102178101497
UHRF1BP1L	-0.2149319243023383	0.3430181197698533	0.2265157506642497
COPS7A	-0.00577455684728751	0.16555106026227748	0.24171843204648716
ING4	0.062483298002660115	0.3367414910729853	-0.010370693372220529
GNB3	-0.43519991495830945	-0.9056263434766002	1.0190669412349558
CDCA3	0.9773402446618897	-0.7734959980413229	-0.422424669506815
CHPT1	0.5359627518678316	-0.7196766040872278	0.31366037924172185
USP5	-0.04183742618722832	0.22150042077840693	0.2174013350698822
TPI1	0.053012604071183946	0.05348202043828087	0.2925513612890541
GNPTAB	0.36083888699793565	0.4290461109824769	-0.578877421036712
SPSB2	0.12901810787985815	0.3966818496219387	-0.16816451165538862
ENO2	-0.08682449670451964	-0.29163008156483466	0.6242680213434736
ATN1	0.09983187460031391	0.07092957784693188	0.23628829686573713
C12orf57	-0.09693835378784095	0.31561062685131624	0.16407383046038804
PTPN6	-1.1107179884354899	-0.19130241369027864	0.9716791181516569
LPCAT3	-0.08875616517027128	0.4298131319932526	0.01807549804091341
NT5DC3	-0.5509465349855179	0.28347931195523257	0.48573716386537524
SUDS3	-0.3714873087051301	-0.2620196490938407	0.7596630260463987
GOLT1B	0.13572959746612887	0.2957829054254091	-0.0383014549991055
GYS2	1.4017839924027304	-0.8423901037015237	-3.321928094887362
LDHB	0.699264505863007	0.6042497540789871	-2.679132502597975
PRKAB1	0.08968468711238597	0.38919429505514713	-0.110603358084503
CMAS	0.14989102875682572	0.107748072960772	0.1544138875586651
HCFC2	-0.15313413671523665	0.14909549127358562	0.3694176453285688
ST8SIA1	-0.0020449005649425572	-0.449318614088509	0.6498708590024144
CLEC4A	0.4425938816499491	0.18955825248229027	-0.32095476464247047
C2CD5	-0.31772297364408886	0.5452471288825126	0.054354637310766125
RAB35	-0.1575114082924302	0.1826399197443837	0.3430904456512152
PHC1	-1.6422683095449357	0.821184011666676	0.27833232889391146
COX6A1	-0.09995370862570896	0.6114123452044374	-0.25294267860388203
AL021546.6	-0.10616222641040099	0.6212694790656432	-0.26410411691346986
RFX4	0.46339384114674015	0.01469732827875664	-0.13451025806843317
RIC8B	-0.17515444012063866	0.16263755476885497	0.37294725289926683
SRSF9	0.3582279643524353	0.24542106911605818	-0.26411249539570936
FGFR1OP2	-0.08994406090463282	0.49059755987414966	-0.06580191454943986
KLRB1	0.7779777814112319	-0.16832245783265573	-0.5240901708292721
COL12A1	-1.1465225454012795	-0.7065337772320363	1.1605953600555468
BTN3A3	-0.30438370229678224	-0.5325450087548421	0.8470972083105157
TDP2	-0.10862979250980585	0.2628718349994874	0.22979302678847813
FRK	0.5356782045786708	-1.0381727397926785	0.447243507553884
DSE	0.5372604071057299	0.2643785479867494	-0.6266751355708392
RWDD1	0.3259971256849006	0.07009344614129481	-0.004790769619424204
RSPH4A	0.28611588249709696	-0.04533817073664871	0.1526173982344324
MAK	0.9726337305625581	0.14791164669723944	-2.12270705638463
PAK1IP1	0.04440708781704293	0.17393388249612723	0.18980595819176113
GCNT2	-0.21092617937936137	-0.8182120535774573	0.9021687110557117
SMIM8	-0.10307191510977584	0.5798884630200483	-0.19393516343711323
NEDD9	0.5033127604693042	0.06443337241335034	-0.2569397656001148
CEP85L	0.20747790535635982	0.051815832225585445	0.1489515182545995
ADTRP	0.5306541853856495	-0.04963517395281522	-0.1693628957691858
ASF1A	0.5025587006063975	0.12555378985541932	-0.33579095725096203
MCM9	-0.30635916858843154	0.15603661894972978	0.46163130461783847
FAM184A	0.4271323375243246	-0.027881181510007035	-0.03714467629903374
RNGTT	-0.14694205887647768	0.09163639274482706	0.4127913621822257
MAN1A1	-0.34651368706702135	0.07645153680463228	0.5450750584360783
GABRR2	0.6958351310833691	0.6600872395756124	-3.321928094887362
SERINC1	0.028909428266290865	0.2846163904031761	0.08633955825320101
HDDC2	0.7512145963131844	0.16880648058567832	-1.0213282716414147
TPD52L1	0.07661214073279751	0.48964163459684884	-0.24919599537209167
HINT3	0.20650422974800828	-0.3019769306018909	0.4168084550835988
NCOA7	-0.45704699076551863	0.26304968028668024	0.45576668333981213
FAM65B	-0.39909210928509287	0.20108019912939606	0.47726895858648194
SASH1	0.3440569248396723	0.03306818408869135	0.010770108583653548
UST	-0.5680127559115562	-0.24974639623447967	0.8354475036861324
FBXO5	0.49504146039135155	0.4040489573189007	-0.8175049876771477
MTRF1L	-0.7476959167664731	0.25105366060706447	0.5987178325535926
PPARD	-0.06738634747401233	0.12724008812044904	0.32588408047915024
FANCE	-0.552720885605298	-0.7093830664063523	1.004814314355861
SLC26A8	0.3890553286630713	0.4865771341593875	-0.7628091912862256
MAPK14	-0.5687331098049153	-0.053248814282232534	0.7329445509539603
KCTD20	-0.200343382829228	0.05584313320314409	0.47528229032268743
STK38	0.22823901660389906	-0.09272850470498283	0.2519895372091969
SRSF3	0.08354194186310762	0.37607777911134177	-0.08532072673353856
SOD2	-0.37315294784581043	0.8444777093560886	-0.44950875643609245
MRPL18	0.26049631220037855	0.0037497063948586386	0.1368565162023878
MCM3	0.81182827896915	0.4489485275894098	-2.4777807171625352
RNF8	-0.30399031376976177	0.11871056054779133	0.4897762593385851
PHACTR1	-0.5773542322613164	0.11133386056685426	0.6318788856877672
MDGA1	-0.06730934304115169	-1.0590558961675625	0.899668784666033
ICK	-0.015552844585127294	0.29958641586253026	0.1109391158864357
FBXO9	-0.08091924989884168	0.044944044729929696	0.4037059721578435
CD83	0.5940440311442873	-0.2188404755074006	-0.10272518098539421
MDN1	-0.15171564586015	-0.15125098978086177	0.5843385002146245
GLP1R	-0.5938935924395762	0.40557951997402003	0.3926765206638259
SAYSD1	-0.7112595820131803	-0.21677007926183867	0.8708370389154695
BMP5	-2.0937205655726374	-0.5303749740866603	1.2469245750783593
BACH2	0.057098496610071506	-0.2373957395945895	0.497079406784695
RBM24	0.0626823649744164	-0.18719794079092478	0.4618263441601427
CAP2	-0.001436737741421861	0.12898505827587559	0.2719888304065403
ZNF451	0.3488718911857904	0.1781654132940421	-0.16005421409038434
BAG2	0.26595340242752025	-0.2130272082156461	0.30432939682188465
RAB23	-0.14351540768363136	0.22220751533987831	0.29651303133348883
TSPO2	1.632268215499513	-3.321928094887362	-3.321928094887362
FHL5	0.47358748439339127	-0.14145449583063938	0.0069618993992389125
FBXL4	0.17054200056500118	0.41908199882286234	-0.25593834098245155
CCNC	-0.11948451004203657	0.6153740921653473	-0.23866652695967913
E2F3	-0.28805184026035574	0.2627185929770466	0.3575580726510401
ASCC3	-0.19259702133438708	0.5056784142427999	0.007453885761537949
BVES	0.8291255576124034	-0.4691828482173726	-0.32009314793423704
COL9A1	0.22900431239475763	-1.7026964362323334	0.8645430135074311
MED23	-0.5005672196319657	0.1267835931693924	0.5862261538781676
WASF1	0.1275650363254626	0.40518388860737753	-0.17903440773562523
GPLD1	0.10164244041240424	0.2002468299263218	0.10850542411783969
ALDH5A1	0.05539646230514339	0.22811751591971244	0.12373211929148747
AIM1	-0.1260168405266179	0.4733137089966008	-0.006727821681868681
VNN1	-1.7381208329633837	0.03879194262816978	0.980381336843766
ACOT13	0.3358015261068345	0.33918021008750676	-0.37167609375876176
SMAP1	-0.2987028584949169	0.3042241237349022	0.32453708052467156
RPS12	0.7021325329238436	0.6147686634184155	-2.8182768682071697
C6orf62	-0.07547863070680826	0.24909202049344162	0.2172479341402879
B3GAT2	0.6359580144149622	0.28510775709911523	-0.9226765542590706
GMNN	-0.2945451451992142	0.007501677705250647	0.5650680981438476
EYA4	0.055753862275293435	0.10530796305569183	0.24473355063944563
SOBP	-0.2003682124716162	0.047524305143319366	0.48148669050937587
NR2E1	0.2639883826326557	-0.019378598209763957	0.15386842813029564
SNX3	0.17380688710509135	0.12239710362483551	0.11560174059876537
HBS1L	0.05705158893765197	0.2257987255951823	0.12464314946822273
TRIM38	-0.026458998205284235	0.21221704667292568	0.21375879694526007
PEX7	0.19335731537359177	-0.05154609661094328	0.2529929969635179
ZBTB24	-0.5680195614832906	0.6021049015649088	0.14734350885377287
FIG4	0.18027175189124464	0.3407836084637429	-0.15126844220481261
PERP	0.9274814575119815	-1.498727894583473	0.06237306442073478
KIAA1244	-0.24334731418943267	0.1306641191810391	0.4440515450283386
SLC16A10	-0.48013080632957944	0.22194331796904918	0.5026196556404308
HECA	-0.31117893073430825	0.016840540238651117	0.5678138778444991
GPR126	-1.2597543833282037	-0.59669606074262	1.1512862661509184
PHACTR2	-0.3172726454298027	-0.13550029660987847	0.6663568668207659
EPM2A	0.4676601326755993	-0.10266591731593497	-0.020596929877850507
SLC39A7	-3.321928094887362	0.3240894730908166	0.9620869200533813
SLC22A2	-3.321928094887362	0.7198681920012744	0.6350285194009248
PHF1	-3.321928094887362	0.544384382177667	0.8004150580203675
CUTA	-3.321928094887362	0.9552581496392302	0.33465231106279864
PACRG	0.1273181224125338	0.3844178726001668	-0.14815199115017336
QKI	0.4876447932229106	0.09725162062956552	-0.2721015433829632
PDE10A	-0.24117909955880876	-0.11863068535656177	0.6162494606936172
MDFI	1.034175009348496	-2.2814997081852755	0.06539853392127054
TFEB	0.34519613631794177	0.3241507855792201	-0.3626234081498282
SMOC2	1.0702488767536908	-0.5818870230350536	-0.9101898133266986
CCND3	0.330708546081653	0.2039831050089792	-0.16732063590404722
BYSL	-0.0928720494157916	0.2695209032403614	0.210311907019373
FAM120B	-0.04820151697361287	0.058593037014858435	0.36894616642617306
TBP	0.0925652551727964	0.3863264329537744	-0.10986524489911145
GUCA1B	0.969052894028887	0.03173250326672601	-1.642927956398962
PRPH2	1.1604139450427966	-0.051721399854258554	-3.321928094887362
GLTSCR1L	-0.34525516712839555	0.3396306338662794	0.31892265009004206
PPP2R5D	-0.18196531915764222	0.2787896298576075	0.2694186213801212
MRPL2	0.14534083272852702	0.0909584128363655	0.17495678639091142
PTK7	-0.13030315982565477	0.8592629768865356	-0.805284427926828
SRF	-0.08008102269907479	0.3914344980943773	0.05976848133973193
CUL9	0.007224207161138342	0.3160809238516411	0.07043870568865014
DNPH1	0.4584088292144138	0.6862015774189414	-1.6577506375703768
DUSP22	-0.42921242237033397	0.09741701483725196	0.5728669837418597
EXOC2	-0.8355649302169628	-0.5169913600956157	1.0291409974203902
COX7A2	0.8117727630984389	0.5185006679782805	-3.1562780156033314
TMEM30A	-0.1368302700621866	0.043027053244676636	0.44383097311391756
GMDS	0.03605518011570307	0.2120378510909385	0.15881571436678568
SENP6	0.23349812282766175	0.18828789999090978	-0.021940473411392717
IMPG1	-0.8612748289532435	1.2282032389551885	-1.297666223952291
VEGFA	0.2574282390969292	0.004070139406733638	0.13990013056823292
PRPF4B	-0.31643817057857326	0.2625061937976457	0.37561134996143414
TTK	-0.7035463117765518	0.8733803130997763	-0.2277108646670604
SLC29A1	-0.5578856758191827	0.7081875627519126	-0.018947208606069344
WISP3	0.44366399958527225	0.2005492042310661	-0.3385965900418079
LAMA4	0.16128395439018678	-0.16736202369116293	0.36876683628482904
FAM46A	-0.6327075488342799	0.0011056630853421019	0.7261933830549301
CLIC5	0.6757495638676968	0.42689513830506925	-1.4810169286840325
FBRSL1	-0.18338324252825053	0.1502510354974236	0.3891284676389943
ENPP5	-0.48268028422140546	0.25221414241556067	0.47852615745281435
LY86	-1.2992843868217994	0.9126174362735354	0.016089221355428653
PRSS16	-0.6032810664118978	0.452104649377097	0.3490371347362817
TBX18	0.2034748157186467	0.11484968662439585	0.09175992346079079
ERBB2IP	0.4278905337363027	0.28221718043050287	-0.436993155943551
PCDHB2	0.2553045858018541	-0.5688252604577606	0.5182800882400406
HARS2	-0.11322187375935594	0.0811758231761301	0.39791140355788296
NUDT12	0.2070120692004644	0.15013872903717437	0.05106404282647577
CEP72	0.42881924055053583	0.12587259190283523	-0.2130673110846528
MAN2A1	0.4948355463477046	0.17801357631495135	-0.39685006483821667
SEMA5A	-0.11842167090931302	-1.285267200376044	0.9771042568525142
C7	-1.8590474252185845	0.7515979665411625	0.42297042878276947
PAPD7	-0.34165910033790986	0.2826301582085706	0.37234618137165143
GHR	-0.4440740806313727	0.44730741216477027	0.26477776873833814
DAP	-0.1894562700912182	0.4581890838208224	0.06935510690007593
NME5	1.1363636769758578	-0.318855455060572	-1.7368124602150563
BRD8	-0.4936790060263845	0.16970077510267284	0.5508643801647689
KIF20A	-0.6165266147106276	0.4206767123772271	0.38869143496299147
NNT	0.03885938832135041	0.1860608667336871	0.18275008932378758
MRPS30	-0.4218496759203519	-0.2932882877239271	0.7970072228207365
HSPA9	0.1664711686266013	0.11385333007538669	0.13168880101412692
MRPS27	-0.08441965952472555	0.618352070464261	-0.2832891740380661
PFDN1	-0.4065875834032435	-0.4491003417926449	0.8584543952362594
HBEGF	0.36454744516163345	-0.11886883405756547	0.1264613209410927
SLC4A9	0.5782945376780051	-0.2533451262179883	-0.04696887918448055
LOX	-0.47184281654352483	0.6179152564102075	0.06253768704214274
GZMK	-0.1988266545719508	0.30198258547015844	0.2581012032749994
CDH9	-0.10947673191676596	0.39584547797958397	0.08046966690990903
APBB3	0.04482177500147854	0.20067845442445514	0.1624750643150214
TMCO6	-0.49309611354462224	0.12303478288639838	0.5854222066872843
SPARC	0.423382937603828	-0.42551058871023106	0.2801918070942115
IK	-0.24201935222072618	0.6960812769623719	-0.26129123126178383
HMGCR	-0.07869137392315106	0.5381839710512655	-0.1504964580683591
COL4A3BP	-0.36387215062940254	0.2543709776381798	0.41154373380960746
FAF2	-0.2393718225522275	0.18485968120354185	0.39635626649172423
PCDHB3	-0.4191296580415448	0.38326983424745137	0.31942102525810595
PCDHB5	0.3235078832368189	0.08923406873303384	-0.022060397439038724
PCDHB6	-0.4839964450471158	0.39580562910615325	0.3440654730930469
PCDHB7	0.48785916375208993	-0.06117494085807378	-0.09056565853849213
PDE8B	-0.228803701761242	0.19515301918997313	0.38052136074978044
CLK4	0.13851399932112984	0.15250226323964042	0.12132534479015973
PCDHB15	0.15408941204568535	0.23233376820586216	0.01798916665334513
HAVCR1	1.0202243458381581	-3.321928094887362	0.2286840819231884
GRM6	0.5432518280720049	0.49356731136394255	-1.2014944162849481
ITK	0.571651627017789	0.7771785055692888	-3.321928094887362
RNF130	0.389942786362841	0.1739283361690134	-0.21502293422428556
THG1L	-0.0920047307176124	0.47787308463361583	-0.04529309050736718
ARSB	-0.13186575993418254	0.009245583744473877	0.46563023008717735
CLINT1	-0.21061854618490936	0.06263808220135479	0.4765990403572614
THBS4	1.1785881749281748	-0.20073379093467414	-2.5877882742521927
CNOT6	-0.15332854180374672	-0.19066587310023586	0.6084546830564737
BTNL8	0.9262022479796577	-3.321928094887362	0.37821512894590875
TTC1	0.22383286448623357	0.1563849908494666	0.02527957760523655
MSH3	-0.07524316597594004	-0.007032637475733747	0.43901739016484165
RASGRF2	-0.18512213853582038	0.21765264870953135	0.3306563244374711
GABRG2	-0.4380421246738016	0.35913414677923805	0.3552514156258443
CCNG1	-0.08834276560655578	0.0583113053431932	0.39851579901414563
POLR3G	-0.7217191218971492	-0.751217143643388	1.0700618820867596
DROSHA	-0.14968839345392465	0.3449173131589083	0.17437659144428344
CDH6	0.3921095003271585	0.07619752782553392	-0.099350106985327
LMNB1	-0.324896577564624	0.183282582208898	0.45014747067507255
ARRDC3	-0.1953235840912861	0.42640319095492496	0.11469226970612977
GOLPH3	-0.1308399045178861	0.3073816155646784	0.20068092118213013
SUB1	0.34138983152685387	-0.29862183036927187	0.2868749418210641
NPR3	-0.5532857424133226	-0.03067954951898166	0.7133215540809943
FAM172A	-0.20731565439883307	0.0025679408055761647	0.5181031490420024
SLC27A6	1.3677728612125641	-1.2378704957736852	-1.7598282312463065
TARS	-0.1886778517715703	0.18709145603803673	0.36078491913629984
LNPEP	-0.5550085466298473	0.32917055876779777	0.44684491993733516
PDE4D	-0.5448981853651462	0.44506905739676444	0.32559473951974743
RAD1	0.150109585599238	0.32819455762564503	-0.0971083861346237
BRIX1	0.20209339548885324	0.22517894981583736	-0.02809943646897707
AGXT2	-3.321928094887362	1.3880894594280013	-0.7792204252885526
PRLR	-0.7522087174173089	0.12029301562092085	0.6954152467559512
SLC12A7	1.043490904745574	-0.17222377732512195	-1.509153986924733
RAD50	0.16414235013765546	0.49076283801559056	-0.36901207504089906
IL5	-1.5042074822788978	-1.8138359261891017	1.4130754849389207
ST8SIA4	-0.4625820428780313	0.15794544391778606	0.5446006785328479
GNPDA1	0.04111464816930802	0.21101685746487825	0.15521529657430436
PCDH12	0.01609214179755125	0.8135746463147867	-0.9126119011147503
SKP1	0.45025242124525594	0.5801477850135044	-1.188633116904087
NUP155	-0.5870133594118999	-0.06267709248868482	0.7457059896629947
PPP2CA	0.5181456927081629	-3.321928094887362	0.822025771184373
FGF1	1.0958984222309203	-1.6197419532059507	-0.25645080750198596
NR3C1	-0.17812574415309326	0.15354501928626157	0.38277815701206575
C5orf15	-0.06212570045727032	0.08406869086118787	0.3585594168133547
PPWD1	0.5928487857231367	0.12502204471000852	-0.511991785804516
LIFR	-0.054022630732354526	0.4472013148864039	-0.03895405341261792
TRIM23	-0.5111873946766307	0.37975374820536073	0.37544044455196757
TRAPPC13	-0.2745044126173236	0.4809974312180507	0.10776479671698935
SEC24A	-0.34088339622487196	0.045583467318842025	0.5639798614621849
TXNDC15	-0.03800036666107449	0.1590065989846216	0.2743844200623758
TTC33	-0.3296514912726264	0.3895195643784245	0.25618245227435554
RARS	0.03611034670794594	0.06900433695913732	0.2935610168504083
WWC1	0.34099775306864555	-0.20349685729036496	0.2202366695552339
H2AFY	-0.16786284261775702	0.2775661812803839	0.2602561940630706
TCERG1	-0.07384499137729936	0.24646166633383546	0.2185995211985005
DPYSL3	0.20073493395817624	0.43272214992699776	-0.3202369440486146
SMAD5	-0.34990235351879434	0.40856622353120575	0.24853094887180405
CSNK1A1	-0.08604771626291206	0.17093653509334994	0.30113202834369607
HMGXB3	-0.21989550321970278	-0.016102492531480495	0.538510068298114
ERGIC1	-0.2742451559508852	0.34107931004669695	0.27072420040733103
PDGFRB	0.6216098625674725	-0.037374234774927385	-0.3455973207122145
ATP6V0E1	0.2041557848497415	0.5437877791530552	-0.5349281568309073
BNIP1	0.019830693153538876	0.32429645163843784	0.048383790639956265
STC2	-0.7162403661015351	0.49139308617768424	0.3623483847248945
CPEB4	-0.20930177163719577	0.3986177553313503	0.1593707898204973
HRH2	-0.3738265286879924	0.1295380457383691	0.5203707134076166
DBN1	-0.35441054310317394	0.2844104568375184	0.3783988233969854
ZNF346	-0.1869373573886853	-0.05159629044335953	0.5426673871817715
UNC5A	-0.13509714973759415	0.36015235703299836	0.14512967613892724
EHHADH	-0.0926521663806946	0.8182979871252708	-0.7396651476903099
CNTN3	-0.44645967974394657	0.7535879426245237	-0.18413289424474166
SMC4	0.27317474195657226	0.1052184888974734	0.02272788181981417
SELK	0.4291921879910114	0.020068378610958327	-0.09001491992212582
ACTR8	-0.28474362703415906	0.02812351691499876	0.545402592277079
TBCCD1	-0.00020946134280381092	0.35698203735548417	0.027722044386940488
TIMMDC1	0.3684898968814038	-0.29209044337687523	0.2537247878226585
CRBN	0.03228376953349988	0.2117142007220682	0.16260575493146087
KNG1	0.9527491749006105	0.007685756405554777	-1.4775387738845185
HRG	1.095874086443421	0.08756409520038458	-3.321928094887362
BCL6	-0.13994365104630221	0.24262465726287402	0.2741748517965893
