	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
SEC61A1	0.20419018083566387	0.3770910724804534	-0.23575590905723534
PPP1R12A	0.213250219856863	0.3167509747978047	-0.15974933503211575
RASGRF1	-2.1128356072365326	-2.113127842404599	1.5047030123565552
CAMK2B	-1.0959750756960536	-1.5100085956595974	1.3109630453769476
CROCC	0.6326383486705242	-0.7337768717944912	0.1994677755695996
POLR3E	0.017205703248394145	-0.11089333882495325	0.4457140283391957
ATP2B4	-0.13716111186562616	0.5624695012658718	-0.1298943491639467
ZC3H11A	-0.284576308623238	0.2240177875159566	0.39070677865420583
RIOK2	-0.041094805738892314	0.10698357388152462	0.3232072189465398
YIPF1	-0.47889857562809723	0.30990610662854035	0.4252957660674544
NDC1	0.47796126344877016	-0.625117299874862	0.3321165374485105
DGKG	0.9824493979963199	-0.08050329038093118	-1.4018054125060317
FLYWCH1	0.5536841163766979	-0.2653082429689935	0.00021615434587368525
UNKL	0.43105990409733375	-0.5910840503673555	0.3650568566955815
TBXAS1	0.5057072162194719	0.714361573169975	-2.062361349166876
PARP12	-0.3034358117270958	0.9997667918606652	-1.0291376041317624
ALDH18A1	-0.2719271839806624	0.43144678024818817	0.167617711499599
TARBP1	0.7796182661259373	-0.24048854244676626	-0.440528176641837
GATB	-0.0019895030198993444	-0.3634048686183624	0.6079104305194325
MXD1	-0.6032624502695803	0.9044772692893028	-0.37731294170204416
CDK17	0.5360705895628879	0.15942793326287996	-0.44784325258964425
DNAJC25	-0.33242803558135847	0.2138730107098899	0.42868238110556284
SLC2A3	0.7740606307548411	0.4368101386676183	-2.0812129321665687
PSD	1.0960415897504514	-0.614266024790083	-0.9740803813929602
CTDP1	-0.25445167484565023	0.14307357125390152	0.44088753089699
YBX3	0.3578970875259882	0.2803758833958288	-0.31485421923728085
STYK1	-0.6102231669503476	0.49561445846188495	0.30449178433102264
WNK1	-0.349308382447744	0.01882812596645222	0.5867921143164683
CCAR1	0.24213613078844015	0.1904022232105211	-0.03478740654892161
OGFR	0.22479433241605648	0.6251445209321189	-0.7636015907673792
GNA15	0.8986453894243881	-0.4175850324979496	-0.5416001019164666
CREB3L3	-0.47203345161292243	0.7795735805242757	-0.21352262479393205
PIGV	0.2123183459762728	-0.09320718780429445	0.2678535047565378
PTPRU	0.047977974549811835	-0.7079136253934724	0.72594196306088
SNRNP40	-0.1683354423226405	0.19403050719916176	0.3404779903875088
RIMBP2	-0.6520313154660453	1.161721608464083	-1.2298089704296056
COL11A1	-0.6058658774162035	0.3141153705142906	0.48509086372822424
QSER1	-0.31268192735867595	0.4489050340191622	0.17613445417585574
MPC1	0.06705161189851212	-0.10124924813654404	0.4007575752051489
ACAA1	-0.30336678545275464	0.5464951797233017	0.04139397500904776
BCAT1	-0.6020225893499549	1.1749335118905728	-1.3832825229734562
HDAC7	0.3172877505319029	0.3636745871154504	-0.38210893949923336
LZTS1	1.2627677032129858	-0.7290362754200029	-1.7508005939956504
PRDM6	-0.04825530160996994	0.4105475265881859	0.005334815980632961
SPAG4	1.3152408024173867	-0.552120036987796	-2.9484835594230634
NCKAP1	0.05672914443525671	0.27641205006261277	0.06862412505480861
MRPS35	-0.06150593751185712	0.3294764079316926	0.11793359151955478
GUCY1B3	-0.08771441311351479	0.6124407177418445	-0.26856621881865034
SFSWAP	0.610755507987351	0.04819903926546882	-0.43641632804957886
TNK2	0.2769532651679784	-0.38247468765506787	0.40189909083120007
MON2	0.4382109616716185	-0.26931871415206754	0.15751673434616362
CDH3	-1.966978699271428	0.8927432701900841	0.24793794211682454
GPBP1	0.20518447838340464	0.11612867573531487	0.08860787844941792
DGAT2	-0.19247676399645844	0.8851255394881506	-0.7909270394466076
ZNF112	0.3257163165726085	-0.005504815484140645	0.07110612800702194
CS	0.013281464050316272	0.11697477724252163	0.2705804132335565
LTK	1.4409051712500318	-1.7318771999158076	-1.8158922527027224
MRPS24	0.4639400449637914	-0.6848116162982337	0.37696749971159604
ELMO2	0.14041424453570478	0.267663961223477	-0.008796175513136741
WAPAL	-0.04232867251482828	0.2226843846117426	0.21662368613016217
VMP1	0.33066138929242467	0.17078252043588904	-0.12541335601448464
APPBP2	-0.2821951593509947	0.3328747628335587	0.28468059146006197
POLD1	0.7653388099798322	-0.45227984609016236	-0.2020010456476301
SEZ6	0.8141104400026242	-0.5572098266710243	-0.21395402460586907
EIF4B	0.43372710573802076	-1.1550426982459086	0.5851822920325858
SLC6A16	0.21899463118691356	0.8391535139986035	-1.5266696703724945
GLTSCR1	0.03931639955831388	-0.06797405262210224	0.39878432531849795
SPHK2	-0.5914448388332401	0.04983295528102977	0.6791328236200636
RPL18	0.5548661230511052	-0.07810212175049648	-0.17842907236585784
CA11	0.4196465551531361	-0.18392700257456462	0.11382933461258266
ISOC2	-0.42886577061879694	-0.5473178185521892	0.905245589012823
U2AF2	0.16295756219051197	0.10980008814310412	0.1392616822157542
EPN1	0.16678298079233428	0.21485965636814586	0.02411601926627235
MED29	-0.16384355821385335	0.23625850592945	0.297980678583678
AHRR	0.9279994254931495	-0.6214096210638698	-0.42018512651755
ZNF275	0.3480159454779504	-0.35609526631592847	0.3172053098431455
MTMR1	0.21668825771508796	-0.18641857101192003	0.3324529795257987
GPC1	0.4497173415224669	-0.21258915935359163	0.09928213012828245
ADCK1	-0.2891021534280788	0.3761116314622408	0.24336391869366675
RNF4	-0.12652398371627113	0.27748417914850676	0.22883068505106138
CASP8	-0.0889810974293677	0.4248520107538684	0.024856778123136553
LIMCH1	0.17047938994043232	-0.11665552107484797	0.32451603434305903
ASUN	0.19354131256436644	0.19950252598489973	0.011682179554930746
TM7SF3	0.22407063966453514	0.15593017854324132	0.02550468058507972
SPA17	0.02830343987886974	0.09791738663086202	0.27495986940833744
WISP2	0.48208833754755637	0.46084286180860934	-0.9244255788581394
ST3GAL6	0.594352668904283	-0.2578408741509373	-0.06814093504980873
ATP2C2	0.5391321357093445	-1.8050357836155881	0.6422190622494276
NGFR	0.8644399803782399	-0.2512484383764313	-0.6456648892217212
CDON	0.4041648607441591	-0.34609803234144787	0.25092321794520267
TAF2	-0.15925315120139286	-0.0429434038266538	0.5198829662801566
HIPK2	-0.34075599350530456	0.3953348343371233	0.2571610285268237
TNPO3	-0.12321620659378056	0.2727765248049126	0.23110150301755342
MEF2BNB-MEF2B	0.23255674516505637	0.519483561556041	-0.531901199183796
RFXANK	0.5280379421909954	-0.08393028581500761	-0.1288670483019137
TMEM161A	0.4580822904061686	-0.06674384820872509	-0.04172168753896326
LPAR2	0.8155071967904947	-0.3047856700450996	-0.45300282462268876
CTSA	0.30456241252054866	-0.10643556669056486	0.18405913660228168
SUGP2	0.4838691537366229	0.22954026318412946	-0.455911334759674
SLC12A2	-0.02748040332605582	-0.3114451274459155	0.5974439648743445
SNX24	0.8793288396266458	-1.4063031823450107	0.11530426032264095
EYA2	0.5299696950833104	0.30221753429414594	-0.6825502754221855
CNN2	1.2133613996991541	-2.116396136458098	-0.41387415789695026
ABCA7	0.24172264884781092	-0.35561810761494883	0.41798652683023646
SNCAIP	-0.033333617446445564	0.2091711924283406	0.22257750723718753
DDX20	-0.12628895672655363	-0.08951369623891803	0.5300461432656463
BTBD1	-0.025925405605696117	0.3581732819465746	0.051034795345650925
FAR2	0.13799589318123248	0.5406840936683857	-0.4247604817416788
BCAS1	-2.2180418409525813	-0.04164946511372806	1.0796502129876067
POU1F1	-3.321928094887362	-3.321928094887362	1.632268215499513
SBNO2	0.02787018951801888	0.5083086386393064	-0.22076149170878678
PMS1	0.36841748433410154	0.432827196919436	-0.6012387608931552
HMG20B	0.5774962088710515	-0.8480603946127668	0.3244784838652891
CALCRL	0.7658415198179689	-0.0025678949353808416	-0.7335628757384821
TAF11	0.3051630825474106	0.2101247584992025	-0.13978646220611007
ANKS1A	-0.39254661750888353	0.05815796015487079	0.5821519764196526
AP3D1	0.06322839962067783	0.13332001719656844	0.21211356447836574
ZNF76	0.22935809449684197	-0.12887040205550637	0.27874549247188796
SLC9A3R2	0.4970527064983664	-0.03434752191504988	-0.13257900963926134
NTHL1	0.09650740476812854	-0.02996143652791304	0.32351022014882164
UHRF1BP1	-0.07159109040321265	0.5412019047439449	-0.16290005982131064
GNAI3	-0.17213832913480623	0.37071196871220996	0.16283262277159183
IPO5	0.6689013517506887	-3.321928094887362	0.687184533464927
OAT	-0.6843042447819754	-0.021127859579570665	0.7589274871839303
WDR3	-0.15419624220650746	-0.08291639412808473	0.5432186871171297
PKN2	-0.1503491680452807	0.311552094191624	0.2115424394524222
WDR18	0.4979369233583267	0.08174078680028704	-0.2696633160001597
TRAM2	0.2167583458379685	0.24770189353013994	-0.07314089723307456
NTN1	-0.4906091975771075	-0.676436225598341	0.9727415357273517
GLP2R	0.582373172343313	0.43036247517139725	-1.1356885453989523
MCM10	-0.43599163412611525	-1.8740880572673875	1.1940966238112638
DGKA	0.28498751420856433	0.5802210526439852	-0.7697429425431339
ERBB3	-0.018831559681238685	0.2603666193796831	0.15728328372904707
ANKRD44	0.38346450222960277	-0.17504530459680592	0.1502862274587996
KARS	0.14747966201078816	0.3594103305330179	-0.13690873794554262
ADAT1	0.5315731120525032	0.3088539414488401	-0.6995313470461508
PDIA5	0.7391812749180607	0.09439548728635808	-0.8283992476201539
TBC1D22B	-0.3597079402696784	0.1617792469545771	0.48749844344535836
NDUFB4	0.25548125497210233	0.13616635222606102	0.01047220332591056
SPEN	0.02789843589942754	0.23760865530457395	0.13938746275620334
MYLK	-0.28371474218534276	0.08670582725983801	0.5024164173663948
ZC3H15	0.20972290637877872	0.008931356728340858	0.18564331807050738
MAP2K4	0.012536845904952	0.11640272675440089	0.2717169635084054
TMEM206	-0.23245390328985083	-0.9191912920037298	0.9411129044985433
SNAP91	0.6830285005309191	-0.7183358563568312	0.11994757737603584
SLK	0.01062911041664478	0.32950858630068636	0.051051817805317624
CYB5R4	-0.28542073813600244	0.32705667089288315	0.29283619610012723
COL17A1	-3.321928094887362	1.2004653545786645	-0.14902120267668287
GSTO2	0.9568377101362957	-0.43784731010965755	-0.6879991952583844
SEC61A2	0.06119024006364481	0.012619123684396199	0.31948910549160364
PRKCQ	-0.19650051587130282	1.0041844268907896	-1.2463066525724438
TLE2	0.9393013754830082	-0.6333268486117353	-0.4388693529857503
ASB1	-0.13966245648042713	-0.1239572063854748	0.5603250210288349
FAM107B	-0.6109345711293506	0.1226397951869433	0.6383078384024287
ME1	-0.24758638732710753	0.8273213349753656	-0.5493924636366039
TBC1D1	0.4643468332423564	0.42634410155253166	-0.7946487163952716
CDK13	0.33169392480102644	0.19123087228277802	-0.15236790577111475
MTHFD2	0.5947033930559593	0.5064373191318258	-1.4371347229599754
SLC9A7	-0.04152058153314603	-0.8009307763929465	0.8109702585754407
FOXJ2	-0.32867820149706245	0.07719408869028115	0.5348286541826615
YBX1	0.75060781076341	-2.1956730390470796	0.4846095284657869
PDE4A	0.6794115259189443	-0.5533972303245529	0.024461480495605002
PPP2R5A	0.3912692354918645	0.10025762715087157	-0.12581150726498658
CTNNA2	1.5242243883702487	-2.332849892763775	-2.150798343524691
ELAVL1	0.05002473833609269	0.19597751531764324	0.16249014078826954
TIE1	0.030825332132229474	0.5531416040854392	-0.3020016000155455
DIP2B	0.4486447046934941	0.8584280482904034	-3.032911778279949
SMARCD1	0.38990375844130415	0.02347836116544033	-0.03906294882244678
KDM4A	0.06701481048572536	0.0031221603004287285	0.3222589061709804
NFYC	-0.008773777311416642	0.13529314523081	0.27231839220899123
ZMYND12	0.05537929666032052	0.14576316666672876	0.2073331660281054
SLC9A3	-1.0041697012355948	0.09388494474837024	0.7942726191170497
NGEF	-1.667980022584718	-0.45403969024650176	1.1733260235783507
ASPM	1.3377041831579288	-0.6169657258495298	-3.053239236899932
CD84	-0.2569859626502551	0.18156081533822035	0.4104012731868686
ELOVL1	-0.2461107212764621	0.3423797944428985	0.2497333755985664
SPI1	0.5401142073703447	0.32235451098402246	-0.7477227504091373
ZNRD1	-3.321928094887362	0.33303225226040495	0.9563108566788047
MPPED2	0.21826171646168205	0.23821280951920001	-0.06320058994353049
CLDN18	0.398322847227505	0.9122859027113955	-3.321928094887362
ZBTB11	0.07860110745792315	0.13949125121367476	0.1921812561040119
ATXN3	-0.2802637747428268	-0.35586217932430947	0.761418919461145
GOLGA5	0.11337409849236751	0.513307424250469	-0.3383851060440967
FGFR2	0.19595398868120115	0.6744061191881368	-0.8401668570908963
LRRC40	-0.26220857929530267	0.42289465513871133	0.170661955972406
ISOC1	-0.3395275644101469	0.06887367337145509	0.5467610940181905
EML1	-0.0018366185656674833	0.6672977677391698	-0.4876686646288453
TRMT11	0.9073706961775481	0.03118832551439856	-1.3128587774734721
THUMPD1	-0.12077202992784698	0.329768050197788	0.16799157618729924
MSANTD3	0.12870121951855135	0.1358829224413878	0.14786144806313847
KIF26A	-0.20735303031901928	0.29765501809210376	0.2687100866768204
ATG2B	0.00952833414058315	0.21386904011272856	0.1808852349285319
ARFGEF1	-0.09876248648615596	0.22069071232081883	0.26408595759090914
ZFAT	-0.49055760218735806	0.08347120068889788	0.6122918207667006
MTFR1	-0.3176712192829247	0.6475006344461007	-0.1028619447257839
STAG3	-1.8548812488436768	-1.943602535803455	1.4665373906242334
FECH	-0.3732561067160331	0.22986022618598367	0.43854900569371863
MYO9A	-0.013698667859319271	0.23781305663508345	0.1766374169263922
PFKP	1.041460394993558	-0.1996357792584426	-1.4308220962963352
IDI1	0.7016598809407872	-0.32409478615201975	-0.19293259366749374
SP100	0.1265705709853249	0.47584276508188655	-0.29057866820277656
KLF6	0.6235525223122811	0.40183466283141234	-1.1905073913882818
PPAP2A	0.41411302893169405	0.14638348244695729	-0.2163685564894299
NEO1	0.09842540615316504	0.15737690058057685	0.155928096349025
TRAM1	0.11410644203265358	0.4500567051054676	-0.23174950908091235
PHKA1	1.1229708101070401	-0.7863249005380502	-0.8830210308721427
TNFRSF1A	0.058595814490354614	0.452662672107462	-0.16814771764842903
CACNB1	0.5315967987307834	0.28789357384385966	-0.6583209061455941
EVI5	0.10409883709952879	0.34356159544411896	-0.06447695604552868
STOML1	0.30217625729041747	0.39708727771683133	-0.41474810252176064
PKM	0.789298557541275	0.2987363186864006	-1.549199915955642
DHX29	-0.42286023349687374	0.3794795355247517	0.3255973965479274
DNTTIP2	0.1883684734119222	0.334425978417017	-0.1525642490338609
METTL22	0.025580569795149388	-0.09131894870217876	0.42593893992747783
TP53BP1	0.09236382804841219	0.2521434469882781	0.06061352311194365
TRO	1.0603059267422805	-0.12023940137114718	-1.763213025325939
RRP15	-0.03647446816790456	0.5821161360415678	-0.27243365086084553
RHOA	0.011181192946939518	0.4958997846835463	-0.18111725198854986
DHX8	0.054268583864234735	0.3467012872497812	-0.014473687395343292
PRKCZ	0.1426709171715263	-0.23130661324185822	0.4267370374875317
IARS2	0.06134768082461121	0.35666736504892216	-0.034905970457746
SYT1	-0.24541457978851347	0.6818088970673437	-0.23060599506584317
NAV3	-1.1428489018203005	0.26998395581659895	0.7148751431854931
IDH3G	-0.40439692395257526	0.22180422143677822	0.46284475600631725
ROGDI	-0.636278963008896	-0.4311115632314869	0.9372989499309241
PDZD4	0.611452144139903	0.35905852526986143	-1.0302799542614074
ATP2B3	1.5965516388160645	-3.321928094887362	-2.5079601004785204
ROCK1	0.04189894527053181	0.33864673614209706	0.008576055348118235
CBFB	0.4260282965309614	-0.25846818729749116	0.16413641711329646
PDK3	-0.3630638192746736	0.14922159215282127	0.49928963734370446
HYAL2	0.19987610132699496	0.5055157294354468	-0.45053872835326353
HDAC4	-0.22312474316473724	0.13102713455859857	0.4310549229084189
RASSF1	0.06519232337091807	0.28891957139671176	0.04551371839983523
FGFR3	-0.056739822600914785	0.15797826600780096	0.29023940971771134
IFI35	-0.1995757611580209	0.7777527885899892	-0.48451938476662215
COASY	-0.0049789835890480935	0.3806854511742268	0.0021407063740744975
PLEKHH3	0.21363146979742423	-0.07875923846649217	0.25522874242500604
MEF2A	0.7351892142509465	-0.08554111320320916	-0.5291701058664297
OTUD5	-0.014813792289148423	0.20332863292019532	0.21271110756544254
TFE3	0.2196241656942433	0.060578611409064904	0.12787869264082052
TBC1D25	0.20234784485685103	-0.15423211445134277	0.3228744128473392
ACSL4	-0.44125257548071695	0.4819597925239708	0.22263827684146764
INPP5A	-0.001209990656260522	0.12125967398741613	0.27876294066569984
GPKOW	0.30690930287886764	-0.2011153985276397	0.25467569750350894
GRIPAP1	0.3588620478404571	-0.24601047467513174	0.2318760132048723
FTSJ1	0.05183169029255038	0.3972249468023474	-0.07940548126571965
PRR11	0.9515591099626763	-0.0724298817417017	-1.2688042435371485
REEP1	1.2473866073413609	-0.876549422784874	-1.3912978631958723
ATP11A	-0.2947912206179685	-0.19662865332673196	0.6890507960948343
POLR1A	-0.3780323321040705	0.10879394209546536	0.5382274715008738
LAPTM4A	-0.016382292021418506	0.2513325263855971	0.16476709313176943
TTC7A	-0.23093373762441857	0.7459278814553536	-0.3754512968137929
IP6K2	0.2825279202899437	0.3004521541309277	-0.2308285010443004
STON1-GTF2A1L	0.002613422254869788	0.6508823710321069	-0.4578734032008205
SRBD1	0.17130432391456618	0.6290829775429929	-0.6726753025151007
KIF2A	-0.11737084752620253	0.28705661022350926	0.21161717965870755
RASGRP2	0.5869963609475616	0.2787701900713059	-0.7741733626760435
PSME4	-0.3104630742848144	0.42739358539111794	0.2001468570095491
IFT80	0.7127321413673777	-0.04626968499598583	-0.5297849809503041
SIRT2	-0.0818624068438596	0.113985509949644	0.3481747068834028
ERLEC1	-0.04020919474097982	0.22149604175274762	0.21604388608912534
PPP2R5B	0.00552779156710298	0.32308247798393597	0.0637244790760207
PYGM	1.1808686408635494	-0.4260796486062191	-1.7929264170216983
TRPC7	0.15933404119035652	0.6582531899197644	-0.724854965914699
MAST4	-0.27907417922723976	0.041023775477649585	0.5331014404357466
GPR116	0.499395860818522	0.08216928894159224	-0.2726982726275032
SDK2	-1.7591139088259464	0.5025548126104397	0.6670748884530678
NUP133	-0.2338361890642963	0.32969966351807983	0.25444597961278714
NUCKS1	0.18791477411793409	0.1634155907211361	0.05789863891286655
VPS35	0.13220841587201843	0.380624778400289	-0.14860174154987965
DNAJA2	0.2815055519190107	0.18984553084942477	-0.0833005243504747
BCL3	-0.3971572858894952	1.0867297992364313	-1.2628276062824295
KCNAB2	1.1451445931597448	-0.40619103935172024	-1.5833591713555442
ABCC9	0.3066253949731924	0.508551659225618	-0.6425776742997331
GAL	-2.1023464240400687	-2.057351293011942	1.4992025259919277
FUNDC1	0.520422010151716	0.45232536453491173	-1.0075755545339717
MAOB	-0.6499664360589021	-0.2937522190880583	0.8851270556672615
RORA	-0.023609612146343183	0.3494494519778012	0.05957322302161916
DRD4	1.0928029296638806	0.09372215860060452	-3.321928094887362
TGFBR3	0.04007254920398414	0.17687937701380885	0.19080247484537216
KIAA1107	0.2308355733163067	0.47429313473208573	-0.4397777058232589
PLA2G10	-3.321928094887362	-3.321928094887362	1.632268215499513
ATP1B3	0.6257659197723758	0.07632382430841585	-0.509137959221372
NEDD4	-0.06567788678397236	0.41521697668993063	0.015789468662625553
PIGB	-0.2195664014672933	0.3013700085665757	0.27365003649925
MAPK6	0.6295290943082886	0.6523364954806851	-2.4641183866828373
GNB5	0.15535540606705395	0.7919086988531742	-1.136250225204478
RAB27A	-0.26488400589658645	0.7486422300701343	-0.3446049882781757
CECR5	0.37709474941801696	-0.42771489265629575	0.3309457922292718
UFD1L	0.020383656047770368	0.22569274616593066	0.1588956931310736
LRP6	-0.059134021488450636	0.3801639153484036	0.054737626536165984
GUCY2C	1.4060631997072346	-0.8628378451653136	-3.321928094887362
PHRF1	0.1760871523635881	0.2151752408711936	0.013411699025237374
IKBKAP	0.025628517607946738	-0.05716410532531579	0.4015489361754377
NUCB2	0.3821375328902479	0.5117719893244963	-0.8086186324146967
PFN2	0.06827929230477829	0.499185583235016	-0.2547727859208843
PTPN3	-0.10642462786041279	0.19733627303301873	0.29223207664449785
SPTB	0.8446525505991038	0.19412894767462816	-1.4733919576144854
DAPP1	0.2718484289782945	0.6985656302407484	-1.0900171357621085
FGF10	-3.321928094887362	1.4097610327486487	-0.8807939082390775
SLC44A1	-0.0016932644720464426	0.11360122846376342	0.2859909455804358
TMEM260	-0.44657478673032563	0.24729096167761366	0.4638744890388055
SMG6	-0.3542503150916844	0.2184310565157847	0.4375008469843585
EXOC5	-0.321862156214043	0.5723658173177303	0.018639097523302374
FGF22	-0.7546406128863826	0.6379727110274426	0.2030947219108647
FSTL3	0.23490873945952714	0.17604336066821036	-0.009572897386946524
DGCR2	-0.07127587166876556	0.2201724943891582	0.24285399003377517
RNF126	0.6282562959481055	-0.5067165989591657	0.07105130294582539
MNT	0.2464386665843541	0.21630029805063442	-0.0710054231199062
ZXDC	0.12495618475848312	0.17864458711068473	0.10796278665096277
JMJD6	0.06650529774931817	0.41358878818522715	-0.11899654722900872
POLB	0.28456116694174405	0.20761633232613516	-0.10907608553622554
ST6GALNAC1	-1.96491848791134	1.5009391601766644	-2.2271693708340132
WIPI1	0.3572905955602662	0.5878759860703251	-0.9546972151217239
FRMPD1	0.10537727948348288	-2.9064320249224758	1.064088597641157
GBA2	0.40292761857886117	0.13642196277475926	-0.1866623667011598
NDST1	-0.11419085191873096	0.19572517213165141	0.2995962960368759
ASNS	0.8680224156530562	0.10791277162233386	-1.3321617061199433
AP3M2	0.18444384772270306	0.6646126315690087	-0.7896645549148404
CNGB1	1.1231742985940498	-3.321928094887362	0.03103210527509795
ST6GALNAC2	-0.35490573829162114	1.1987446811814804	-2.1669515584736083
PABPC1	0.8426258501082077	0.10169870606413692	-1.2053881658588808
TESK2	-0.3311755054404372	0.3294953382269079	0.32023939843368243
CFAP20	0.11555883835737876	0.2893513393098128	-0.007935407785786762
CSNK2A2	0.3469228995086889	0.23049688857835393	-0.22614541862450324
PTPN21	-0.011909633684735679	0.22560867708723178	0.18770528295170116
EIF2B3	0.08216274601859709	0.22414093080034148	0.10207314185699155
CAMK2A	0.45866298312660575	-0.28549260545589467	0.14440009204693727
TCOF1	0.5333835507971261	0.07771262843745541	-0.32673865405364044
CDC42	1.2544416909880767	-3.302982770822816	-0.29879678065289256
OSBPL3	0.5967272419681512	0.3615988760217588	-0.9917457824781444
EPHA8	1.2278475978717776	-0.2212412501412185	-3.321928094887362
SLC12A3	-0.23835621848590366	-1.715639468652677	1.1028742936995015
RAD18	0.31471771441350055	0.40766532930261606	-0.4546358058943584
ATP2B1	-0.1391800529024292	0.2864786542315105	0.22934825180804275
TRPM5	-0.13572830331729907	0.5724628944203876	-0.14763395781316455
NCK2	0.18479439646228946	0.32519238503606696	-0.1352476346903069
MAP4K4	0.16588752848983168	0.2996743809091883	-0.07814111436404372
MGAT4A	-1.0157228086101486	0.2724406917830742	0.6758791780783459
RPL31	1.6300495045456438	-3.2625141414815926	-3.313877752111547
WDR1	0.49538602646602825	0.03426571991573044	-0.20711699312489562
SNX13	0.05036708467215244	0.0889299398197292	0.2641047336787936
ARHGAP10	-0.3680866119727751	0.5650684784528814	0.0645143449011519
RPS6KA2	0.1738242487423261	0.365526477192501	-0.17852880811423802
ING3	0.22342085453557198	0.009508292159103458	0.1710645496590563
VASH1	0.7123112199095027	-0.27128594307076226	-0.2636245264562388
LMCD1	-0.2477117745316957	0.5213694749601576	0.03203273083282837
WBSCR22	-0.10645650337371548	0.42661571823649674	0.03851534649645635
SEL1L	-0.20055349763051591	0.16971099478279583	0.38399478655307
TRIP13	-0.3609931945165771	-2.6747263709655305	1.2416930876639471
ATP6AP1	0.1307518077435332	0.09983754360137566	0.18076290386294736
TCF3	0.5034860385971783	-0.47640591259685	0.21859406212384944
TRIB2	0.04126776580932457	0.4519636995956553	-0.1470720020859131
DAZAP1	0.05248462295095924	0.06151808032884366	0.28615645026601455
MBD3	0.05464889141837192	0.16664220946537397	0.18770526648475855
HLTF	-0.2694148238463629	0.14679950395731842	0.4470324694367879
FAM50A	0.4520311837018196	0.5124348573187861	-0.9839900908109068
FAM3A	0.26400417442013596	0.3020411949111335	-0.20705210328027465
CPSF1	0.182114739102593	-0.4534396308022551	0.5212062329497367
MYO3B	-0.780321559732066	0.3509475024748651	0.5284363083021618
CYBRD1	-0.8687087991773615	0.7143964426030619	0.15259438806441386
CDH19	-0.8746759101285406	1.1565023294560342	-0.9283463317319166
PDCD2	0.3130058916179871	-0.3872537282638325	0.370859493133076
SLC6A15	1.590794207097173	-2.914617670674761	-2.687542477958076
RDH11	0.1697045138620193	0.5228269297450245	-0.43751750394204997
PRKACA	0.0869628896559556	0.45961788215023824	-0.21308485863530538
LPHN1	0.2689460577255724	-0.5118604079500939	0.47897724767058647
ACTN1	0.06174948726616675	0.5580147253291388	-0.35102395630461714
ZFYVE26	0.1792065273141712	0.0047001421904609535	0.2196806814800863
RPS6KA6	-0.19788696893244914	-0.04817808686193957	0.5469724930440043
EPN2	-0.1169868935184446	0.3748103251425923	0.11265935377226526
PTPN18	-0.07500634763687815	-0.7710177450124672	0.8193887084426779
LIMS2	0.30351840774337213	0.3007715187935863	-0.26180033769804734
ASIC4	0.6477328401242879	0.7077860752666149	-3.321928094887362
SPEG	0.5438501371253399	0.14646111901100342	-0.4436127783259242
LNX1	0.004540947963725045	0.12060215790284258	0.2746003564509035
ALDH3A2	0.30115591946231995	-0.4990704978575342	0.4439315045183144
TFRC	0.4333590714123084	-0.03919222675041229	-0.03441698611996118
SREBF1	0.2388135015170824	-0.6943140339627565	0.5868609102133686
TRPC5	-2.150386020764995	-2.9067468923059616	1.5565035032031405
AFF4	-0.030455823364241155	0.47049320536947636	-0.09648959686182321
UBE2D1	-0.19734448816291789	0.4732245327271134	0.05607963046065763
MPP5	-0.28855911062555595	0.24475064798914362	0.3745027963970811
RHOBTB1	-0.8522347573029414	0.18926060202245726	0.683377349214799
SMC1A	-0.00922968135605019	0.17747238883588434	0.23324545529124646
HSD17B10	-0.7920105072659501	-0.23894063717368855	0.906962930909147
MARK2	0.1189182963123226	0.08037237033206421	0.21012541949158417
HMMR	0.7746534192182434	-0.4937433812360603	-0.1859976545574356
CHFR	-0.24273586572773587	0.46117875309968914	0.10861509365142816
TRHDE	0.20666014367160024	0.3110147741396965	-0.1433624883817347
P4HA2	0.8193078799828796	0.1764432658392231	-1.3027729035645095
FCGR2B	-1.5916216742771139	0.09990078692606463	0.9233408595889364
NFATC3	-0.00631765988714938	0.5810681725153168	-0.306835487502992
TRNT1	-0.00872577715205434	0.5611232635026023	-0.26775254117562025
ACADVL	-0.006002671556009898	0.6839594853905832	-0.5195089995771107
STK10	0.1265983384490524	0.5129354239811155	-0.35599089911801785
FBXW11	-0.10474492012981684	0.37758021393695457	0.09878289436007975
ACAP1	0.5924115247691827	-0.08456574692091548	-0.23588028410664
CRMP1	0.9783816382026839	0.23021107669315335	-2.673559911651914
EVC	-0.6302047840551454	-0.9196128110520947	1.0876423481905682
DERL2	0.07143256185426511	0.48180298549343303	-0.229800778664617
SIDT1	-0.14394466395158192	0.2815210522336061	0.23815477547572036
NDE1	-0.15280979989935822	0.4553863466051525	0.0417380487250629
MRVI1	0.6790331509730042	-0.14559165341450062	-0.33110929884443646
TMEM38A	0.905593852691745	-1.1264650792787754	-0.045955726035013286
AP1M1	0.16878829868188724	0.04916282932786337	0.19057906955131365
PVR	0.3836842434695659	0.4204214570274045	-0.6060080050845094
XRCC1	0.33210343019820615	-0.1873072636108996	0.2177384294657698
SCARB1	1.0528097343938796	-1.0693986579434887	-0.41712386499917814
MCM2	0.9031912324247061	-0.3487233970760051	-0.6336961203037802
