	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
ISYNA1	0.8688720251772422	-0.6271343750299821	-0.2752548950287966
ELL	0.5621367568170722	-0.022591038100196362	-0.2531152657097622
CRTC1	0.1043220704034887	0.024826425836568487	0.2722066798375659
COMP	0.322491100054642	-0.12125776290434291	0.17648405182409657
UPK1A	-3.321928094887362	-3.321928094887362	1.632268215499513
COPE	0.04521616602685867	0.22660768394117486	0.13498554688618195
DDX49	0.41977641992231046	0.35694037384364197	-0.5530602396742623
ETV2	0.7419608047222741	-0.21275816102420306	-0.3870971219454048
ATP4A	-3.321928094887362	-2.3920121750320114	1.5895159088599862
ARMC6	0.24319844802140972	0.4742593847803272	-0.459612998806402
TMEM147	-0.3548396550905303	0.23086966115938515	0.427071153374213
GAPDHS	-1.0395784811570012	-1.6824406875094708	1.323067545270506
MAG	0.5736713856711042	0.05787576097339246	-0.3756429578922835
TMEM59L	-1.130972830414007	0.6771568949555223	0.315458105866829
HAMP	-3.321928094887362	1.632268215499513	-3.321928094887362
USF2	0.1633142075157571	-0.06777993377306823	0.29400388897913976
LSR	0.9948346014767698	-0.06472052754290886	-1.5103853752928313
KXD1	0.2275792298886276	0.11824367570775682	0.061732896043405656
FKBP8	0.5490819455616516	-0.4297106652622969	0.13018628923886616
SUGP1	0.06841756192819974	0.27441165199167333	0.05926297956412403
HPN	0.6264359947727752	0.38946935497173896	-1.1637790052100712
SCN1B	-0.16990510627386846	0.2672280118702943	0.2721493939678096
ERF	0.9111669275531697	-0.4026771495327613	-0.592961100305604
GSK3A	0.05484703950814831	0.41099882577430646	-0.10214775515337479
ATP13A1	-0.09395290040614522	0.35917144260261313	0.1115107191026188
GRIK5	-1.1722517545184037	1.273025925162206	-1.1857608106040471
SIPA1L3	0.3262257234206054	-0.07170963397177053	0.13061604205491448
ZNF85	0.8209704881100625	-0.922964476899871	0.008604333530751924
CADM4	-0.5292688124829138	-0.31052253963823173	0.8485935203165532
SMG9	-0.1989699246051445	0.01850251829300507	0.5017398425501889
AVL9	-0.2225887737107838	0.9018710442935348	-0.7996560531275668
RUNDC3B	-1.2625052219460273	0.7220112817848718	0.3029921710800558
CFAP69	-0.21054275117483554	0.09613472969486518	0.4508888544731863
GTPBP10	0.12086978157290605	0.2701133157806926	0.009644167726987148
CDK6	0.7968524905715109	-0.41712279778659234	-0.297295381639586
PMPCB	-0.24501228979564985	0.0829003135516707	0.4823797765707598
DNAJC2	0.05591502560937154	0.30887099317746786	0.0310335878683543
TFPI2	0.33208410546804407	0.9061458504345141	-2.5808960773021448
BET1	0.1825145287399176	0.28949377426656697	-0.08477970828414094
NAMPT	-0.45566528904585424	0.6782122571842096	-0.0429464536845685
TWISTNB	-0.7222917388271508	0.06237137189718937	0.7221910048461031
PIK3CG	0.23373015616705936	0.002712132314763673	0.16639027948603324
PON3	0.4669566876430905	-0.654190774259297	0.3588209909696676
PON2	0.5640092021925682	-0.0008284818459030245	-0.28243480304347496
ITGB8	0.32795547706710154	0.49948331971544097	-0.6641518883207427
HBP1	-0.15624496061224696	0.329112167230537	0.1971133839916759
DUS4L	-0.6723631850651641	0.20863345107112855	0.6011534865584035
SP4	-0.21590959420269049	0.3435528315884127	0.2266556611701512
WDR91	0.21758406435368838	0.5225797983406828	-0.5131445179612619
DNAH11	-0.7496355396511404	-1.518666157229239	1.2364851295117665
CBLL1	-0.011757160549304629	0.4977727593557572	-0.15829355278415969
DLX5	0.6477734424641353	-0.15325270060021565	-0.2618272736756824
MTPN	-0.579811807785025	0.6743628089314663	0.04971048313517771
PTN	0.0516906567731372	0.2824652590822544	0.06660547781140981
MPP6	-1.6392694743141496	-0.19730136614944707	1.075053720005416
DFNA5	0.9562628568019127	-0.3353240534924656	-0.81828267849163
ATP6V0A4	1.596336764870666	-3.2498790152232884	-2.5468056080280554
ZC3HAV1	0.7673411980962483	-0.09039876860637949	-0.6025103850107797
TTC26	-0.5074841661421798	0.5089592689474471	0.23085305622189564
OGDH	0.1402763469024062	0.30393524954777995	-0.05382821896420599
ADAP1	0.15497728276682463	-0.10150852077983799	0.3271561902419695
TFEC	0.22692737831894522	-1.1503856300725532	0.7477358181662367
H2AFV	-0.058132369399496196	0.48899218548291773	-0.09537464339882254
CAV2	0.45877205868172466	0.20188386232148858	-0.3669330876512629
CAV1	0.3775722906252988	0.24206914702364213	-0.289547796306624
MET	-0.10743520984503818	0.612754252369453	-0.24710170314414895
RNF32	0.4147310054765662	0.4061389104494574	-0.6397699242179031
LMBR1	0.2987906116712951	0.6361117639716901	-0.9552498205815126
WNT2	0.2425345938627903	-0.3278942670133312	0.40079170027289135
DNAJB6	-2.62143190410907	0.9841272865995256	0.21335012885624105
HOXA3	0.35800960613843225	0.30486263689674264	-0.3528374325486694
LFNG	0.5727423188152427	-0.15214915928496714	-0.131719341747065
BRAT1	0.5371296333604876	-0.47533719445937783	0.1758359532952321
IQCE	-0.4161921287711368	0.418742234901059	0.2795763307174605
ANKRD7	-3.321928094887362	-3.321928094887362	1.632268215499513
VIPR2	0.9377643345833796	-1.0121661454389128	-0.17032701248398768
TSPAN12	-0.42781972223250486	0.4132807506948492	0.29266972108056694
SSBP1	0.28719840056641643	0.2517254383296872	-0.16958004759395684
CPED1	0.37591990881675696	0.36527169592735537	-0.48558161529962873
HIBADH	0.013611873549198196	-0.2505096973353374	0.5359742314171676
TAX1BP1	-0.21819955013772813	0.3418857669898828	0.2301418371259508
CPVL	0.04893424347346085	0.9495835315052701	-1.5812832139509958
CHN2	-2.4021490041172116	1.5553241190269318	-2.541030386347127
GRB10	-0.11024935891354445	0.22884009916200412	0.26505239179174694
ABHD11	-0.009291400898042286	-0.3308923460266424	0.5958617004274499
COBL	-0.20843877533103602	0.3840280036943191	0.17574355987224688
FKBP14	-0.5494057756959317	0.6479473843079174	0.07006126708417186
PLEKHA8	-0.3251459115389624	0.9687636789680305	-0.8766790137706929
STX1A	-0.3348167169373302	0.2700112529872237	0.3799512758985145
NOD1	-0.406224167995065	0.3816569970882197	0.3133235462255678
GARS	0.10374413938950902	0.3106209999541009	-0.021511502195313417
CRHR2	-0.7427238899726959	0.13194084280668353	0.6840316155162448
EPHB6	0.6718760791240805	0.3810756050274178	-1.3056306780839164
FAM188B	0.13627681388329496	0.0708293789394975	0.20240468412960497
CHCHD2	0.22356719525873775	0.3451601617243368	-0.21408802592742154
HSPB1	0.890775550752387	-0.10942263133392728	-0.9465593161286974
NPTX2	1.4299740225157918	-1.1888678543540985	-2.5826467111613316
PDAP1	-0.05122618897245754	0.26793609205206925	0.17734411616692553
BUD31	0.25951100334668925	0.010926122761739043	0.13135893232653778
PTCD1	0.16063957219146544	0.826054091084098	-1.2884607885351202
CYP3A5	-0.6633546045238485	0.9955764113738004	-0.5676507402125682
ZKSCAN1	-0.5074816517524912	0.5614938620918227	0.16446982734197924
EIF3B	-0.1467781705085296	0.49367214647711455	-0.016380090134513903
SNX8	-0.13193813595706702	-0.14481298002641643	0.5684201030116703
NUDT1	0.4426245909065946	-0.5271043325991568	0.31843749332348037
PTPRZ1	-0.368319606073736	0.1620717269301185	0.492030547421683
TAF6	0.4141953713774137	0.11587863962690759	-0.1781919641712588
WASL	-0.40002551529913877	0.4788259568485025	0.19980865631516212
AIMP2	0.3940352765117479	0.18326463646796107	-0.23364080912258073
TFR2	0.8887142273772669	-1.1468440501040769	-0.004533316742392545
FSCN3	0.7871575882099784	-3.321928094887362	0.5600583279643233
MOSPD3	0.07805825225682698	-0.20260834594232618	0.45987810614942526
PCOLCE	0.5928970736495173	-0.7844900591754237	0.27640185974387244
FBXO24	0.48470596425534573	-0.11243403959338771	-0.03552999673061757
PPP1R17	-3.321928094887362	-3.321928094887362	1.632268215499513
RBM28	0.40790260985016125	0.03854851363819776	-0.07983712684079469
USP42	-0.08434641335395253	0.4625706941213182	-0.030923992731476817
IMPDH1	0.12522612637592195	-0.700528587827004	0.6726286582545821
LSM5	-0.1895581136542191	0.9188791534754136	-0.9092010760035651
SERPINE1	0.7233483490945717	0.06889530337113663	-0.7367795538050211
AP1S1	0.47057129778421086	-0.19533193095555187	0.05792849181227549
C1GALT1	-0.4326144258428047	0.5257098034370178	0.16277772502636786
PLOD3	0.17212917187229762	0.4859755064964942	-0.37193128952824256
RPA3	0.060354263813642534	-0.34973754936631285	0.5583179761310706
ZNHIT1	-0.037854934934756966	-0.025018587633337655	0.4255558256766418
CLDN15	-0.24386156585296187	0.30165590407048676	0.2903769451417912
GLCCI1	0.6612796725284191	-0.013604631738986048	-0.4581860328016633
PHF14	-0.6298140964973975	0.3718585908867052	0.4433111891022753
NRF1	0.2730937768462542	0.351634872094373	-0.29407016684268356
TMEM106B	-0.05052817866110516	0.5997401148960084	-0.28811099144471797
EZH2	0.8955328051297528	-0.5432919384460915	-0.4083208377138414
CEP41	-0.5992455075429457	0.19970825732833555	0.5767009407274765
ZNF862	0.09688136496886986	0.31002450120418884	-0.013316600428248343
SFRP4	0.3795037607786584	-0.09483706201226191	0.08777197258404308
MEST	0.943513908197122	-0.8736901430908338	-0.26700314145674114
MEOX2	-0.2910071301997011	0.23899635059412586	0.38128044059003807
ANKMY2	0.3676400864142889	0.10255854938677278	-0.09529080258586364
POU6F2	-0.18836331977552237	-3.321928094887362	1.2156160049585376
TSPAN13	0.16729923082432538	0.2318519934977534	0.0038960704237792194
AHR	0.3051417926958238	0.3913106156152377	-0.4095166583995098
CHCHD3	0.5615007910941952	0.5835637840804084	-1.618606231489698
TMEM176B	0.2588453655938221	0.5629147450408716	-0.6752388625739083
GLI3	-0.09706638230631193	0.18823805609375494	0.2936017371601878
PSMA2	-0.08511076966679881	0.45877673199441316	-0.02486603501320534
MRPL32	-0.027252707666513637	0.37709961829101096	0.028547312174474242
BLVRA	0.2898823665781039	-0.18692882410568668	0.2618143342751409
URGCP	-0.19572740433260538	0.06635829800741005	0.464456189881496
TMEM248	0.054025825071814505	0.13804377614027585	0.21590238861559746
RHEB	-1.8645053660345388	1.2811325232223756	-0.7488303005929254
PRKAG2	0.42305996189918105	-0.9135682672250147	0.514360888585795
AEBP1	0.8539132998640357	-1.4850552817869895	0.18316039454023977
POLD2	0.06269188662219674	0.8583972526833514	-1.1760410745230323
GCK	-3.321928094887362	-1.3792424618166323	1.4934318378520035
BCL7B	-0.5059927154844818	0.06352244823958729	0.6330221309977038
YKT6	-0.4527714714833486	0.4798411411454793	0.23238077066023732
TBL2	-0.08653884901897417	0.7388152558399117	-0.536553947725193
CLIP2	-0.015489870807909121	0.15963285132107102	0.2554118894033139
EIF4H	-0.46478931032862847	0.6861739254657858	-0.04928911699884335
SPATA6L	0.6693559400735497	-0.33199812242892335	-0.12783829831118554
SLC1A1	-0.3356198977437507	0.4203896872096285	0.22560494964564606
LHX2	-0.7893570341223091	0.5893616073754029	0.2831125424495941
FKTN	-1.2647503609735389	-0.34093958613881037	1.0664692739061485
FSD1L	-0.34510504035766826	0.5260207120142317	0.10137758268082189
SPIN1	0.2198499863815059	-0.593778506284912	0.5585441836997022
NMRK1	0.8121624665092253	-0.036178317169959937	-0.8136927333355147
TMEM245	-0.7534494854977327	0.5028283011551846	0.3671783512182883
PRUNE2	-0.7420906756318766	0.7345307580856003	0.05418371054231818
MEGF9	0.15040034355543827	0.4660013837673415	-0.3060616028384638
TRIM14	-0.6213177959109768	0.6526857247462047	0.1081310627573079
CORO2A	-0.5027459771441994	-0.023396064650518703	0.6873509464070178
TGFBR1	-1.3789618991968953	0.8260477427655193	0.19242469268885984
SEC61B	0.45025383407866276	0.4265941980333789	-0.7620386665857479
C5	0.4124527051195569	-0.026109636729416717	-0.018894930910583443
OGN	0.42240969416557	-0.576753097997385	0.3666605535323447
ASPN	-0.6009804509973907	-0.04776796416364604	0.7426636591245241
ECM2	0.07431285043863287	0.13575527466264178	0.19971659088851543
TLE4	-0.10058040991658862	0.43252240861562447	0.025384865816212337
LHX6	0.015900451524135217	0.5179947658742075	-0.22271009110890172
PTGR1	-0.1638567254936077	0.6936748093092294	-0.3401369893766308
SUSD1	0.7393180680380174	-0.2793784462024395	-0.30995394137306054
AKNA	0.8479556072152876	-0.41718005659063534	-0.41279915244745696
TNFSF8	1.0461615747259918	-3.321928094887362	0.1826562856189817
DNM1	-0.4105826920743182	0.3476182002070479	0.3507488764148982
ENG	0.07156706036037411	0.5167351768016029	-0.28907150043037416
AK1	0.04376561236504536	0.0928097660929863	0.2663416141931391
CDC37L1	-0.34426601316102645	0.6708845485510402	-0.1199138812453213
PLGRKT	-0.4810240508353211	-0.44438808612708747	0.8864605316215258
TBC1D13	-0.12610612791748638	0.41567718764075334	0.07007891033920122
RIC1	-0.6456607137058604	0.8554914694142397	-0.23204867853941724
KDM4C	-0.1628757019788655	0.7379714464823697	-0.43649407506288507
DOCK8	1.0229250114944308	-0.6143979656725944	-0.7018979423873153
KANK1	0.26551680257804466	0.19004728557952094	-0.06320971366165651
ELAVL2	-1.355041131868209	1.192418685458635	-0.6810279759283046
NCS1	0.7555094479262746	0.14493807511984666	-0.9825364958562653
TESK1	0.13693057350165794	0.487849089064962	-0.3253871051409989
KCNT1	0.6657655449307012	-0.6018099397121224	0.07678258541680842
CA9	-2.1020681822207004	0.6237771385977584	0.6099173129538674
FUBP3	0.03237074228115376	0.49368738767476805	-0.2021243998434773
TYRP1	0.6793275392611771	0.6768151771843617	-3.321928094887362
CREB3	-0.20617609631121528	0.2875421539107638	0.2781146113750044
RGP1	-0.3103031005513465	0.904196631616976	-0.6849540498157525
MPDZ	-0.5138964870514636	0.6961391777943222	-0.029870296457125266
DDX58	0.31904686306722985	0.16886195406133228	-0.1073019235382404
EDF1	0.4141027571792922	-0.07359180843940168	0.024689967374602613
PIP5K1B	0.08280017433628956	0.07330127692113121	0.24951438976114085
GLIS3	-0.2881284946991879	1.0512074190379432	-1.2906288650216264
BAG1	-0.010971162048967878	-0.8895199505138186	0.821940445894248
RAPGEF1	-0.36149603544685427	0.650780851370816	-0.07153455188581664
NPDC1	0.6007984833297979	-0.09804333873080703	-0.23591712469212114
APBA1	0.6141369137781401	-0.6531578388595976	0.18074753983653022
SETX	-0.35266032399150166	0.4763466352256756	0.17075209028889327
SH3GL2	-2.1962948914829505	1.2233844869980128	-0.4210819343745874
PTGDS	0.7129888988060932	-2.7275195508747654	0.5943747000561933
ABCA2	0.06034520268180276	-0.07206063687430452	0.3851620540037806
SHB	-0.008186155968992343	-0.826317590762014	0.8004888889592655
UBE2R2	0.7476476972226221	-3.321928094887362	0.6049699613884831
ABHD17B	-0.5571135667540064	0.4849938898137563	0.28777894013138566
EXOSC3	0.14067449663803147	-0.23358012968879951	0.4298119078441787
ZFAND5	0.1264129515610326	0.7908203965228495	-1.0638140559575002
DVL1	-0.02146734486254947	0.22178159841127312	0.19987276526271677
PDLIM1	0.5501395688337235	0.6517264801184689	-1.9174308858888856
CCNJ	-0.6347657135725071	0.5443224410250301	0.2601694074870876
DNTT	-3.321928094887362	-3.321928094887362	1.632268215499513
GATA3	0.5540062260960356	-0.40511052170582795	0.1065688801959185
ATRNL1	-0.7111147473757695	0.5027921882425302	0.34732408318535424
HPS1	0.13867773660228813	0.5954035744785859	-0.5390809921624657
PHYH	0.6754880792920678	-0.8180109099346068	0.18350498210811114
RASSF4	0.6618233066948287	-1.1564127643292763	0.344024591957195
RAB11FIP2	-0.8175454731345813	-0.18135811664287235	0.8880874917317603
CXCL12	0.18356852898393589	-0.43319029634299266	0.5096332577570466
ERLIN1	-0.4017317386546298	0.11822806854099134	0.5436442759095337
EIF3A	-0.5048870505691144	0.6211000104118455	0.08029882626410156
PKD2L1	0.2103118346937219	1.0307328260467206	-3.321928094887362
CUBN	0.6319167759320403	-0.4346519425483992	0.015076891385178969
TRDMT1	-1.5294133628521431	-0.32256117654617955	1.106973224904359
DDX50	-0.015872378639100727	0.27034541391839584	0.14384403213707658
SEC23IP	-0.5024439403105916	0.7301672587632703	-0.09656268471257466
ATE1	-0.7259803655816016	0.40844789269969245	0.4522335854479676
NSMCE4A	-0.5591187364860576	0.8792499578989079	-0.35500927970829926
PLEKHA1	-0.07283802061382857	0.5135153384020622	-0.1176154703213954
PALD1	0.3564668656069062	0.14689672104528784	-0.13205923132530806
UNC5B	0.9104151250820741	-0.6768543596798078	-0.3311800210808969
CDH23	0.9993609819198299	-0.5608568371633607	-0.6827277940141134
C10orf54	-0.0045512365234895436	-0.7453020648973662	0.7711306584662189
SPOCK2	-2.165739858889654	0.10790819453343634	0.9996159229361656
MICU1	-0.5286441654626317	1.054534266509541	-0.9166258895815319
PPP3CB	-0.33178977503965423	0.20546268156763983	0.43551525297100396
CCSER2	-0.45471057073753285	0.46919070683891434	0.24611710477568058
BMPR1A	-0.6484775636245366	0.3556305151031817	0.4672817313755524
MINPP1	-0.13044159036440783	0.19995519494079617	0.3077613710414138
ACTA2	1.118495623285842	-0.6178123538995518	-1.0675240393653864
LIPA	-0.22680770276310117	0.623851959232146	-0.14481989607291054
C10orf2	-0.5286128313659137	0.47257751937949977	0.28592620405040026
LZTS2	0.2399239714908163	-0.22818945709671987	0.33955242906248717
SFXN3	-0.2609516000214204	0.4938787767707185	0.08029858336706142
KAZALD1	0.5394805579009295	-0.33852999823412244	0.07820562400131507
FBXW4	0.0484567839261945	0.3099876911609733	0.037234267358131526
NPM3	-0.1463053794999811	0.6000350756969871	-0.18330177826638558
TNKS2	-0.3043433182078997	0.7162981572602514	-0.2391772326170726
PITX3	0.8204112808337874	-0.2666774311350164	-0.5086928683929763
GBF1	-0.005083104680695691	0.348168828192292	0.04344705088012146
ARHGAP21	-0.3476435730864994	0.6179641696770182	-0.02999252388957332
CPEB3	-0.4232422535447922	0.6255849635523617	0.016377868558446487
FBXL15	0.33831863932331346	0.41160052143870407	-0.503165402847859
CUEDC2	0.07439106296855572	0.2674144783448489	0.06134031413499674
SUFU	-1.1788767380034442	0.6085063641258109	0.4153529050201774
ANKRD26	-0.29610365729180743	0.2835454043639762	0.34297399340071844
ACBD5	-0.30507977859469376	0.4923518281453108	0.11618683906390548
LHPP	-0.7796152609000241	0.5176759020308952	0.3627008035937251
LARP4B	-0.1953892948600753	0.1824563041507542	0.3694368248302203
GTPBP4	0.024345782235026803	0.6190623318099664	-0.4206171317334762
EDRF1	-0.1506142032261154	0.29218386674943864	0.23221954019760901
BCCIP	-0.5600932019695277	-0.38101325993672813	0.8905195194104433
MTPAP	0.1033352094511147	0.11032836032335942	0.19694949371187748
NEURL1	0.17704491481137838	0.2520722465705332	-0.03133007229549354
SH3PXD2A	0.2117939124025692	0.29943178683107924	-0.13413972245288885
PITRM1	-0.24413671796113293	0.8341205436447244	-0.5715162812713521
OBFC1	-0.1337681565651112	0.032150758846440385	0.4499753133697163
MAP3K8	0.7149909186595218	-0.12805233298640853	-0.4276707569831396
DKK1	-2.047084736983426	-2.4263821284889326	1.5220537800215423
EBF3	0.1869980812006086	0.17056270353163974	0.051177317432586134
GLRX3	-0.16578125313995667	0.10234696340849458	0.4168785558309919
SORCS1	0.8034481453690698	-0.9561308695262151	0.055605408917045615
FAM208B	-0.36067554982918487	0.6491009199704024	-0.06943737666850937
XPNPEP1	0.036121054188308695	0.5249752733092699	-0.25887768446481285
SMC3	-0.31417143684061255	0.15887413328800307	0.4639066314159829
SHOC2	-0.4501318590039815	0.4362919169861794	0.2808400148618861
TFAM	-0.25013734409672755	0.05275003203978118	0.5078640715402236
CCDC6	-0.7157151621468777	0.7127684462944962	0.07334127773613541
CUL2	-0.09870324942426735	0.47883189383541913	-0.04021034739748344
CCNY	-0.08433799470311693	0.3824063865786159	0.07487321780295174
UBE2S	-0.593562581484932	0.17379050878271385	0.5938578635823056
RPL28	1.1855610230808915	-1.4072519371385266	-0.6249270690374148
ZMIZ1	-0.06902068988897125	0.4361531692563383	-0.009083964772950759
DNAJC12	0.27719295273903005	0.9568421592523061	-2.7650454169934036
PPIF	-0.06075705953185849	0.5703077207507933	-0.2236451876064893
PBLD	-2.923820496468361	0.3548986701934178	0.9178719815578015
TSPAN14	0.15688438252912768	0.2647615663346916	-0.0237307251081982
LGI1	-0.5544011089915344	0.7074889112550424	-0.020192762499334913
TBC1D12	-0.16981866250661948	0.7172476831163965	-0.3826958949856532
KRT23	1.5608983934679839	-2.0021663434138453	-3.321928094887362
CRYBA1	-3.321928094887362	0.6905410149205821	0.6654940854282789
NUFIP2	-0.4594671160444698	0.5455060911323075	0.15472955138399982
GIT1	-0.2751077267595014	0.20855870345015723	0.39843596406387954
RPL19	0.9713654508880487	0.3083281680703099	-3.3071066581814144
FBXL20	0.022161216381038438	0.19709474364406934	0.18666910858491575
RUNDC3A	-0.6333444312611651	0.7156153704665215	0.018828242733565193
UBTF	0.04445019766093975	0.20207439422349013	0.16138299451486313
CSF3	1.3030303171393027	-0.47803076490231655	-3.1256123384207704
PSMD3	-0.24543579520933445	0.5109912831378235	0.04461801245175027
CASC3	-0.03795486786795002	0.44771834974180474	-0.05576565889289533
RAPGEFL1	0.35805939722778163	0.40058213002241905	-0.5181661079388475
RGS9	-1.5760130682994724	-1.7469467360706121	1.4150343469867357
RNF43	-2.3318014811508636	-1.2985972381988085	1.430201114561541
WNT3	-1.4466317892037475	-3.321928094887362	1.5023932580320167
ASPA	0.07431974284840583	0.04250802710266773	0.28360516110067796
RAD51C	0.569377946788324	0.02258081970439264	-0.32131252546571804
4-Sep	-0.003352265673578083	0.7640548636686636	-0.7272270648288343
MTMR4	0.19237983481655488	0.21205115300188848	-0.0014158644013510877
TRIM37	-0.0038780820752233225	0.37481353058637207	0.00864826558103879
P2RX1	1.1078478677070596	-0.5285330611072819	-1.1471966527498236
DHX40	-0.2418955608680149	-0.2523838790188316	0.6914076801317889
TUBD1	-0.73969675646263	0.08419228876556466	0.7146110341243666
KPNB1	-0.3111835202561683	0.5406125265243673	0.05579224009632135
GOSR2	-0.19307350161374554	0.5472875945671031	-0.05300847833232467
PNPO	-0.3930221950706144	0.37731007942014533	0.30981599669432963
RPS6KB1	-0.5509774575107391	0.3979237686893411	0.37832533599227136
CDK5RAP3	0.48214831896472665	0.31692422136575754	-0.6049242810141853
CBX1	1.114219713936332	-3.321928094887362	0.04993886242552503
RECQL5	-0.0967343512939867	-0.09782183864313276	0.51642861660914
GALK1	0.28874753712109474	0.20490286829975626	-0.11120892133107492
INTS2	-0.8548893010810916	0.44032437591719803	0.47527467204701423
CAMTA2	-0.28572260951295675	0.2692098436273614	0.3499560308395337
MED13	-0.34305814275025254	0.7101017237833033	-0.19147138639666028
ENO3	-0.05165079242662353	-0.7220019859161163	0.7898650473396229
PFN1	0.27310961135181105	0.28274100947233183	-0.19250263573938386
RNF167	0.4729389571966459	0.047625965441601185	-0.18688044187098568
SLC25A11	0.19904810880368826	0.16369686511209236	0.04531082950113215
RASD1	1.3964951150667582	-0.8532798932504806	-3.1346324865597546
CHRNE	0.9659826226217662	-0.20316854662320516	-1.0650207839849686
RAI1	0.27044212092228526	0.17809959411131496	-0.05524644230940256
NUP88	-0.3364566444636983	0.6407460095480759	-0.07570132429881399
C1QBP	0.07643846600737676	0.18516763222612465	0.14878978746735214
SLC6A4	-2.947317216650783	-2.7560708284625495	1.5956584884133518
BLMH	-0.8389286490419772	0.22934132201274335	0.6495159729011354
CPD	-0.766089060532216	0.564362941039766	0.30247263853657297
GOSR1	-0.02387721435184773	-0.008541407233706087	0.4030682719178621
CCDC47	-0.37787859633835	0.6852754543641191	-0.11650013589154477
MED31	-0.8416462112959503	0.28705141359645	0.6058257174035875
DRG2	-0.5126494288445085	0.34731705793282774	0.4080307351673874
FTSJ3	-0.15951489977279804	0.6480153789931161	-0.2555583977125107
AKAP10	-0.19915518428893647	0.4756835321774508	0.05431033437635496
ALDH3A1	-2.130932198606901	-2.728337707857434	1.5463586152301336
SMARCD2	0.20406999794319358	0.047570927555972996	0.15643953694573126
ICAM2	0.6658353221784634	0.20886906719198223	-0.8423570631591907
SYNGR2	0.2665126169771685	-0.44401083593861945	0.4457428758495611
B9D1	-0.19598060670326253	-0.6934089076223178	0.8548970854143727
UTP6	0.5442745741465528	-0.06352357877082886	-0.17659465343506645
DDX5	0.30908334549341615	0.2966969585572233	-0.2640432773554433
C17orf75	0.33686832467360595	0.3263458331936249	-0.3526311936375817
CYTH1	0.1280592694337202	0.6245187855436523	-0.5875309173973767
PSMD11	-0.5564132705831623	0.4595633448453161	0.3160111308280511
LGALS3BP	1.0632960739985189	-0.4074273020367557	-1.1318411996404145
CCL2	1.396348705961378	-1.1814884435659239	-2.1407721574517313
CCL8	1.632268215499513	-3.321928094887362	-3.321928094887362
PEX12	0.08381871080676748	0.21008120841121783	0.11560209214206242
DHX58	-0.037296772600934995	0.5433723507768071	-0.20399100225756409
KAT2A	0.46228904903299656	0.063621572519802	-0.1890419909615332
RAB5C	-0.062072548422306945	0.31554590144913686	0.13439246107506642
NAGLU	0.629026785673001	-0.06579398545274905	-0.3254322295979611
HSD17B1	0.8371261344123182	0.03713994979312276	-1.0367199234192663
MLX	0.12451603048613173	0.2839574369471459	-0.011111131847278041
CNTNAP1	0.15650836450196687	0.7176487660426588	-0.8865290009351078
ABI3	0.5135146441009508	-0.23545722338722622	0.032891598611738265
EZH1	-0.22946086650452965	0.36125327699620674	0.21723706902897408
DLX4	1.0433916545446218	-0.7976504536062965	-0.5915113191479138
COL1A1	0.05282542368108612	-0.894478870655757	0.7863990680086094
SGCA	0.540122824298803	0.24979276332455427	-0.6063259475615793
PTGES3L-AARSD1	0.34873304274626166	0.26924624131807023	-0.2838779490122241
MRPL27	0.0738168818489425	0.02048799786202603	0.30240671383605827
VAT1	0.4798439580698018	-0.5196411999206161	0.27245550147927194
LRRC59	-0.2910455081416809	0.7222877523091287	-0.26379462534473025
RND2	-0.7505288502257771	-0.39784034580338246	0.9609718408839434
ALOX12	-0.16777822926014166	-0.13375228530560848	0.5833550848245355
HDAC5	0.08608729800509843	0.30124370339695833	0.009069584790368375
ABCC3	-2.151386066121722	0.0938874928886054	1.005516147505368
LUC7L3	-0.054627927785646346	0.514892454961246	-0.13880742027076226
MPP2	-3.321928094887362	-3.321928094887362	1.632268215499513
SMURF2	-0.11140938905528674	0.0280176982762887	0.4379803246612287
DUSP3	-0.07924128712138853	0.6430246993334627	-0.3367100906712721
CACNG1	0.3339160266552271	0.15237010502135206	-0.10752943977272192
EFTUD2	-0.12507648844867292	0.4903667741530007	-0.03173580016075114
HLF	0.12268597234378939	-0.164664453590037	0.399558319725843
SLC16A6	-1.6315816987316956	0.837736712274968	0.25098786671382767
PRKAR1A	-0.298021751347114	0.488741405881281	0.11558314729844657
FAM20A	0.588451413632467	-1.0549058228430823	0.3951061060493705
YWHAE	0.058697082720703515	0.49082046919665356	-0.22899093376908988
MMD	0.2776942074540274	0.4323111613695838	-0.43762203024559365
RANGRF	-0.1122781119011102	0.5134369126038318	-0.0779130157476826
DPH1	0.6344368606739995	-0.07653013674064449	-0.323132290079406
MAP2K6	-0.19693523082395925	0.9954658713582707	-1.2046522924918832
DHRS7B	0.4637734255763401	0.4496562151261766	-0.8490740761446633
WSB1	0.27343140825862405	0.4797701886320332	-0.5211849844560786
RCVRN	-3.321928094887362	-0.7419445198479504	1.3796581700227852
MYH1	-1.16088899895186	0.14902396064735324	0.802353781309007
SLC9A3R1	0.5863000618882653	-0.1366007823033694	-0.16982788067789992
MYH3	0.015268866691975271	0.6281547807575613	-0.42706510682960563
NAT9	-0.4055921917379156	0.29360035649037575	0.39985835746320325
TMEM104	-0.23142697395582432	0.0031846998957782576	0.5320656875595883
VTN	0.2121030529462309	0.2845090838027658	-0.1146150655286644
