	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
SMURF2	0.15549492425643355	0.25007269296431917	-0.00443687908725801
DUSP3	0.2504542424633088	-4.5184473555681356e-05	0.15114406414768417
CACNG1	0.3457254460647395	0.007970593165274757	0.03375083481803844
EFTUD2	-0.046939097582682	0.1805251752509561	0.2614895996103645
HLF	-0.04487340774937	0.2829960460440371	0.1556276254556727
SLC16A6	0.36470329420829084	0.04647962475621218	-0.02967435824613865
PRKAR1A	-0.1318533050608826	0.05820544848273765	0.4288626033358404
FAM20A	-0.6316990134316064	-0.6192715664804165	1.0025834098724236
YWHAE	0.4555080996099599	0.3172440030623961	-0.550494169620815
MMD	0.20766186829266234	-0.14251653667858147	0.3094642145060309
RANGRF	0.2957771959871353	0.12592938272787937	-0.027316985068637126
DPH1	0.06599828557566842	-0.17670228533869078	0.45256167197577835
MAP2K6	-0.5901652062613089	-0.15937046928354576	0.799350496801013
DHRS7B	0.3768937782641386	0.4200278180954413	-0.5918236798140674
WSB1	0.14218992471480252	0.3594308198054685	-0.13052125766407605
RCVRN	-1.6474904805305306	-0.4289810050685714	1.1622221921613913
MYH1	-2.156038287625966	-1.2835618617553959	1.4140534399476445
SLC9A3R1	0.04980189047940855	0.2209928924267345	0.13663997238032355
MYH3	0.8263825078688325	0.3855203804618905	-2.1815707086707463
NAT9	-0.12576829420082752	0.03172410877651537	0.444933259268754
TMEM104	-0.26689753210239653	0.35287757466742276	0.25312972049344595
VTN	1.007202578487892	-0.47932619052529435	-0.8042049861204725
TNFAIP1	0.14898752521719433	-0.04628759594695419	0.2901693746552233
IFT20	0.4404239846246856	0.07599664090123484	-0.16989404712925693
TMEM97	-0.22956120787536433	0.697732818682438	-0.2772684776211502
CDR2L	-0.2683884302386123	0.14392789011285018	0.448736362488883
PMP22	0.08666496441584434	0.41686784879657746	-0.1471039513391989
UNC119	0.08839179386628539	0.23787491530949822	0.08074127720752987
ALDOC	0.04178525232405869	-0.02116805659350492	0.3619688812165368
SUPT6H	0.07666043046722584	0.23934622582509696	0.0908105228433612
RAB34	-0.02005202151061213	0.33388716514081757	0.07505068985035276
PHF12	-0.03282629765971256	0.33373311398155725	0.08709117957982751
TMEM33	0.12267332041625215	0.09194966122415929	0.1959018886624002
GABRA4	0.14990057963280773	0.18271296413351287	0.07791390942969242
GNRHR	0.8054264355017517	0.5383769561732045	-3.321928094887362
SLAIN2	-0.0025976532532211603	0.29286521113813463	0.10665393343530015
OCIAD1	0.26846239200895416	0.28446084137936944	-0.18849343275307298
CWH43	-3.321928094887362	1.406863396285627	-0.866700676032587
DCUN1D4	0.4215737279256658	0.10405890958744862	-0.17491591669994347
USP46	0.1882141167360245	0.36707744844962714	-0.19940436727888844
CHIC2	0.12344135686062482	0.6932016236976818	-0.7519459115648502
KIAA1211	-0.1169688058003084	0.09481803631478126	0.3895076038851367
LAMTOR3	0.5860532600936209	0.05363544640241898	-0.39405342582855357
PF4V1	-3.321928094887362	1.174545658408878	-0.08500363881146483
NFKB1	-0.016242269500515546	0.43825037290112473	-0.06456281951623014
MANBA	0.2695415811143089	0.10401132694189566	0.02831120921147039
UBE2D3	0.5968248819342665	-1.3158725395396926	0.47085762442041496
MAPK10	0.10071108300523889	0.421129821678834	-0.1701952321690809
ELF2	0.2394827468489015	0.20928179917976963	-0.05391570041881462
TBC1D9	-0.02036152846602699	0.06395853282122688	0.343333174330251
ZNF330	0.34073331324181066	0.07806944557581806	-0.032100508342791205
INPP4B	0.26780577939956207	-0.05430411534105233	0.18010437464395465
GAB1	-0.05054906210619874	0.3722974582707549	0.0566094772228442
KLHL2	0.01737390326433419	0.1652786550400335	0.22218862255824576
CPE	-0.04942137786333789	0.17434136730531086	0.2693049808607355
RPL34	0.7278858381775357	0.6264762748109955	-3.321928094887362
WFS1	-0.5889507265824293	-0.22869356410596667	0.8333081978289707
GRPEL1	-0.1372499175122021	0.11003209247905778	0.3912145371970887
GAR1	-0.06481294091475047	-0.8043749344753713	0.8248253643169953
CLCN3	0.1695189122024459	0.38043437057232915	-0.19498348838118848
AADAT	0.16794665713327642	0.2842169524699778	-0.06070946207771369
GALNT7	0.21640023819732898	0.3631832198215058	-0.2312301740069922
DHX15	0.19976584509007064	0.2837200913664621	-0.09826111689478745
SEPSECS	-0.07170632710683125	-0.0250468177063379	0.44963991847150514
TRIM2	0.07453634916464236	0.4156613602738571	-0.13120672094285588
SLC2A9	0.23581403794336567	0.17831069629788113	-0.013231020802902506
FBXW7	0.2989661995752936	0.10186727475970331	-0.004948371217020684
NEIL3	1.016325066181184	-0.684620721220581	-0.6102773569555006
TBC1D19	-0.09105575804833319	0.38039850816404946	0.08333343633500132
WHSC1	0.17528412442383123	0.39648461572582616	-0.2268195310642746
SH3D19	0.25612337411280106	-0.23782556516193726	0.33080182610682857
STIM2	0.25284635523284	0.18798730750989134	-0.04502804319955714
MFSD10	0.01581253579841857	0.2977436432107131	0.08373604972167781
GLRB	0.25969494030768314	0.46947810884109253	-0.47761078570724624
BST1	-2.0453575425224657	0.4796098697590841	0.7341100185458436
RAPGEF2	0.22035846051823527	0.31477691183433104	-0.1662473756624532
HGFAC	0.8023338243526648	0.49656128597536525	-2.783555873078499
SNX25	0.49251609842268373	0.04055829674090037	-0.20990888472726665
LRP2BP	1.3138079288969506	-1.507530024784915	-1.1130400863761498
UFSP2	0.5310135440272589	0.14747788930309721	-0.42000002184522206
KLF3	0.03931955413958806	0.2731811647219339	0.0893644255230614
KLHL5	0.49052196313751806	-0.09805603784819811	-0.05775823456118571
FAM149A	0.5562887938380952	0.3367784278607313	-0.8196355522027869
NCAPG	-0.3050818373038566	0.7865436143231598	-0.3852114587223374
UGDH	0.13333394668215387	0.25869606653554134	0.009745114863530633
PPARGC1A	0.09317942885512981	0.44712726998349256	-0.20098120035114553
DDX25	0.21378244304915542	0.34224751884742094	-0.1966981603196684
CRYAB	-0.18329913429345215	0.5250689842029599	-0.028688783582820995
HTATIP2	-0.30952620978968215	0.19825935430265051	0.42844262044114717
CTSC	-0.8985236117171662	0.7691081864188541	0.08317741941550252
CCDC34	0.5492342130615125	-0.016536855661199456	-0.23771366663038598
ZBTB16	-0.23835684647683347	0.3268794955008979	0.2606186449832258
ELP4	0.1027278036222651	0.3242061816909341	-0.037676387514619124
ZPR1	-0.029971124282532985	0.06979505560475567	0.3459555444106564
MTCH2	0.5032269492637227	0.10904991622784009	-0.31454974347460013
FNBP4	-0.05884689539767618	0.5089259958766248	-0.12504034897116573
TECTA	0.0896834981269627	0.11693850382186746	0.20342935413952873
SC5D	0.501102525456131	0.007881476877729388	-0.18569192700411188
CRTAM	-0.11881039956148336	0.9447261734627334	-1.1385058512637325
C11orf63	0.7003706517909096	0.44634514904788053	-1.6781004638321748
B3GAT1	0.2110267088565039	0.014602965314068973	0.17927529400301415
HSPA8	0.14632832017350772	0.16139428335704142	0.10418010615951985
VWA5A	0.2042130964274759	-0.12432768000511138	0.2992572287093894
DNAJC4	0.1172625416432996	-0.24211279010329015	0.45398531532679876
SIAE	0.1643541243295829	0.06943688705340867	0.1763594166291251
SNX15	0.05493508193148637	0.3269847075152613	0.009775306061503418
ATG2A	-0.13988113142886682	0.14832042884279717	0.36078855922459874
EHD1	-0.12899310652627952	-0.0436575542122216	0.5011470025115694
OSBP	-0.06460411238243428	0.3579834143046391	0.08699993141383502
UNC93B1	0.4863196306152675	0.473717076731719	-0.9701568290354708
PUS3	-0.14648674137973494	-0.04734904283116641	0.5148436278392752
DCPS	-0.10519869834858785	0.08517272964167476	0.38902527660195535
SUV420H1	0.02338620040364702	0.19456795941917487	0.18811782727479653
FOXRED1	-0.08654118973665077	0.023884264308874983	0.4238782063659068
PPP6R3	0.11206642730979886	0.4219104867661077	-0.18520455861763838
NRXN2	0.22188916812028664	-0.043446564495478665	0.2183548468367228
MS4A6A	0.42609251535273307	0.892515698134681	-3.321928094887362
ST3GAL4	-0.03807073279696824	0.2652062564506418	0.16894444228760863
CPT1A	0.1283916830766399	0.4316010252336606	-0.22062084413284663
CCND1	-0.0732509863412005	-0.5535347940603231	0.7382555806991115
CCDC86	0.4831637502373675	0.39892570375502484	-0.7767784626890425
PRPF19	0.1625356090131695	0.029954700181465916	0.21383546623683977
TMEM109	0.34517604012742553	0.23936729796372383	-0.2357911444514024
CCKBR	0.042066958982677684	0.49350353478771497	-0.21331588142986863
HPX	0.5630240321356816	0.046056045983809094	-0.33971265123978023
TRIM3	-0.03184834815055673	-0.08536338794572261	0.46392227819448995
CHORDC1	0.0664261550178448	0.28252455884879457	0.051802241247491596
FOLR1	-0.05883902998064807	0.6491464892573308	-0.3738440733277353
ANAPC15	0.7188990536466774	-0.041241937637373695	-0.5516139069869119
PANX1	0.21657300764079843	0.17892906755799834	0.008611101109768685
ARHGEF17	0.11081586853764311	0.03637172862912617	0.25656364551138666
CEP164	0.12236242684994261	0.5246405962884498	-0.3716295610809498
RNF141	-0.058699231376327876	0.19661658020198786	0.2556373159130783
KIAA1377	0.2478529992058414	0.0372834237072925	0.11953096198810587
EIF4G2	0.2895178482698544	0.04798700344582363	0.06204824866925046
IL10RA	-0.15836417068512726	-0.0851627005258726	0.5472339190801814
GALNT18	-0.2150688348743423	-0.1924153400427112	0.6446459684345011
BIRC2	0.3782148403475668	0.2638572058370712	-0.3226806187082083
UBE4A	-0.06008024651649367	0.5541127864222108	-0.19673357894142773
DDX6	0.1521257516453085	0.7080444156092256	-0.8489045617887564
CBL	0.03888322703913857	0.1459828503758043	0.2218121549374151
PVRL1	0.5562227287248639	0.11327364629685392	-0.4190716003708399
HIPK3	0.09523253398550738	0.45299619102862826	-0.21276443081916702
KIAA1549L	0.10258503072370484	0.20665626068695978	0.10070048644809511
FBXO3	0.11469958879841075	0.2511774948763052	0.03853777499565807
PDHX	0.2576821456947287	0.3047841607656194	-0.2022236295583653
SLC1A2	-0.5264914486396013	0.3438743567895855	0.41856628112392535
COMMD9	0.0669994806478826	0.15653523422632507	0.18631946269640473
SLC15A3	-0.034666356408452864	0.3928784214855886	0.015400541037424005
CD5	0.24035506374928234	-0.6889045656723957	0.5834150674215479
ACCS	0.32018512783449776	-0.1821203756445674	0.2266350893038269
MDK	0.37149310878861225	-0.11904812199577944	0.11837830742654722
AMBRA1	0.11003074101986197	0.08326853244808748	0.21578203087319767
MADD	0.264212804661375	0.20723006271636701	-0.0823010306774212
PTPMT1	0.19093161155851976	0.16090709676107076	0.05729020647104974
NAA40	0.23343940058838233	0.4761526632636498	-0.4474527392959657
CARS	0.190936253702714	0.3009088607552877	-0.11001958075928467
SLC22A18	0.9427576931048622	-1.24038474887102	-0.06712055211209024
CD81	-0.014489294537025946	0.1396828056005157	0.2730146029054134
SLC35F2	0.47760180089151644	0.2616228535432367	-0.49665855618585797
ELMOD1	0.08693533081865794	0.37534276839510106	-0.08813094515326224
CALCA	-3.321928094887362	-3.321928094887362	1.632268215499513
SOX6	-0.06352471703787967	0.33105503644970746	0.1178860840636364
C11orf58	0.29309517218147046	0.41334097228877836	-0.42862896991620686
PITPNM1	0.19298666209632928	0.0014846533910085691	0.20894497451710078
RPS13	0.44682945835626164	0.5398845951420864	-1.0495993347573205
AIP	0.13610882737497385	-0.20032724271339178	0.4121959492171543
NUP98	0.12256481113785332	0.3561163536740115	-0.10259569202778518
NDUFS8	0.7389147953080333	0.18337759917963975	-1.0129244385513607
TCIRG1	-0.3221386030577734	-0.13129349375143087	0.666396875672216
CHKA	0.4100601631516836	-0.002094379471831872	-0.03991918329201782
EXPH5	-0.3508978279451287	-0.7788341508137677	0.9508912100276761
HPS5	-0.21728640274513722	0.3784391093590988	0.18888636835936026
GTF2H1	0.17518746766224946	0.43368013765496227	-0.28592720893593343
POU2AF1	-0.6355080448787679	0.449414914550773	0.36826496657149643
PTPN5	0.03943627722061712	0.11434528907147588	0.2507240924465017
VWF	0.12056210329419043	0.8089052950331947	-1.1172864760709902
PSMD9	0.2109495573492456	-0.3068586428917166	0.415921074128407
P3H3	-0.5360077375231276	-0.1282507525595619	0.7616113179391617
PPFIBP1	0.49156208834428744	0.000760835404515436	-0.1624504871896598
PRPF40B	0.1114306926063912	-0.27023130672211554	0.4756186768381971
CD69	1.632268215499513	-3.321928094887362	-3.321928094887362
PRDM4	0.29152030363810694	0.49305175609874125	-0.5806730443584484
COQ5	0.3889160723344242	0.2602254593037418	-0.334743871202272
CORO1C	0.0999281342047246	0.40706924690017543	-0.14833606526243998
ASIC1	0.09518764951968273	0.15495725419649828	0.16144533681993745
DAO	0.0709644789466408	-3.321928094887362	1.1040556887342938
CAPRIN2	0.38297899057866625	0.29066860327390703	-0.37190538930536365
KCTD10	0.23044468697482395	-0.21516857209058426	0.3395456041543142
SLC11A2	0.04836124124291251	0.5557809263740465	-0.32925706382091235
MLEC	0.04348098675207062	0.18241825349352367	0.18220676355933585
MVK	0.1706758973985133	0.6791340850497104	-0.8027991887935577
CSRNP2	-0.06272580062622533	0.13293366042784638	0.3173334997352598
CAMKK2	0.1195316432426256	0.1773004098161904	0.11483591326311965
BIN2	-0.7600540974419919	0.8815557228596679	-0.20562176586604924
IL23A	-1.2512642070372986	-0.02303406895393392	0.9227757866452486
ATP5B	0.5940721484136225	0.5249710712755998	-1.508018394889182
PTGES3	0.5319657419180776	-1.0434284300803869	0.4530475235683846
SYT10	0.018863824935065224	0.10177746461032561	0.27946414841746964
BCL7A	0.09268079447987457	0.1939255104107575	0.12403462921134013
RSRC2	0.6245169280110611	0.6637035081401176	-2.521502729466588
CYP27B1	-0.8656598426874529	0.8701179466274752	-0.11498435063636342
LIN7A	0.20390491580668701	0.08853521026544761	0.11755969424042087
KRT18	0.38938402614042306	0.11098456029692876	-0.1357429837824288
ACSS3	0.15264814840650015	0.7207889969880986	-0.8881437286725754
TNS2	-0.0499451868523595	0.042309999617085786	0.3832377345409148
GLI1	-0.32353386560304387	-0.15668043242255128	0.68149701761807
PPM1H	0.0582625679239299	0.23623720339161866	0.11219632306392281
METAP2	-0.013878200703450696	0.3961243794123697	-0.009254875887209217
LTA4H	0.19208720489600137	0.48490587899637577	-0.39955869208230016
ELK3	0.20056655710811364	0.39982892871966985	-0.2662135716321828
SLC6A12	0.21866683114362578	0.30054660628601776	-0.14443875905696377
WNT5B	-0.004755206583223869	0.907913853625828	-1.227826225572659
MAGOHB	0.2574216528825561	0.2931963896765383	-0.18556054548469622
TRPV4	-0.7731345841856618	-0.5795109512964993	1.0325696851941932
ITFG2	-0.8185360311750043	-0.6253631432677481	1.0598580481407636
FOXM1	-0.1555975891734119	0.23933043190752248	0.2890021163801402
PRMT8	0.47337522328689985	0.26978968291438443	-0.502230931085565
PARP11	0.13457537592064162	0.5437370036885147	-0.42568197647028605
ARPC3	0.47886718398226863	-1.1387067367295154	0.5382248070292461
GPN3	-0.3468630143011587	0.4599537713458167	0.18676715268940777
VPS29	0.18402809372758613	0.2971033692681916	-0.09653962821331492
MYL2	-3.321928094887362	-3.321928094887362	1.632268215499513
RAD51AP1	0.875504813840741	-1.4064817419976143	0.12183707990835793
CUX2	0.08169046649568193	-0.14040707693042612	0.41627720704961485
SH2B3	0.2867833486701939	0.2764841044612967	-0.20283217926855795
AKAP3	-1.437724254396676	1.1385337404397873	-0.45545667763965225
MANSC1	0.22694077786601066	0.05263332543663817	0.1276241705800528
KCNA1	-0.048000327554760636	0.3402179658736318	0.09325733796965456
DUSP16	-0.15558837148898264	0.22302697607466793	0.30457401787052835
CREBL2	0.08749568544150334	0.3556959078754933	-0.06209349421713998
ACAD10	0.5500106796681842	0.2946314900010852	-0.7146999826109359
ALDH2	0.49566538140756716	0.02036950539893625	-0.19131034197720045
CDKN1B	0.11840833817550879	0.26881907174416264	0.013844137001302619
GPRC5D	-0.8533840661162139	-3.321928094887362	1.4040938707422672
NAA25	-0.3941024411169189	0.7904813472237849	-0.3051003961202808
GSG1	0.7827631785605219	0.38042554081987356	-1.8476145126317227
SCNN1A	-1.485140044439248	0.7820221107913693	0.2907155275721075
LTBR	-0.49406010887592766	0.24038713092656042	0.4943298848826797
OGFOD2	-0.320734257493998	-0.2916295129479821	0.7504855586193455
CDK2AP1	0.6310406058276573	-0.13642088246076894	-0.2488877067855943
OAS3	-0.35227969910517043	0.5447260810853317	0.08121873190569838
OAS2	0.4726939524230297	0.632658380098755	-1.4664069430386824
ART4	-3.321928094887362	-3.321928094887362	1.632268215499513
MGP	-0.20854963632952395	-0.017922845767377415	0.5330046205430324
RASAL1	0.3517291118510226	-0.0345593424149183	0.06706170657598644
ARHGDIB	0.15316400670811597	0.5610334067262586	-0.48869629461707076
GTF2H3	-0.2515967868306868	0.6861886687569628	-0.23275771983131943
EIF2B1	0.14538187620573298	0.31195841792464507	-0.0700803938336816
DDX55	0.5052961180730778	-0.18353469787811588	6.112713657759826e-05
SLC38A1	0.0270096544310716	0.2660524786168218	0.10914521900939401
RERGL	0.24586956140607286	-1.2221521340395505	0.7532193409055484
ENDOU	-0.6323376959230543	-0.11207678591595513	0.7904506054608799
C12orf49	-0.3653768093007361	0.5873238564978983	0.03037385141154047
VDR	-0.7865835302935701	-1.4920584389074127	1.2417058187831933
FZD10	-0.06832035700736078	-0.7778001673979813	0.8180298470358628
RFC5	0.022407214311989537	0.6339423606953949	-0.44900568040296623
STX2	0.12228499486019768	0.8472501763609218	-1.2776249468770504
GPR133	-0.4867872710987317	0.4776734910792464	0.2556714088312581
COPZ1	0.5682409432396753	-0.2885974481713082	-0.0020388211059771096
TBC1D30	-0.09952873987216011	0.5427862672372918	-0.13625354701205172
CAND1	0.055595131035690595	0.29233184088027053	0.05115521128583007
RAB5B	0.35024027398927304	0.4276469387990378	-0.5559922544425253
MDM1	-0.0030941006694300394	0.30750765265934754	0.0902769064497535
NUP107	-0.05494421000650481	0.4365552191720605	-0.02327071912754472
CNOT2	0.24042321404504474	0.28927162998958666	-0.1574029636761259
TIMELESS	0.4568571740078359	0.31400877938806154	-0.5473113249847
CPSF6	-0.048164816878980894	0.3226682233884313	0.11395745600103735
KRR1	0.05301078371624863	0.17910956849914136	0.1768173190537128
MRPL51	0.2598277226958896	0.2117605219078681	-0.08227995744727049
GAPDH	0.10700441896503667	0.03377704963757212	0.262218613708875
NOP2	0.017771794358891972	0.30356519533518184	0.0750735791760097
CHD4	-0.05298095747025427	0.2503137804941576	0.19735171305924493
ACRBP	-1.3012623410219908	1.4478530297820302	-2.5889100173343977
UHRF1BP1L	0.1903338748628561	0.36600978213660806	-0.2005995055632647
COPS7A	0.22541041713086557	0.0980919495609475	0.08478991710860576
ING4	0.22806597089057934	0.26222034952988504	-0.10560798639138431
GNB3	-0.5353044851353581	-1.0655016630873126	1.092329563965303
CDCA3	0.861181275045852	0.2384900446792693	-1.719197220838814
CHPT1	0.3886181966860305	-0.522059393476719	0.3723771445843509
USP5	0.126718693627169	0.12857486671687737	0.15701666874088993
TPI1	0.3267729886429828	-0.17963196775788784	0.21768605198978092
GNPTAB	0.6153076879961604	0.3005521551431735	-0.8983509054225625
SPSB2	-0.10263603234658866	0.2339433366628012	0.25414071645933745
ENO2	0.3522631979467003	-0.40679493826172114	0.3438524938595429
ATN1	0.14769276962859504	0.0249964706710885	0.23232476740440125
C12orf57	-0.40412463800401566	-0.12148308857673534	0.7004957735227691
PTPN6	-0.7986660448279153	-0.19662550865221845	0.8894971682698888
LPCAT3	0.05676584714196879	0.4711550239708885	-0.1948731150233706
NT5DC3	-0.16609095470570212	0.5544210708541326	-0.08901182566809063
SUDS3	-0.14511823477393632	-0.22976287417009916	0.6256629724928926
GOLT1B	0.5701270587573456	-0.06056298546849397	-0.2235492625681979
GYS2	1.632268215499513	-3.321928094887362	-3.321928094887362
LDHB	0.7075187011764571	0.6012010332208466	-2.7366965277795305
PRKAB1	0.19653046088879442	0.413158623897747	-0.2819776360996967
CMAS	0.28807750668481213	6.071021531600632e-05	0.1096224073583513
HCFC2	0.07001457972012648	0.13493715632769776	0.20442587759631287
ST8SIA1	0.38404524433397325	-0.04999259328534074	0.041331082081880924
CLEC4A	0.6960567666732889	0.34372734713210074	-1.2831468139528983
C2CD5	0.23418921218552438	0.403652952840036	-0.3203036154812071
RAB35	0.17951241207307422	-0.002363644279575858	0.22544269234322972
PHC1	-1.5430275021176478	0.9571590168244116	0.021980691963511333
COX6A1	-0.29815525037505886	0.4054592501573231	0.21685569583896339
AL021546.6	-0.29216738336634007	0.423563616495261	0.19167545443103234
RFX4	0.1677253545149014	0.38642788795013183	-0.20164073714273584
RIC8B	0.1553923986720661	0.24051604338605406	0.00699498874799839
SRSF9	0.2586272135277855	0.27894186047725095	-0.16754653830074182
FGFR1OP2	0.382616742319022	0.40500267120621636	-0.5730283599725176
KLRB1	1.632268215499513	-3.321928094887362	-3.321928094887362
COL12A1	0.3662800025747809	-0.3958274558421246	0.3229917099335826
BTN3A3	-0.5666691198628079	-0.17873508855330125	0.8002053030341337
TDP2	0.11837193863718433	0.3177919479310459	-0.04681765248327725
FRK	-0.020186190584533494	-1.7519437273659886	1.012206127852159
DSE	0.52442972072738	0.2268217529875255	-0.5324470250949047
RWDD1	0.23738084176591884	0.06186730945392861	0.1074649500187129
RSPH4A	0.04984516136710787	0.5296875369107216	-0.2841423226523336
MAK	0.5320567918989606	-0.13250731786863781	-0.0865592431088984
PAK1IP1	0.2896953932937746	-0.007096111600940991	0.11439956085674406
GCNT2	-0.8623518152904448	-0.49451030500698395	1.0286697710094022
SMIM8	0.13486207686693638	0.6185585412788659	-0.5849514569328882
NEDD9	0.37421521420305487	0.20688374895198808	-0.23501988468445065
CEP85L	0.2739484781920301	0.15453429449809014	-0.03235144376150228
ADTRP	0.9049265022712473	-0.6074890745054687	-0.37479895994172296
ASF1A	0.16897823674131132	0.28324327712919456	-0.06068240481684453
MCM9	-0.22142475646957505	0.30840626642630337	0.26776717761071217
FAM184A	0.6420989220109456	0.1264271805054373	-0.6263462433821487
RNGTT	0.31032526659407983	0.06318411151095847	0.021826050623059888
MAN1A1	0.18938116582245804	0.14896756685607357	0.07169373812770184
GABRR2	1.2732372964447565	-0.35297698068031275	-3.321928094887362
SERINC1	0.3141458846791702	0.3029831724834057	-0.2809798542328333
HDDC2	0.6415682251499039	0.1869665730210364	-0.7331035134946653
TPD52L1	-0.09205402089420685	0.632656586056412	-0.3015208003252986
HINT3	0.13770851221681654	0.07552902220044493	0.19672830721008702
NCOA7	0.04380588910609715	0.2834611834257431	0.07321563727760093
FAM65B	0.4174774753133467	0.06784194497774625	-0.12616774480843512
SASH1	0.08477573676456854	0.49982939161233997	-0.2767808317725791
UST	-0.10094732022420072	0.10270637804125536	0.37160743447882294
FBXO5	0.25723888037929676	0.02364765664256109	0.12205579853587216
MTRF1L	-0.4490998139530953	0.39235793528507734	0.327645273652715
PPARD	0.16529780494675073	0.12211910668125994	0.12468568714334166
FANCE	-0.2231519972588531	-0.45863058716755795	0.7787398471245488
SLC26A8	0.6011046533998253	0.44968637723732036	-1.26056975538117
MAPK14	0.02737256573466195	0.031970625068199914	0.33163406586264854
KCTD20	0.30035004560217177	0.24140023419717324	-0.17394192302267875
STK38	0.23254337189071503	0.12404948926946184	0.05005738692612148
SRSF3	0.20801487349966447	0.38324677274899394	-0.25045973244806163
SOD2	0.3015458423723748	0.5846043832154508	-0.8162708371779297
MRPL18	0.28638809228388085	0.05053947692986176	0.06317813369263796
MCM3	0.8294505530276747	0.39048697421233547	-2.236804375956262
RNF8	-0.04714204405868992	0.18963145217424435	0.2529919606528262
PHACTR1	-0.11297307695688641	0.2277099756312292	0.2682483823218765
MDGA1	-0.030753473835217864	-0.6453874739068844	0.7499804391558763
ICK	-0.18739520687381742	0.6623490709786717	-0.2529948338926247
FBXO9	0.3749014577716946	0.021429465313894853	-0.017001851752970316
CD83	0.9196105133077437	-0.8527319099490673	-0.22657702975863994
MDN1	0.03203628799804054	0.19909346610180267	0.17577235865604046
GLP1R	0.07125499567134848	-0.21141826739242817	0.47059623653090443
SAYSD1	-0.7719152587112816	0.16149772095226197	0.674381887842828
BMP5	-0.8616022431742942	-0.7716437502136037	1.1136400107070514
BACH2	0.10891102383693332	0.3291967943406046	-0.05099205599295473
RBM24	0.09081011508356392	-0.274424897982324	0.4939056669924233
CAP2	0.49267626303311757	-0.10194872034451968	-0.05713069630359663
ZNF451	0.23225977427731653	0.47382737299415933	-0.4411689460658698
BAG2	0.06226106481990503	0.059030158318058114	0.27992759293838587
RAB23	0.024463420919905977	0.43474543602669136	-0.10279620114103752
TSPO2	0.7091676758060719	-3.321928094887362	0.646291105687379
FHL5	0.842315106977	-0.36992727957854393	-0.44761596384803404
FBXL4	0.023836105232079564	0.6159606292479195	-0.41357113353203917
CCNC	0.4816825027534102	0.04962043325180528	-0.20317598731814998
E2F3	0.18558036613634407	0.4211696053251064	-0.27978641941016874
ASCC3	-0.06780390063676837	0.6836051302795736	-0.4348660289509612
BVES	0.33776066290614226	-0.4776125394432553	0.3983957652681437
COL9A1	-0.2138271166140202	-1.666623628669432	1.0859436312472295
MED23	-0.11764295772400554	0.2640706088075018	0.23566033288356542
WASF1	0.4918455373572954	0.2593701054464146	-0.5211806137215593
GPLD1	0.4042135441870817	0.5140594191732143	-0.8662526337563128
ALDH5A1	0.23864462240660766	0.3576319634582058	-0.2536092845667457
AIM1	0.5792772023162464	0.04237749118613135	-0.36570415532374295
VNN1	-0.032173533330405	-0.827059485368224	0.8142445856346122
ACOT13	0.17530223997848438	0.41017766156448565	-0.2481942048513781
SMAP1	0.07468100153018263	0.4785947442256164	-0.2285604880970568
RPS12	0.587234333981178	0.7191361464761905	-2.723181464358231
C6orf62	0.12722536127979128	0.2948558752751784	-0.027606663670262467
B3GAT2	0.32208576822226886	0.2724025566232508	-0.24802936021759603
GMNN	-0.382726270783166	0.32941329711634487	0.3522058263124999
EYA4	-0.46830846942258686	0.24916335236059217	0.4737045777366285
SOBP	0.1123598407499	-0.010376085847895714	0.29416061157693124
NR2E1	0.1043457373575788	0.3090680791098317	-0.02021450767482599
SNX3	0.34037321773130375	0.03300520493196739	0.015461541533303796
HBS1L	0.14118350752910103	0.2942417583741703	-0.04253073071478081
TRIM38	-0.010449555432737984	0.33552084003223404	0.06403303878521133
PEX7	0.2536536194236281	0.14503990330986638	0.0029057887206542774
ZBTB24	-0.09535806072421081	0.6234934213916932	-0.28040660756297203
FIG4	0.3395748737299437	0.36829187659394497	-0.42702746167686634
PERP	0.39980316153733314	-1.7324227871405933	0.7482258904973704
KIAA1244	-0.10755708229931293	0.4030035360536372	0.0698173164543543
SLC16A10	-0.016800917325819446	0.2439769246036353	0.17290386816355416
HECA	-0.010031621097787284	0.164794884096029	0.24600983507393046
GPR126	-0.4164146932966625	-0.6971682579353536	0.9515385297423852
PHACTR2	-0.05712475696959807	0.0705395376010449	0.3659308549881754
EPM2A	0.4496559711055446	0.018359124388193662	-0.11797748949865428
SLC39A7	-3.321928094887362	0.4552683599082715	0.8710252490894845
SLC22A2	-1.9262859036210704	0.5833254435637659	0.6216139695685525
PHF1	-3.321928094887362	0.5549147720982788	0.7915375105367823
CUTA	-3.321928094887362	0.8026222518073051	0.5417441448242912
PACRG	0.1410319747165809	-0.1566031781728044	0.3787019465657655
QKI	-0.022649093619949347	0.46845507591852664	-0.10167621792791107
PDE10A	0.10537084767714233	-0.03192713932788891	0.317438658815401
MDFI	-0.5315312336172412	-2.576478305247877	1.2871946314627227
TFEB	-0.12412629923456457	0.3652793410056096	0.13002073498947558
SMOC2	0.908390717628046	-0.6244160054644442	-0.3689105419549227
CCND3	0.3582175997843354	0.1333510788442522	-0.11822532505939087
