	m_Hum-Chimp	m_Hum-Rhesus_Monkey	m_Rhesus_Monkey_Chimp
PDE8A	-0.8884053022319165	0.18984690960356865	-1.0782522118354851
CLCN4	-1.2981715715200384	-0.09084513503180425	-1.2073264364882341
NLE1	-0.42198080558585094	0.11284425701171852	-0.5348250625975695
SDHA	-0.5100734708518804	0.7180938787071938	-1.2281673495590741
SMARCE1	-0.20669406905629373	0.47324775239745964	-0.6799418214537534
FNDC8	3.0279796955835088	3.0279796955835088	0.0
GSDMB	0.49112732232763134	6.792304000810301	-6.301176678482669
KDM5A	-0.578418751037332	0.3680489643271394	-0.9464677153644714
ADAM11	0.1347012205378948	0.13118306925152246	0.0035181512863723396
PPP2R3A	-1.053474153821826	-0.7803144622379943	-0.2731596915838317
FERMT2	-0.766423105468176	-0.41236821210306207	-0.354054893365114
ABCB11	0.0	-0.7089449945928141	0.7089449945928141
DHRS9	-0.05358185309074792	0.5055952036220867	-0.5591770567128346
CD5L	0.0	-6.6682589243912	6.6682589243912
PTGS2	5.966283586576113	6.569268244830606	-0.602984658254493
IGF2BP2	0.5003531311726901	1.3913346422589168	-0.8909815110862267
MAP3K13	-0.32129503829221084	-0.8148300497266789	0.4935350114344681
ST6GAL1	0.6433408423785618	1.5299694503626546	-0.8866286079840928
TBX21	-0.9214699164056396	0.8621623957822628	-1.7836323121879025
FRY	-0.5206178575976335	-0.7129417534157048	0.1923238958180713
PICALM	-0.4587788430024249	0.12614083682685173	-0.5849196798292766
NSF	-1.6302970461988253	-1.4210319426030895	-0.2092651035957358
GLI2	0.4807401291490828	-0.05337788656603726	0.5341180157151201
CLASP1	-0.8957484264655031	-0.12010026588027678	-0.7756481605852263
MRPS34	-0.009819533642726697	-0.5459142051313481	0.5360946714886214
NOTCH3	0.9315857954631523	1.5181051855809322	-0.5865193901177799
CLNS1A	0.6085678620566082	-0.11506410407096279	0.723631966127571
PPP2R2C	-1.5399999211851867	-1.0329398777823888	-0.5070600434027979
TEAD2	0.582513042600314	-1.4272507631412763	2.0097638057415903
EED	-0.5864755155196653	-1.282581197729023	0.6961056822093576
CDHR2	-0.18219411678150466	-0.38110539283260114	0.1989112760510965
SNCB	-0.6909261014580221	-0.18530929632207993	-0.5056168051359422
TSG101	-0.4615597341885094	-0.3676682401440825	-0.09389149404442687
C17orf85	-0.6097624302924469	-0.13098460056172812	-0.4787778297307188
ATP2A3	1.2315760174098296	0.7719160822787243	0.45965993513110526
CA12	4.75332001121454	3.5987060000960533	1.1546140111184862
MGLL	-0.07926100941211	-0.38508860621553165	0.30582759680342164
NTN4	0.283102231942407	-0.35023582311190715	0.6333380550543142
BCS1L	-0.9404672509186751	0.4631256809465212	-1.4035929318651963
NUAK1	-0.3912103001935687	0.6927737307526289	-1.0839840309461977
DPP8	-1.342238072633429	-0.9405822991454764	-0.40165577348795267
SLC24A1	-0.003805579603379794	2.1921802524193863	-2.1959858320227656
ZNF532	2.1498654649824678	0.07671314872920298	2.073152316253265
SCARF1	0.44610460193041446	-1.0736753846407936	1.519779986571208
LMAN1	-1.2813742331787061	-0.4975843698324329	-0.7837898633462732
PTPLAD1	-1.1608720724326265	-0.6197837614173203	-0.5410883110153062
IPCEF1	-1.676306642887264	-2.0452733277098742	0.3689666848226102
ZZEF1	-1.1682457480769282	-0.97871833478768	-0.18952741328924816
NOX3	0.0	-0.9220506530030326	0.9220506530030326
ENO1	-0.01474177372314145	0.6920781507947851	-0.7068199245179265
SLC12A1	-2.5790095382243865	-4.280585202564472	1.701575664340086
MYDGF	0.07757143201789418	1.3622349417761033	-1.284663509758209
ANO8	0.559367430068197	-0.551320103190645	1.110687533258842
TUBE1	0.5785829376565124	0.7995407290714507	-0.22095779141493832
ARHGEF10L	0.017133601303601864	0.11323453775352288	-0.09610093644992102
TXK	0.6023670479031475	1.0186100405961822	-0.41624299269303466
WSCD2	-1.058366110774159	-1.160903671160919	0.10253756038675998
KCNQ2	-0.7450405577969087	-0.46516330983417264	-0.2798772479627361
TACR2	-1.953563544285297	1.7810877314976827	-3.73465127578298
ACTR6	0.03368713197970141	0.6486725711657702	-0.6149854391860687
TIPIN	0.2780315574572261	0.2459816286225367	0.03204992883468938
SRI	0.35443291725561643	1.5547645582994978	-1.2003316410438813
EIF4G3	-1.1260698884995337	-1.7818036165947566	0.6557337280952229
NUP37	0.059339805865034734	0.4112755280759304	-0.35193572221089564
SEMA3A	0.9262282720682331	-0.07666979844653232	1.0028980705147654
GTSE1	0.2152336663142903	0.04230491288979121	0.1729287534244991
SEMA3C	-1.3700693439098437	-0.5219441416620008	-0.8481252022478429
TTC38	-0.5630951785970018	1.315854719857568	-1.8789498984545698
ACAT1	-0.023377771445664663	1.0536787457241132	-1.077056517169778
GRAMD4	0.007403059790444644	0.7616271852811298	-0.7542241254906852
CELSR1	1.1559785638298299	-0.1480570858135771	1.304035649643407
WNT8B	-2.8060881346935505	-1.231946058136493	-1.5741420765570573
ZNF638	-0.5608328534069891	-0.006063902965283141	-0.5547689504417059
SLC25A40	0.19398896407677313	-0.3623603749030875	0.5563493389798606
TIMM21	-0.004404227255997206	1.0201006816985467	-1.024504908954544
ADD2	-3.735075652419385	-0.21947961368433888	-3.5155960387350462
RASAL2	-0.24335903286560212	0.4629820687027819	-0.706341101568384
VPS9D1	-0.5331391240227425	-0.5038616917680798	-0.029277432254662727
MARK3	-0.42909054829553117	-0.22773382675615395	-0.20135672153937723
SLC25A3	0.0319583416058844	-0.03764252750596775	0.06960086911185215
FNDC3B	-1.7893687159049563	0.04807928179069343	-1.8374479976956497
FOSL2	0.12026987058707661	1.388717104313315	-1.2684472337262385
CACNG5	0.0	0.0	0.0
CACNG4	-2.3383115070516522	2.470992312602903	-4.809303819654556
FRYL	-0.7925849610470963	0.2619886267743339	-1.0545735878214302
TMEM131	-1.3209504393079428	-1.5820576514197544	0.26110721211181165
FSCN1	0.4800332410867929	-1.409863180002346	1.889896421089139
ACTB	0.8002614495446387	12.861323248704041	-12.061061799159402
MOCOS	-0.13606434112672705	0.006028726539372031	-0.14209306766609908
PLD1	1.67314066210306	0.39117686288763887	1.2819637992154211
ATP12A	-0.7075557117724292	-0.5860841607194818	-0.12147155105294738
WDR62	1.6178526510961868	2.81470878354273	-1.196856132446543
DLG1	-0.8315993059851818	-0.2652288274160526	-0.5663704785691293
RAB7A	-0.8020281588810736	-0.3102198973343757	-0.4918082615466979
BCAP29	0.315537051063532	0.03071522516479419	0.28482182589873783
SEC31B	-2.1666060552090203	-2.5784790398767923	0.411872984667772
SART3	-0.3756111172340084	-0.26020773036903133	-0.11540338686497709
ARHGAP15	0.5809924713746986	0.890888958208399	-0.3098964868337004
PAX2	3.9713550141521217	3.0602246427485613	0.9111303714035603
EXOSC7	0.5436869720554762	1.9532544171424027	-1.4095674450869264
KIFAP3	-1.078843838927571	0.3265357164150773	-1.4053795553426482
MKRN2	-0.9622938388567785	-1.2454425040811152	0.2831486652243367
MCM6	0.5908075293660664	0.4645701150081267	0.12623741435793967
REXO2	-1.0453991250291983	-0.03922624631209981	-1.0061728787170985
RBM7	-0.4328826334666065	0.15852113419310587	-0.5914037676597124
RBMS2	0.11945041294296388	-0.20527430862272134	0.3247247215656852
BAZ2A	-0.742077344725832	-0.2643139172759712	-0.4777634274498608
PTPN23	-0.20347391362146539	0.27761529761394677	-0.48108921123541215
MLH1	0.12750376412509734	2.0866186877503363	-1.959114923625239
UNG	-0.3011011196462139	0.9230617986136185	-1.2241629182598324
FMO4	-0.14313230883514594	0.08306829843719044	-0.22620060727233637
KLHL20	-0.3512776619759066	-0.4814533047854548	0.1301756428095482
RGS11	-1.1862199239032152	0.899505813188435	-2.08572573709165
SLC46A1	0.33812883667639104	-1.3371414329433895	1.6752702696197805
PLXNA2	-0.5915342918727804	0.430850897076847	-1.0223851889496274
SPAG5	-1.8036437780310632	-0.6350579790170346	-1.1685857990140285
ANKRD13A	0.35660910811074764	-0.0709035456326772	0.42751265374342484
TPD52	-0.040731079048440755	0.34488537052506985	-0.3856164495735106
ACACB	-1.4878451203904923	0.1359606966373601	-1.6238058170278524
TRAF4	0.9665295697012386	-1.2247140797977472	2.1912436494989858
PAG1	-1.285233073300852	-0.09580708221374767	-1.1894259910871043
GPATCH1	-0.38049717664520877	0.9216882244957878	-1.3021854011409966
ICAM3	2.7428489204217756	1.044536802223515	1.6983121181982606
NT5C2	-0.17324783680201072	0.5254738084389183	-0.6987216452409291
MCAM	1.6542448031460504	1.6562720638970712	-0.0020272607510207763
GPC4	-0.06839365953938437	0.8609002901994813	-0.9292939497388657
MBNL3	-0.20783113344403753	0.0844711785205438	-0.29230231196458134
CAMSAP3	-0.32269941596869933	1.6693568710666935	-1.9920562870353928
RAP1GAP	2.61292327438216	2.9104527954446655	-0.2975295210625054
XAB2	0.4661672846743299	1.1375762778334195	-0.6714089931590896
STXBP2	1.367053542299589	1.7858733353142489	-0.41881979301465977
MAP2K7	-0.5693464476346355	0.16823922045504336	-0.7375856680896788
NMRK2	2.0844419755403116	1.5296197187143807	0.5548222568259309
DGKD	-0.7097180020680343	0.047844193195829554	-0.7575621952638638
CTTNBP2	0.8082142486292874	0.027493062049339656	0.7807211865799477
ACTL6B	-3.6195440875937686	-3.1102922428416466	-0.5092518447521222
RARB	-1.6493752481042687	-1.574525606001548	-0.07484964210272071
TOP2B	-0.6351855373321298	-0.22604240842597	-0.4091431289061598
TM9SF3	-1.1667517690763791	-1.3153473598670846	0.1485955907907055
NFKB2	-0.012909656636187705	-0.5683293658354263	0.5554197091992386
UBE2T	0.6221327418165492	1.9595861959180798	-1.3374534541015306
PPP1R12B	-0.9263468030886282	-0.03631690014336897	-0.8900299029452592
DNAJC10	-0.034048133689429605	-1.3090601977143637	1.275012064024934
GTF3C1	-0.5513086706880275	-0.6392703108420026	0.08796164015397512
IL4R	0.3160986915942341	-2.2083821672611927	2.524480858855427
USP33	-0.4143594284083285	0.5328845499407882	-0.9472439783491167
PAK3	0.5477339106498855	-0.4789957300390022	1.0267296406888877
CAPN6	0.3603077802990797	0.1693989774746445	0.19090880282443523
DCX	0.0	0.0	0.0
SNRPA	0.2877473653692233	0.476501128652588	-0.18875376328336468
SPAG6	0.29361031291883033	-1.8345637406738255	2.128174053592656
EXOSC5	0.3040707599776935	0.5673970841099036	-0.26332632413221013
DYNC1I2	-0.5198761681375537	-0.32907672637678864	-0.19079944176076502
APBB1IP	1.1303746894505164	0.623948893658048	0.5064257957924685
FAM76B	-1.1201093187524154	-0.7796473041761445	-0.3404620145762709
SIRT6	0.6809310479427042	0.3294586056811424	0.3514724422615618
TYR	-1.2051516266225302	0.0	-1.2051516266225302
POLD3	0.02168347057149722	-0.9737886566924727	0.9954721272639699
ACTN2	-0.3684203318900039	0.258771683424186	-0.6271920153141899
CAPZB	-0.12679147619639686	-0.016751779281097612	-0.11003969691529925
GPR137B	-0.6096838102165396	-1.106772437842439	0.49708862762589945
NAALAD2	1.1364005370128798	-1.156948118162776	2.293348655175656
JADE1	-0.5025943095779555	-0.21520966175071798	-0.2873846478272375
SLC25A43	0.3520826626745732	-1.8302748100591084	2.1823574727336816
UBE2A	-0.46276136405910595	-0.12915108944489173	-0.3336102746142142
FGFR1	0.15616101072222843	0.41962211303445507	-0.26346110231222664
FKBP6	0.0	0.0	0.0
SMC1B	1.3659229842390845	1.3659229842390845	0.0
FBLN1	1.9243146966900113	1.6878576855154188	0.2364570111745925
ITGA8	2.6101247918433472	1.6125248473754321	0.997599944467915
CST7	0.20869744580473837	1.4098442878854112	-1.2011468420806728
MAP2	-0.9173998352243675	-0.08850896543401943	-0.8288908697903481
PIAS2	-0.9483076717793528	-1.0798914373987314	0.13158376561937857
AMPH	0.8101199855709902	1.1968730262568361	-0.38675304068584593
ARAF	-0.12716113633052828	-0.10810192523243423	-0.019059211098094053
MCCC1	0.06190105578717997	-0.12835933128305577	0.19026038707023574
LAMP3	2.5260103679763803	0.4323037213088148	2.093706646667566
FAP	0.44874128252469525	-1.1219714497467552	1.5707127322714505
NEBL	0.21394240782062424	0.12162455789584459	0.09231784992477965
ACER3	-0.6885192514969838	-1.9264549281943744	1.2379356766973906
UBE2K	-0.9110086801263924	-0.72991765604809	-0.18109102407830235
PIK3C3	-0.7705736788751674	-0.3521667823139447	-0.41840689656122265
N4BP2	-1.333388414099169	-0.8076102106481348	-0.5257782034510343
C12orf5	-0.006912929126847267	0.13796348398648117	-0.14487641311332844
TULP3	0.3728372611842419	1.623458345695068	-1.250621084510826
SYNJ2	-0.4033033644497226	0.30168260961819326	-0.7049859740679159
ADCY2	-0.1733304139565508	-0.3021787811284202	0.12884836717186943
PPP2R5C	-0.9141955198331013	-0.7720475754793226	-0.14214794435377875
RBFOX1	-1.2453746443454374	-0.4612263937563865	-0.7841482505890509
GNB1	-0.04392636174921982	0.3810261709043248	-0.4249525326535446
HOXA9	-0.947841794744348	-1.5144057693007733	0.5665639745564253
EDN1	-0.6371721783686528	1.1506071885254268	-1.7877793668940796
MLLT10	-0.4895005192648627	-0.11760200760543782	-0.3718985116594249
ZCWPW1	-0.6149401744508869	-0.40061845577528654	-0.21432171867560035
ADCYAP1R1	0.4344180071397956	1.5175666741112683	-1.0831486669714727
FGF20	0.0	0.0	0.0
ITM2A	0.5099200417922543	1.193075980118227	-0.6831559383259727
NRD1	-0.4088117527580639	-0.3643313054468216	-0.044480447311242344
VDAC3	-0.456226452997047	-0.4620866334148701	0.005860180417823102
PCM1	-1.1519282444694232	0.26268458032070896	-1.4146128247901322
TNRC6C	-0.29747773449913684	-0.7881678001764909	0.49069006567735407
CBFA2T2	-0.6896432912275063	0.6534895567769201	-1.3431328480044264
BRINP1	-2.1182894988255194	-1.788736853418914	-0.32955264540660534
ITCH	-1.1585752719421745	-0.2255291054316011	-0.9330461665105734
PKD2L2	-0.8037559809187422	-5.067343113925134	4.263587133006393
TP53INP2	-0.08780352673978875	-1.560083515031498	1.4722799882917093
SDF4	0.3665312010906039	-0.32455467311051933	0.6910858742011232
MYH7B	1.5253826303216007	0.9792771806966787	0.546105449624922
BPIFB2	0.0	0.0	0.0
TP73	0.0	0.0	0.0
TOLLIP	-0.23394800590087605	0.2028725012545971	-0.43682050715547316
UBE2D4	-0.6647674262442607	-0.5598616628530149	-0.1049057633912458
CLUL1	0.0	0.0	0.0
RUNX1T1	-0.7234800547206577	0.08492961207707195	-0.8084096667977296
CDH17	0.019802360164804966	-1.4974150902173635	1.5172174503821685
THOC1	-0.3153227334158082	0.12235003363307051	-0.4376727670488787
FKBP7	0.3423407204906477	1.7341094890327562	-1.3917687685421085
OSBPL6	-0.31934708211178453	-1.0163137698933502	0.6969666877815657
SLC1A3	-0.5045379969588089	-1.799683442153924	1.2951454451951152
XRCC5	-0.48790675730928346	-0.26083821107456284	-0.22706854623472061
LXN	-1.4802282117336665	-0.24412636692537326	-1.2361018448082932
SP140	1.7566018399371817	3.8216455949977295	-2.0650437550605476
MKNK1	-0.0892595601453694	0.7615209887417214	-0.8507805488870908
TNS1	-1.145780503923672	-0.10024711501927275	-1.0455333889043992
REXO1	-0.055412947412879276	0.3495565360972215	-0.40496948351010076
SAR1A	-1.063080583881372	-0.33513920142383036	-0.7279413824575416
CDC14A	-1.3831415865260124	-0.31893524910728255	-1.0642063374187298
RAPGEF3	0.11532828477885904	0.9598834186869225	-0.8445551339080635
CEACAM1	-0.03873793856974128	1.9025420582599986	-1.9412799968297398
SENP1	-0.6824203199834535	-0.27682054799517086	-0.4055997719882827
DUSP13	-0.4110297695931955	0.5862028124847889	-0.9972325820779844
CIC	-0.17472660249407568	-0.18889613595996657	0.014169533465890893
LIPE	0.1429243963024458	0.1480276452538254	-0.005103248951379591
PAFAH1B3	-0.8311256267168723	1.3488025752774604	-2.1799282019943327
OPHN1	-1.139324529749275	-0.5112481872638059	-0.628076342485469
AFM	0.0	-0.9769281378229029	0.9769281378229029
KIF22	0.45751094489228716	1.9573687077619772	-1.49985776286969
SCGN	0.0	0.0	0.0
LRRC16A	0.06534805049929648	-0.24220921769421544	0.3075572681935119
PGM1	-0.42749069126042194	-0.6763085041646928	0.24881781290427085
DDX1	-0.41228818552054847	-0.7842452675894833	0.37195708206893485
DNM2	-0.4924694496704145	0.589752163835171	-1.0822216135055855
EPB41L2	0.7843349325878064	0.5830518740448092	0.20128305854299722
RIMS1	-0.12251696783337107	0.19116933125985003	-0.3136862990932211
MOXD1	-0.5215873835991202	0.47710108467042334	-0.9986884682695435
STX7	-0.7993997234343491	-0.19636960299305262	-0.6030301204412964
RABL2B	-0.6501046685223881	-2.213066396209256	1.5629617276868681
KEAP1	-0.42017307521175873	0.03086083846050869	-0.4510339136722674
DDX43	3.190106482691784	2.356823703977569	0.833282778714215
PTPRH	0.2576643098658753	-0.6825009532148272	0.9401652630807025
DCT	-2.4347045878696805	1.2701006499333132	-3.7048052378029936
SLC35C2	0.13226391232618795	-0.5379911944431894	0.6702551067693774
CRYBG3	-0.577288727335949	0.6303810056225974	-1.2076697329585464
EPHA6	1.4370271818406724	1.715428224235207	-0.27840104239453467
SCTR	-4.386867264730036	-3.724061578626242	-0.6628056861037941
RFX3	-0.000782353452329243	-0.2946610481439076	0.29387869469157835
RIF1	-1.0146255514703633	0.30109967161123885	-1.3157252230816021
RAB21	-1.1439642695794934	-0.8182996382273888	-0.32566463135210455
SLC4A4	-2.244002453633435	-1.2271016684397094	-1.0169007851937257
SMARCA2	-0.053444694451120434	-0.3326578686540671	0.27921317420294667
RDH8	0.0	0.0	0.0
SESN1	-0.5094803368701779	1.4064187783828803	-1.9158991152530582
MID2	-1.368245567031897	-1.0898191882664001	-0.2784263787654968
PIH1D3	0.0	0.0	0.0
COL5A3	-0.07816205555019717	-0.859212319789854	0.7810502642396568
SRCAP	-0.6270847777731978	0.07693599626223069	-0.7040207740354285
KIAA0020	0.07513081213402906	-0.09245160741987757	0.16758241955390663
CHRNA3	-0.5076833489682694	-1.2484934866345774	0.7408101376663079
KCNN2	0.7112794141202881	-0.7181891958555462	1.4294686099758342
CNOT4	-0.6177186017422507	-0.2119872837338228	-0.4057313180084279
PSEN1	-0.9667796110952329	-0.4835565214950792	-0.4832230896001537
CPOX	-0.6570610757553155	-1.5106820385830524	0.8536209628277369
CLDND1	-0.2333516276208094	0.12822668338086274	-0.36157831100167215
MOK	2.0595274044240224	1.6907951174098719	0.36873228701415073
HSP90AA1	0.1706061825061358	0.46135218518142196	-0.29074600267528616
RBL1	-0.023144709990172707	1.0093049552742874	-1.0324496652644601
DLGAP4	0.6661106934951979	-0.25267389371072735	0.9187845872059253
IGSF9B	-1.1903885774740068	-0.6629903542879041	-0.5273982231861027
NDC80	-0.40878851473853106	-0.7092374113906489	0.3004488966521178
AP4E1	-2.0182610311270186	-0.9955670360138957	-1.0226939951131229
RSBN1	-1.0416726380915362	-0.5291301069414658	-0.5125425311500704
MAGI3	-0.13580921324050754	-1.057626041060593	0.9218168278200856
AFP	-1.2127164019774312	-1.4414361470967814	0.22871974511935
COL4A4	2.047251905159981	0.9559788369979776	1.0912730681620033
TCF7	0.9575291681670537	0.739361439815112	0.2181677283519417
OSTM1	-1.4426762729591829	-0.006349061056456051	-1.4363272119027268
CDH7	-0.24701669687182415	1.6962757938408382	-1.9432924907126623
IMPG2	-0.8525109922199535	1.5561170940662854	-2.408628086286239
PCNP	-0.3755796190796863	-0.25419252761188105	-0.12138709146780524
EXD2	0.24795547513252547	0.010335585176271422	0.23761988995625405
ARG2	1.7762147848019811	4.051348069531729	-2.2751332847297476
MEF2C	-1.0619678038988773	-0.6803370527352861	-0.38163075116359124
PTPRC	0.6064293991379093	1.1940590474755233	-0.587629648337614
CACNA1S	-0.26836460218359015	-0.2850905402796293	0.016725938096039172
PKP1	2.1270925255831297	2.9258556136885883	-0.7987630881054583
UBA5	-0.900550835085328	0.4264293527913656	-1.3269801878766936
STK17B	0.03257731654296059	0.9039827340286783	-0.8714054174857178
CDC14B	0.9172858108543724	0.1547604848015598	0.7625253260528126
LRP2	-1.538791015578988	-1.7719964001413822	0.23320538456239426
JMJD4	-0.007128785584767705	-1.0320341791423813	1.0249053935576136
DUSP12	-0.19880124007733713	-0.857014731788003	0.6582134917106659
AACS	-0.9280299570155295	-0.5806147021765868	-0.34741525483894264
KIAA0141	-0.6936599238583803	-1.3784200478011464	0.6847601239427661
SLC13A1	-2.4799832777525426	-3.5381594375147176	1.058176159762175
CADPS2	0.3738182094391256	0.5191727265881609	-0.14535451714903536
PCDHB4	1.32101107029905	-0.4528985947921269	1.773909665091177
PCDHA6	-2.376062512889657	-4.0675723222373215	1.6915098093476646
PCDHGA2	0.18318481695021038	-0.4242040184641591	0.6073888354143695
HSPB11	0.41827176315021397	-0.26401768620874044	0.6822894493589544
PHLPP1	-1.1110361318880169	-0.28509150022731955	-0.8259446316606973
ATP8B1	1.5760208760188907	0.965773275224691	0.6102476007941997
IL12RB2	-2.1667348986612525	-0.2902101854596446	-1.8765247132016079
SMARCD3	0.5693334061900241	-0.4403958684428311	1.0097292746328552
WDR70	-0.3440085985511896	0.8500231603088837	-1.1940317588600733
FYB	0.6233314635973306	1.172957966709085	-0.5496265031117544
MPP4	0.02471364525591868	-2.783118235800813	2.8078318810567318
STRADB	-0.10467994223676769	-1.3346250475481662	1.2299451053113986
BZW1	-4.14691153735621	-2.7099594467097807	-1.4369520906464297
PGR	0.9119410797897058	1.5852321477051325	-0.6732910679154267
C1QTNF3	0.6115510975174243	0.1014259762602272	0.5101251212571971
ME2	-1.0664259030302405	0.20327885094247744	-1.269704753972718
C5orf22	-0.6057823187416584	-0.45085737177821006	-0.15492494696344838
CCNT2	-0.9516053535034743	-0.42862153930619584	-0.5229838141972785
FAM135A	-0.8167174228639698	-0.6140546882446776	-0.20266273461929218
COL19A1	-1.2663257873601883	-1.3060535886418767	0.0397278012816884
EPB41L3	-0.21363325399315292	-0.6181207836193914	0.40448752962623846
COBLL1	0.7215715278311978	0.13961762037080705	0.5819539074603908
DLG3	0.5716191740061485	-0.37448146787718706	0.9461006418833355
KCNK2	-1.4398469768585298	0.7751749362442385	-2.215021913102768
SERTAD4	0.35419176258471996	5.629580050494134	-5.275388287909415
TRAF5	-0.24714591956712573	0.032226626034918215	-0.27937254560204394
MRPL22	-0.13163126547007575	0.47416783010572683	-0.6057990955758026
GEMIN5	-0.5842471477299336	0.09319270819933312	-0.6774398559292667
OPRK1	-3.2671420593260363	1.6650971065176698	-4.932239165843706
NFE2L1	-0.47342786092029776	0.3759074040030761	-0.8493352649233739
SEMA5B	2.2471170870868584	-0.9581286198931183	3.2052457069799765
GSK3B	-1.4726089578334927	-0.5478762395718455	-0.9247327182616472
ITGB5	-0.40951782563367356	-0.17094350120055157	-0.238574324433122
ERC1	-1.091085314996087	-0.05249406799590739	-1.0385912470001797
XPO1	0.0519995826911126	0.3666648642995787	-0.3146652816084661
RNF13	-0.6896150623919537	0.20399270828933602	-0.8936077706812897
TRPM3	-0.10568169667665717	-0.6073363778888432	0.501654681212186
PALB2	-0.006450249477869541	-0.28692231854232686	0.2804720690644573
DOPEY1	-0.6442830731372751	-0.18520262243518681	-0.45908045070208825
LYRM2	-1.203123043786407	1.035250609160105	-2.238373652946512
BCKDHB	-0.09686052757933528	-1.137687934608289	1.0408274070289538
KAT6A	-0.7724792655016213	-0.4778369222405665	-0.29464234326105476
ZCCHC6	-1.3915921173343824	-0.05237511775987702	-1.3392169995745054
ULK2	0.8813688205159753	0.7164405914291381	0.16492822908683724
GRHL2	2.2314784903900446	0.6110015568862472	1.6204769335037974
TNPO1	-0.9608351348309387	-0.9816284729201818	0.020793338089243107
PLOD1	0.08263806374779836	0.19542903586205895	-0.11279097211426059
P2RX5	-0.5400909226951782	0.5975258780635819	-1.1376168007587601
ITGAE	1.6679244361138985	-0.18833589952773044	1.856260335641629
DIS3	-0.6299987578888784	0.5428303550785092	-1.1728291129673876
PIBF1	0.12430190915024042	1.2726937762436834	-1.148391867093443
TDRD3	-0.40603267085738626	-1.1045235905852993	0.698490919727913
PDS5B	-1.0614575266684767	-1.1367576536958515	0.07530012702737476
OXCT1	-1.206649046955282	-3.6815345768191055	2.4748855298638235
RRAGB	0.28239363003363316	0.28835640468688073	-0.005962774653247571
EPYC	0.0	0.0	0.0
CYLD	-1.9488071459382192	-0.762056197798409	-1.1867509481398102
SLC27A5	1.6129796318033105	-0.13501868418807783	1.7479983159913883
ZNF324	-0.8087506759771892	-0.36764243005878505	-0.44110824591840414
ZNF446	-0.09219297644682145	0.1079784047890402	-0.20017138123586165
ZNF264	-0.6001459378935152	-0.10492391917304289	-0.49522201872047233
RPS5	1.0458084040528526	1.1992122066115112	-0.1534038025586586
FAT1	0.6052257049332321	0.589016551626679	0.016209153306553148
YTHDC1	-10.072214352336484	-10.007023060779845	-0.06519129155663883
CHMP2B	-0.07926396486768361	-0.1383571819057634	0.05909321703807979
SMAP2	0.11976900629018061	0.5549620354212275	-0.43519302913104685
PPIE	0.011964217653218867	0.8705822783572756	-0.8586180607040568
ZMPSTE24	-0.8532970575166399	-1.275459360042528	0.42216230252588804
STARD7	-1.3338515391545576	-0.3167208667923527	-1.017130672362205
NOA1	0.8155252579378747	-0.14366297704501818	0.9591882349828929
REST	-1.335539145157525	-1.6187965471866717	0.28325740202914673
HAL	1.8079178194273757	2.4894836870542854	-0.6815658676269096
SSH1	-1.1604140803384428	-0.3799406158435552	-0.7804734644948876
GSTP1	0.22485085326093923	0.15296426109557082	0.07188659216536841
APLP2	-0.033285307868840874	0.19779297868441859	-0.23107828655325946
KIAA1467	-1.8405939054455565	-1.445142470564289	-0.39545143488126744
SLCO1A2	0.07433182765646706	-1.0175065663840057	1.0918383940404728
WBP11	-0.5508065541808582	0.253190489684199	-0.8039970438650572
EIF3I	-0.0794733867273596	-0.10551602370458468	0.026042636977225087
NKAIN1	-2.5075955964147276	3.6419454740294928	-6.14954107044422
COL16A1	1.857155505469033	0.16884499812691445	1.6883105073421185
TXLNA	-0.86618872244975	-0.7559925777370111	-0.11019614471273886
APOB	1.41489133890422	2.260777428453647	-0.8458860895494267
NCOA1	-0.9850672239120764	0.08499359127389017	-1.0700608151859665
AGBL5	-0.3433026268648858	0.9774714268876967	-1.3207740537525825
EFR3B	-0.12141803881370361	1.5851778254896236	-1.7065958643033272
KIF3C	-0.7600566667335227	-0.6766784563073105	-0.08337821042621218
RAB10	-1.372528333308253	-0.6073103894864698	-0.7652179438217832
GCKR	-1.2680110292234483	0.9712719261917067	-2.239282955415155
HADHA	0.06890037403431926	1.28177765063724	-1.2128772766029208
MAPRE3	-0.417180156768131	-0.41086235156086204	-0.006317805207268989
CAD	-0.4464677376650594	-0.5010536803235177	0.054585942658458286
CD59	1.0525559874777848	-0.10463073382643806	1.1571867213042228
CD82	-0.32900315693374793	-0.47677830137422816	0.14777514444048023
BCORL1	-0.20869977290100605	-0.7064956688392798	0.4977958959382738
ATRX	-0.730350950430549	-0.6482223032742933	-0.08212864715625567
TAF9	-0.6550687384436253	0.1620990424799933	-0.8171677809236186
FCN1	4.186107103486991	2.715103620780671	1.4710034827063203
MYNN	-0.35318631205407414	-0.06530557338051679	-0.28788073867355735
MECOM	-0.5558765119711051	0.7158257257047707	-1.2717022376758758
PREP	-0.5837361031715718	0.1046346751984153	-0.6883707783699871
HACE1	-0.6636403204883066	-0.016561850830489888	-0.6470784696578167
SEH1L	-0.9988187242749245	-1.331917886308494	0.3330991620335695
WDR47	-0.7975108270337588	-0.8364693406024308	0.03895851356867208
WDFY1	-0.6133429093051106	-0.339339423352631	-0.2740034859524796
OVGP1	-1.111148804549082	1.7825275035348973	-2.8936763080839794
SLC25A24	-1.4276904631068632	-0.19300978346870323	-1.23468067963816
MAP3K4	-0.41618138633526147	-0.08910356928041185	-0.3270778170548496
