	c_Hum-Chimp	c_Hum-Rhesus_Monkey	c_Rhesus_Monkey_Chimp
PGS1	0.009221324566055955	-0.07961242227124732	0.08883374683730327
PSMC5	0.15605602442966848	-0.31360977867402084	0.4696658031036893
UIMC1	0.34341467589348973	0.25482944326588886	0.08858523262760087
CETP	0.0	0.0	0.0
MMP2	-2.6134575982862613	-0.9235082930179765	-1.6899493052682848
MT3	0.42201600463818245	0.7355678265218355	-0.31355182188365305
LPCAT2	-2.058469572288229	-1.3579869671410374	-0.7004826051471915
GNAO1	-0.42630988698780037	-0.2501344308532847	-0.17617545613451568
OGFOD1	0.26469968748693695	0.572995169559336	-0.3082954820723991
SH3BP2	-0.39190788987131064	0.35573532986449496	-0.7476432197358056
NOP14	-0.5785480938210359	-0.36797583291910474	-0.21057226090193115
ADD1	-0.3822031810896487	-0.08564770025328095	-0.29655548083636774
L2HGDH	-0.21917275763906918	0.6937163273415976	-0.9128890849806668
TXNDC16	-0.598578110135878	0.18707647871369204	-0.7856545888495701
C14orf166	0.006478033187951482	-0.18137391179304974	0.18785194498100122
NID2	0.8088346679247442	1.4249867058469983	-0.616152037922254
GMCL1	-0.29444031006836546	0.15730125446937926	-0.4517415645377447
SF3B2	0.01802953601590751	0.5674183256247218	-0.5493887896088143
KLHL42	-0.42485245328926524	-0.23881496724961782	-0.18603748603964743
GNAS	-0.025855608098421357	0.23364890196102905	-0.2595045100594504
DNM1L	-0.026149716760158093	0.2624735288907676	-0.2886232456509257
PTHLH	-2.7340993385886927	-2.198176980246889	-0.5359223583418036
PHACTR3	-0.2709030106681869	-0.015640038463684114	-0.2552629722045028
ERGIC2	-0.7811414327693127	-1.5814800233151027	0.80033859054579
TFAP2C	-2.1930866799572093	0.0630256739485886	-2.256112353905798
AURKA	-0.6704494172938427	-0.20833069958724915	-0.4621187177065935
CASS4	0.8108770365523582	2.685033501097281	-1.8741564645449227
PIR	0.42338936085347	-0.5489771212255894	0.9723664820790594
AAMDC	-0.7035627589513425	-0.9114101569837674	0.2078473980324249
RFX2	-1.152358760939904	-1.3885886249544357	0.23622986401453172
METTL2A	-0.17201744378803419	-1.0431670700051532	0.871149626217119
SULT2B1	-4.7238133677675975	-3.136683577697236	-1.5871297900703611
ALG6	-0.17566073534915816	-0.8476128655660427	0.6719521302168845
CNOT3	0.017430318012890744	-0.35149125204715315	0.3689215700600439
GP6	-0.8122077364308407	2.872087518665861	-3.6842952550967016
PTPN4	-0.3443766732484699	-0.19931693243477078	-0.1450597408136991
DDX18	-0.33707060258562116	-0.4777376332024641	0.14066703061684294
KHSRP	-0.08041140949735848	0.05149177309566966	-0.13190318259302813
GNA11	0.6168311730323754	0.4874590710470734	0.12937210198530202
ASAP3	-1.0976284670625978	-0.5560299231407759	-0.5415985439218218
EDEM2	0.045376681471671176	-0.11020166440714796	0.15557834587881914
DNMT3B	-0.08758127998457654	-0.5500382360132421	0.46245695602866554
REM1	0.9697696463880404	1.3726074776191595	-0.40283783123111905
TPX2	-0.8479273813172168	-1.0726839744637076	0.22475659314649077
PDRG1	0.46592218889433035	-0.5828508208582281	1.0487730097525585
EPB41L1	-0.20150003141142214	-0.8264279884829904	0.6249279570715682
SLC15A1	0.0	-1.7328878299576025	1.7328878299576025
DOCK9	-0.3094528281081237	-0.7520449656415131	0.44259213753338944
ANKRD10	0.2180198726715341	-0.13262916264179925	0.35064903531333336
TGDS	-0.4620596267089163	0.6060812948261174	-1.0681409215350337
DOCK3	-0.5772930371824234	-0.4206060819810924	-0.15668695520133102
C3orf18	0.547907842464447	-0.37920166942715827	0.9271095118916053
COQ9	0.17655360612032922	-0.26312456608968837	0.4396781722100176
TMEM40	0.0	0.0	0.0
KIF9	0.5668552511655878	0.2515942912730784	0.31526095989250935
ARHGAP28	-3.2064369388720366	-0.1899740202207476	-3.016462918651289
CRLS1	0.03909842996744306	0.4766198903866252	-0.43752146041918216
PPP1R13B	0.08650357443143175	0.1711862317163675	-0.08468265728493574
ATRN	-0.34906652964661866	-0.36242522178238	0.013358692135761352
SMOX	-0.5569082252452722	0.14327609984372813	-0.7001843250890003
SIGLEC1	-0.009899630120659864	-4.5512965549853295	4.54139692486467
FKBP1A	1.4678108569024424	4.251604220744498	-2.7837933638420553
NSFL1C	0.055959153080869406	0.06712388976789185	-0.011164736687022447
SLC4A11	-0.37250649121859203	3.370016563399911	-3.742523054618503
C20orf194	-0.0457790148760715	-0.09995549360523892	0.05417647872916742
EBF4	-0.3664401140756075	-1.613250724402413	1.2468106103268055
CPXM1	-3.8455327771601846	-3.7264246868772712	-0.11910809028291358
MAVS	-1.1575863057895344	-0.7971911618610932	-0.3603951439284412
LZTS3	0.171638569216773	0.5781366611417127	-0.4064980919249397
F11	-1.4989931314563194	1.3793372374011381	-2.8783303688574575
XRN2	-0.2106583559448989	0.13351891802644733	-0.34417727397134623
TESC	0.6039190160898769	-1.5494586344481376	2.1533776505380144
SNX5	-0.23098592109934746	0.4521447093661948	-0.6831306304655422
RPL6	2.070519080845072	2.602380915796318	-0.5318618349512461
MAPKAPK5	-0.7454577896352195	0.15290555286203134	-0.8983633424972508
P2RX7	-1.0466109780271298	1.1389849847987463	-2.185595962825876
ESF1	-0.3987167393911637	-0.31196951997054434	-0.08674721942061936
RBBP9	-0.7236631950072185	0.025966864043437177	-0.7496300590506557
ANAPC5	0.21497816028969208	0.5158715714048219	-0.3008934111151298
SLC23A2	-0.4280585688876313	-0.06982371298280654	-0.35823485590482473
SLC8B1	-0.34818511162686594	0.4332435038440474	-0.7814286154709134
TMEM230	0.6886369954005191	0.08444689564603358	0.6041900997544856
DZANK1	-0.09013181574944706	-0.5135828638350635	0.4234510480856164
KDM2B	-0.013345289216801781	0.12119395786941833	-0.13453924708622012
CFAP61	-0.09812996657374196	0.7092077280383038	-0.8073376946120459
LHX5	-0.8752143818660842	-1.3600038974602642	0.48478951559417993
TASP1	-0.049523189052030236	-0.20787084239872433	0.1583476533466941
OAS1	-3.5943788626766096	0.0405200855151544	-3.634898948191764
GCN1L1	-0.2172719960427667	-0.13474488767854176	-0.08252710836422494
RPLP0	-0.3887904754935345	-0.6487820325319547	0.25999155703842014
PXN	-0.5056230682376128	-1.8151846189597842	1.3095615507221714
RPH3A	1.2084833435125049	-0.33895012161706894	1.5474334651295738
KIF16B	-0.7568600935326351	-1.2473882988861784	0.49052820535354336
TRMT6	-0.6964244924484735	0.6627850556457622	-1.3592095480942357
CHGB	0.4005506536122958	0.882670574115151	-0.48211992050285524
PEBP1	-0.23833228142228258	0.04533913390337396	-0.28367141532565654
TBX5	2.2604930132744516	4.108144566767611	-1.847651553493159
BRAP	-0.40003703011031533	-0.18488151418975107	-0.21515551592056426
ERP29	-0.07942863943925538	0.29474965249894325	-0.3741782919381986
NOS1	-0.710030220867556	-2.4331880893829507	1.7231578685153948
FUS	0.30556457206274956	0.04618140784677749	0.2593831642159721
IGBP1	0.960816302710036	-0.0814354398485797	1.0422517425586157
FXYD5	-1.3724089713063075	0.9022740327920895	-2.2746830040983967
GRAMD1A	0.12586724027984353	-0.20033654881814922	0.32620378909799275
FXYD3	3.2517847255330663	3.2517847255330663	0.0
HEPH	-0.7934673377810424	-1.6671593425501574	0.873692004769115
CDIP1	0.22774252072242263	-0.38187903194760686	0.6096215526700295
CMTM1	1.5817818216101314	2.9770520951961945	-1.3952702735860631
KCNH4	-1.0214696069019982	-2.522120921891915	1.5006513149899168
GANAB	-0.49660972139590775	-0.4245917037135838	-0.07201801768232396
GMIP	-1.5800406524151813	-0.4759664199203778	-1.1040742324948034
RBM41	-0.5548346716849646	-0.9165290272854203	0.3616943556004557
BIRC5	-0.5658211027570378	0.04757697510049519	-0.613398077857533
LAG3	-0.4276427960527811	2.362970892660885	-2.790613688713666
MLF2	0.06970002381325635	-0.01276887726708864	0.08246890108034499
OTUB2	-1.7009933148757306	-3.141285926683198	1.4402926118074675
DDX24	-0.3715092451517563	-0.15152107493403477	-0.21998817021772155
ZBTB25	0.13470360406036086	0.5623329676986595	-0.4276293636382986
NECAP1	-0.1897833972030334	0.3878766192151737	-0.5776600164182071
ARHGAP4	2.790876020839777	0.5204422080768083	2.2704338127629686
ANKRD24	0.7694273376325453	-1.2604278184211393	2.0298551560536846
DHX32	-0.30190149812791756	0.10000199149068134	-0.4019034896185989
RCOR1	-0.7351320197853264	-0.24115120696118542	-0.49398081282414097
GPATCH2L	-0.7733763146468071	-0.3826072419582074	-0.39076907268859973
LTBP4	0.5374856572272746	-0.4968264041496431	1.0343120613769177
BLVRB	-0.2683247984402657	-0.6714071276693723	0.4030823292291066
SLC9A1	0.4515799234362978	-0.47050036161887476	0.9220802850551726
SPTLC1	-0.7387900355764341	0.46293631746353636	-1.2017263530399704
PAPOLA	-0.2482860408956009	-0.30872443775754643	0.06043839686194552
CCNK	-0.5588816727356516	-0.2394551715775073	-0.3194265011581443
PCBP4	-0.2454711230483948	-0.6931583778384542	0.44768725479005944
RGS1	1.5344965901548444	1.2673666951766789	0.2671298949781655
YPEL3	0.11903681535984134	-0.4996781036942082	0.6187149190540495
MRPS33	-0.3497622825311657	-0.8970361644738114	0.5472738819426457
NDUFB2	0.482411113556779	0.21261394837684655	0.26979716517993246
NUDC	0.15184406082036972	0.3809719258698827	-0.229127865049513
MAEA	-0.17795857142821436	0.1151102163442923	-0.29306878777250667
ICAM1	-1.210911194947494	-0.5380283869351605	-0.6728828080123335
STRN4	-0.9548239254639945	-1.3833556622313798	0.4285317367673853
IRAK3	-1.7802827884211283	-4.048678518013148	2.268395729592019
LYZ	-0.9522167247789253	-2.8393508608397187	1.8871341360607934
SI	0.0	-0.42689269363427007	0.42689269363427007
MUL1	-0.07638850428530475	-0.31601481071497606	0.2396263064296713
TFAP4	-0.11721060325486565	0.9379265007316988	-1.0551371039865645
PDCD7	0.050644552968233114	-0.352344950174718	0.4029895031429511
SPG21	0.5238494944906336	-0.4337915808356483	0.9576410753262818
FETUB	0.0	0.0	0.0
DNAJB11	0.4108037961820177	9.85956092755219	-9.448757131370172
P3H2	-4.011284443729217	-3.966844163962546	-0.04444027976667142
THPO	-0.7055315735725873	-1.331538829680146	0.6260072561075587
CHRD	-0.09516926864878883	0.48443939257894897	-0.5796086612277378
FLT3LG	-0.6459767059289736	-1.4862461707157637	0.8402694647867901
RAB11FIP3	0.0959691822895854	0.11719109629636115	-0.021221914006775755
GNPTG	0.6785678635087526	1.2918333244962525	-0.6132654609874999
ZNF268	1.4320492811782177	0.9275170857603952	0.5045321954178226
GOLGA3	-0.04898240741500892	-0.4482664846832094	0.3992840772682005
PABPC4	-0.14797874194764127	0.4022892665690643	-0.5502680085167055
CD209	-0.36606935835253385	5.766739141375069	-6.132808499727602
CERS4	-0.03061989446513369	0.0433463225359203	-0.07396621700105399
MCOLN1	0.28800067360823345	-0.38023574651269065	0.6682364201209241
USP48	-0.2507401999986971	0.4130479931784512	-0.6637881931771483
EFNB1	-0.4554178152006765	-0.8197717498024444	0.3643539346017679
PDPR	0.5428868900152066	0.4116127486594463	0.13127414135576032
AARS	-0.0988740403832864	-0.4327429552228885	0.3338689148396021
GLG1	-0.5792562529545764	0.14243303597152224	-0.7216892889260986
KIF4A	0.9334366178063691	0.5451660703119834	0.3882705474943857
TNRC6A	-0.4359597233785584	-0.5736613658925513	0.13770164251399297
PLEKHG2	0.731941972029156	-0.32457526677059834	1.0565172387997543
DLL3	1.2831778650941306	1.3885517793807345	-0.10537391428660392
NAT14	0.011212648830214889	-0.03408449048514939	0.045297139315364277
PITPNM2	-0.23096726048609106	-0.5270238795792626	0.2960566190931715
EXOC1	-0.7630651670862614	-0.1577199310415036	-0.6053452360447578
RBM27	-0.581960119034159	-0.13909156688473168	-0.44286855214942733
POU4F3	0.0	0.0	0.0
OSBPL8	-0.7654073122945659	0.28641706319372773	-1.0518243754882937
DTX2	2.9728363322285056	-0.8999441287554153	3.872780460983921
NLRC4	-1.5727558875010645	1.5370785227909352	-3.1098344102919997
PUS7	-0.08282001577399445	0.47020348350113306	-0.5530234992751275
LAMB4	1.4873605352530554	1.3836167560370245	0.10374377921603095
NRCAM	-0.11680451296114036	-0.16126644255122446	0.044461929590084104
LAMB1	1.6517464405009354	3.0698839262749393	-1.418137485774004
SLC26A4	-1.4713085668808523	-1.5501658109415428	0.0788572440606905
SLC26A3	-1.4593746477051217	0.7230866528063278	-2.1824613005114495
DLD	-0.010106392976163114	0.2733802713469462	-0.2834866643231093
WDR7	-0.6044475013887833	-0.7159788687644797	0.11153136737569636
TXNL1	-0.27927576744477456	-1.003765070650509	0.7244893032057345
IL5RA	0.0	0.0	0.0
ABCC6	1.3408823122689855	1.828682050756369	-0.48779973848738356
CMTM6	-0.2875497459528962	-1.3462995468385168	1.0587498008856207
ITGA6	-1.1323543516019807	-1.1621205129103904	0.0297661613084097
RAPGEF4	-0.11414890788309329	-0.4443177259128923	0.330168818029799
pk	-1.1493235690232824	-0.8232795851217374	-0.326043983901545
SMPX	-0.22971727485587756	-0.9593145358197144	0.7295972609638368
FH	1.5402177834959598	0.7413398573289349	0.7988779261670249
SEL1L3	0.12714723556473473	-0.5168673299994966	0.6440145655642313
TF	-1.4682010535255348	-0.9464639220088102	-0.5217371315167245
CDV3	-0.3301363646496611	0.1386934210909958	-0.4688297857406569
MYO15A	0.703004983968873	0.6942895115267103	0.008715472442162753
ALKBH5	0.032823854882986225	-0.4155375421516885	0.4483613970346747
APOH	-4.045896166786207	1.6159655217582167	-5.661861688544424
NLRP1	-0.051961428137443644	1.850989999404994	-1.9029514275424377
PITPNM3	0.3589298949998305	-1.0770669635848726	1.4359968585847032
SPAG7	0.04508590149664382	0.9263120887927174	-0.8812261872960736
ORC6	-1.8254357156170316	-0.014259664574022501	-1.811176051043009
ZFHX4	-1.5822138803206167	-0.3395811886159952	-1.2426326917046215
SLC17A6	-5.153724789102929	-4.8525229004048365	-0.3012018886980927
CPA1	0.0	0.0	0.0
ZC3HC1	-0.25680894709792046	-0.6279912032563777	0.37118225615845724
ESR1	-2.41322616477941	-1.036992419151844	-1.376233745627566
RGS17	0.7291846787749079	0.18427249106452503	0.5449121877103829
ANGPT2	-0.11953056413317809	-0.3371433278834588	0.2176127637502807
TMEM101	-0.182604916580841	-0.9536518600874633	0.7710469435066223
CD200	-0.07975601230015705	-0.6026704166419297	0.5229144043417726
CCDC80	-0.7495219084521354	-0.009814015219669514	-0.7397078932324659
CMA1	-1.5057554590466433	0.0	-1.5057554590466433
PSME1	-0.02603038125595525	0.1708968049170343	-0.19692718617298954
PPP2R3C	0.21389248288397056	0.18105234605855003	0.03284013682542053
HAUS4	0.25275109740871127	1.3367817795500807	-1.0840306821413694
JPH4	-0.16637790793660656	-0.564130099102135	0.3977521911655284
MYH7	0.007212931642036902	-0.7885251753315905	0.7957381069736275
CEBPE	0.19755078713819296	-2.1950592416729653	2.3926100288111583
SLC7A8	-0.4528060355471579	-1.2889899851592883	0.8361839496121304
OSGEP	-0.11765021288320554	1.372221739226906	-1.4898719521101116
SLC22A17	-0.029375550135986472	-0.3319078831773403	0.30253233304135385
RNF31	-0.09541619324932427	-0.28648683852172496	0.1910706452724007
SCFD1	-0.2882028680724451	0.17719669455001164	-0.46539956262245674
G2E3	-0.603878321625646	0.5179936445064994	-1.1218719661321455
HECTD1	-0.5169136527236802	-0.5025448292240622	-0.014368823499617989
HNRNPC	-0.596523955639741	1.2511967706475335	-1.8477207262872746
RPGRIP1	2.3565719160659593	1.5253882377182308	0.8311836783477287
SUPT16H	-0.09123534620020468	0.4764777016883812	-0.5677130478885859
TOX4	-0.3733656379690009	-0.7144969609157181	0.3411313229467172
GEMIN2	-0.48532269062435063	-0.2921497302212721	-0.19317296040307852
TGM1	0.11071854185473651	1.8429731835168615	-1.732254641662125
TINF2	0.21357041801072985	0.11480604657878324	0.09876437143194661
DAZL	0.0	0.0	0.0
SEMA6A	-0.5945699473374351	0.0753719726938682	-0.6699419200313033
TRPM7	-0.09180881808132213	-1.1552611099993122	1.06345229191799
TYRO3	0.43020252653759083	0.3488501402686097	0.08135238626898111
WDR76	-0.14905669880943684	-0.6922185593336065	0.5431618605241697
CAPN3	-1.1607640950835512	1.481801421634576	-2.6425655167181272
SNAP23	-0.2672772967460624	0.022823066358441224	-0.2901003631045036
TBX15	0.5473776404086411	-0.34369865588200954	0.8910762962906507
PHGDH	-1.0183231340473347	-0.4683274117053564	-0.5499957223419782
COL9A3	2.8341314645418807	-1.1435117725315358	3.9776432370734165
EZR	-0.904619676098342	0.5777393370031474	-1.4823590131014894
MYL6	-0.06416992737998406	5.483631261839713	-5.5478011892196974
AGO1	-0.5965063257366996	-0.9075718192633202	0.3110654935266206
TEKT2	-3.1223160527106204	-2.195549028098783	-0.9267670246118374
CLSPN	-0.19718693867260018	0.5785870194521374	-0.7757739581247376
RFFL	-0.4881393641086369	-0.5078804553401435	0.01974109123150658
UNC13D	0.05803721311152099	1.3894837565248581	-1.3314465434133371
MFSD11	0.02246210588740105	-0.1580559816966387	0.18051808758403975
DPYSL2	-0.42354139407007096	0.08446744965557151	-0.5080088437256425
TGFB2	-1.0725755271006534	-1.8865439561225648	0.8139684290219114
GPATCH2	-0.4582865524849735	-0.39059623573222524	-0.06769031675274828
NUP50	-0.1816742764570778	-1.0561631308320365	0.8744888543749587
CDC45	-1.8339768316582572	-1.687919617791288	-0.1460572138669692
COMT	-0.24209994971804782	0.3779190671836048	-0.6200190169016526
XXbac-B461K10.4	-0.2630595616919198	-0.7526161188851122	0.48955655719319235
VNN3	1.6584933283097607	1.6584933283097607	0.0
ECHDC1	-0.19190250698718803	-1.1338825102587125	0.9419800032715244
LRRFIP2	0.0012949006890856651	0.3651888408083286	-0.3638939401192429
SEC22C	-0.6774665471127435	0.7594937735663008	-1.4369603206790442
XYLB	-0.7520692671967586	-0.47200576686788676	-0.28006350032887184
HDAC6	0.28925582248031745	0.6633095386312062	-0.3740537161508888
GABRP	0.0	0.0	0.0
KRT31	8.835422045511985	10.099515041111019	-1.264092995599035
CDC6	-0.5975198657756975	1.5120014756830573	-2.1095213414587546
UPRT	-0.7058850026136989	-0.15168607107719456	-0.5541989315365043
CDC23	-0.5728869322651775	-0.29781033400611534	-0.27507659825906217
AAAS	-0.23069589231044496	0.42300422791415127	-0.6537001202245962
CBX5	-0.5265372436490372	-0.39221961454604415	-0.13431762910299305
FMO2	-0.8068688021808638	1.007533180585988	-1.8144019827668516
SUCO	-0.5465373349569838	-0.4027900773431856	-0.14374725761379814
MSH2	-0.135892933156871	0.36080047884407396	-0.49669341200094497
MAP3K1	-0.3469368581596126	-0.48322269481819324	0.13628583665858063
DHPS	0.9255488081507997	0.6425058582424477	0.283042949908352
HOOK2	0.36495367195146233	4.363979804755646	-3.9990261328041834
NXPE1	-0.8896881434047659	1.2433969253214787	-2.1330850687262446
ARCN1	-0.5167008755371638	-0.4182831482876308	-0.09841772724953302
EPB41L4B	-0.3657772587790795	-0.8634302182527334	0.49765295947365384
TMEM38B	-0.6141841679316515	-0.31418996197710314	-0.2999942059545484
PSMD5	-0.3193780737631293	0.2756562267811171	-0.5950343005442464
PTGS1	-0.08694169553635822	-0.6052168592919394	0.5182751637555811
NUP188	-0.16565914769015055	-0.6333598365363304	0.4677006888461799
CRAT	-0.2591661812660915	0.1888628031961188	-0.4480289844622103
SH2D3C	-0.17428186191171857	-0.21484880251694083	0.04056694060522226
NANS	0.7875884390350594	0.22203066842791852	0.5655577706071409
TBC1D2	0.9792922961237105	0.09388352110190645	0.885408775021804
DFNB31	-1.726572436018201	-1.524851494302161	-0.20172094171604016
PDE6C	2.502498316275508	1.0249742595596767	1.4775240567158316
CWF19L1	-0.25187611447883995	0.1757086603934912	-0.42758477487233115
SEMA4G	-0.512526884668377	-0.20509447136330916	-0.3074324133050679
BTAF1	-0.544537152648231	-0.4995248945763944	-0.04501225807183662
IKZF5	-0.6637182277422617	-0.05698020905604029	-0.6067380186862215
BLNK	-3.2778760848380317	-2.3531953566979205	-0.9246807281401116
TLL2	-0.6422013272664425	-1.995284557743669	1.3530832304772267
CYP26A1	-1.5712742977922631	-1.1551027859271064	-0.41617151186515666
TDRD1	-0.07367755313868596	-0.46559485294294545	0.3919172998042595
SORBS1	-0.3455766804662028	0.24360041714785563	-0.5891770976140585
CRTAC1	0.9466853111608575	0.07697824496549721	0.8697070661953603
BAMBI	0.2368110564204997	0.7742728099078402	-0.5374617534873405
MYO3A	-3.5192323296830588	0.1593516434162594	-3.678583973099318
WAC	-0.2721966716786053	-0.13673085333734747	-0.13546581834125782
CREM	0.2818001889296129	0.18180129428143932	0.09999889464817358
NUBP2	0.11812214543786848	0.20446508146628606	-0.08634293602841758
TPSD1	0.0	0.0	0.0
SMIM24	10.488089503386822	10.488089503386822	0.0
HIVEP1	-0.1723622128139075	-0.37202686794783	0.1996646551339225
TREM2	-1.2551632861676234	-1.1792384935686253	-0.07592479259899809
KCNK16	0.0	0.0	0.0
CRISP3	-1.7327033538956047	0.0	-1.7327033538956047
FKBP5	-2.0959478336825144	-0.8643260409197566	-1.2316217927627577
SRPK1	0.004595779156592705	-0.42412268167251455	0.42871846082910725
BRPF3	0.08983230699266809	0.017219611165927518	0.07261269582674057
MRPS18A	-0.40760299593949334	-0.48827115209219674	0.0806681561527034
PGC	0.16455569518644908	1.4394896479692134	-1.2749339527827643
TMEM14A	-0.22078456622283227	-0.04254194171741954	-0.17824262450541273
EFHC1	0.5284359105542791	0.3121503106207024	0.21628559993357666
HSP90AB1	0.5488253712128337	0.13333079259243874	0.41549457862039496
CDC5L	-0.31823462413786174	-0.7297114179216733	0.4114767937838115
ITPR3	-0.5971375216845747	-0.9759753696910742	0.37883784800649956
ZNF184	-0.07021772581615338	-0.46724700719567647	0.3970292813795231
DSP	-1.2480291070554348	-1.5990002375922259	0.3509711305367911
SIRT1	-0.6559626139689696	-0.30879395348881644	-0.34716866048015316
HNRNPH3	0.07838084342520979	-0.015695304422862932	0.09407614784807272
IFT74	-0.3098234212428941	-0.2933984710239055	-0.0164249502189886
JAK2	-0.2060763129128258	0.1467806686925739	-0.3528569816053997
IL12RB1	-0.5780259589835606	1.2850825710139668	-1.8631085299975274
ABL1	-0.9765015680784952	-0.018020568632975298	-0.9584809994455199
ACOT7	0.6663920406196482	-0.09185494091544655	0.7582469815350947
SH3GLB1	-0.8967370119441522	-0.3852239509291957	-0.5115130610149565
CDC7	-0.1654073768441684	0.5413376020215512	-0.7067449788657196
SYDE2	-1.8257433691435307	-1.3035449887632986	-0.5221983803802321
PCSK5	-1.6969708394909144	-2.110850307609505	0.41387946811859067
SCD	-0.5215394737988746	0.6260893164220729	-1.1476287902209474
TMED1	-0.08446143608831669	-0.6006277519997942	0.5161663159114775
ABLIM1	-0.2136029314582828	0.36902148662955714	-0.5826244180878399
ERMP1	-0.07934812334024421	-0.3929493549236174	0.31360123158337316
RAB18	-0.3751665023513642	0.06546343745504846	-0.44062993980641263
NRP1	-0.12484108936421556	-0.3957028295485294	0.27086174018431386
PRTFDC1	-1.4425068301028947	-1.4055654945148435	-0.03694133558805124
PALMD	-0.6857867718335289	1.2729756203424465	-1.9587623921759754
TSPAN15	0.009636792566420027	-0.31866172072100785	0.3282985132874279
H2AFY2	0.41804574885169377	0.5784967144794724	-0.1604509656277786
MAST3	-1.1008829914477798	-2.0564230000664474	0.9555400086186676
MZF1	0.522452582182936	0.9856407480938065	-0.46318816591087053
OCEL1	-0.4190559004552723	-0.7488064427524268	0.3297505422971545
MYO9B	-0.10612133709723182	0.5050783331968995	-0.6111996702941314
KCNK6	-0.8730423168997243	-3.7020746878934494	2.829032370993725
CATSPERG	0.2561685895890111	0.7468910430236999	-0.4907224534346888
PSMD8	0.358798498921697	0.6051651977339692	-0.24636669881227213
FBXL19	0.21419942383131918	-0.15080645437160278	0.36500587820292196
STX1B	-0.32135229513878727	-0.2855765375147197	-0.035775757624067595
HSD3B7	0.017531273494225452	-0.774796925735111	0.7923281992293365
SETD1A	-0.5069336964484181	-0.6098813553276878	0.10294765887926971
BCL7C	0.6580656516674868	0.700333332750426	-0.04226768108293921
EFNA2	0.0838775532085454	-1.3257378110082878	1.4096153642168332
CIRBP	1.0710516733635185	1.2479470132234045	-0.17689533985988604
ATP5D	0.21722914853188513	-0.2192899203114571	0.43651906884334224
C19orf26	0.8791879944485022	-0.5368470534371852	1.4160350478856873
IGFALS	-1.3920870448912637	0.8268253931186607	-2.2189124380099243
HNRNPM	-0.16034908385505808	-0.6842351878862729	0.5238861040312148
MARCH2	0.6172143245718376	-0.3224774205426453	0.9396917451144828
NDUFB7	0.3830712300383059	-0.06679352562633945	0.44986475566464534
TECR	10.383534297537958	-0.8133134902448216	11.19684778778278
TIMM13	0.5866424590761641	0.5630226442398198	0.023619814836344233
CDC34	0.10852605873655108	0.4682973817287692	-0.35977132299221815
MTAP	-0.5334208697304543	-0.35622263041798075	-0.17719823931247358
MISP	-3.4633608858166576	0.0	-3.4633608858166576
CEP170B	-0.4089677711549742	0.7189176052881399	-1.127885376443114
POLR2E	-0.03588513522610093	0.11382950839314354	-0.14971464361924447
POLRMT	1.2464405510278578	-0.017233974671690966	1.2636745256995487
HCN2	1.1074353813604976	0.7269814264208954	0.3804539549396022
CDHR5	-2.1851212759861145	1.0230757667402743	-3.208197042726389
IZUMO4	-0.19392688650416723	3.178027647278226	-3.371954533782393
RASSF7	0.6547539925969472	2.067266838804678	-1.412512846207731
GADD45B	1.6237540579530076	1.3473664761184105	0.2763875818345971
PALM	0.050309801466180915	-0.5147661544767939	0.5650759559429748
MADCAM1	3.2409185006553463	2.873440976169275	0.36747752448607085
MKNK2	0.1356348020284246	0.41052569438183184	-0.27489089235340725
ARVCF	0.12451278539519173	0.7279548331297194	-0.6034420477345277
TRMT2A	-0.2632635384977293	0.19571215752179238	-0.4589756960195217
RANBP1	0.9467017303119691	0.33236925171539067	0.6143324785965785
ZDHHC8	0.2514401637584971	-0.059231324170756494	0.3106714879292536
KLHL22	0.616479245174907	-0.18192322585159193	0.798402471026499
MED15	-0.4475205933094015	-0.3455932836563189	-0.10192730965308261
SERPIND1	0.3344583792724526	-4.1086971540222015	4.443155533294654
SNAP29	0.2544226599036916	-0.22033481105562736	0.474757470959319
CRKL	-0.6014093720750919	-0.26436386207260654	-0.3370455100024854
LZTR1	-0.1881224919034823	0.24063215698212215	-0.42875464888560444
CECR2	-1.1042567553756149	-0.4493018281756953	-0.6549549271999195
P2RX6	1.0356909434588686	1.7083570730745974	-0.6726661296157288
SLC7A4	-0.1913084476203073	-2.221361451771487	2.0300530041511795
BCL2L13	-0.7857936922868358	-0.4838887163133956	-0.30190497597344024
DDT	-3.78633365524146	11.666897103444324	-15.453230758685784
OSM	5.423774236900387	0.7953991775855531	4.628375059314834
TBC1D10A	0.005393730861117163	-0.4356103464096188	0.441004077270736
SUSD2	1.4892752136483813	-0.6832346996261984	2.1725099132745798
SF3A1	-0.6481396692233199	-0.4291849204215259	-0.218954748801794
GGT5	1.2194769697951582	1.842439684890635	-0.6229627150954768
RNF215	0.13135838355351392	-0.17486312407493987	0.3062215076284538
SEC14L2	-0.6619233883856488	1.0402048059039481	-1.702128194289597
SEC14L3	0.0	0.0	0.0
SPECC1L	-0.2587360824111551	-0.09070819439316491	-0.16802788801799018
PPIL2	-0.5168105303178328	-0.21475747335311368	-0.30205305696471907
UPB1	0.12794202539167643	0.528878998936931	-0.4009369735452546
YPEL1	0.5227854205119007	1.1440095302893791	-0.6212241097774784
SNRPD3	-0.4693957391942938	-0.13873372709238296	-0.3306620121019108
PES1	-0.21542929225781293	-0.0023449169499114575	-0.21308437530790147
MAPK1	-0.516715944248503	-0.13924763358982517	-0.3774683106586778
GGT1	0.9953584186267674	-0.9690850632853039	1.9644434819120713
