	k_Hum-Chimp	k_Hum-Rhesus_Monkey	k_Rhesus_Monkey_Chimp
SLAMF1	-0.8114779484912412	-0.23000944684474744	-0.5814685016464938
CD48	-1.124505284376239	0.13125991995406316	-1.2557652043303023
LPHN2	-0.10509310231208335	0.32441137378867957	-0.4295044761007629
PADI2	-3.3729880678503883	2.508716755617641	-5.88170482346803
SDHB	-1.200026991613326	-1.3205689944961811	0.12054200288285521
MFAP2	-1.0611550362893283	-0.49678612621682205	-0.5643689100725062
RPF1	-0.4624334891349884	0.026250006714034768	-0.48868349584902315
KDM5B	0.2560102355314475	0.5515111270614605	-0.295500891530013
UAP1	0.40455811099941563	1.1374156929176191	-0.7328575819182035
CTBS	0.1361649096217965	0.15028294803095577	-0.014118038409159261
RGS4	0.26125005261027257	1.5605057359606818	-1.2992556833504092
KLHL12	-0.6964744059959811	-0.6119975420005099	-0.08447686399547116
IGSF21	4.097317513077148	3.7584422205476185	0.33887529252953025
SSX2IP	-0.9787553431017244	-0.4629215539820013	-0.5158337891197231
ZNHIT6	-0.3364008886499219	0.1548459576804202	-0.4912468463303421
PLA2G2D	4.016361112900876	0.15666648455572463	3.859694628345151
RBBP5	-0.7009919091577821	-0.3269502934173545	-0.3740416157404276
GBP3	-1.282166474001194	2.370505391800701	-3.652671865801895
GBP1	-0.07003199577404828	1.6541662449602077	-1.724198240734256
KIF17	-1.4130759015406906	-2.538728166746693	1.1256522652060026
CDK18	1.5131332992107946	1.0280616573789239	0.4850716418318708
RAB29	-0.8968134081699635	-2.047914625891572	1.1511012177216084
CD160	-0.7136156646811771	-2.374642269563973	1.661026604882796
ECE1	0.3403086380024307	-0.48739473554014534	0.8277033735425761
HMGCL	-0.556078876846196	-0.9398062838881094	0.38372740704191344
GALE	-0.5516442092899911	-0.4729045733949899	-0.07873963589500121
ID3	0.3876431544982779	0.7280767250969085	-0.34043357059863055
CR2	2.9034018664003174	2.8449024319332272	0.05849943446709016
CD46	-0.43416627291843035	0.4708737049420666	-0.905039977860497
PRPF3	0.1595851744841159	1.178446600938182	-1.018861426454066
APH1A	-0.2646380643124955	-0.5942921446219129	0.32965408030941745
P3H1	-0.09543856418091501	0.5522821522399628	-0.6477207164208778
SLC2A1	0.06924779543880089	0.5649434532585627	-0.49569565781976177
EBNA1BP2	-1.5931944702661163	0.16072127927983004	-1.7539157495459463
CDC20	0.9829505740143301	1.6313130552018555	-0.6483624811875255
MPL	0.2527974297380995	-1.079279679792084	1.3320771095301835
ARTN	0.487048211331901	3.403665614685138	-2.916617403353237
IPO13	-0.34382653615574377	-0.12614311337606754	-0.21768342277967623
ATP6V0B	0.17717273244253562	0.032445544429970496	0.14472718801256512
B4GALT2	-0.011431513789245784	0.10363125790761529	-0.11506277169686108
ERI3	1.0229303466538422	-0.34604853187324736	1.3689788785270895
PTCH2	0.215860949153023	0.0702197332249721	0.1456412159280509
PRDX1	-1.319655352526496	-0.1017640520417693	-1.2178913004847267
PIK3R3	0.00692891085760472	0.8545300526609276	-0.8476011418033229
TSPAN1	-2.239027864126996	-2.2674739062691067	0.028446042142110883
BLZF1	-0.5489576004765491	-0.24183795447294276	-0.3071196460036063
CCDC181	-1.7818514892848176	-2.514864981366318	0.7330134920815006
SLC19A2	0.9875583930658429	0.3931898496027575	0.5943685434630854
FAAH	-0.09252834693278267	-1.8812367008186293	1.7887083538858466
NSUN4	-0.4883164324772782	0.4684303813940911	-0.9567468138713693
TMED5	-1.1059174710056885	-0.6542715093211209	-0.4516459616845676
MROH9	-0.9809161194309457	-0.818142943389788	-0.1627731760411577
DR1	-0.699044304813663	-0.5471959997600218	-0.15184830505364122
FMO6P	-1.2695486832548726	-2.214628120206087	0.9450794369512144
CNN3	-0.7484689523321109	-0.16820476740285528	-0.5802641849292556
PRRC2C	-0.12486103709301144	-0.09679797494305209	-0.02806306214995935
F3	-0.23137297256321787	-1.3088372923125853	1.0774643197493674
ABCD3	-0.6819476234059172	-0.7987229412079753	0.11677531780205808
VAMP4	-0.0605715308371364	0.28134738757077526	-0.34191891840791167
DPH5	-0.25128029263655005	0.9307248203373701	-1.1820051129739202
FASLG	0.7693295496282722	1.3515323267437531	-0.582202777115481
PTBP2	-0.26611199666109986	0.431708497369943	-0.6978204940310428
TNFSF4	-2.582695242752777	0.23395424318154423	-2.816649485934321
PRDX6	2.888508497209859	-0.9132594639914515	3.8017679612013104
DARS2	-0.5086069852679707	0.11542060916292485	-0.6240275944308955
HSD11B1	-1.6397285784935662	0.7528993956973216	-2.392627974190888
IRF6	-0.5968267986476912	-0.5387982455936431	-0.05802855305404808
DIEXF	-0.805740321039992	-0.5771444028746009	-0.22859591816539115
LPPR5	4.644450457720779	0.20936764429057808	4.4350828134302
LPPR4	-0.7631155503699447	-1.0875158965513203	0.3244003461813756
SERPINC1	-3.618941596600107	-4.391635288435875	0.7726936918357685
RCAN3	-0.8610324991426079	0.24231901015825486	-1.1033515093008628
SYF2	0.27395873974164786	0.5523550477800079	-0.27839630803836
RSRP1	0.22998182013633617	-1.0598150216518363	1.2897968417881724
SLC35A3	-0.3901118629494862	-0.5695013870160199	0.17938952406653375
RCOR3	-0.004348953355584939	0.034099883365040995	-0.038448836720625934
STMN1	1.800379978591371	3.1119378976838767	-1.3115579190925057
MTFR1L	-0.21322512211269995	-0.5504124687050034	0.3371873465923034
MAN1C1	-0.9174847414714611	-1.0605565642600592	0.1430718227885981
NEK2	2.1523744831828786	4.584250954248857	-2.431876471065978
RPS6KA1	-1.2800270800522178	-0.6664226523416614	-0.6136044277105563
DHDDS	-0.0906609963899081	-0.2231669075854006	0.1325059111954925
NENF	-0.179154110614002	-0.9751773428474397	0.7960232322334377
NSL1	-0.5360436956261587	-0.594268915394939	0.058225219768780256
PROX1	-0.16227699196963163	-0.4142015649798476	0.251924573010216
ARID1A	-0.31179392826716246	-0.5995564219442144	0.287762493677052
CENPF	2.260891762322209	3.3961056677882904	-1.135213905466082
RPA2	0.40299495466007507	0.5627764039423413	-0.15978144928226623
PPP1R8	-0.13653664286509137	0.04615404733715334	-0.1826906902022447
STX12	-0.2902930192198321	-0.25107257987044207	-0.03922043934939001
MARC2	-0.41428367116227705	-2.170378467840269	1.756094796677992
SLC5A9	0.9492944137741639	0.18339936086965736	0.7658950529045065
OSBPL9	-0.47440577616097723	0.31963391392002194	-0.7940396900809992
TXNDC12	-0.8998405946919332	-0.26773493766622103	-0.6321056570257122
CD3EAP	0.46160535485124576	-0.21018694076758315	0.6717922956188289
MESDC2	0.22822121208873014	1.1188708622577677	-0.8906496501690375
RCN2	0.15672540094297105	0.9508931387012618	-0.7941677377582907
CHRNB4	-5.822160774310769	0.0	-5.822160774310769
MUC5B	0.4737045263406816	2.157372538129966	-1.6836680117892844
CTSD	1.1026224850207917	0.4885140622037003	0.6141084228170914
COLEC11	0.11471028076805467	2.0907117661890986	-1.976001485421044
STAG1	0.19441097513207506	0.39055377781334766	-0.1961428026812726
A4GNT	5.561648939761517	0.9585033259588984	4.603145613802619
STK11	0.3948094794074235	-0.11740385060012581	0.5122133300075493
KMT2A	-0.05387712241492704	-0.09588734353599282	0.04201022112106578
TREH	-1.1845444455934686	-0.34780321999578057	-0.836741225597688
IFT46	-0.0904779826642077	0.12352448387818615	-0.21400246654239385
MMP8	-0.29393244253182393	2.0662407731372676	-2.360173215669091
APOA1	-2.7822862878393444	2.7637695928449486	-5.546055880684293
ZNF541	-1.0283902315048652	-0.42611403879913967	-0.6022761927057255
SLC8A2	3.963816763449469	2.3996435780157697	1.5641731854336995
KPTN	0.8341550814368919	-1.0422139630374412	1.876369044474333
RPS25	1.764283965725106	11.880105690076949	-10.115821724351843
KIF14	2.0925851493355005	2.0988009551442572	-0.006215805808756691
TNNT2	-0.9468686319253488	0.7992955016400449	-1.7461641335653937
DDX59	0.46877128797774414	0.43084646545864835	0.03792482251909579
CAMSAP2	0.06615843942991617	1.1392151277905276	-1.0730566883606114
ATF6	-0.6945790010937722	-0.25851942910523285	-0.4360595719885394
CRYGD	-2.476938955368419	-8.71654398285812	6.2396050274897
MREG	0.6327469409723134	-0.2603860486409699	0.8931329896132834
TNP1	0.0	0.0	0.0
FASTKD2	-0.8037963745264305	-0.6947135392597801	-0.10908283526665041
NRP2	0.29322042311593854	0.4872170691376909	-0.19399664602175237
CREB1	-0.4849022356596029	-0.11718761273580647	-0.3677146229237964
KLF7	-0.06413607265805243	0.23265055767908827	-0.2967866303371407
TTR	-2.5015707958206788	0.4980566603540284	-2.999627456174707
B4GALT6	-0.4713847806978819	-0.6983692287961847	0.22698444809830276
C1orf54	2.71418349018177	5.704319952602445	-2.9901364624206748
CA14	0.6881197224460592	-2.6063261114611747	3.2944458339072336
CASC1	-0.0551991311382678	-1.8526691302271923	1.7974699990889245
LRMP	-1.410553928686534	1.021163230280226	-2.43171715896676
ATP10B	-0.8286375799979415	-0.36523647499567247	-0.46340110500226905
SPCS2	-3.4800197344569472	-0.851479013543611	-2.6285407209133362
USP35	-0.5643405174841218	-1.124721480087139	0.5603809626030172
ELOVL4	0.7719311807824658	-0.06190261883017989	0.8338337996126457
FILIP1	-0.1300496279678054	-0.3559981844808786	0.22594855651307322
HMGN3	-0.20690741424555448	0.5118583730974287	-0.7187657873429831
UBE3D	-0.19715593371907092	-0.5977934451226279	0.40063751140355697
CNR1	-1.5845290363865896	-2.7661851225375105	1.1816560861509209
SPACA1	-0.8104738448697522	4.216478146748847	-5.026951991618599
ANKRD13C	-0.9363389369565986	-1.2473150737763588	0.3109761368197601
SGIP1	2.340159880780838	1.6234428957538025	0.7167169850270354
ZC2HC1B	3.983835756292251	3.983835756292251	0.0
ADGB	0.9249638500109136	-1.5832141896128809	2.5081780396237945
PLAGL1	0.329089527506099	0.1966779413458335	0.1324115861602655
FBXO30	-0.16270230488781934	0.09295864877914806	-0.2556609536669674
TNFAIP3	-1.1825459035429926	0.4035514484221805	-1.586097351965173
AKAP7	0.8453995354672958	1.712786860088939	-0.8673873246216433
RAB32	-0.47863869398531733	-0.14201338523169582	-0.3366253087536215
MYB	0.48406437667626423	1.6806862334003583	-1.196621856724094
ALDH8A1	-1.2247985619284956	-1.8023219563040707	0.5775233943755751
SGK1	0.023118453795627936	-0.2416219692061583	0.26474042300178624
RNF146	-0.42866815941217684	0.19243334188093275	-0.6211015012931096
ARG1	-3.177141533376268	-1.8606890366107747	-1.3164524967654931
CTGF	-0.41133839502793457	0.8154077702027944	-1.226746165230729
TCF21	-1.4013990556633367	-0.9693010542664373	-0.43209800139689936
PMFBP1	3.0143958047502313	3.2330675047120243	-0.21867169996179325
FBXL5	-0.1297570803938175	0.5573109383907653	-0.6870680187845828
MED28	0.9202381966437727	-0.05709618626389279	0.9773343829076655
SLC16A7	-0.5247923820898643	-0.8969441100886906	0.37215172799882623
TMEM5	-0.181788778224516	0.6892385414654161	-0.8710273196899321
VAMP8	-0.5362220785843661	0.5596660884961882	-1.0958881670805543
DCLRE1B	0.38392369458670217	0.9054545439418584	-0.5215308493551563
MYL12B	-0.2714075036653938	0.02657172327903723	-0.297979226944431
FOXO3	-1.8091443720860152	-1.5573025918132029	-0.25184178027281234
ARMC2	-0.21112367072573468	-0.458902553517174	0.24777888279143934
GHRH	0.0	0.0	0.0
RPN2	-0.3415402167400412	0.166266104951033	-0.5078063216910742
TGIF2	0.5031271207692392	0.25491810339769483	0.24820901737154433
CASQ2	0.46877168403477265	3.1819458618649996	-2.7131741778302274
OLFM3	6.738889665278251	5.958314872659351	0.7805747926188993
PKD2	-0.5194032712265768	-0.5669103002777218	0.04750702905114501
ABCG2	0.4788980135716949	1.9952255517811754	-1.5163275382094805
SPP1	-1.7470156268515176	4.488754800754691	-6.235770427606209
FAM47E-STBD1	-1.3070589269250075	-0.9500455097156717	-0.35701341720933577
CCNI	-0.25169908093677407	0.07322146454430545	-0.3249205454810795
RARRES1	-5.177708544140845	-0.9485239402387404	-4.229184603902104
MFSD1	-0.16266472943744859	-0.5033079914832443	0.34064326204579576
RAB3GAP2	-0.6426120704964431	-0.769853989397757	0.12724191890131387
EEF2KMT	2.387704596775343	6.920643846490506	-4.532939249715163
PPL	-0.9934695354701102	-0.3910922304561337	-0.6023773050139765
UBN1	-0.34852423314899195	-0.7130329091820142	0.3645086760330223
KLF12	-0.014026234489114664	0.7233874206849977	-0.7374136551741124
UCHL3	-1.3344443468756504	-0.7996504671271483	-0.5347938797485021
PCDH17	3.20078297969254	2.5110693102488457	0.6897136694436945
HS1BP3	-0.08175930145510968	-0.5798214906667312	0.4980621892116215
C2orf43	0.05344845023425027	-1.5698905983198834	1.6233390485541337
WDR35	0.3827105268879363	-0.10376004483322543	0.4864705717211617
CCND2	1.1950121952508521	2.6538794441152938	-1.4588672488644416
FGF23	0.0	0.0	0.0
ELL2	-0.2928027396456896	0.713329381509328	-1.0061321211550176
DNAH7	-1.5094885689150357	3.2024214574051806	-4.711910026320217
CYP20A1	0.049457018625054694	0.5895943514165101	-0.5401373327914554
NDUFB3	-0.40064921637978834	13.784328117579138	-14.184977333958926
GTF3C3	-0.31298428653227184	-0.13078280268868436	-0.18220148384358748
SATB2	-0.7597730992503902	0.17446081846808426	-0.9342339177184744
UBE2B	-0.5989990293641192	-0.0505322208387442	-0.548466808525375
TRPM6	-0.8395566540353014	-2.6958182818864236	1.8562616278511221
GDA	-0.0026537571712710317	-2.0114629982705	2.008809241099229
KLF9	0.11931250269731031	-0.49162725155294673	0.610939754250257
TJP2	-1.128119021429396	-0.40091931344519693	-0.727199707984199
C2orf40	-0.49760154107331633	-1.1377251858634798	0.6401236447901635
ITGB1BP1	-0.23859975949759615	1.1700847597506367	-1.408684519248233
CPSF3	0.1558694626652688	-0.23310759436767103	0.38897705703293983
PIGZ	8.259704038170016	8.259704038170016	0.0
SENP5	-0.7812588055312846	-0.2656002333472989	-0.5156585721839857
CCDC92	-0.24729298372910424	0.595179119425099	-0.8424721031542033
C1orf198	-1.1119364586685068	-0.6063826934766094	-0.5055537651918973
TRIM67	-1.5292055587065625	-4.583015553569338	3.0538099948627764
HEATR1	-0.19263390968684124	-0.08850461446356839	-0.10412929522327286
PTBP3	-0.26368150785111943	-0.5898047319571891	0.32612322410606964
RAD23B	-0.4549235564270955	-0.0952273413633673	-0.3596962150637282
FKBP15	2.784920639361682	-1.4380117206622627	4.222932360023945
CTNNAL1	-0.7959508308498711	-0.22664528678612328	-0.5693055440637478
FAM206A	-0.5231195938867188	-1.5120718637909025	0.9889522699041837
WDR34	0.11573614876355798	0.02914027625238269	0.08659587251117529
SET	-0.048501209138132495	1.1025110732435692	-1.1510122823817017
PPP2R4	-0.30059012957632003	-0.15087795703834406	-0.14971217253797597
GLE1	-0.38586249423484276	-0.45985072515927516	0.07398823092443241
RAB14	-0.6520309614306994	-0.9308920103539906	0.2788610489232912
CNTRL	0.28591120103715895	1.3186993378246479	-1.032788136787489
TRIM32	-0.1901990974034895	-0.7403128358108129	0.5501137384073234
FBXW2	-0.24873695778497762	0.13054931122940783	-0.37928626901438545
PHF19	0.09949098612254303	0.7740616828250046	-0.6745706967024616
NEK6	-0.8613221067392915	-0.6924733407826151	-0.16884876595667642
BSPRY	-1.0939787193424593	0.5750033958119811	-1.6689821151544404
PPP6C	-0.12812762664045696	-0.03175841403263835	-0.09636921260781861
NDUFA8	0.04803988405894799	-0.8329990374991088	0.8810389215580567
HDHD3	-0.3297419141252842	-0.296064129784364	-0.03367778434092017
RBM18	-0.3699503485711233	-0.06899624313785768	-0.3009541054332656
SLC46A2	10.714188266726975	10.714188266726975	0.0
HSDL2	-0.6277778756856813	0.46861124952340294	-1.0963891252090843
MAPKAP1	-0.4917048750334754	-0.21436730321713782	-0.27733757181633756
NR4A3	2.1355664371385803	5.380268729974694	-3.2447022928361133
INVS	-0.4537317734549511	-0.49874320015852014	0.04501142670356906
GALNT12	0.28290696883602884	-2.0587421633574117	2.3416491321934405
DENND1A	-0.4168926206272019	-0.6396125803727077	0.22271995974550585
ALG2	0.378126598000172	-1.0660004032106967	1.4441270012108687
CSF3R	-0.0194287205856698	3.272325242947254	-3.2917539635329236
KDSR	0.8544116417986141	1.1048304169509926	-0.25041877515237854
VPS4B	-0.20224746845639352	-0.06426740510580142	-0.1379800633505921
ONECUT2	6.6708072963972755	6.6708072963972755	0.0
C19orf25	0.16049815426498437	0.05283714375974213	0.10766101050524224
ZBTB45	-0.056969084061826436	0.04462614514702423	-0.10159522920885067
YLPM1	0.156277564744439	0.09131228180309137	0.06496528294134762
DCAF4	0.3719892287349005	0.3626608490613705	0.009328379673529952
PROX2	0.4796970163668748	1.256748935476677	-0.7770519191098022
VSX2	1.4342056423491236	0.18873837532470938	1.2454672670244142
FCF1	-0.9457526991761789	0.4503201737424396	-1.3960728729186185
PGF	2.2887714965517034	2.0297687997892626	0.2590026967624408
IFI27L2	1.7180298457632572	-0.07178133317514757	1.7898111789384048
CCDC176	0.2931567896968441	-0.03415872285249533	0.32731551254933944
NEK9	-0.34793988888641714	-1.0587294334234274	0.7107895445370103
ACYP1	-0.48915217202395045	-0.10308050576928096	-0.3860716662546695
IFT43	-0.6378171596075939	0.5098067209131392	-1.147623880520733
NPC2	-0.0684639650835237	0.9086405150683277	-0.9771044801518514
DNAL1	-0.7330271709625746	-0.28400590147988236	-0.4490212694826923
ACOT2	-0.3571197820708729	0.21662707284018268	-0.5737468549110556
LTBP2	1.1176788573268652	-0.30021747402139365	1.4178963313482589
AREL1	-0.7583262854688382	-0.9862479180568604	0.22792163258802223
MLH3	0.21669812661937993	0.44819961603704694	-0.23150148941766702
TTLL5	0.03472562509912169	1.38891577464369	-1.3541901495445683
FLVCR2	-0.38786880189835937	-1.4324567790947897	1.0445879771964304
ABCD4	-0.41849093782249014	-0.8065000408411462	0.3880091030186561
DLST	-0.9894006992484581	-0.6175317060937306	-0.37186899315472743
PPP4R4	-1.2935859432645662	-0.7279600568166495	-0.5656258864479167
TGFB3	-0.877585584115324	0.8355398381123438	-1.7131254222276677
ZC2HC1C	0.08866480356742645	-0.8529105435352262	0.9415753471026527
SLIRP	0.27260831382650785	0.5707958333947207	-0.2981875195682129
RBM25	0.4620498365758037	1.085291124670075	-0.6232412880942713
ALDH6A1	-0.21339122652259057	-2.0346967288811264	1.8213055023585358
GPR68	-1.542861151087747	-0.2447078836918748	-1.2981532673958722
ESRRB	-2.0709602353677954	-2.392224755724612	0.3212645203568165
EIF2B2	0.2365957151281286	-0.13736589942018274	0.37396161454831134
NRDE2	-0.3030389069827937	-0.34318997547247587	0.040151068489682196
COQ6	-0.6504262283767757	-1.0117743434513669	0.3613481150745912
ZNF410	-0.9343953943609291	-0.05799859858132539	-0.8763967957796037
RHOQ	1.195531970694331	-0.5881674211431092	1.7836993918374402
GPR75	0.5735685897786587	-1.5648135511280228	2.1383821409066814
SUPT7L	-0.2823350495662842	0.9551990991320753	-1.2375341486983595
KLHL29	1.2304819204090638	1.5581759133713509	-0.3276939929622871
DNMT3A	0.522891721043723	0.08299915385537382	0.4398925671883491
TMEM214	-0.5859210096059577	-0.05445874876918211	-0.5314622608367756
ATAD2B	-0.1805668614856084	-0.2529695479114933	0.07240268642588488
FKBP1B	-0.8965494762184165	0.9788961383887074	-1.875445614607124
ATL2	-0.08712561078318348	-0.13659371034121115	0.04946809955802767
YPEL5	-0.2227956149749133	-0.9414003524169843	0.718604737442071
FAM98A	-0.8111299384736217	-0.7240878463009395	-0.08704209217268222
YIPF4	-0.3128007645930708	-0.30721993638539935	-0.005580828207671473
AFTPH	-0.9459963320949862	-0.9150423912769563	-0.030953940818029935
LGALSL	-0.16288954858393723	0.5855371348586216	-0.7484266834425588
CNRIP1	-0.11330136197830143	0.3560193676444081	-0.46932072962270954
BCL11A	-0.3660635670064958	0.47813431209204327	-0.844197879098539
CRIPT	-0.5613192555764464	-0.6167179260894233	0.05539867051297698
EPCAM	-1.3826483815457564	-1.0488231880287842	-0.33382519351697226
SLC17A5	-0.23654463811881588	-0.9737283194095729	0.7371836812907571
OGFRL1	0.37762355132973635	1.2882031609514124	-0.9105796096216761
FAM178A	0.31560501268072283	0.09236685571544978	0.22323815696527305
IDE	-0.9030400072018514	-0.6044738300847339	-0.2985661771171175
TECTB	-2.3048760500448893	-2.8325180715017537	0.5276420214568647
ELOVL3	-2.1294440998244406	3.413772332327067	-5.543216432151508
NKX2-3	2.6403394254347674	2.6403394254347674	0.0
GPAM	-0.13822767201742225	-1.1996628040989306	1.0614351320815083
CUTC	0.23298899926250716	0.07502825565421034	0.15796074360829682
PPP1R3C	-0.2119824801593584	-0.3354321526247519	0.12344967246539351
PYROXD2	0.38413259413997825	-1.3672521383008167	1.751384732440795
CNNM1	0.30844733396331314	-0.5933429151848422	0.9017902491481553
MXI1	0.38244164293723415	0.6357511598652996	-0.25330951692806547
SMNDC1	-0.12874654233432814	0.25030672728406245	-0.3790532696183906
C10orf88	-0.415155155269451	-0.4846160329160343	0.06946087764658326
HELLS	0.6522949556615987	1.874826091956828	-1.2225311362952294
TCTN3	1.0214457122996095	1.170665764862986	-0.14922005256337645
FAM45A	-1.4493458566057127	-1.9145359395400243	0.46519008293431163
AVPI1	-0.41529933484410986	1.49713168788825	-1.9124310227323598
WDR11	-0.3020935081223941	0.13784526184919166	-0.43993876997158576
C10orf76	-0.7677624354581543	-0.34325096039931147	-0.4245114750588428
KCNIP2	-0.06648018230980579	0.006476516766722673	-0.07295669907652846
CFAP58	1.6715107242227114	3.608533103258128	-1.9370223790354164
GOT1	-0.0433926514001719	0.2244175213866466	-0.2678101727868185
SFRP5	0.5921760082773079	-4.282133878079691	4.874309886356999
GNA13	-0.2662601477391284	-0.10985469489948319	-0.15640545283964524
HOXB8	-1.053588371315131	-0.20849144655104546	-0.8450969247640856
KANSL1	-2.6242861606387775	-2.8344479430789873	0.21016178244020978
HOXB5	-1.0659973449016835	-1.143175155150213	0.07717781024852943
CRHR1	-1.0978609875434253	-3.565864912664585	2.46800392512116
HOXB3	-0.5429103593854672	-0.20068134505824542	-0.34222901432722175
HOXB1	0.30526929379436235	-1.0164733845958438	1.3217426783902062
DUSP1	1.9757244877435483	3.5292996229792415	-1.5535751352356932
PANK3	-0.022916862709254637	0.12248639979671516	-0.1454032625059698
MSX2	1.2362588020571572	2.9362790821265476	-1.7000202800693902
TEK	-0.8277282153638277	-0.6042445381102466	-0.2234836772535811
RCL1	-0.6091727273746512	-1.4154722582236259	0.8062995308489747
CAAP1	-0.6876312043642674	0.08978684932464809	-0.7774180536889155
EQTN	4.1960692903016055	-2.8073665411570543	7.00343583145866
MOB3B	-0.9755793847763501	-2.866306165786731	1.8907267810103807
INSL6	-2.8615352611003235	-3.4732002781755753	0.6116650170752514
MLANA	5.180157809098541	-0.6940694731875914	5.874227282286133
CD274	-0.07512237529039201	2.0325634251506433	-2.1076858004410353
IFNA8	2.3038781420231462	2.3038781420231462	0.0
GRIA2	-4.4108388356136015	-1.4002141508178776	-3.010624684795724
NUP43	0.6191578218221014	1.5168467409158728	-0.8976889190937714
MTHFD1L	0.09618738991636278	-1.125540184510573	1.2217275744269358
LRP11	-0.66598930653638	-0.9642583242679219	0.2982690177315419
CCDC170	1.6122095237273801	4.347815114390395	-2.7356055906630146
PCMT1	-0.43400159370555613	1.3329720041062574	-1.7669735978118135
PLEKHG1	0.5675895180902009	1.261164345406299	-0.6935748273160982
MYCT1	-0.15746907810391786	0.891125984669781	-1.0485950627736988
CXorf21	0.5481379640197894	2.142151174106926	-1.5940132100871365
CYSTM1	-0.5347986071452784	-0.5417114565271941	0.00691284938191572
WDR55	0.5359317883705099	-0.30841056622182705	0.844342354592337
ARAP3	0.20282206201934905	-0.026817186456955966	0.229639248476305
PCDHB8	-0.6406225952267968	-0.7051458926955103	0.06452329746871355
PCDHB14	0.5787237624256196	1.2332348361770018	-0.6545110737513822
SLC25A2	2.469624351313529	4.041438669817632	-1.5718143185041025
TNN	-0.3977599938871823	-3.011322580226976	2.6135625863397935
MRPS14	-0.3698797685806001	-1.2682135114212478	0.8983337428406477
CENPL	1.0479303733756415	2.145786700115054	-1.0978563267394124
TNFSF18	-3.268767314227383	-1.6410581100946586	-1.6277092041327246
SEC16B	1.0220561371374357	0.701508133090182	0.3205480040472537
GORAB	-0.14067846407087892	0.25550717256225663	-0.39618563663313555
ACAT2	-0.15079822211088434	4.887463715072766	-5.03826193718365
TCP1	0.1104757996726562	0.9429983612260031	-0.8325225615533469
SNX19	-0.5083852591361344	0.1803652421851183	-0.6887505013212527
KCNJ5	-1.2913374379062796	0.19927264418445856	-1.4906100820907382
MSANTD2	0.2832347977178129	0.2879752738571586	-0.004740476139345695
TEX11	3.1804839070350264	3.030761455883473	0.14972245115155358
ARR3	-1.0199877615008708	0.790358402315923	-1.8103461638167937
PDZD11	0.26246236110825194	1.8768016692063352	-1.6143393080980832
SLC10A7	0.22137464040792487	0.2386826704964391	-0.017308030088514226
NUDCD1	-0.4576172720094478	0.32778787433014767	-0.7854051463395955
ENY2	-0.7136230366008731	1.2568373269194202	-1.9704603635202933
MASTL	0.5084951418537607	0.02667015334834133	0.4818249885054193
KIAA1217	-0.22464629686171556	-0.3728749015295696	0.14822860466785404
LYZL1	0.0	-3.420109564519535	3.420109564519535
PLXDC2	-0.25621269380441447	-0.1015876761921124	-0.15462501761230207
EPC1	0.25494807961379085	0.31398592406457215	-0.05903784445078131
IQSEC3	0.004628470703037291	-1.5479114702650558	1.5525399409680931
CCDC77	0.1481154180386497	0.4660890313978836	-0.3179736133592339
TAF12	0.04659376402064552	-0.28041197044947097	0.3270057344701165
SPG20-AS1	11.148974342605769	11.148974342605769	0.0
SOHLH2	0.9086785757257061	1.4801580710281022	-0.5714794953023961
UFM1	3.907946582416007	3.907946582416007	0.0
SMAD9	0.6265748336639527	0.7690138504328385	-0.14243901676888582
HSPH1	-0.8664399854579674	0.12975002845701678	-0.9961900139149842
ALG5	-0.36898907809994785	0.5300055649595175	-0.8989946430594653
EXOSC8	0.7924502531199478	0.784226340240628	0.008223912879319784
ETF1	-0.5847298989295417	-0.4737406573924554	-0.11098924153708634
TGFBI	0.8904022628614205	3.243384027528295	-2.3529817646668745
FAM53C	0.4539015603659058	0.10126151784779136	0.3526400425181144
SIL1	-0.0028335522191254015	0.5025417490461548	-0.5053753012652802
PAIP2	-0.18081283765236122	-0.14480304096104035	-0.03600979669132087
MYOT	1.7433188004229998	2.414592941083626	-0.671274140660626
KDM3B	-0.19196543242419573	-0.19443921717434431	0.002473784750148589
EGR1	1.6970379995908758	4.302508037510208	-2.605470037919332
SERP1	-0.6096598786707377	-0.5521788645698988	-0.057481014100838834
PLS1	-1.0528744554910832	-0.9031487027570995	-0.1497257527339837
ZFP30	0.41179719868909004	-2.0412691845333644	2.4530663832224544
NR2C1	-0.5880674031871624	0.2457525817434867	-0.8338199849306491
UTP20	0.39489971530667756	-0.4370053257747486	0.8319050410814262
TMPO	0.09660718238254784	0.6093408878026709	-0.5127337054201231
ARL1	-0.6435384345709103	0.445589313560701	-1.0891277481316113
GLT8D2	-0.6412125805072679	-0.7581175917747438	0.11690501126747588
MTERF2	0.28028784918389604	-0.23162843088426666	0.5119162800681627
SOCS2	-0.17841020091021598	-0.1310774899004601	-0.04733271100975589
NFYB	1.1060373036151967	0.2970059031216481	0.8090314004935486
CCDC53	-0.639001138182782	0.2205867525722427	-0.8595878907550247
APAF1	0.2158187360121162	-0.1442585330115782	0.3600772690236944
DUSP4	1.3819192018997164	1.2207482085704031	0.16117099332931328
CLU	1.5885066129810905	-0.40428261262240994	1.9927892256035005
TNFRSF10B	0.8002683934270269	1.8608624347920308	-1.060594041365004
SORBS3	0.08790578835526475	0.34943830999971315	-0.2615325216444484
PTK2B	-0.2820466905613479	-0.2260671260333318	-0.05597956452801611
CHRNA2	0.0	0.0	0.0
